"Status","Year","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Companies House","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","Heterosexual / straight","50","45","58110","55860"
"In post","2022","Competition and Markets Authority","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Inner London - East","Heterosexual / straight","645","620","61100","56630"
"In post","2022","Competition and Markets Authority","Inner London - East","LGBO","55","55","59330","56360"
"In post","2022","Competition and Markets Authority","Inner London - East","Undeclared","60","60","63050","60600"
"In post","2022","Competition and Markets Authority","Inner London - East","Unknown","30","30","70220","62980"
"In post","2022","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","Heterosexual / straight","195","180","28350","25120"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","LGBO","15","15","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","Undeclared","25","25","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","Unknown","80","75","25900","25120"
"In post","2022","Crown Commercial Service","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","Heterosexual / straight","110","105","38740","38330"
"In post","2022","Crown Commercial Service","East Anglia","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","Unknown","30","25","[c]","[c]"
"In post","2022","Crown Commercial Service","East Wales","Heterosexual / straight","85","80","36740","32440"
"In post","2022","Crown Commercial Service","East Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","East Wales","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","East Wales","Unknown","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","Heterosexual / straight","50","50","54000","55220"
"In post","2022","Crown Commercial Service","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","Unknown","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Merseyside","Heterosexual / straight","295","290","38490","38330"
"In post","2022","Crown Commercial Service","Merseyside","LGBO","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","Merseyside","Unknown","70","70","35630","31250"
"In post","2022","Crown Commercial Service","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","Heterosexual / straight","740","700","37230","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","LGBO","50","50","35720","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","Undeclared","40","35","39240","36130"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","Unknown","30","25","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","Heterosexual / straight","80","75","33100","23530"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","Unknown","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Heterosexual / straight","105","100","34030","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","Heterosexual / straight","285","260","35090","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","Undeclared","15","15","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","Heterosexual / straight","810","760","36380","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","LGBO","45","45","30120","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","Undeclared","55","50","41020","36130"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","Unknown","55","45","44810","38600"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","Heterosexual / straight","140","125","42640","40000"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","Unknown","35","30","47590","53050"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","95","85","41270","35020"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","25","47820","53050"
"In post","2022","Crown Prosecution Service","Cheshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire","Unknown","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","Unknown","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","Heterosexual / straight","235","220","37920","31080"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","Unknown","60","55","42230","48080"
"In post","2022","Crown Prosecution Service","Devon","Heterosexual / straight","80","80","39190","34480"
"In post","2022","Crown Prosecution Service","Devon","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Devon","Unknown","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Anglia","Heterosexual / straight","90","80","35560","28430"
"In post","2022","Crown Prosecution Service","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Anglia","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Anglia","Unknown","25","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Wales","Heterosexual / straight","225","210","40220","38180"
"In post","2022","Crown Prosecution Service","East Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Wales","Unknown","65","60","43320","48830"
"In post","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","55","50","41150","48080"
"In post","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Unknown","20","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Essex","Heterosexual / straight","160","150","42090","40000"
"In post","2022","Crown Prosecution Service","Essex","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Essex","Unknown","35","30","44310","40000"
"In post","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","125","120","40220","38000"
"In post","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","15","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","35","35","49700","53050"
"In post","2022","Crown Prosecution Service","Greater Manchester","Heterosexual / straight","290","270","39860","34480"
"In post","2022","Crown Prosecution Service","Greater Manchester","LGBO","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Greater Manchester","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Greater Manchester","Unknown","45","40","40720","33500"
"In post","2022","Crown Prosecution Service","Hampshire and Isle of Wight","Heterosexual / straight","215","200","42190","39540"
"In post","2022","Crown Prosecution Service","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Hampshire and Isle of Wight","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Hampshire and Isle of Wight","Unknown","35","30","49540","57550"
"In post","2022","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - West","Heterosexual / straight","1245","1185","44790","40000"
"In post","2022","Crown Prosecution Service","Inner London - West","LGBO","85","80","44910","39750"
"In post","2022","Crown Prosecution Service","Inner London - West","Undeclared","65","60","46560","53050"
"In post","2022","Crown Prosecution Service","Inner London - West","Unknown","300","275","44270","36240"
"In post","2022","Crown Prosecution Service","Kent","Heterosexual / straight","90","85","37770","30110"
"In post","2022","Crown Prosecution Service","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Kent","Unknown","40","35","44010","35630"
"In post","2022","Crown Prosecution Service","Lancashire","Heterosexual / straight","125","115","39740","38180"
"In post","2022","Crown Prosecution Service","Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Lancashire","Unknown","50","45","42280","43040"
"In post","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","120","105","40800","48080"
"In post","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Unknown","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Merseyside","Heterosexual / straight","290","280","36670","30130"
"In post","2022","Crown Prosecution Service","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Merseyside","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Merseyside","Unknown","75","70","40260","34480"
"In post","2022","Crown Prosecution Service","North Yorkshire","Heterosexual / straight","135","130","39550","38180"
"In post","2022","Crown Prosecution Service","North Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","Heterosexual / straight","185","175","39910","38000"
"In post","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","LGBO","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","Unknown","50","45","39270","35810"
"In post","2022","Crown Prosecution Service","Outer London - East and North East","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - South","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - West and North West","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Shropshire and Staffordshire","Heterosexual / straight","50","50","41360","38470"
"In post","2022","Crown Prosecution Service","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Shropshire and Staffordshire","Unknown","20","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","South Yorkshire","Heterosexual / straight","90","85","34220","28430"
"In post","2022","Crown Prosecution Service","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South Yorkshire","Unknown","45","35","39140","28430"
"In post","2022","Crown Prosecution Service","Surrey, East and West Sussex","Heterosexual / straight","135","130","43470","40000"
"In post","2022","Crown Prosecution Service","Surrey, East and West Sussex","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Surrey, East and West Sussex","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Surrey, East and West Sussex","Unknown","45","40","46680","53050"
"In post","2022","Crown Prosecution Service","Tees Valley and Durham","Heterosexual / straight","65","60","38810","32520"
"In post","2022","Crown Prosecution Service","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Tees Valley and Durham","Unknown","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands","Heterosexual / straight","360","340","40050","38090"
"In post","2022","Crown Prosecution Service","West Midlands","LGBO","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands","Undeclared","15","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands","Unknown","120","110","42380","48080"
"In post","2022","Crown Prosecution Service","West Wales and The Valleys","Heterosexual / straight","60","55","40020","38090"
"In post","2022","Crown Prosecution Service","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Wales and The Valleys","Unknown","20","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Yorkshire","Heterosexual / straight","315","295","39730","38000"
"In post","2022","Crown Prosecution Service","West Yorkshire","LGBO","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Yorkshire","Unknown","115","100","42740","48080"
"In post","2022","Defence Electronics and Components Agency","East Wales","Heterosexual / straight","130","125","30330","28150"
"In post","2022","Defence Electronics and Components Agency","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","East Wales","Undeclared","240","230","30050","29470"
"In post","2022","Defence Electronics and Components Agency","East Wales","Unknown","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Shropshire and Staffordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Shropshire and Staffordshire","Undeclared","35","35","26630","26600"
"In post","2022","Defence Electronics and Components Agency","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Bedfordshire and Hertfordshire","Heterosexual / straight","45","45","37200","36000"
"In post","2022","Defence Equipment and Support","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Bedfordshire and Hertfordshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","105","100","36040","34000"
"In post","2022","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Cornwall and Isles of Scilly","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Cumbria","Heterosexual / straight","75","70","23530","21040"
"In post","2022","Defence Equipment and Support","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Derbyshire and Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Devon","Heterosexual / straight","60","60","29190","25750"
"In post","2022","Defence Equipment and Support","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Devon","Undeclared","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Dorset and Somerset","Heterosexual / straight","285","270","34710","33710"
"In post","2022","Defence Equipment and Support","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Dorset and Somerset","Undeclared","65","60","34950","34040"
"In post","2022","Defence Equipment and Support","Dorset and Somerset","Unknown","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Anglia","Heterosexual / straight","110","105","34220","33090"
"In post","2022","Defence Equipment and Support","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Anglia","Undeclared","20","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Anglia","Unknown","[c]","[c]","[c]","[c]"
