"Status","Year","Disability","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","South East (England)","Outside London","Male","45","[c]","38080","30770"
"Leaver Dept.","2022","Declared disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Outside London","Female","90","[c]","33490","29990"
"Leaver Dept.","2022","Declared disabled","South West (England)","Outside London","Male","65","[c]","34260","30530"
"Leaver Dept.","2022","Declared disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Outside London","Female","45","[c]","30250","27570"
"Leaver Dept.","2022","Declared disabled","Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Outside London","Female","70","[c]","31970","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Outside London","Male","40","[c]","28310","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Outside London","Female","75","[c]","34260","31860"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Outside London","Male","60","[c]","30980","27570"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Outside London","Female","270","[c]","31940","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Outside London","Male","135","[c]","31680","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Outside London","Female","265","[c]","35020","30460"
"Leaver Dept.","2022","Declared non-disabled","East of England","Outside London","Male","170","[c]","37760","29290"
"Leaver Dept.","2022","Declared non-disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","London","Female","3620","[c]","43040","38020"
"Leaver Dept.","2022","Declared non-disabled","London","London","Male","2375","[c]","45610","40070"
"Leaver Dept.","2022","Declared non-disabled","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Outside London","Female","400","[c]","30320","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Outside London","Male","255","[c]","33310","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Outside London","Female","790","[c]","31110","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Outside London","Male","560","[c]","32270","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Outside London","Female","515","[c]","29410","27570"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Outside London","Male","330","[c]","29640","27570"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Outside London","Female","405","[c]","36930","30460"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Outside London","Male","255","[c]","37920","31940"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Outside London","Female","900","[c]","33970","29270"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Outside London","Male","585","[c]","37560","32780"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Female","160","[c]","36400","31990"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Male","125","[c]","40340","33730"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Wales","Outside London","Female","250","[c]","32190","27570"
"Leaver Dept.","2022","Declared non-disabled","Wales","Outside London","Male","200","[c]","35380","30480"
"Leaver Dept.","2022","Declared non-disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Outside London","Female","530","[c]","32110","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Outside London","Male","340","[c]","32510","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Female","505","[c]","35220","31000"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Male","405","[c]","37620","32000"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","London","Female","185","[c]","39740","36560"
"Leaver Dept.","2022","Undeclared","London","London","Male","155","[c]","43660","40220"
"Leaver Dept.","2022","Undeclared","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Outside London","Female","35","[c]","31360","29120"
"Leaver Dept.","2022","Undeclared","South West (England)","Outside London","Male","40","[c]","36300","35610"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Outside London","Female","70","[c]","36190","28820"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Outside London","Male","50","[c]","35750","31040"
"Leaver Dept.","2022","Unknown","East of England","Outside London","Female","100","[c]","43790","36330"
"Leaver Dept.","2022","Unknown","East of England","Outside London","Male","55","[c]","45880","34530"
"Leaver Dept.","2022","Unknown","London","London","Female","1825","[c]","43730","36330"
"Leaver Dept.","2022","Unknown","London","London","Male","1380","[c]","45830","40050"
"Leaver Dept.","2022","Unknown","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Outside London","Female","125","[c]","34640","27570"
"Leaver Dept.","2022","Unknown","North East (England)","Outside London","Male","80","[c]","33730","30820"
"Leaver Dept.","2022","Unknown","North West (England)","Outside London","Female","250","[c]","31920","28710"
"Leaver Dept.","2022","Unknown","North West (England)","Outside London","Male","180","[c]","38590","30470"
"Leaver Dept.","2022","Unknown","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Outside London","Female","155","[c]","33450","27570"
"Leaver Dept.","2022","Unknown","Scotland","Outside London","Male","100","[c]","33530","30820"
"Leaver Dept.","2022","Unknown","South East (England)","Outside London","Female","145","[c]","45280","40030"
"Leaver Dept.","2022","Unknown","South East (England)","Outside London","Male","120","[c]","46540","41090"
"Leaver Dept.","2022","Unknown","South West (England)","Outside London","Female","235","[c]","40630","37450"
"Leaver Dept.","2022","Unknown","South West (England)","Outside London","Male","185","[c]","46610","40760"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","240","[c]","35900","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","170","[c]","38030","32000"
"Leaver Dept.","2022","Unknown","Wales","Outside London","Female","90","[c]","33870","29540"
"Leaver Dept.","2022","Unknown","Wales","Outside London","Male","80","[c]","35010","29540"
"Leaver Dept.","2022","Unknown","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Outside London","Female","170","[c]","37780","28840"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Outside London","Male","110","[c]","37880","29360"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","Outside London","Female","320","[c]","37840","30120"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","Outside London","Male","250","[c]","41860","33270"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Outside London","Female","220","[c]","26650","25120"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Outside London","Male","135","[c]","25990","25710"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","Outside London","Female","185","[c]","26850","24880"
"New entrant CS","2022","Declared disabled","East of England","Outside London","Male","95","[c]","27190","27570"
"New entrant CS","2022","Declared disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","London","Female","635","[c]","34450","31060"
"New entrant CS","2022","Declared disabled","London","London","Male","360","[c]","35620","32560"
"New entrant CS","2022","Declared disabled","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","Outside London","Female","190","[c]","26290","23170"
"New entrant CS","2022","Declared disabled","North East (England)","Outside London","Male","115","[c]","27010","24870"
"New entrant CS","2022","Declared disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","Outside London","Female","410","[c]","27400","25060"
"New entrant CS","2022","Declared disabled","North West (England)","Outside London","Male","280","[c]","26990","24800"
"New entrant CS","2022","Declared disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Outside London","Female","275","[c]","27100","27230"
"New entrant CS","2022","Declared disabled","Scotland","Outside London","Male","220","[c]","27330","24920"
"New entrant CS","2022","Declared disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","Outside London","Female","255","[c]","28360","26740"
"New entrant CS","2022","Declared disabled","South East (England)","Outside London","Male","165","[c]","28070","26140"
"New entrant CS","2022","Declared disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","Outside London","Female","280","[c]","28660","24830"
"New entrant CS","2022","Declared disabled","South West (England)","Outside London","Male","180","[c]","30870","26580"
"New entrant CS","2022","Declared disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Outside London","Female","170","[c]","26900","23170"
"New entrant CS","2022","Declared disabled","Wales","Outside London","Male","120","[c]","26190","23170"
"New entrant CS","2022","Declared disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Outside London","Female","300","[c]","27950","26590"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Outside London","Male","140","[c]","27270","25520"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Outside London","Female","265","[c]","29620","26370"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Outside London","Male","165","[c]","28940","26590"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Outside London","Female","1170","[c]","26060","23170"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Outside London","Male","850","[c]","26910","24920"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","Outside London","Female","1095","[c]","27550","25010"
"New entrant CS","2022","Declared non-disabled","East of England","Outside London","Male","795","[c]","27980","26140"
"New entrant CS","2022","Declared non-disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","London","Female","3935","[c]","35740","32090"
"New entrant CS","2022","Declared non-disabled","London","London","Male","2795","[c]","38050","33000"
"New entrant CS","2022","Declared non-disabled","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Outside London","Female","1480","[c]","25690","23140"
"New entrant CS","2022","Declared non-disabled","North East (England)","Outside London","Male","1010","[c]","27180","24430"
"New entrant CS","2022","Declared non-disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","Outside London","Female","2680","[c]","26270","23170"
"New entrant CS","2022","Declared non-disabled","North West (England)","Outside London","Male","1980","[c]","27850","25120"
"New entrant CS","2022","Declared non-disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Outside London","Female","135","[c]","28980","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Outside London","Male","125","[c]","29340","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Outside London","Female","2350","[c]","28370","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Outside London","Male","1670","[c]","29450","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","Outside London","Female","1715","[c]","27940","26140"
"New entrant CS","2022","Declared non-disabled","South East (England)","Outside London","Male","1235","[c]","30020","27570"
"New entrant CS","2022","Declared non-disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","Outside London","Female","1755","[c]","28620","25640"
"New entrant CS","2022","Declared non-disabled","South West (England)","Outside London","Male","1640","[c]","30600","27130"
"New entrant CS","2022","Declared non-disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Female","150","[c]","30630","28690"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Male","100","[c]","33310","29290"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Outside London","Female","1375","[c]","27080","23170"
"New entrant CS","2022","Declared non-disabled","Wales","Outside London","Male","1100","[c]","28740","25860"
"New entrant CS","2022","Declared non-disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Outside London","Female","1675","[c]","27680","24920"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Outside London","Male","1165","[c]","29080","26590"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Female","1665","[c]","28200","26220"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Male","1260","[c]","29260","26590"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","Female","65","[c]","26030","24770"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","Male","50","[c]","26790","25720"
"New entrant CS","2022","Undeclared","East of England","Outside London","Female","40","[c]","27300","27570"
"New entrant CS","2022","Undeclared","East of England","Outside London","Male","35","[c]","28580","27160"
"New entrant CS","2022","Undeclared","London","London","Female","230","[c]","34990","32070"
"New entrant CS","2022","Undeclared","London","London","Male","215","[c]","36950","33210"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","Female","90","[c]","27010","24800"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","Male","40","[c]","27100","25710"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","Female","125","[c]","27480","24900"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","Male","110","[c]","27620","25120"
"New entrant CS","2022","Undeclared","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Outside London","Female","65","[c]","28250","27230"
"New entrant CS","2022","Undeclared","Scotland","Outside London","Male","65","[c]","28480","27230"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","Female","90","[c]","28760","26130"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","Male","80","[c]","29030","26830"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","Female","70","[c]","28950","27000"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","Male","60","[c]","29050","26590"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","Female","70","[c]","26060","24190"
"New entrant CS","2022","Undeclared","Wales","Outside London","Male","60","[c]","28010","24790"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","Female","75","[c]","28230","26590"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","Male","60","[c]","29210","27570"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","Female","80","[c]","28970","27570"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","Male","55","[c]","33160","27570"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","Female","685","[c]","26500","24800"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","Male","460","[c]","27190","25030"
"New entrant CS","2022","Unknown","East of England","Outside London","Female","570","[c]","26640","24800"
"New entrant CS","2022","Unknown","East of England","Outside London","Male","460","[c]","28890","26130"
"New entrant CS","2022","Unknown","London","London","Female","3180","[c]","35340","30760"
"New entrant CS","2022","Unknown","London","London","Male","2410","[c]","37110","32390"
"New entrant CS","2022","Unknown","North East (England)","Outside London","Female","755","[c]","26000","23140"
"New entrant CS","2022","Unknown","North East (England)","Outside London","Male","535","[c]","27490","24880"
"New entrant CS","2022","Unknown","North West (England)","Outside London","Female","1880","[c]","26780","24880"
"New entrant CS","2022","Unknown","North West (England)","Outside London","Male","1365","[c]","28710","25000"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","Female","145","[c]","26730","24880"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","Male","155","[c]","26490","21680"
"New entrant CS","2022","Unknown","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Outside London","Female","1600","[c]","29130","27020"
"New entrant CS","2022","Unknown","Scotland","Outside London","Male","1340","[c]","29040","26130"
"New entrant CS","2022","Unknown","South East (England)","Outside London","Female","1045","[c]","27370","24880"
"New entrant CS","2022","Unknown","South East (England)","Outside London","Male","935","[c]","28840","25770"
"New entrant CS","2022","Unknown","South West (England)","Outside London","Female","830","[c]","27560","23690"
"New entrant CS","2022","Unknown","South West (England)","Outside London","Male","880","[c]","30400","26350"
"New entrant CS","2022","Unknown","Unknown","Unknown","Female","295","[c]","29060","28000"
"New entrant CS","2022","Unknown","Unknown","Unknown","Male","280","[c]","27020","23850"
"New entrant CS","2022","Unknown","Wales","Outside London","Female","700","[c]","25270","21840"
"New entrant CS","2022","Unknown","Wales","Outside London","Male","630","[c]","27140","23880"
"New entrant CS","2022","Unknown","West Midlands (England)","Outside London","Female","1045","[c]","27060","24800"
"New entrant CS","2022","Unknown","West Midlands (England)","Outside London","Male","790","[c]","29380","25120"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Outside London","Female","1240","[c]","28020","24880"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Outside London","Male","1145","[c]","30010","26350"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
