"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Essex","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","Thurrock","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","Thurrock","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","West Essex","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","West Essex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","West Essex","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","West Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","West Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester North East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South West","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","North Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","North Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Portsmouth","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Portsmouth","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Southampton","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Southampton","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Southampton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Southampton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Na h-Eileanan Siar","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Hackney and Newham","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Hackney and Newham","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Haringey and Islington","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","EO","40","[c]","27630","27520"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","HEO","45","[c]","32770","32330"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","SEO","35","[c]","40810","40070"
"Leaver Dept.","2022","Black","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Tower Hamlets","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Tower Hamlets","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Tower Hamlets","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Wandsworth","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Wandsworth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","EO","65","[c]","28480","27850"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","G7","35","[c]","55450","54700"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","HEO","90","[c]","34510","34550"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","SEO","55","[c]","41570","41760"
"Leaver Dept.","2022","Black","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","East Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","East Kent","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","East Kent","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","East Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","East Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Kent Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Medway","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Medway","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Medway","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Mid Kent","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Mid Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Mid Kent","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Mid Kent","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","West Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","West Kent","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","West Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","Blackburn with Darwen","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","Blackburn with Darwen","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
