"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","70","65","30410","30040"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Highlands and Islands","Na h-Eileanan Siar","30","30","33670","31540"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Highlands and Islands","Orkney Islands","15","15","39400","31540"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Highlands and Islands","Shetland Islands","15","15","30870","30040"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Inner London - West","Camden and City of London","15","15","50690","47100"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","365","340","37270","33070"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Overseas","Overseas","15","15","70800","68670"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Southern Scotland","Dumfries and Galloway","30","30","31510","30040"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Southern Scotland","Scottish Borders","60","50","34870","30040"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Southern Scotland","South Ayrshire","55","55","34110","30040"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Southern Scotland","South Lanarkshire","30","25","38210","33070"
"In post","2022","Scottish Government (excl. agencies)","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","West Central Scotland","Glasgow City","1680","1635","44370","40810"
"In post","2022","Scottish Government (excl. agencies)","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Unknown","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Unknown","West Central Scotland","Glasgow City","50","45","53610","54340"
"In post","2022","Scottish Prison Service","Commercial","Eastern Scotland","City of Edinburgh","35","35","36390","29550"
"In post","2022","Scottish Prison Service","Commercial","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","Eastern Scotland","Falkirk","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","Eastern Scotland","Perth and Kinross, and Stirling","10","10","26800","26900"
"In post","2022","Scottish Prison Service","Commercial","Eastern Scotland","West Lothian","10","10","35850","40290"
"In post","2022","Scottish Prison Service","Commercial","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Communications","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Digital, Data and Technology","Eastern Scotland","City of Edinburgh","30","30","41830","39890"
"In post","2022","Scottish Prison Service","Digital, Data and Technology","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","Eastern Scotland","City of Edinburgh","25","25","38870","35000"
"In post","2022","Scottish Prison Service","Finance","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","Eastern Scotland","Perth and Kinross, and Stirling","10","10","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","Southern Scotland","Dumfries and Galloway","10","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","Eastern Scotland","City of Edinburgh","35","35","36250","35000"
"In post","2022","Scottish Prison Service","Human Resources","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","Eastern Scotland","Falkirk","20","20","32670","31430"
"In post","2022","Scottish Prison Service","Human Resources","Eastern Scotland","Perth and Kinross, and Stirling","10","10","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","West Central Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Internal Audit","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Legal","Eastern Scotland","City of Edinburgh","10","10","35330","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Eastern Scotland","City of Edinburgh","435","405","33510","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","335","315","31750","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Eastern Scotland","Falkirk","365","335","32240","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Eastern Scotland","Perth and Kinross, and Stirling","570","540","32040","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","100","90","32590","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","245","235","32120","32170"
"In post","2022","Scottish Prison Service","Operational Delivery","Southern Scotland","Dumfries and Galloway","135","125","31980","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","285","275","32490","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","West Central Scotland","Glasgow City","540","510","32390","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","165","155","31920","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","West Central Scotland","North Lanarkshire","310","295","32250","35000"
"In post","2022","Scottish Prison Service","Other","Eastern Scotland","City of Edinburgh","170","160","40570","38290"
"In post","2022","Scottish Prison Service","Other","Eastern Scotland","Clackmannanshire and Fife","45","40","29950","29900"
"In post","2022","Scottish Prison Service","Other","Eastern Scotland","Falkirk","120","110","33680","35000"
"In post","2022","Scottish Prison Service","Other","Eastern Scotland","Perth and Kinross, and Stirling","80","75","30930","29720"
"In post","2022","Scottish Prison Service","Other","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","10","32160","31270"
"In post","2022","Scottish Prison Service","Other","North Eastern Scotland","Aberdeen City and Aberdeenshire","50","45","29470","28400"
"In post","2022","Scottish Prison Service","Other","Southern Scotland","Dumfries and Galloway","20","15","32520","31270"
"In post","2022","Scottish Prison Service","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","45","40","28940","26900"
"In post","2022","Scottish Prison Service","Other","West Central Scotland","Glasgow City","70","65","30150","26900"
"In post","2022","Scottish Prison Service","Other","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","25","20","30990","30640"
"In post","2022","Scottish Prison Service","Other","West Central Scotland","North Lanarkshire","45","40","28330","26900"
"In post","2022","Scottish Prison Service","Project Delivery","Eastern Scotland","City of Edinburgh","15","10","52730","54170"
"In post","2022","Scottish Prison Service","Psychology","Eastern Scotland","City of Edinburgh","25","25","36670","35000"
"In post","2022","Scottish Prison Service","Psychology","Eastern Scotland","Clackmannanshire and Fife","10","10","[c]","[c]"
"In post","2022","Scottish Prison Service","Psychology","Eastern Scotland","Falkirk","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Psychology","Eastern Scotland","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Psychology","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Psychology","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Psychology","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Psychology","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Psychology","West Central Scotland","North Lanarkshire","10","10","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Unknown","Southern Scotland","Scottish Borders","310","285","30290","25930"
"In post","2022","Serious Fraud Office","Commercial","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2022","Serious Fraud Office","Communications","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2022","Serious Fraud Office","Corporate Finance","Inner London - West","Westminster","10","10","46840","39290"
"In post","2022","Serious Fraud Office","Counter Fraud","Inner London - West","Westminster","245","240","46670","40270"
"In post","2022","Serious Fraud Office","Digital, Data and Technology","Inner London - West","Westminster","55","55","43290","40170"
"In post","2022","Serious Fraud Office","Finance","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2022","Serious Fraud Office","Human Resources","Inner London - West","Westminster","10","10","36720","33940"
"In post","2022","Serious Fraud Office","Intelligence Analysis","Inner London - West","Westminster","10","10","43120","41040"
"In post","2022","Serious Fraud Office","Knowledge and Information Management","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Legal","Inner London - West","Westminster","60","55","58930","55170"
"In post","2022","Serious Fraud Office","Other","Inner London - West","Westminster","25","25","39050","30010"
"In post","2022","Serious Fraud Office","Policy","Inner London - West","Westminster","15","15","58620","58000"
"In post","2022","Serious Fraud Office","Project Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Security","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Eastern Scotland","Angus and Dundee City","815","795","27670","27230"
"In post","2022","Social Security Scotland","Unknown","Eastern Scotland","City of Edinburgh","35","35","34530","27940"
"In post","2022","Social Security Scotland","Unknown","Eastern Scotland","Clackmannanshire and Fife","15","10","27390","27230"
"In post","2022","Social Security Scotland","Unknown","Eastern Scotland","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Eastern Scotland","Falkirk","15","15","31190","27940"
"In post","2022","Social Security Scotland","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","15","15","30260","27940"
"In post","2022","Social Security Scotland","Unknown","Eastern Scotland","West Lothian","10","10","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","28960","27940"
"In post","2022","Social Security Scotland","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Highlands and Islands","Orkney Islands","5","5","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","10","29050","27230"
"In post","2022","Social Security Scotland","Unknown","Southern Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","20","20","29130","27230"
"In post","2022","Social Security Scotland","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Southern Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Southern Scotland","South Lanarkshire","25","25","28760","27230"
"In post","2022","Social Security Scotland","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","15","28060","27580"
"In post","2022","Social Security Scotland","Unknown","West Central Scotland","Glasgow City","1365","1330","32670","27940"
"In post","2022","Social Security Scotland","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","20","20","28970","27230"
"In post","2022","Social Security Scotland","Unknown","West Central Scotland","North Lanarkshire","25","25","28320","27230"
"In post","2022","Standards and Testing Agency","Digital, Data and Technology","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Digital, Data and Technology","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Finance","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","Inner London - West","Westminster","30","25","50660","45850"
"In post","2022","Standards and Testing Agency","Operational Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","West Midlands","Coventry","35","35","43700","42220"
"In post","2022","Standards and Testing Agency","Policy","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Policy","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2022","Standards and Testing Agency","Policy","Inner London - West","Westminster","10","10","43320","42740"
"In post","2022","Standards and Testing Agency","Policy","South Yorkshire","Sheffield","10","10","[c]","[c]"
"In post","2022","Standards and Testing Agency","Policy","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Policy","West Midlands","Coventry","20","15","34510","32870"
"In post","2022","Standards and Testing Agency","Property","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Property","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Unknown","Eastern Scotland","City of Edinburgh","230","220","31560","27230"
"In post","2022","Submarine Delivery Agency","Commercial","Cumbria","West Cumbria","15","15","41220","38240"
"In post","2022","Submarine Delivery Agency","Commercial","Devon","Plymouth","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Commercial","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","130","125","40600","37530"
"In post","2022","Submarine Delivery Agency","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","37780","38000"
"In post","2022","Submarine Delivery Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","50","45","52820","46000"
"In post","2022","Submarine Delivery Agency","Human Resources","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","30","25","43030","43470"
"In post","2022","Submarine Delivery Agency","Knowledge and Information Management","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","35","30","34710","32500"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Cumbria","West Cumbria","15","15","32840","29500"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Devon","Plymouth","15","15","30390","27090"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","250","235","34280","32710"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","25","25","25390","21270"
"In post","2022","Submarine Delivery Agency","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Policy","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Cumbria","West Cumbria","45","45","47550","50050"
"In post","2022","Submarine Delivery Agency","Project Delivery","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Devon","Plymouth","50","50","42860","41000"
"In post","2022","Submarine Delivery Agency","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","365","355","45120","41480"
"In post","2022","Submarine Delivery Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","15","46030","41960"
"In post","2022","Submarine Delivery Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Cumbria","West Cumbria","80","80","42230","40320"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Derbyshire and Nottinghamshire","Derby","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Devon","Plymouth","65","65","29250","26070"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Eastern Scotland","Clackmannanshire and Fife","10","10","52550","53750"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","560","555","41580","39860"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","15","47930","45870"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Overseas","Overseas","10","10","40120","33080"
"In post","2022","Submarine Delivery Agency","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","20","52000","46070"
"In post","2022","Submarine Delivery Agency","Security","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Security","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","36640","35980"
"In post","2022","Submarine Delivery Agency","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Security","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Security","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Operational Delivery","West Midlands","Coventry","50","50","31570","29360"
"In post","2022","Teaching Regulation Agency","Policy","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Policy","West Midlands","Coventry","25","25","28170","25000"
"In post","2022","The Insolvency Service","Commercial","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","West Midlands","Birmingham","10","10","41120","42700"
"In post","2022","The Insolvency Service","Commercial","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Bedfordshire and Hertfordshire","Hertfordshire CC","20","20","41570","38510"
"In post","2022","The Insolvency Service","Counter Fraud","Derbyshire and Nottinghamshire","Nottingham","10","10","37340","36060"
"In post","2022","The Insolvency Service","Counter Fraud","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Eastern Scotland","City of Edinburgh","10","10","37620","35230"
"In post","2022","The Insolvency Service","Counter Fraud","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Greater Manchester","Manchester","60","60","39240","37700"
"In post","2022","The Insolvency Service","Counter Fraud","Hampshire and Isle of Wight","Southampton","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Inner London - East","Hackney and Newham","30","30","43000","43100"
"In post","2022","The Insolvency Service","Counter Fraud","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Merseyside","Wirral","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Northumberland, and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Outer London - South","Croydon","5","5","[c]","[c]"
