"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Legal","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Tower Hamlets","G6/G7","20","[c]","64020","59330"
"Leaver CS","2022","Legal","London","Tower Hamlets","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Westminster","AA/AO","30","[c]","22600","23770"
"Leaver CS","2022","Legal","London","Westminster","EO","50","[c]","28390","27350"
"Leaver CS","2022","Legal","London","Westminster","G6/G7","170","[c]","58530","55000"
"Leaver CS","2022","Legal","London","Westminster","SCS level","15","[c]","88660","81000"
"Leaver CS","2022","Legal","London","Westminster","SEO/HEO","35","[c]","38160","37230"
"Leaver CS","2022","Legal","North East (England)","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","Tyneside","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","Tyneside","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Liverpool","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Mid Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Brighton and Hove","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","East Kent","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Portsmouth","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","South Hampshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Bristol, City of","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Cardiff and Vale of Glamorgan","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Swansea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Birmingham","AA/AO","10","[c]","22500","22200"
"Leaver CS","2022","Legal","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Birmingham","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Birmingham","SEO/HEO","10","[c]","41330","38000"
"Leaver CS","2022","Legal","West Midlands (England)","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Leeds","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Leeds","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Leeds","G6/G7","10","[c]","59730","59450"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Derby","AA/AO","45","[c]","20680","21010"
"Leaver CS","2022","No function","East Midlands (England)","Derby","EO","30","[c]","27250","27570"
"Leaver CS","2022","No function","East Midlands (England)","Derby","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Derby","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","East Derbyshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","East Derbyshire","EO","20","[c]","27240","27570"
"Leaver CS","2022","No function","East Midlands (England)","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","East Derbyshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Leicester","AA/AO","110","[c]","20740","21010"
"Leaver CS","2022","No function","East Midlands (England)","Leicester","EO","45","[c]","27500","27570"
"Leaver CS","2022","No function","East Midlands (England)","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Leicester","SEO/HEO","10","[c]","36990","34460"
"Leaver CS","2022","No function","East Midlands (England)","Leicester","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","145","[c]","20750","20970"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","EO","30","[c]","26910","27570"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","10","[c]","64790","54860"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","40","[c]","40670","40060"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire CC","AA/AO","85","[c]","21040","20970"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire CC","EO","45","[c]","27290","27570"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire CC","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","North Northamptonshire","EO","20","[c]","27550","27570"
"Leaver CS","2022","No function","East Midlands (England)","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","North Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","North Nottinghamshire","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","North Nottinghamshire","EO","30","[c]","27310","27570"
"Leaver CS","2022","No function","East Midlands (England)","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","North Nottinghamshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Nottingham","AA/AO","150","[c]","20470","20970"
"Leaver CS","2022","No function","East Midlands (England)","Nottingham","EO","55","[c]","26600","27570"
"Leaver CS","2022","No function","East Midlands (England)","Nottingham","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Nottingham","SEO/HEO","30","[c]","34930","33840"
"Leaver CS","2022","No function","East Midlands (England)","Nottingham","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","South and West Derbyshire","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","South and West Derbyshire","EO","30","[c]","27660","27570"
"Leaver CS","2022","No function","East Midlands (England)","South and West Derbyshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","South and West Derbyshire","SEO/HEO","15","[c]","39120","39390"
"Leaver CS","2022","No function","East Midlands (England)","South and West Derbyshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","South Nottinghamshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","South Nottinghamshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","South Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","South Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","West Northamptonshire","AA/AO","115","[c]","19940","20230"
"Leaver CS","2022","No function","East Midlands (England)","West Northamptonshire","EO","40","[c]","27080","27570"
"Leaver CS","2022","No function","East Midlands (England)","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","West Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","West Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Bedford","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Bedford","EO","35","[c]","28000","27570"
"Leaver CS","2022","No function","East of England","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Bedford","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Bedford","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Breckland and South Norfolk","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Breckland and South Norfolk","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Cambridgeshire CC","AA/AO","120","[c]","21480","21590"
"Leaver CS","2022","No function","East of England","Cambridgeshire CC","EO","70","[c]","26600","27570"
"Leaver CS","2022","No function","East of England","Cambridgeshire CC","G6/G7","45","[c]","57750","56220"
"Leaver CS","2022","No function","East of England","Cambridgeshire CC","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Cambridgeshire CC","SEO/HEO","65","[c]","36050","36330"
"Leaver CS","2022","No function","East of England","Cambridgeshire CC","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Central Bedfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex Haven Gateway","EO","35","[c]","29800","29290"
"Leaver CS","2022","No function","East of England","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex Haven Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex Thames Gateway","AA/AO","40","[c]","23260","24250"
"Leaver CS","2022","No function","East of England","Essex Thames Gateway","EO","30","[c]","29210","29290"
"Leaver CS","2022","No function","East of England","Essex Thames Gateway","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex Thames Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Heart of Essex","AA/AO","85","[c]","21210","20970"
"Leaver CS","2022","No function","East of England","Heart of Essex","EO","35","[c]","28420","29290"
"Leaver CS","2022","No function","East of England","Heart of Essex","G6/G7","10","[c]","56870","52760"
"Leaver CS","2022","No function","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Heart of Essex","SEO/HEO","20","[c]","40550","40060"
"Leaver CS","2022","No function","East of England","Heart of Essex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Hertfordshire CC","AA/AO","80","[c]","21310","21300"
"Leaver CS","2022","No function","East of England","Hertfordshire CC","EO","85","[c]","29450","29290"
"Leaver CS","2022","No function","East of England","Hertfordshire CC","G6/G7","15","[c]","63950","65920"
"Leaver CS","2022","No function","East of England","Hertfordshire CC","SEO/HEO","45","[c]","36760","33940"
"Leaver CS","2022","No function","East of England","Hertfordshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Luton","AA/AO","20","[c]","20360","20370"
"Leaver CS","2022","No function","East of England","Luton","EO","15","[c]","27550","27570"
"Leaver CS","2022","No function","East of England","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Luton","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","North and West Norfolk","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","North and West Norfolk","EO","15","[c]","27130","27570"
"Leaver CS","2022","No function","East of England","North and West Norfolk","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Norwich and East Norfolk","AA/AO","110","[c]","20800","21010"
"Leaver CS","2022","No function","East of England","Norwich and East Norfolk","EO","25","[c]","27260","27570"
"Leaver CS","2022","No function","East of England","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Norwich and East Norfolk","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Norwich and East Norfolk","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Peterborough","AA/AO","15","[c]","21090","21140"
"Leaver CS","2022","No function","East of England","Peterborough","EO","30","[c]","27290","27570"
"Leaver CS","2022","No function","East of England","Peterborough","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Peterborough","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Peterborough","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Southend-on-Sea","AA/AO","15","[c]","23150","24250"
"Leaver CS","2022","No function","East of England","Southend-on-Sea","EO","15","[c]","29340","29290"
