"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Lisburn and Castlereagh","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Lisburn and Castlereagh","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Northumberland","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Northumberland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Sunderland","Female","195","[c]","25730","27570"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Sunderland","Male","85","[c]","26020","27570"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Tyneside","Female","610","[c]","28600","21840"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Tyneside","Male","375","[c]","28330","21260"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Barking & Dagenham and Havering","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Bexley and Greenwich","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Bexley and Greenwich","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Enfield","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Enfield","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Redbridge and Waltham Forest","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Redbridge and Waltham Forest","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Bromley","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Bromley","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Croydon","Female","135","[c]","37820","31020"
"Leaver CS","2022","White","Outer London - South","Croydon","Male","140","[c]","38850","35050"
"Leaver CS","2022","White","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Barnet","Female","50","[c]","38800","32650"
"Leaver CS","2022","White","Outer London - West and North West","Barnet","Male","40","[c]","38000","31880"
"Leaver CS","2022","White","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Brent","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Brent","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Ealing","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Ealing","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Harrow and Hillingdon","Female","40","[c]","31350","30660"
"Leaver CS","2022","White","Outer London - West and North West","Harrow and Hillingdon","Male","65","[c]","33330","34630"
"Leaver CS","2022","White","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","75","[c]","30020","28460"
"Leaver CS","2022","White","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","65","[c]","33330","29250"
"Leaver CS","2022","White","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Overseas","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Overseas","Male","60","[c]","54960","49690"
"Leaver CS","2022","White","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Shropshire","Female","45","[c]","30220","27570"
"Leaver CS","2022","White","Shropshire and Staffordshire","Shropshire","Male","45","[c]","31450","29670"
"Leaver CS","2022","White","Shropshire and Staffordshire","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Staffordshire CC","Female","145","[c]","30520","27570"
"Leaver CS","2022","White","Shropshire and Staffordshire","Staffordshire CC","Male","140","[c]","34390","27570"
"Leaver CS","2022","White","Shropshire and Staffordshire","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Stoke-on-Trent","Female","80","[c]","24270","20970"
"Leaver CS","2022","White","Shropshire and Staffordshire","Stoke-on-Trent","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Telford and Wrekin","Female","65","[c]","30410","27570"
"Leaver CS","2022","White","Shropshire and Staffordshire","Telford and Wrekin","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","130","[c]","25650","21350"
"Leaver CS","2022","White","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","105","[c]","26380","27570"
"Leaver CS","2022","White","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","South Yorkshire","Sheffield","Female","180","[c]","31360","27570"
"Leaver CS","2022","White","South Yorkshire","Sheffield","Male","130","[c]","33880","27570"
"Leaver CS","2022","White","South Yorkshire","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Dumfries and Galloway","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Dumfries and Galloway","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","30","[c]","25000","24540"
"Leaver CS","2022","White","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","30","[c]","27400","26730"
"Leaver CS","2022","White","Southern Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Scottish Borders","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Scottish Borders","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","South Ayrshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","South Ayrshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","South Lanarkshire","Female","125","[c]","32160","27570"
"Leaver CS","2022","White","Southern Scotland","South Lanarkshire","Male","85","[c]","35670","29470"
"Leaver CS","2022","White","Southern Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","Brighton and Hove","Female","30","[c]","27100","26340"
"Leaver CS","2022","White","Surrey, East and West Sussex","Brighton and Hove","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","East Surrey","Female","65","[c]","40780","39260"
"Leaver CS","2022","White","Surrey, East and West Sussex","East Surrey","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","East Sussex CC","Female","100","[c]","23980","21260"
"Leaver CS","2022","White","Surrey, East and West Sussex","East Sussex CC","Male","75","[c]","25100","21840"
"Leaver CS","2022","White","Surrey, East and West Sussex","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Surrey","Female","100","[c]","31780","29290"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Surrey","Male","80","[c]","38750","29290"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Sussex (North East)","Female","45","[c]","29450","27570"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Sussex (North East)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Sussex (South West)","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Sussex (South West)","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Darlington","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Darlington","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Durham","Female","185","[c]","26730","22600"
"Leaver CS","2022","White","Tees Valley and Durham","Durham","Male","145","[c]","25260","21680"
"Leaver CS","2022","White","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","South Teesside","Female","40","[c]","26120","22200"
"Leaver CS","2022","White","Tees Valley and Durham","South Teesside","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Female","275","[c]","25470","21840"
"Leaver CS","2022","White","Unknown","Unknown","Male","185","[c]","30710","26350"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","60","[c]","28810","27570"
"Leaver CS","2022","White","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","95","[c]","35600","39070"
"Leaver CS","2022","White","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Glasgow City","Female","250","[c]","29420","25600"
"Leaver CS","2022","White","West Central Scotland","Glasgow City","Male","260","[c]","32960","27470"
"Leaver CS","2022","White","West Central Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","North Lanarkshire","Female","110","[c]","23950","21260"
"Leaver CS","2022","White","West Central Scotland","North Lanarkshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Birmingham","Female","330","[c]","39280","30450"
"Leaver CS","2022","White","West Midlands","Birmingham","Male","220","[c]","34870","27670"
"Leaver CS","2022","White","West Midlands","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Coventry","Female","60","[c]","40390","28780"
"Leaver CS","2022","White","West Midlands","Coventry","Male","50","[c]","41920","36940"
"Leaver CS","2022","White","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Dudley","Female","40","[c]","24090","21490"
"Leaver CS","2022","White","West Midlands","Dudley","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Sandwell","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Sandwell","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Solihull","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Solihull","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Walsall","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Walsall","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Wolverhampton","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Wolverhampton","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Central Valleys","Female","65","[c]","28410","27570"
"Leaver CS","2022","White","West Wales and The Valleys","Central Valleys","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Conwy and Denbighshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Conwy and Denbighshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwent Valleys","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwent Valleys","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwynedd","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwynedd","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Isle of Anglesey","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Isle of Anglesey","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","South West Wales","Female","60","[c]","27450","21300"
"Leaver CS","2022","White","West Wales and The Valleys","South West Wales","Male","40","[c]","31900","27470"
"Leaver CS","2022","White","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Swansea","Female","70","[c]","27740","22600"
"Leaver CS","2022","White","West Wales and The Valleys","Swansea","Male","60","[c]","35670","27130"
"Leaver CS","2022","White","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Bradford","Female","90","[c]","26320","26220"
"Leaver CS","2022","White","West Yorkshire","Bradford","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Calderdale and Kirklees","Female","70","[c]","27060","27570"
"Leaver CS","2022","White","West Yorkshire","Calderdale and Kirklees","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Leeds","Female","450","[c]","31830","27570"
"Leaver CS","2022","White","West Yorkshire","Leeds","Male","300","[c]","33640","27570"
"Leaver CS","2022","White","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Wakefield","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Wakefield","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Devon CC","Female","[c]","[c]","[c]","[c]"
