"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Inspector of Education and Training","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Internal Audit","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Internal Audit","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","London","Westminster","85","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","East of England","Cambridgeshire CC","45","[c]","40810","37470"
"Leaver CS","2022","No function","Knowledge and Information Management","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Lambeth","60","[c]","43250","40070"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Lewisham and Southwark","10","[c]","47440","50020"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","North East (England)","Tyneside","35","[c]","29930","26480"
"Leaver CS","2022","No function","Knowledge and Information Management","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","North West (England)","Sefton","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South East (England)","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Yorkshire and The Humber","Leeds","170","[c]","30140","27730"
"Leaver CS","2022","No function","Knowledge and Information Management","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","East Midlands (England)","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","London","Lambeth","30","[c]","102360","107720"
"Leaver CS","2022","No function","Medicine","London","Lewisham and Southwark","10","[c]","97640","104580"
"Leaver CS","2022","No function","Medicine","London","Tower Hamlets","40","[c]","64280","67790"
"Leaver CS","2022","No function","Medicine","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","North West (England)","Manchester","10","[c]","89730","101430"
"Leaver CS","2022","No function","Medicine","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","South East (England)","Mid Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","West Midlands (England)","Birmingham","10","[c]","97380","101430"
"Leaver CS","2022","No function","Medicine","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","Yorkshire and The Humber","York","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","Derby","95","[c]","23980","21260"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","East Derbyshire","35","[c]","26370","27570"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","Leicester","175","[c]","24420","21260"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","Leicestershire CC and Rutland","185","[c]","23970","20970"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","Lincolnshire CC","140","[c]","25250","27570"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","North Northamptonshire","30","[c]","27230","27570"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","North Nottinghamshire","80","[c]","27430","27570"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","Nottingham","235","[c]","25340","21260"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","South and West Derbyshire","85","[c]","29990","27570"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","South Nottinghamshire","55","[c]","31400","28280"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","West Northamptonshire","160","[c]","23130","20970"
"Leaver CS","2022","No function","Operational Delivery","East of England","Bedford","125","[c]","30810","27570"
"Leaver CS","2022","No function","Operational Delivery","East of England","Breckland and South Norfolk","90","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","East of England","Cambridgeshire CC","240","[c]","33380","27570"
"Leaver CS","2022","No function","Operational Delivery","East of England","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","East of England","Essex Haven Gateway","50","[c]","31500","29290"
"Leaver CS","2022","No function","Operational Delivery","East of England","Essex Thames Gateway","80","[c]","26690","24250"
"Leaver CS","2022","No function","Operational Delivery","East of England","Heart of Essex","135","[c]","28940","29290"
"Leaver CS","2022","No function","Operational Delivery","East of England","Hertfordshire CC","190","[c]","29900","29290"
"Leaver CS","2022","No function","Operational Delivery","East of England","Luton","55","[c]","24100","22470"
"Leaver CS","2022","No function","Operational Delivery","East of England","North and West Norfolk","45","[c]","27210","27570"
"Leaver CS","2022","No function","Operational Delivery","East of England","Norwich and East Norfolk","175","[c]","25190","23140"
"Leaver CS","2022","No function","Operational Delivery","East of England","Peterborough","55","[c]","27510","27570"
"Leaver CS","2022","No function","Operational Delivery","East of England","Southend-on-Sea","35","[c]","27360","26130"
"Leaver CS","2022","No function","Operational Delivery","East of England","Suffolk CC","265","[c]","24950","21490"
"Leaver CS","2022","No function","Operational Delivery","East of England","Thurrock","10","[c]","28050","29290"
"Leaver CS","2022","No function","Operational Delivery","East of England","West Essex","20","[c]","30310","29290"
"Leaver CS","2022","No function","Operational Delivery","London","Barking & Dagenham and Havering","50","[c]","29290","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Barnet","100","[c]","32390","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Bexley and Greenwich","175","[c]","29230","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Brent","75","[c]","29250","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Bromley","60","[c]","28500","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Camden and City of London","110","[c]","27750","23720"
"Leaver CS","2022","No function","Operational Delivery","London","Croydon","110","[c]","29130","25850"
"Leaver CS","2022","No function","Operational Delivery","London","Ealing","40","[c]","30540","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Enfield","30","[c]","30130","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Hackney and Newham","80","[c]","30260","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Haringey and Islington","190","[c]","27800","28310"
"Leaver CS","2022","No function","Operational Delivery","London","Harrow and Hillingdon","65","[c]","30050","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Hounslow and Richmond upon Thames","175","[c]","26630","25110"
"Leaver CS","2022","No function","Operational Delivery","London","Kensington & Chelsea and Hammersmith & Fulham","110","[c]","29790","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Lambeth","555","[c]","39800","35950"
"Leaver CS","2022","No function","Operational Delivery","London","Lewisham and Southwark","240","[c]","40710","35880"
"Leaver CS","2022","No function","Operational Delivery","London","Merton, Kingston upon Thames and Sutton","75","[c]","29210","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Redbridge and Waltham Forest","75","[c]","27960","30130"
"Leaver CS","2022","No function","Operational Delivery","London","Tower Hamlets","175","[c]","37290","31660"
"Leaver CS","2022","No function","Operational Delivery","London","Wandsworth","115","[c]","27060","24020"
"Leaver CS","2022","No function","Operational Delivery","London","Westminster","730","[c]","41470","35000"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","Darlington","15","[c]","27110","20370"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","Durham","265","[c]","27990","22600"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","Hartlepool and Stockton-on-Tees","105","[c]","25720","27570"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","Northumberland","20","[c]","27480","27570"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","South Teesside","55","[c]","25110","21260"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","Sunderland","75","[c]","26270","27570"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","Tyneside","575","[c]","25670","21260"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Blackburn with Darwen","15","[c]","26190","26780"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Blackpool","285","[c]","23020","21260"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Cheshire East","70","[c]","28000","27570"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Cheshire West and Chester","40","[c]","24770","21260"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Chorley and West Lancashire","120","[c]","30150","27570"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","East Cumbria","45","[c]","28380","21300"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","East Lancashire","35","[c]","24770","26780"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","East Merseyside","55","[c]","25550","26120"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Greater Manchester North East","75","[c]","27880","27570"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Greater Manchester North West","145","[c]","24030","21260"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Greater Manchester South East","100","[c]","24310","21260"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Greater Manchester South West","100","[c]","23650","20970"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Lancaster and Wyre","70","[c]","23660","21260"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Liverpool","165","[c]","28130","26130"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Manchester","305","[c]","28270","25880"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Mid Lancashire","225","[c]","24240","21300"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Sefton","110","[c]","30090","27570"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Warrington","130","[c]","35220","32060"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","West Cumbria","50","[c]","27890","27570"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Wirral","130","[c]","25580","21410"
"Leaver CS","2022","No function","Operational Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Northern Ireland","Belfast","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","70","[c]","31690","27290"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Angus and Dundee City","75","[c]","23410","21260"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Scotland","City of Edinburgh","130","[c]","29690","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Clackmannanshire and Fife","95","[c]","26620","26900"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Dumfries and Galloway","25","[c]","30240","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","35","[c]","25790","26450"
"Leaver CS","2022","No function","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","65","[c]","26010","26130"
"Leaver CS","2022","No function","Operational Delivery","Scotland","East Lothian and Midlothian","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Falkirk","90","[c]","26330","21260"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Glasgow City","250","[c]","26610","24250"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","55","[c]","30350","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","35","[c]","27120","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Scotland","North Lanarkshire","70","[c]","26350","23780"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Perth and Kinross, and Stirling","50","[c]","29380","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Scottish Borders","15","[c]","25940","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Scotland","South Ayrshire","30","[c]","28500","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","South Lanarkshire","50","[c]","26700","23780"
"Leaver CS","2022","No function","Operational Delivery","Scotland","West Lothian","40","[c]","23470","21260"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Berkshire","105","[c]","29040","29290"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Brighton and Hove","65","[c]","25090","25120"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Buckinghamshire","120","[c]","27730","27570"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Central Hampshire","105","[c]","26930","27570"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","East Kent","105","[c]","26480","25110"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","East Surrey","100","[c]","35120","30460"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","East Sussex CC","200","[c]","23930","21260"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Isle of Wight","85","[c]","32200","27570"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Kent Thames Gateway","170","[c]","29280","29290"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Medway","140","[c]","29800","29290"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Mid Kent","110","[c]","30670","29290"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Milton Keynes","190","[c]","25830","27350"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","North Hampshire","40","[c]","25740","27570"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Oxfordshire CC","215","[c]","26740","27570"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Portsmouth","45","[c]","27640","27570"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","South Hampshire","295","[c]","23450","20350"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Southampton","80","[c]","28620","26780"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","West Kent","20","[c]","29930","29290"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","West Surrey","175","[c]","30580","29290"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","West Sussex (North East)","50","[c]","29180","27570"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","West Sussex (South West)","65","[c]","26150","27570"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","145","[c]","29650","27570"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Bournemouth, Christchurch and Poole","55","[c]","26970","27570"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Bristol, City of","245","[c]","26570","21840"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","100","[c]","23890","21260"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Devon CC","280","[c]","24970","21260"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Dorset","140","[c]","27680","27130"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Gloucestershire CC","80","[c]","27960","27570"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Plymouth","50","[c]","27110","26860"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Somerset CC","65","[c]","27120","27160"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Swindon","40","[c]","25510","27570"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Torbay","20","[c]","24680","23690"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Wiltshire","180","[c]","28070","24390"
"Leaver CS","2022","No function","Operational Delivery","Unknown","Unknown","515","[c]","22670","21840"
"Leaver CS","2022","No function","Operational Delivery","Wales","Bridgend and Neath Port Talbot","35","[c]","23800","21260"
"Leaver CS","2022","No function","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","210","[c]","24880","22490"
"Leaver CS","2022","No function","Operational Delivery","Wales","Central Valleys","55","[c]","25480","27570"
"Leaver CS","2022","No function","Operational Delivery","Wales","Conwy and Denbighshire","20","[c]","28100","27570"
"Leaver CS","2022","No function","Operational Delivery","Wales","Flintshire and Wrexham","245","[c]","24640","21260"
"Leaver CS","2022","No function","Operational Delivery","Wales","Gwent Valleys","40","[c]","25370","27570"
"Leaver CS","2022","No function","Operational Delivery","Wales","Gwynedd","35","[c]","23130","21260"
"Leaver CS","2022","No function","Operational Delivery","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Wales","Monmouthshire and Newport","135","[c]","26170","23190"
"Leaver CS","2022","No function","Operational Delivery","Wales","Powys","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Wales","South West Wales","70","[c]","26090","21300"
"Leaver CS","2022","No function","Operational Delivery","Wales","Swansea","115","[c]","24640","21920"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Birmingham","530","[c]","29960","26130"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Coventry","95","[c]","34830","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Dudley","50","[c]","25640","26120"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Herefordshire, County of","15","[c]","28790","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Sandwell","20","[c]","26230","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Shropshire","50","[c]","25900","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Solihull","15","[c]","26920","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Staffordshire CC","290","[c]","26840","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Stoke-on-Trent","125","[c]","22560","20970"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Telford and Wrekin","50","[c]","27140","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Walsall","35","[c]","23760","21260"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Warwickshire CC","65","[c]","25430","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Wolverhampton","45","[c]","23620","21260"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Worcestershire CC","200","[c]","25530","26840"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","220","[c]","26870","27570"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","Bradford","75","[c]","24800","27570"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","70","[c]","27850","27570"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","155","[c]","30940","27570"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","120","[c]","25170","27130"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","Leeds","465","[c]","26360","25230"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","40","[c]","26180","26780"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","50","[c]","28110","27570"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","Sheffield","145","[c]","28190","26300"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","Wakefield","145","[c]","30060","27570"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","York","55","[c]","27910","27570"
"Leaver CS","2022","No function","Operational Research","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","South East (England)","Central Hampshire","10","[c]","41020","38070"
"Leaver CS","2022","No function","Operational Research","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","Suffolk CC","15","[c]","25630","27570"
"Leaver CS","2022","No function","Other","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Croydon","10","[c]","33970","31060"
"Leaver CS","2022","No function","Other","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Harrow and Hillingdon","15","[c]","25350","26000"
