"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","Medicine","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Essex","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Inner London - East","Heterosexual / straight","55","[c]","89460","95140"
"Leaver Dept.","2022","No function","Medicine","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Inner London - East","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Northumberland, and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Outer London - West and North West","Heterosexual / straight","35","[c]","82060","89080"
"Leaver Dept.","2022","No function","Medicine","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Outer London - West and North West","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","West Midlands","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","West Yorkshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Medicine","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","120","[c]","34960","28250"
"Leaver Dept.","2022","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cheshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","170","[c]","28420","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Derbyshire and Nottinghamshire","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Derbyshire and Nottinghamshire","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","35","[c]","34420","25910"
"Leaver Dept.","2022","No function","Operational Delivery","Devon","Heterosexual / straight","50","[c]","28830","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Devon","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Devon","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Dorset and Somerset","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Anglia","Heterosexual / straight","130","[c]","32160","25010"
"Leaver Dept.","2022","No function","Operational Delivery","East Anglia","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Anglia","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Anglia","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Wales","Heterosexual / straight","100","[c]","28160","27570"
"Leaver Dept.","2022","No function","Operational Delivery","East Wales","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Wales","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Wales","Unknown","40","[c]","30130","26350"
"Leaver Dept.","2022","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Eastern Scotland","Heterosexual / straight","150","[c]","25530","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Eastern Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Eastern Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Eastern Scotland","Unknown","45","[c]","26090","23780"
"Leaver Dept.","2022","No function","Operational Delivery","Essex","Heterosexual / straight","40","[c]","29830","29290"
"Leaver Dept.","2022","No function","Operational Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","370","[c]","33570","28590"
"Leaver Dept.","2022","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","35","[c]","31910","25300"
"Leaver Dept.","2022","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","60","[c]","32990","28730"
"Leaver Dept.","2022","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","[c]","44120","39060"
"Leaver Dept.","2022","No function","Operational Delivery","Greater Manchester","Heterosexual / straight","275","[c]","27660","25190"
"Leaver Dept.","2022","No function","Operational Delivery","Greater Manchester","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Greater Manchester","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Greater Manchester","Unknown","65","[c]","26340","23080"
"Leaver Dept.","2022","No function","Operational Delivery","Hampshire and Isle of Wight","Heterosexual / straight","65","[c]","29130","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Hampshire and Isle of Wight","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Hampshire and Isle of Wight","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Highlands and Islands","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Inner London - East","Heterosexual / straight","875","[c]","42210","38200"
"Leaver Dept.","2022","No function","Operational Delivery","Inner London - East","LGBO","85","[c]","40780","38520"
"Leaver Dept.","2022","No function","Operational Delivery","Inner London - East","Undeclared","145","[c]","42990","40070"
"Leaver Dept.","2022","No function","Operational Delivery","Inner London - East","Unknown","180","[c]","49170","48860"
"Leaver Dept.","2022","No function","Operational Delivery","Inner London - West","Heterosexual / straight","355","[c]","39980","35230"
"Leaver Dept.","2022","No function","Operational Delivery","Inner London - West","LGBO","35","[c]","35370","31060"
"Leaver Dept.","2022","No function","Operational Delivery","Inner London - West","Undeclared","85","[c]","42430","36820"
"Leaver Dept.","2022","No function","Operational Delivery","Inner London - West","Unknown","125","[c]","40290","36800"
"Leaver Dept.","2022","No function","Operational Delivery","Kent","Heterosexual / straight","75","[c]","36090","29910"
"Leaver Dept.","2022","No function","Operational Delivery","Kent","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Kent","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Lancashire","Heterosexual / straight","70","[c]","25840","24100"
"Leaver Dept.","2022","No function","Operational Delivery","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","60","[c]","25180","21260"
"Leaver Dept.","2022","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Lincolnshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Merseyside","Heterosexual / straight","150","[c]","29560","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Merseyside","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Merseyside","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Merseyside","Unknown","45","[c]","28110","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North Yorkshire","Heterosexual / straight","45","[c]","37210","31990"
"Leaver Dept.","2022","No function","Operational Delivery","North Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Northumberland, and Tyne and Wear","Heterosexual / straight","205","[c]","27220","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Northumberland, and Tyne and Wear","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Northumberland, and Tyne and Wear","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","40","[c]","32270","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - East and North East","Heterosexual / straight","60","[c]","31130","31060"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - South","Heterosexual / straight","50","[c]","32790","31060"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - South","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - West and North West","Heterosexual / straight","355","[c]","33160","28170"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - West and North West","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - West and North West","Undeclared","45","[c]","30720","26880"
"Leaver Dept.","2022","No function","Operational Delivery","Outer London - West and North West","Unknown","95","[c]","38660","31060"
"Leaver Dept.","2022","No function","Operational Delivery","Shropshire and Staffordshire","Heterosexual / straight","65","[c]","30340","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Shropshire and Staffordshire","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South Yorkshire","Heterosexual / straight","45","[c]","31510","27570"
"Leaver Dept.","2022","No function","Operational Delivery","South Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Southern Scotland","Heterosexual / straight","30","[c]","27240","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Southern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Surrey, East and West Sussex","Heterosexual / straight","75","[c]","30340","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Surrey, East and West Sussex","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Tees Valley and Durham","Heterosexual / straight","75","[c]","27800","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Tees Valley and Durham","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Unknown","Heterosexual / straight","85","[c]","27660","26130"
"Leaver Dept.","2022","No function","Operational Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Central Scotland","Heterosexual / straight","155","[c]","26440","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Central Scotland","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Central Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Central Scotland","Unknown","45","[c]","26390","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands","Heterosexual / straight","420","[c]","29980","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands","Undeclared","40","[c]","32120","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands","Unknown","100","[c]","28280","24380"
"Leaver Dept.","2022","No function","Operational Delivery","West Wales and The Valleys","Heterosexual / straight","70","[c]","28390","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Wales and The Valleys","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Wales and The Valleys","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Yorkshire","Heterosexual / straight","255","[c]","31710","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Yorkshire","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Yorkshire","Undeclared","30","[c]","33600","30090"
"Leaver Dept.","2022","No function","Operational Delivery","West Yorkshire","Unknown","50","[c]","31480","28050"
"Leaver Dept.","2022","No function","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Cheshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Cheshire","Unknown","[c]","[c]","[c]","[c]"
