"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Met Office","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Met Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East of England","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","AA/AO","35","[c]","22640","21240"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","AA/AO","35","[c]","23340","21170"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
