"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","EO","EO","Heterosexual / straight","30","[c]","28310","27570"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","AO","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","EO","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","EO","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","EO","EO","Heterosexual / straight","40","[c]","29640","31060"
"Leaver CS","2022","Barnet","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","EO","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AO","Heterosexual / straight","100","[c]","21670","21260"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","EO","EO","Heterosexual / straight","45","[c]","27580","27570"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","Heterosexual / straight","50","[c]","22150","21010"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","Heterosexual / straight","175","[c]","24350","25310"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","Unknown","65","[c]","19390","17140"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","Heterosexual / straight","60","[c]","54460","54360"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","Heterosexual / straight","165","[c]","30850","31170"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","Undeclared","30","[c]","34320","33640"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","Unknown","30","[c]","31650","32350"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","Heterosexual / straight","170","[c]","41720","40840"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","Heterosexual / straight","85","[c]","38690","39860"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","EO","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","AO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","EO","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","AO","Heterosexual / straight","55","[c]","28470","25680"
"Leaver CS","2022","Berkshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","AO","Unknown","30","[c]","27430","25540"
"Leaver CS","2022","Berkshire","EO","EO","Heterosexual / straight","60","[c]","30160","29290"
"Leaver CS","2022","Berkshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","EO","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
