"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Attorney General's Departments","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Attorney General's Departments","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Female","740","[c]","43620","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Male","565","[c]","43830","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","Female","110","[c]","33620","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","Male","120","[c]","36270","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Female","165","[c]","39330","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Male","125","[c]","40590","33250"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","London","Female","35","[c]","39120","27760"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","Outside London","Female","35","[c]","27590","25480"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","Outside London","Female","175","[c]","33160","32120"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","Outside London","Male","260","[c]","35490","32410"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","Male","45","[c]","40310","38070"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Female","235","[c]","45710","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Male","230","[c]","47920","41300"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Male","30","[c]","35120","31740"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","Male","30","[c]","49120","51710"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Female","100","[c]","41970","34280"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Male","100","[c]","47830","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","London","Female","120","[c]","47690","45250"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","London","Male","75","[c]","46800","40720"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","Outside London","Female","135","[c]","38840","36780"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","Outside London","Male","95","[c]","40390","36870"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Female","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Male","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Department for International Trade","London","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Department for International Trade","London","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Department for International Trade","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","Female","135","[c]","41790","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","Male","115","[c]","43670","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Outside London","Female","35","[c]","36760","35490"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Department for Transport","London","Female","135","[c]","42900","36370"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Department for Transport","London","Male","145","[c]","44810","42470"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Department for Transport","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Department for Transport","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Female","275","[c]","35930","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Male","200","[c]","37420","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Female","1525","[c]","28170","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Male","1010","[c]","29010","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Female","420","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Male","340","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Female","200","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Male","145","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","Female","85","[c]","28210","26130"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","Male","70","[c]","29870","27080"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Outside London","Female","70","[c]","30050","26780"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Outside London","Male","65","[c]","31430","26700"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Female","170","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Male","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","Female","45","[c]","39410","38500"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","London","Female","65","[c]","47750","51250"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","London","Male","35","[c]","49100","50500"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","Outside London","Female","30","[c]","34810","31710"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","London","Female","115","[c]","31700","28310"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","London","Male","55","[c]","29290","25420"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Female","235","[c]","24600","20970"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Male","130","[c]","24190","20970"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","London","Female","95","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","Outside London","Female","255","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","Outside London","Male","165","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Female","120","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Male","120","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Female","590","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Male","510","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","London","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","London","Male","85","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Home Office","London","Female","370","[c]","42960","37510"
"Leaver Dept.","2022","Home Office","Home Office","London","Male","305","[c]","45460","41950"
"Leaver Dept.","2022","Home Office","Home Office","Outside London","Female","360","[c]","28100","24890"
"Leaver Dept.","2022","Home Office","Home Office","Outside London","Male","350","[c]","27650","24890"
"Leaver Dept.","2022","Home Office","Home Office","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Home Office","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","Outside London","Male","35","[c]","32450","26840"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Female","90","[c]","44320","40640"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Male","90","[c]","48100","44500"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Female","215","[c]","32630","28170"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Male","175","[c]","34550","33300"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Female","190","[c]","42360","40680"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Male","120","[c]","41920","37120"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Female","75","[c]","35340","34990"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Male","50","[c]","39020","35930"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","Outside London","Male","35","[c]","40410","36740"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland Office","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland Office","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Office of Rail and Road","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Ministry of Justice","Outside London","Female","80","[c]","24020","21170"
"Leaver Dept.","2022","Office of the Public Guardian","Ministry of Justice","Outside London","Male","60","[c]","24450","20970"
