"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Grants Management","Devon","Devon CC","Outside London","185","165","26410","25190"
"In post","2022","Grants Management","Dorset and Somerset","Somerset CC","Outside London","20","15","24250","24920"
"In post","2022","Grants Management","East Anglia","Cambridgeshire CC","Outside London","50","45","24840","21300"
"In post","2022","Grants Management","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Essex","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","50","45","27130","24920"
"In post","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","160","150","25080","21300"
"In post","2022","Grants Management","Inner London - West","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Kent","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Lincolnshire","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Yorkshire","North Yorkshire CC","Outside London","10","10","31210","29180"
"In post","2022","Grants Management","North Yorkshire","York","Outside London","160","150","26010","24920"
"In post","2022","Grants Management","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Northumberland, and Tyne and Wear","Tyneside","Outside London","400","370","24490","21300"
"In post","2022","Grants Management","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Wales and The Valleys","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","West Yorkshire","Leeds","Outside London","75","70","24850","21300"
"In post","2022","Human Resources","Bedfordshire and Hertfordshire","Bedford","Outside London","25","20","35920","31820"
"In post","2022","Human Resources","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","10","10","28800","21830"
"In post","2022","Human Resources","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","55","50","41130","37000"
"In post","2022","Human Resources","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","40","40","39910","35890"
"In post","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","50","50","35790","28670"
"In post","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","50","45","38780","30860"
"In post","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","15","15","44470","40190"
"In post","2022","Human Resources","Cheshire","Cheshire East","Outside London","175","165","26970","21600"
"In post","2022","Human Resources","Cheshire","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Cheshire","Warrington","Outside London","70","65","40100","37590"
"In post","2022","Human Resources","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","15","15","32740","27570"
"In post","2022","Human Resources","Cumbria","East Cumbria","Outside London","10","10","42810","39340"
"In post","2022","Human Resources","Cumbria","West Cumbria","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","15","15","33760","30720"
"In post","2022","Human Resources","Derbyshire and Nottinghamshire","Nottingham","Outside London","445","420","37500","33370"
"In post","2022","Human Resources","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","10","10","39290","35290"
"In post","2022","Human Resources","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","15","15","41960","36740"
"In post","2022","Human Resources","Devon","Devon CC","Outside London","130","120","36400","33050"
"In post","2022","Human Resources","Devon","Plymouth","Outside London","20","20","40310","38550"
"In post","2022","Human Resources","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Dorset and Somerset","Dorset","Outside London","45","45","32220","30450"
"In post","2022","Human Resources","Dorset and Somerset","Somerset CC","Outside London","35","35","35610","33290"
"In post","2022","Human Resources","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Anglia","Cambridgeshire CC","Outside London","75","70","37080","33300"
"In post","2022","Human Resources","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Anglia","Norwich and East Norfolk","Outside London","60","55","31670","27570"
"In post","2022","Human Resources","East Anglia","Peterborough","Outside London","20","15","34580","31990"
"In post","2022","Human Resources","East Anglia","Suffolk CC","Outside London","50","45","35150","31740"
"In post","2022","Human Resources","East Wales","Cardiff and Vale of Glamorgan","Outside London","205","195","37570","33120"
"In post","2022","Human Resources","East Wales","Flintshire and Wrexham","Outside London","25","25","34040","31180"
"In post","2022","Human Resources","East Wales","Monmouthshire and Newport","Outside London","240","225","35980","31560"
"In post","2022","Human Resources","East Wales","Powys","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","15","15","33540","30450"
"In post","2022","Human Resources","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","15","10","34020","27570"
"In post","2022","Human Resources","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Eastern Scotland","Angus and Dundee City","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Eastern Scotland","City of Edinburgh","Outside London","200","190","36520","33330"
"In post","2022","Human Resources","Eastern Scotland","Clackmannanshire and Fife","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Eastern Scotland","Falkirk","Outside London","75","70","35370","35310"
"In post","2022","Human Resources","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","10","10","35860","35000"
"In post","2022","Human Resources","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Essex","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Essex","Heart of Essex","Outside London","10","10","40260","31210"
"In post","2022","Human Resources","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","495","460","34460","30680"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","190","180","40320","37590"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","15","10","31140","28460"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","170","155","36940","33300"
"In post","2022","Human Resources","Greater Manchester","Greater Manchester North East","Outside London","10","10","44250","44980"
"In post","2022","Human Resources","Greater Manchester","Greater Manchester North West","Outside London","25","25","31380","27570"
"In post","2022","Human Resources","Greater Manchester","Greater Manchester South East","Outside London","20","20","30220","27570"
"In post","2022","Human Resources","Greater Manchester","Greater Manchester South West","Outside London","305","290","37870","37300"
"In post","2022","Human Resources","Greater Manchester","Manchester","Outside London","265","255","38640","33430"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Central Hampshire","Outside London","60","60","34860","32860"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Hampshire and Isle of Wight","North Hampshire","Outside London","50","50","38380","33300"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Portsmouth","Outside London","90","90","32960","27570"
"In post","2022","Human Resources","Hampshire and Isle of Wight","South Hampshire","Outside London","45","40","37260","33020"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Southampton","Outside London","40","35","34800","31820"
"In post","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","75","65","34930","31740"
"In post","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","35","35","38980","36050"
"In post","2022","Human Resources","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","Hackney and Newham","London","130","125","47980","43810"
"In post","2022","Human Resources","Inner London - East","Haringey and Islington","London","10","10","37530","35940"
"In post","2022","Human Resources","Inner London - East","Lambeth","London","140","135","41420","37520"
"In post","2022","Human Resources","Inner London - East","Lewisham and Southwark","London","10","10","36840","32170"
"In post","2022","Human Resources","Inner London - East","Tower Hamlets","London","215","210","50750","46160"
"In post","2022","Human Resources","Inner London - West","Camden and City of London","London","15","15","42850","37700"
"In post","2022","Human Resources","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Wandsworth","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Westminster","London","2100","2040","46230","41690"
"In post","2022","Human Resources","Kent","East Kent","Outside London","20","20","33580","31880"
"In post","2022","Human Resources","Kent","Kent Thames Gateway","Outside London","15","15","35480","31880"
"In post","2022","Human Resources","Kent","Medway","Outside London","30","30","36450","33710"
"In post","2022","Human Resources","Kent","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Lancashire","Blackburn with Darwen","Outside London","10","10","33260","27570"
"In post","2022","Human Resources","Lancashire","Blackpool","Outside London","145","135","37180","34290"
"In post","2022","Human Resources","Lancashire","Chorley and West Lancashire","Outside London","10","10","35520","30450"
"In post","2022","Human Resources","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Lancashire","Lancaster and Wyre","Outside London","180","165","25580","26670"
"In post","2022","Human Resources","Lancashire","Mid Lancashire","Outside London","75","70","32700","27570"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","25","25","36760","33520"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","15","15","32560","31350"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","10","10","32380","30810"
"In post","2022","Human Resources","Lincolnshire","Lincolnshire CC","Outside London","40","40","29900","27250"
"In post","2022","Human Resources","Merseyside","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Merseyside","Liverpool","Outside London","220","210","33240","28920"
"In post","2022","Human Resources","Merseyside","Sefton","Outside London","155","140","36310","32000"
"In post","2022","Human Resources","Merseyside","Wirral","Outside London","60","55","32970","30190"
"In post","2022","Human Resources","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","North Yorkshire","North Yorkshire CC","Outside London","25","20","36870","33630"
"In post","2022","Human Resources","North Yorkshire","York","Outside London","110","105","39660","36490"
"In post","2022","Human Resources","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Belfast","Outside London","20","15","37000","29680"
"In post","2022","Human Resources","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Sunderland","Outside London","40","35","32960","27570"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Tyneside","Outside London","790","735","30740","27570"
"In post","2022","Human Resources","Outer London - East and North East","Barking & Dagenham and Havering","London","15","15","32520","31060"
"In post","2022","Human Resources","Outer London - East and North East","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","Bromley","London","15","15","32740","31880"
"In post","2022","Human Resources","Outer London - South","Croydon","London","130","125","54290","52740"
"In post","2022","Human Resources","Outer London - South","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Outer London - West and North West","Barnet","London","25","25","42900","44900"
"In post","2022","Human Resources","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - West and North West","Ealing","London","20","20","33230","31060"
"In post","2022","Human Resources","Outer London - West and North West","Harrow and Hillingdon","London","10","10","48750","36390"
"In post","2022","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","London","30","25","35960","33320"
"In post","2022","Human Resources","Overseas","Overseas","Overseas","40","40","43120","35610"
"In post","2022","Human Resources","Shropshire and Staffordshire","Shropshire","Outside London","20","20","31310","31060"
"In post","2022","Human Resources","Shropshire and Staffordshire","Staffordshire CC","Outside London","70","70","38330","36050"
"In post","2022","Human Resources","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","15","15","29640","27570"
"In post","2022","Human Resources","Shropshire and Staffordshire","Telford and Wrekin","Outside London","30","30","37500","33330"
"In post","2022","Human Resources","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","20","20","37380","31990"
"In post","2022","Human Resources","South Yorkshire","Sheffield","Outside London","210","195","38030","33470"
"In post","2022","Human Resources","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","South Lanarkshire","Outside London","85","80","36390","33370"
"In post","2022","Human Resources","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Surrey, East and West Sussex","East Surrey","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Surrey, East and West Sussex","East Sussex CC","Outside London","20","20","34180","30450"
"In post","2022","Human Resources","Surrey, East and West Sussex","West Surrey","Outside London","20","20","35210","34260"
"In post","2022","Human Resources","Surrey, East and West Sussex","West Sussex (North East)","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Surrey, East and West Sussex","West Sussex (South West)","Outside London","90","80","29930","28240"
"In post","2022","Human Resources","Tees Valley and Durham","Darlington","Outside London","35","35","30830","28130"
"In post","2022","Human Resources","Tees Valley and Durham","Durham","Outside London","35","35","35150","31740"
"In post","2022","Human Resources","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","10","10","34060","31620"
"In post","2022","Human Resources","Tees Valley and Durham","South Teesside","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","Unknown","35","35","39560","37300"
"In post","2022","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","15","15","35030","34610"
"In post","2022","Human Resources","West Central Scotland","Glasgow City","Outside London","540","510","26670","22330"
"In post","2022","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Central Scotland","North Lanarkshire","Outside London","150","135","28930","26820"
"In post","2022","Human Resources","West Midlands","Birmingham","Outside London","205","200","42430","37610"
"In post","2022","Human Resources","West Midlands","Coventry","Outside London","60","60","35230","31000"
"In post","2022","Human Resources","West Midlands","Dudley","Outside London","15","10","29260","27570"
"In post","2022","Human Resources","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands","Wolverhampton","Outside London","15","15","31450","27570"
"In post","2022","Human Resources","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","10","10","28470","27570"
"In post","2022","Human Resources","West Wales and The Valleys","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","Swansea","Outside London","245","230","32490","30730"
"In post","2022","Human Resources","West Yorkshire","Bradford","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","West Yorkshire","Calderdale and Kirklees","Outside London","10","10","46390","42900"
"In post","2022","Human Resources","West Yorkshire","Leeds","Outside London","420","395","40670","36530"
"In post","2022","Human Resources","West Yorkshire","Wakefield","Outside London","45","40","35520","32480"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","15","15","41640","39200"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","Nottingham","Outside London","15","15","44850","43710"
"In post","2022","Internal Audit","Devon","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2022","Internal Audit","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","Somerset CC","Outside London","10","10","39960","42510"
"In post","2022","Internal Audit","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","Cambridgeshire CC","Outside London","10","10","36780","33300"
"In post","2022","Internal Audit","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","City of Edinburgh","Outside London","15","10","45720","46020"
"In post","2022","Internal Audit","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","25","43450","41600"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","15","44290","42530"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","15","15","50540","46220"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","25","25","39560","37920"
"In post","2022","Internal Audit","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","Manchester","Outside London","15","15","33800","33820"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","Outside London","10","10","29420","26670"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","Portsmouth","Outside London","10","10","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","Southampton","Outside London","20","20","38290","38650"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","Hackney and Newham","London","10","10","44450","43620"
"In post","2022","Internal Audit","Inner London - East","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","10","10","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","Westminster","London","190","180","53140","50890"
"In post","2022","Internal Audit","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","Blackpool","Outside London","10","10","45970","42360"
"In post","2022","Internal Audit","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","Sefton","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","York","Outside London","10","10","43500","44450"
"In post","2022","Internal Audit","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","Tyneside","Outside London","35","35","46280","43690"
"In post","2022","Internal Audit","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","Croydon","London","10","10","53060","50340"
"In post","2022","Internal Audit","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","Telford and Wrekin","Outside London","10","5","[c]","[c]"
"In post","2022","Internal Audit","South Yorkshire","Sheffield","Outside London","10","10","50870","49750"
"In post","2022","Internal Audit","Southern Scotland","South Lanarkshire","Outside London","30","30","42530","38500"
"In post","2022","Internal Audit","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
