"Status","Year","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Wales","AO","Unknown","2310","2030","21880","21260"
"In post","2022","Wales","EO","Heterosexual / straight","6630","6165","27270","27570"
"In post","2022","Wales","EO","LGBO","425","415","26990","27570"
"In post","2022","Wales","EO","Undeclared","1005","925","27890","27570"
"In post","2022","Wales","EO","Unknown","1670","1540","26830","26820"
"In post","2022","Wales","G6","Heterosexual / straight","615","595","69440","67910"
"In post","2022","Wales","G6","LGBO","30","30","70020","68780"
"In post","2022","Wales","G6","Undeclared","75","75","70690","67940"
"In post","2022","Wales","G6","Unknown","95","90","70230","67910"
"In post","2022","Wales","G7","Heterosexual / straight","2045","1960","55840","55210"
"In post","2022","Wales","G7","LGBO","115","110","54720","54280"
"In post","2022","Wales","G7","Undeclared","265","255","57850","59450"
"In post","2022","Wales","G7","Unknown","445","425","55690","55360"
"In post","2022","Wales","HEO","Heterosexual / straight","4225","4015","33990","33350"
"In post","2022","Wales","HEO","LGBO","255","250","32900","32240"
"In post","2022","Wales","HEO","Undeclared","535","510","34710","33370"
"In post","2022","Wales","HEO","Unknown","845","810","32680","33080"
"In post","2022","Wales","SCS level","Heterosexual / straight","250","240","86380","78470"
"In post","2022","Wales","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","Wales","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2022","Wales","SCS level","Unknown","35","30","88860","78820"
"In post","2022","Wales","SEO","Heterosexual / straight","3085","2960","42530","41230"
"In post","2022","Wales","SEO","LGBO","185","180","40960","40180"
"In post","2022","Wales","SEO","Undeclared","440","420","43580","42650"
"In post","2022","Wales","SEO","Unknown","555","530","40690","40180"
"In post","2022","Wales","Unknown","Heterosexual / straight","1055","995","29730","28200"
"In post","2022","Wales","Unknown","LGBO","60","60","27460","24800"
"In post","2022","Wales","Unknown","Undeclared","60","55","32320","32690"
"In post","2022","Wales","Unknown","Unknown","255","240","27810","26310"
"In post","2022","West Midlands (England)","AA","Heterosexual / straight","815","750","20100","19810"
"In post","2022","West Midlands (England)","AA","LGBO","50","50","21110","20890"
"In post","2022","West Midlands (England)","AA","Undeclared","75","65","19860","19810"
"In post","2022","West Midlands (England)","AA","Unknown","265","235","20690","20890"
"In post","2022","West Midlands (England)","AO","Heterosexual / straight","5885","5340","22640","21260"
"In post","2022","West Midlands (England)","AO","LGBO","360","345","23110","21300"
"In post","2022","West Midlands (England)","AO","Undeclared","735","650","22400","21260"
"In post","2022","West Midlands (England)","AO","Unknown","2155","1925","22380","21260"
"In post","2022","West Midlands (England)","EO","Heterosexual / straight","6755","6285","27320","27570"
"In post","2022","West Midlands (England)","EO","LGBO","330","320","27150","27570"
"In post","2022","West Midlands (England)","EO","Undeclared","820","750","27540","27570"
"In post","2022","West Midlands (England)","EO","Unknown","1945","1775","27260","27570"
"In post","2022","West Midlands (England)","G6","Heterosexual / straight","475","460","68170","66610"
"In post","2022","West Midlands (England)","G6","LGBO","25","25","[c]","[c]"
"In post","2022","West Midlands (England)","G6","Undeclared","65","65","68050","67500"
"In post","2022","West Midlands (England)","G6","Unknown","120","115","70100","67910"
"In post","2022","West Midlands (England)","G7","Heterosexual / straight","1525","1475","53630","52630"
"In post","2022","West Midlands (England)","G7","LGBO","85","85","52770","51300"
"In post","2022","West Midlands (England)","G7","Undeclared","160","155","54140","54160"
"In post","2022","West Midlands (England)","G7","Unknown","410","390","54380","54200"
"In post","2022","West Midlands (England)","HEO","Heterosexual / straight","3310","3165","33070","33080"
"In post","2022","West Midlands (England)","HEO","LGBO","175","170","32130","31990"
"In post","2022","West Midlands (England)","HEO","Undeclared","390","370","33170","33120"
"In post","2022","West Midlands (England)","HEO","Unknown","845","810","32940","33080"
"In post","2022","West Midlands (England)","SCS level","Heterosexual / straight","155","150","95430","87120"
"In post","2022","West Midlands (England)","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","West Midlands (England)","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","West Midlands (England)","SCS level","Unknown","40","40","107130","102050"
"In post","2022","West Midlands (England)","SEO","Heterosexual / straight","2275","2190","41010","40510"
"In post","2022","West Midlands (England)","SEO","LGBO","100","100","40960","40180"
"In post","2022","West Midlands (England)","SEO","Undeclared","260","245","41070","40300"
"In post","2022","West Midlands (England)","SEO","Unknown","460","445","40320","40180"
"In post","2022","West Midlands (England)","Unknown","Heterosexual / straight","1535","1420","29830","28200"
"In post","2022","West Midlands (England)","Unknown","LGBO","90","80","27270","24090"
"In post","2022","West Midlands (England)","Unknown","Undeclared","110","105","31220","31420"
"In post","2022","West Midlands (England)","Unknown","Unknown","355","300","28110","26310"
"In post","2022","Yorkshire and The Humber","AA","Heterosexual / straight","870","800","20270","20890"
"In post","2022","Yorkshire and The Humber","AA","LGBO","50","50","20530","20890"
"In post","2022","Yorkshire and The Humber","AA","Undeclared","105","90","20250","20480"
"In post","2022","Yorkshire and The Humber","AA","Unknown","260","240","20730","20890"
"In post","2022","Yorkshire and The Humber","AO","Heterosexual / straight","6420","5750","23160","21680"
"In post","2022","Yorkshire and The Humber","AO","LGBO","370","350","23460","21680"
"In post","2022","Yorkshire and The Humber","AO","Undeclared","810","715","23640","21380"
"In post","2022","Yorkshire and The Humber","AO","Unknown","2405","2165","22780","21260"
"In post","2022","Yorkshire and The Humber","EO","Heterosexual / straight","7360","6775","27320","27570"
"In post","2022","Yorkshire and The Humber","EO","LGBO","485","475","27260","27570"
"In post","2022","Yorkshire and The Humber","EO","Undeclared","970","885","27400","27380"
"In post","2022","Yorkshire and The Humber","EO","Unknown","2175","1990","27190","27370"
"In post","2022","Yorkshire and The Humber","G6","Heterosexual / straight","840","805","65820","64050"
"In post","2022","Yorkshire and The Humber","G6","LGBO","40","40","64800","62400"
"In post","2022","Yorkshire and The Humber","G6","Undeclared","80","80","66170","62640"
"In post","2022","Yorkshire and The Humber","G6","Unknown","205","200","66320","64500"
"In post","2022","Yorkshire and The Humber","G7","Heterosexual / straight","2310","2220","53080","51610"
"In post","2022","Yorkshire and The Humber","G7","LGBO","130","130","52890","50560"
"In post","2022","Yorkshire and The Humber","G7","Undeclared","285","275","52840","51400"
"In post","2022","Yorkshire and The Humber","G7","Unknown","615","590","54250","52340"
"In post","2022","Yorkshire and The Humber","HEO","Heterosexual / straight","4120","3895","32720","32310"
"In post","2022","Yorkshire and The Humber","HEO","LGBO","310","300","32160","31990"
"In post","2022","Yorkshire and The Humber","HEO","Undeclared","505","480","32840","32740"
"In post","2022","Yorkshire and The Humber","HEO","Unknown","1005","965","32620","33080"
"In post","2022","Yorkshire and The Humber","SCS level","Heterosexual / straight","200","200","85000","77830"
"In post","2022","Yorkshire and The Humber","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Yorkshire and The Humber","SCS level","Undeclared","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","SCS level","Unknown","45","45","88510","77550"
"In post","2022","Yorkshire and The Humber","SEO","Heterosexual / straight","2930","2805","39850","38150"
"In post","2022","Yorkshire and The Humber","SEO","LGBO","200","195","38960","37350"
"In post","2022","Yorkshire and The Humber","SEO","Undeclared","430","410","39870","38180"
"In post","2022","Yorkshire and The Humber","SEO","Unknown","565","545","39430","38800"
"In post","2022","Yorkshire and The Humber","Unknown","Heterosexual / straight","1535","1410","30040","28200"
"In post","2022","Yorkshire and The Humber","Unknown","LGBO","105","100","30040","28200"
"In post","2022","Yorkshire and The Humber","Unknown","Undeclared","115","105","32480","34340"
"In post","2022","Yorkshire and The Humber","Unknown","Unknown","340","305","27640","26310"
"Leaver CS","2022","East Midlands (England)","AA","Heterosexual / straight","110","[c]","18870","19050"
"Leaver CS","2022","East Midlands (England)","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","AA","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","AO","Heterosexual / straight","545","[c]","21180","21260"
"Leaver CS","2022","East Midlands (England)","AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","AO","Undeclared","55","[c]","21790","21050"
"Leaver CS","2022","East Midlands (England)","AO","Unknown","345","[c]","20770","20970"
"Leaver CS","2022","East Midlands (England)","EO","Heterosexual / straight","320","[c]","27330","27570"
"Leaver CS","2022","East Midlands (England)","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","EO","Undeclared","55","[c]","27160","27570"
"Leaver CS","2022","East Midlands (England)","EO","Unknown","185","[c]","27240","27570"
"Leaver CS","2022","East Midlands (England)","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","G7","Heterosexual / straight","35","[c]","59870","57590"
"Leaver CS","2022","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","HEO","Heterosexual / straight","95","[c]","33270","33300"
"Leaver CS","2022","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","HEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","SEO","Heterosexual / straight","90","[c]","42420","40880"
"Leaver CS","2022","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","East of England","AA","Heterosexual / straight","150","[c]","18980","19200"
"Leaver CS","2022","East of England","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","AA","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","East of England","AO","Heterosexual / straight","615","[c]","22610","21380"
"Leaver CS","2022","East of England","AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","East of England","AO","Undeclared","65","[c]","22620","21380"
"Leaver CS","2022","East of England","AO","Unknown","215","[c]","22050","21300"
"Leaver CS","2022","East of England","EO","Heterosexual / straight","520","[c]","28180","27570"
"Leaver CS","2022","East of England","EO","LGBO","40","[c]","27980","27570"
"Leaver CS","2022","East of England","EO","Undeclared","50","[c]","28870","27570"
"Leaver CS","2022","East of England","EO","Unknown","130","[c]","27890","27570"
"Leaver CS","2022","East of England","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","G7","Heterosexual / straight","65","[c]","58720","55000"
"Leaver CS","2022","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","East of England","HEO","Heterosexual / straight","145","[c]","33830","33000"
"Leaver CS","2022","East of England","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","East of England","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","East of England","HEO","Unknown","60","[c]","32480","32620"
"Leaver CS","2022","East of England","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","East of England","SEO","Heterosexual / straight","120","[c]","42080","40580"
"Leaver CS","2022","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","SEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","London","AA","Heterosexual / straight","130","[c]","21350","21650"
"Leaver CS","2022","London","AA","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","London","AA","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","London","AA","Unknown","150","[c]","20350","20600"
"Leaver CS","2022","London","AO","Heterosexual / straight","740","[c]","24170","24100"
"Leaver CS","2022","London","AO","LGBO","60","[c]","23820","23720"
"Leaver CS","2022","London","AO","Undeclared","105","[c]","23620","23770"
"Leaver CS","2022","London","AO","Unknown","540","[c]","23290","23720"
"Leaver CS","2022","London","EO","Heterosexual / straight","1245","[c]","29650","31010"
"Leaver CS","2022","London","EO","LGBO","125","[c]","29370","31060"
"Leaver CS","2022","London","EO","Undeclared","250","[c]","29240","30410"
"Leaver CS","2022","London","EO","Unknown","580","[c]","29030","30050"
"Leaver CS","2022","London","G6","Heterosexual / straight","335","[c]","69360","68000"
"Leaver CS","2022","London","G6","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","London","G6","Undeclared","80","[c]","70730","68830"
"Leaver CS","2022","London","G6","Unknown","180","[c]","69600","67130"
"Leaver CS","2022","London","G7","Heterosexual / straight","810","[c]","55830","54700"
"Leaver CS","2022","London","G7","LGBO","75","[c]","56210","54700"
"Leaver CS","2022","London","G7","Undeclared","165","[c]","55640","54700"
"Leaver CS","2022","London","G7","Unknown","400","[c]","56590","54700"
"Leaver CS","2022","London","HEO","Heterosexual / straight","860","[c]","34600","34260"
"Leaver CS","2022","London","HEO","LGBO","105","[c]","34020","34020"
"Leaver CS","2022","London","HEO","Undeclared","200","[c]","35220","34870"
"Leaver CS","2022","London","HEO","Unknown","510","[c]","33740","33710"
"Leaver CS","2022","London","SCS level","Heterosexual / straight","240","[c]","96100","92650"
"Leaver CS","2022","London","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","London","SCS level","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","London","SCS level","Unknown","140","[c]","101220","91320"
"Leaver CS","2022","London","SEO","Heterosexual / straight","665","[c]","42230","41700"
"Leaver CS","2022","London","SEO","LGBO","65","[c]","41290","40500"
"Leaver CS","2022","London","SEO","Undeclared","145","[c]","42550","42160"
"Leaver CS","2022","London","SEO","Unknown","290","[c]","41980","41750"
"Leaver CS","2022","London","Unknown","Heterosexual / straight","170","[c]","[c]","[c]"
"Leaver CS","2022","London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","London","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","London","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","AA","Heterosexual / straight","60","[c]","19140","18980"
"Leaver CS","2022","North East (England)","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","AA","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","AO","Heterosexual / straight","555","[c]","21200","21260"
"Leaver CS","2022","North East (England)","AO","LGBO","45","[c]","21200","21260"
"Leaver CS","2022","North East (England)","AO","Undeclared","60","[c]","21320","21260"
"Leaver CS","2022","North East (England)","AO","Unknown","725","[c]","21240","21260"
"Leaver CS","2022","North East (England)","EO","Heterosexual / straight","235","[c]","26850","27570"
"Leaver CS","2022","North East (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","EO","Unknown","225","[c]","27070","27570"
"Leaver CS","2022","North East (England)","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","G7","Heterosexual / straight","60","[c]","54330","53220"
"Leaver CS","2022","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","HEO","Heterosexual / straight","95","[c]","32640","33020"
"Leaver CS","2022","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","HEO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","SEO","Heterosexual / straight","85","[c]","40810","39630"
"Leaver CS","2022","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","AA","Heterosexual / straight","110","[c]","18710","18240"
"Leaver CS","2022","North West (England)","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","AA","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","AO","Heterosexual / straight","995","[c]","21270","21260"
"Leaver CS","2022","North West (England)","AO","LGBO","75","[c]","21080","21260"
"Leaver CS","2022","North West (England)","AO","Undeclared","100","[c]","21240","21260"
"Leaver CS","2022","North West (England)","AO","Unknown","865","[c]","21070","21260"
"Leaver CS","2022","North West (England)","EO","Heterosexual / straight","675","[c]","26970","27570"
"Leaver CS","2022","North West (England)","EO","LGBO","60","[c]","26810","27570"
"Leaver CS","2022","North West (England)","EO","Undeclared","90","[c]","26730","27570"
"Leaver CS","2022","North West (England)","EO","Unknown","355","[c]","26830","27570"
"Leaver CS","2022","North West (England)","G6","Heterosexual / straight","55","[c]","70290","67280"
"Leaver CS","2022","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","G6","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","G7","Heterosexual / straight","115","[c]","55480","53220"
"Leaver CS","2022","North West (England)","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","G7","Unknown","70","[c]","55250","55310"
"Leaver CS","2022","North West (England)","HEO","Heterosexual / straight","185","[c]","33120","32540"
"Leaver CS","2022","North West (England)","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HEO","Unknown","145","[c]","32900","32570"
"Leaver CS","2022","North West (England)","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","SEO","Heterosexual / straight","170","[c]","41080","40250"
"Leaver CS","2022","North West (England)","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","SEO","Unknown","90","[c]","40320","38880"
"Leaver CS","2022","North West (England)","Unknown","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AO","Heterosexual / straight","40","[c]","22310","21680"
"Leaver CS","2022","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","HEO","Unknown","35","[c]","41580","41600"
"Leaver CS","2022","Overseas","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","AA","Heterosexual / straight","80","[c]","21590","21050"
"Leaver CS","2022","Scotland","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","AA","Unknown","155","[c]","21820","21050"
"Leaver CS","2022","Scotland","AO","Heterosexual / straight","500","[c]","23360","21260"
"Leaver CS","2022","Scotland","AO","LGBO","35","[c]","21620","21260"
"Leaver CS","2022","Scotland","AO","Undeclared","80","[c]","23730","21260"
"Leaver CS","2022","Scotland","AO","Unknown","940","[c]","23590","22910"
"Leaver CS","2022","Scotland","EO","Heterosexual / straight","445","[c]","28340","27570"
"Leaver CS","2022","Scotland","EO","LGBO","40","[c]","27070","27570"
"Leaver CS","2022","Scotland","EO","Undeclared","50","[c]","29050","27570"
