"Status","Year","Age","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Surrey, East and West Sussex","40","40","49910","51410"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","15","15","38210","36520"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","45","40","39410","36960"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset and Somerset","15","15","36240","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","150","145","45820","47550"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","55","44890","46780"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","15","15","40000","38700"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","25","25","44620","37150"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","120","115","41070","37270"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","South Yorkshire","10","10","44560","50010"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","30","30","42580","39960"
"In post","2022","50-59","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","London","Inner London - West","360","360","50330","44030"
"In post","2022","50-59","Department for International Trade","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","Overseas","20","20","61960","60390"
"In post","2022","50-59","Department for International Trade","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","West Central Scotland","10","10","39330","36290"
"In post","2022","50-59","Department for International Trade","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","41860","42900"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Bedfordshire and Hertfordshire","20","20","42010","36970"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","East Anglia","10","10","47400","35510"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","315","310","51230","53130"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","15","15","44030","36340"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Cheshire","15","15","43500","36340"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Greater Manchester","10","10","45070","48200"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Devon","15","15","40510","36340"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","55","50","40960","37710"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","South Yorkshire","10","10","54330","51520"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","West Yorkshire","15","15","39930","36420"
"In post","2022","50-59","Department for Transport (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","62670","78400"
"In post","2022","50-59","Department for Transport (excl. agencies)","London","Inner London - East","35","30","33620","33390"
"In post","2022","50-59","Department for Transport (excl. agencies)","London","Inner London - West","525","515","54600","54110"
"In post","2022","50-59","Department for Transport (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","50-59","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","40","40","71490","81650"
"In post","2022","50-59","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","45","40","34980","31380"
"In post","2022","50-59","Department for Transport (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","10","10","53820","49010"
"In post","2022","50-59","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","15","15","41660","36000"
"In post","2022","50-59","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","10","10","44580","48770"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","875","785","26560","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","560","495","26020","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire","235","215","26720","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","East of England","Bedfordshire and Hertfordshire","395","360","29790","29290"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","East of England","East Anglia","690","620","27410","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","East of England","Essex","570","525","29650","29290"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","London","Inner London - East","840","785","29820","31060"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","London","Inner London - West","800","775","44690","39000"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","London","Outer London - East and North East","635","585","30710","31060"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","London","Outer London - South","310","290","31110","31060"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","London","Outer London - West and North West","525","490","31140","31060"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","2370","2125","29490","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","865","760","25710","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","305","275","25980","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","North West (England)","Cumbria","115","105","27410","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","1785","1640","28090","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","2930","2690","29630","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","1300","1155","26080","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","980","895","26200","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","170","155","26410","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Scotland","North Eastern Scotland","90","85","26680","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Scotland","Southern Scotland","355","325","26510","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","1560","1395","25320","26120"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","360","330","29160","28990"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","495","435","26070","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","630","600","29260","29290"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","815","740","27240","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","310","280","26440","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","680","595","26260","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","360","315","27320","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","645","580","27510","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","200","190","31980","29360"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Wales","East Wales","505","460","26850","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","1315","1205","26390","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","370","330","26110","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","550","485","27190","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","1815","1605","26150","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","465","405","26600","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","145","130","28180","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","1255","1125","31750","27570"
"In post","2022","50-59","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","1405","1295","31750","27570"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","54640","50420"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","East of England","East Anglia","10","10","67080","56280"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","London","Inner London - West","380","370","56040","53360"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","61980","60020"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","51340","51060"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","20","20","50360","49530"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","10","10","59290","47090"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","190","185","48080","49530"
"In post","2022","50-59","Disclosure Scotland","Scotland","West Central Scotland","65","60","31380","25930"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","1400","1260","28280","21840"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","West Midlands (England)","West Midlands","20","15","24000","21840"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","130","125","34860","31790"
"In post","2022","50-59","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","27250","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","20","20","28850","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","50","45","29860","26830"
"In post","2022","50-59","Driver and Vehicle Standards Agency","East of England","East Anglia","75","75","28400","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","East of England","Essex","30","25","29750","28040"
"In post","2022","50-59","Driver and Vehicle Standards Agency","London","Inner London - East","15","15","30960","30470"
"In post","2022","50-59","Driver and Vehicle Standards Agency","London","Outer London - East and North East","60","55","31530","30780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","London","Outer London - South","30","25","32410","30780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","London","Outer London - West and North West","55","55","32760","30780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","80","75","27420","26740"
"In post","2022","50-59","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","25","25","32170","27930"
"In post","2022","50-59","Driver and Vehicle Standards Agency","North West (England)","Cheshire","10","10","27740","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","North West (England)","Cumbria","20","20","30680","29190"
"In post","2022","50-59","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","70","70","28780","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","North West (England)","Lancashire","45","45","28650","26830"
"In post","2022","50-59","Driver and Vehicle Standards Agency","North West (England)","Merseyside","40","40","28560","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","60","60","30540","27930"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","10","10","27350","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","15","15","30140","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","35","35","29300","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","35","27840","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","45","45","28870","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","South East (England)","Kent","55","55","31340","29330"
"In post","2022","50-59","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","55","55","29880","27930"
"In post","2022","50-59","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","15","15","27950","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","South West (England)","Devon","30","30","29850","26830"
"In post","2022","50-59","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","25","25","27450","26800"
"In post","2022","50-59","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","120","115","35520","30730"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Wales","East Wales","45","45","29010","26830"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","105","105","31390","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","29290","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","80","80","29410","26830"
"In post","2022","50-59","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","55","50","27940","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","25","25","27990","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","15","15","27970","26780"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","40","40","28600","26830"
"In post","2022","50-59","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","85","80","28790","26780"
"In post","2022","50-59","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","49200","50130"
"In post","2022","50-59","Education and Skills Funding Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","London","Inner London - West","80","75","50790","54160"
"In post","2022","50-59","Education and Skills Funding Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","North East (England)","Northumberland, and Tyne and Wear","15","15","37210","36500"
"In post","2022","50-59","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","65","60","39500","36780"
"In post","2022","50-59","Education and Skills Funding Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","North West (England)","Greater Manchester","40","40","48160","49860"
"In post","2022","50-59","Education and Skills Funding Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","42030","36870"
"In post","2022","50-59","Education and Skills Funding Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","West Midlands (England)","West Midlands","125","120","44640","40300"
"In post","2022","50-59","Education and Skills Funding Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","70","65","43000","36960"
"In post","2022","50-59","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","20","20","47380","50380"
"In post","2022","50-59","Education Scotland","Scotland","Eastern Scotland","45","45","57240","57190"
"In post","2022","50-59","Education Scotland","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education Scotland","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","50-59","Education Scotland","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Education Scotland","Scotland","West Central Scotland","75","70","65350","70480"
"In post","2022","50-59","Estyn","Wales","East Wales","30","30","69610","75480"
"In post","2022","50-59","Estyn","Wales","West Wales and The Valleys","15","15","73720","75480"
"In post","2022","50-59","FCDO Services","London","Inner London - West","50","50","47520","43140"
"In post","2022","50-59","FCDO Services","Overseas","Overseas","40","40","42160","42020"
"In post","2022","50-59","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","215","210","45830","44160"
"In post","2022","50-59","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","36800","29800"
"In post","2022","50-59","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","East Midlands (England)","Lincolnshire","15","15","30750","28270"
"In post","2022","50-59","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","10","10","39140","32830"
"In post","2022","50-59","Food Standards Agency","East of England","East Anglia","35","35","31110","26750"
"In post","2022","50-59","Food Standards Agency","East of England","Essex","10","10","35130","32670"
"In post","2022","50-59","Food Standards Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","London","Inner London - West","35","35","45610","40960"
"In post","2022","50-59","Food Standards Agency","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","North West (England)","Lancashire","15","15","31040","26750"
"In post","2022","50-59","Food Standards Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","Northern Ireland","Northern Ireland","15","15","47160","39300"
"In post","2022","50-59","Food Standards Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
