"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","AA/AO","Female","35","[c]","21320","21260"
"Leaver Dept.","2022","Mixed","Operational Delivery","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","EO","Female","70","[c]","27430","27570"
"Leaver Dept.","2022","Mixed","Operational Delivery","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","SEO/HEO","Female","40","[c]","35450","34080"
"Leaver Dept.","2022","Mixed","Operational Delivery","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
