"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data and Technology","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","EO","Unknown","55","[c]","28440","28650"
"New entrant CS","2022","Digital, Data and Technology","London","G6/G7","Heterosexual / straight","100","[c]","60300","58380"
"New entrant CS","2022","Digital, Data and Technology","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","G6/G7","Unknown","75","[c]","62650","61430"
"New entrant CS","2022","Digital, Data and Technology","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SEO/HEO","Heterosexual / straight","190","[c]","38950","40070"
"New entrant CS","2022","Digital, Data and Technology","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SEO/HEO","Undeclared","45","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SEO/HEO","Unknown","110","[c]","38970","38050"
"New entrant CS","2022","Digital, Data and Technology","Outside London","AA/AO","Heterosexual / straight","120","[c]","20230","21170"
"New entrant CS","2022","Digital, Data and Technology","Outside London","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","AA/AO","Unknown","40","[c]","20980","21170"
"New entrant CS","2022","Digital, Data and Technology","Outside London","EO","Heterosexual / straight","260","[c]","26160","26350"
"New entrant CS","2022","Digital, Data and Technology","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","EO","Unknown","135","[c]","26610","26590"
"New entrant CS","2022","Digital, Data and Technology","Outside London","G6/G7","Heterosexual / straight","300","[c]","54070","52540"
"New entrant CS","2022","Digital, Data and Technology","Outside London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","G6/G7","Undeclared","40","[c]","52810","50430"
"New entrant CS","2022","Digital, Data and Technology","Outside London","G6/G7","Unknown","100","[c]","55690","55000"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SEO/HEO","Heterosexual / straight","555","[c]","35290","35540"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SEO/HEO","LGBO","55","[c]","33930","33080"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SEO/HEO","Undeclared","75","[c]","34360","33080"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SEO/HEO","Unknown","250","[c]","35820","33840"
"New entrant CS","2022","Digital, Data and Technology","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SEO/HEO","Heterosexual / straight","75","[c]","34300","33570"
"New entrant CS","2022","Economics","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SEO/HEO","Unknown","50","[c]","33720","33920"
"New entrant CS","2022","Economics","Outside London","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","SEO/HEO","Heterosexual / straight","50","[c]","33440","31660"
"New entrant CS","2022","Economics","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Heterosexual / straight","35","[c]","28530","28310"
"New entrant CS","2022","Finance","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","Heterosexual / straight","65","[c]","38940","40050"
"New entrant CS","2022","Finance","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","AA/AO","Heterosexual / straight","80","[c]","21040","21250"
"New entrant CS","2022","Finance","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","AA/AO","Unknown","35","[c]","21090","21250"
"New entrant CS","2022","Finance","Outside London","EO","Heterosexual / straight","175","[c]","24710","25000"
"New entrant CS","2022","Finance","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","EO","Unknown","60","[c]","23860","25000"
"New entrant CS","2022","Finance","Outside London","G6/G7","Heterosexual / straight","70","[c]","54520","53500"
"New entrant CS","2022","Finance","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SEO/HEO","Heterosexual / straight","265","[c]","35970","36050"
"New entrant CS","2022","Finance","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SEO/HEO","Unknown","95","[c]","36060","36050"
"New entrant CS","2022","Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","EO","Heterosexual / straight","70","[c]","27390","27270"
"New entrant CS","2022","Human Resources","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","G6/G7","Heterosexual / straight","30","[c]","59260","58660"
"New entrant CS","2022","Human Resources","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SEO/HEO","Heterosexual / straight","90","[c]","35670","34260"
"New entrant CS","2022","Human Resources","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","AA/AO","Heterosexual / straight","130","[c]","21090","21170"
"New entrant CS","2022","Human Resources","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","AA/AO","Unknown","50","[c]","21140","21170"
"New entrant CS","2022","Human Resources","Outside London","EO","Heterosexual / straight","105","[c]","25250","25120"
"New entrant CS","2022","Human Resources","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","EO","Unknown","40","[c]","25220","26350"
"New entrant CS","2022","Human Resources","Outside London","G6/G7","Heterosexual / straight","75","[c]","53320","52190"
"New entrant CS","2022","Human Resources","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","G6/G7","Unknown","30","[c]","57500","57010"
"New entrant CS","2022","Human Resources","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","SEO/HEO","Heterosexual / straight","175","[c]","33980","32790"
"New entrant CS","2022","Human Resources","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","SEO/HEO","Unknown","70","[c]","34440","34490"
"New entrant CS","2022","Human Resources","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outside London","G6/G7","Heterosexual / straight","60","[c]","72040","70500"
"New entrant CS","2022","Inspector of Education and Training","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outside London","SEO/HEO","Heterosexual / straight","70","[c]","47540","46360"
"New entrant CS","2022","Inspector of Education and Training","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","EO","Heterosexual / straight","35","[c]","25870","26350"
"New entrant CS","2022","Intelligence Analysis","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","EO","Unknown","30","[c]","25610","24880"
"New entrant CS","2022","Intelligence Analysis","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","EO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SEO/HEO","Heterosexual / straight","65","[c]","33820","31800"
"New entrant CS","2022","International Trade","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
