"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","EO","15","[c]","25410","25000"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - South","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - South","HEO","15","[c]","31360","31130"
"New entrant CS","2022","Property","Outer London - South","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - West and North West","EO","20","[c]","24800","28500"
"New entrant CS","2022","Property","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - West and North West","HEO","10","[c]","30390","30070"
"New entrant CS","2022","Property","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","EO","10","[c]","25810","26350"
"New entrant CS","2022","Property","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Yorkshire","EO","15","[c]","25000","25000"
"New entrant CS","2022","Property","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","AO","140","[c]","21860","21750"
"New entrant CS","2022","Property","Tees Valley and Durham","EO","10","[c]","25190","25000"
"New entrant CS","2022","Property","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","G7","15","[c]","53750","52350"
"New entrant CS","2022","Property","West Midlands","HEO","15","[c]","30880","31000"
"New entrant CS","2022","Property","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","SEO","10","[c]","39430","38500"
"New entrant CS","2022","Property","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","EO","15","[c]","25150","25000"
"New entrant CS","2022","Property","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","G7","10","[c]","50620","49780"
"New entrant CS","2022","Property","West Yorkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","SEO","10","[c]","39290","37300"
"New entrant CS","2022","Security","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","AA","15","[c]","23500","25000"
"New entrant CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","AO","65","[c]","26790","25540"
"New entrant CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cheshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cumbria","AO","10","[c]","28560","23540"
"New entrant CS","2022","Security","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derbyshire and Nottinghamshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Devon","AA","15","[c]","23350","25000"
"New entrant CS","2022","Security","Devon","AO","15","[c]","25240","23540"
"New entrant CS","2022","Security","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Dorset and Somerset","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Anglia","AA","15","[c]","22490","22630"
"New entrant CS","2022","Security","East Anglia","AO","15","[c]","28280","23540"
"New entrant CS","2022","Security","East Anglia","EO","15","[c]","27380","26350"
"New entrant CS","2022","Security","East Anglia","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Anglia","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Wales","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Essex","AA","10","[c]","23740","25000"
"New entrant CS","2022","Security","Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA","25","[c]","23620","25000"
"New entrant CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AO","10","[c]","29440","23860"
"New entrant CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","28770","26350"
"New entrant CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Hampshire and Isle of Wight","AA","15","[c]","23650","25000"
"New entrant CS","2022","Security","Hampshire and Isle of Wight","AO","15","[c]","25430","24540"
"New entrant CS","2022","Security","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Highlands and Islands","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - East","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - West","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - West","AO","15","[c]","29980","29370"
"New entrant CS","2022","Security","Inner London - West","EO","40","[c]","27980","27500"
"New entrant CS","2022","Security","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inner London - West","HEO","25","[c]","34950","34710"
"New entrant CS","2022","Security","Inner London - West","SEO","20","[c]","43510","42470"
"New entrant CS","2022","Security","Kent","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lincolnshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lincolnshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North Eastern Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","North Yorkshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","North Yorkshire","AO","15","[c]","26310","23540"
"New entrant CS","2022","Security","North Yorkshire","EO","25","[c]","25220","24100"
"New entrant CS","2022","Security","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North Yorkshire","HEO","15","[c]","32000","32000"
"New entrant CS","2022","Security","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","AA","15","[c]","20000","19810"
"New entrant CS","2022","Security","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outer London - West and North West","EO","30","[c]","28700","28700"
"New entrant CS","2022","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Shropshire and Staffordshire","AA","10","[c]","24050","25000"
"New entrant CS","2022","Security","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","EO","10","[c]","25180","23850"
"New entrant CS","2022","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Central Scotland","AA","25","[c]","22500","22630"
"New entrant CS","2022","Security","West Central Scotland","AO","60","[c]","25200","23540"
"New entrant CS","2022","Security","West Central Scotland","EO","20","[c]","25820","23850"
"New entrant CS","2022","Security","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Central Scotland","HEO","15","[c]","32120","32000"
"New entrant CS","2022","Security","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Wales and The Valleys","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","AO","20","[c]","22640","21680"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","EO","40","[c]","29810","29290"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","15","[c]","19530","19010"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","50","[c]","22240","21170"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","55","[c]","25100","26350"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","[c]","33660","33000"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","[c]","40920","40000"
"New entrant CS","2022","Unknown","Cheshire","AO","15","[c]","21220","21170"
"New entrant CS","2022","Unknown","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","AO","15","[c]","21240","21260"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","AO","40","[c]","21350","21260"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","EO","25","[c]","27450","27570"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","AO","20","[c]","21310","21170"
"New entrant CS","2022","Unknown","Devon","EO","15","[c]","27930","26350"
"New entrant CS","2022","Unknown","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","AA","10","[c]","19330","19030"
"New entrant CS","2022","Unknown","Dorset and Somerset","AO","20","[c]","21240","21170"
"New entrant CS","2022","Unknown","Dorset and Somerset","EO","15","[c]","27730","26350"
"New entrant CS","2022","Unknown","Dorset and Somerset","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","AA","20","[c]","19310","19010"
"New entrant CS","2022","Unknown","East Anglia","AO","55","[c]","21320","21170"
"New entrant CS","2022","Unknown","East Anglia","EO","25","[c]","27390","27570"
"New entrant CS","2022","Unknown","East Anglia","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","AO","120","[c]","21820","21300"
"New entrant CS","2022","Unknown","East Wales","EO","110","[c]","25900","25860"
"New entrant CS","2022","Unknown","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","G7","25","[c]","55170","54280"
"New entrant CS","2022","Unknown","East Wales","HEO","50","[c]","32430","31210"
"New entrant CS","2022","Unknown","East Wales","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","SEO","40","[c]","40740","40100"
"New entrant CS","2022","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","AO","20","[c]","21450","21680"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","EO","25","[c]","26030","26350"
"New entrant CS","2022","Unknown","Eastern Scotland","AA","415","[c]","21480","21050"
"New entrant CS","2022","Unknown","Eastern Scotland","AO","250","[c]","24050","24400"
"New entrant CS","2022","Unknown","Eastern Scotland","EO","470","[c]","27470","27230"
"New entrant CS","2022","Unknown","Eastern Scotland","G6","40","[c]","69500","67550"
"New entrant CS","2022","Unknown","Eastern Scotland","G7","145","[c]","52750","49860"
"New entrant CS","2022","Unknown","Eastern Scotland","HEO","365","[c]","32250","31540"
"New entrant CS","2022","Unknown","Eastern Scotland","SCS level","10","[c]","89330","78080"
"New entrant CS","2022","Unknown","Eastern Scotland","SEO","270","[c]","40940","39660"
"New entrant CS","2022","Unknown","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","AO","30","[c]","22090","21680"
"New entrant CS","2022","Unknown","Essex","EO","45","[c]","29440","29290"
"New entrant CS","2022","Unknown","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AO","55","[c]","21330","21170"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","[c]","26640","26350"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","30","[c]","33210","33000"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","[c]","40780","40000"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","AO","135","[c]","21270","21260"
"New entrant CS","2022","Unknown","Greater Manchester","EO","120","[c]","27170","24880"
"New entrant CS","2022","Unknown","Greater Manchester","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","G7","30","[c]","55650","55850"
"New entrant CS","2022","Unknown","Greater Manchester","HEO","30","[c]","31220","30820"
"New entrant CS","2022","Unknown","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","SEO","15","[c]","38210","37450"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","AA","15","[c]","19560","19810"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","AO","65","[c]","21550","21170"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","EO","70","[c]","26980","26350"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","G6","5","[c]","[c]","[c]"
