"Status","Year","Region_ITL2","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","AA/AO","Female","85","[c]","21200","21170"
"Leaver CS","2022","Cheshire","Outside London","AA/AO","Male","75","[c]","21150","21170"
"Leaver CS","2022","Cheshire","Outside London","EO","Female","50","[c]","28470","27570"
"Leaver CS","2022","Cheshire","Outside London","EO","Male","50","[c]","28890","27570"
"Leaver CS","2022","Cheshire","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","AA/AO","Female","60","[c]","20850","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","AA/AO","Male","40","[c]","21010","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","AA/AO","Female","50","[c]","21210","21300"
"Leaver CS","2022","Cumbria","Outside London","AA/AO","Male","40","[c]","23340","21300"
"Leaver CS","2022","Cumbria","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","AA/AO","Female","260","[c]","20780","21010"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","AA/AO","Male","205","[c]","21180","21260"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","EO","Female","175","[c]","27120","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","EO","Male","135","[c]","27030","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","G6/G7","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","Female","90","[c]","38150","38000"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","Male","85","[c]","37940","37020"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","AA/AO","Female","170","[c]","21090","21170"
"Leaver CS","2022","Devon","Outside London","AA/AO","Male","195","[c]","22550","21260"
"Leaver CS","2022","Devon","Outside London","EO","Female","75","[c]","26900","27570"
"Leaver CS","2022","Devon","Outside London","EO","Male","80","[c]","26190","26850"
"Leaver CS","2022","Devon","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","G6/G7","Male","35","[c]","55080","54650"
"Leaver CS","2022","Devon","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","SEO/HEO","Female","55","[c]","36780","36590"
"Leaver CS","2022","Devon","Outside London","SEO/HEO","Male","100","[c]","38780","38450"
"Leaver CS","2022","Devon","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","AA/AO","Female","105","[c]","20670","20970"
"Leaver CS","2022","Dorset and Somerset","Outside London","AA/AO","Male","115","[c]","21310","20970"
"Leaver CS","2022","Dorset and Somerset","Outside London","EO","Female","65","[c]","26990","27570"
"Leaver CS","2022","Dorset and Somerset","Outside London","EO","Male","55","[c]","27000","27130"
"Leaver CS","2022","Dorset and Somerset","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","SEO/HEO","Female","50","[c]","37700","34850"
"Leaver CS","2022","Dorset and Somerset","Outside London","SEO/HEO","Male","75","[c]","36620","35210"
"Leaver CS","2022","Dorset and Somerset","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","AA/AO","Female","335","[c]","20960","21260"
"Leaver CS","2022","East Anglia","Outside London","AA/AO","Male","375","[c]","22280","21260"
"Leaver CS","2022","East Anglia","Outside London","EO","Female","160","[c]","27100","27570"
"Leaver CS","2022","East Anglia","Outside London","EO","Male","155","[c]","27320","27570"
"Leaver CS","2022","East Anglia","Outside London","G6/G7","Female","45","[c]","59440","56110"
"Leaver CS","2022","East Anglia","Outside London","G6/G7","Male","50","[c]","63270","57150"
"Leaver CS","2022","East Anglia","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","SEO/HEO","Female","105","[c]","36320","36330"
"Leaver CS","2022","East Anglia","Outside London","SEO/HEO","Male","130","[c]","36470","34290"
"Leaver CS","2022","East Anglia","Outside London","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","AA/AO","Female","400","[c]","20800","20970"
"Leaver CS","2022","East Wales","Outside London","AA/AO","Male","370","[c]","20830","20500"
"Leaver CS","2022","East Wales","Outside London","EO","Female","145","[c]","26600","27570"
"Leaver CS","2022","East Wales","Outside London","EO","Male","175","[c]","26500","26130"
"Leaver CS","2022","East Wales","Outside London","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","G6/G7","Male","65","[c]","59720","59740"
"Leaver CS","2022","East Wales","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","SEO/HEO","Female","120","[c]","36230","36540"
"Leaver CS","2022","East Wales","Outside London","SEO/HEO","Male","165","[c]","36320","36490"
"Leaver CS","2022","East Wales","Outside London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","Female","95","[c]","20950","21010"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","Male","135","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","EO","Female","50","[c]","27250","27570"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","EO","Male","75","[c]","26950","26930"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","AA/AO","Female","420","[c]","22050","21260"
"Leaver CS","2022","Eastern Scotland","Outside London","AA/AO","Male","370","[c]","23600","21640"
"Leaver CS","2022","Eastern Scotland","Outside London","EO","Female","175","[c]","28630","27570"
"Leaver CS","2022","Eastern Scotland","Outside London","EO","Male","165","[c]","30470","30040"
"Leaver CS","2022","Eastern Scotland","Outside London","G6/G7","Female","50","[c]","64320","62170"
"Leaver CS","2022","Eastern Scotland","Outside London","G6/G7","Male","90","[c]","65390","62170"
"Leaver CS","2022","Eastern Scotland","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","SEO/HEO","Female","170","[c]","39710","39660"
"Leaver CS","2022","Eastern Scotland","Outside London","SEO/HEO","Male","175","[c]","40440","40060"
"Leaver CS","2022","Eastern Scotland","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","AA/AO","Female","120","[c]","22640","22080"
"Leaver CS","2022","Essex","Outside London","AA/AO","Male","100","[c]","23640","21680"
"Leaver CS","2022","Essex","Outside London","EO","Female","125","[c]","29110","29290"
"Leaver CS","2022","Essex","Outside London","EO","Male","100","[c]","28860","29290"
"Leaver CS","2022","Essex","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","SEO/HEO","Female","45","[c]","39130","39380"
"Leaver CS","2022","Essex","Outside London","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","Female","310","[c]","20680","20920"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","Male","260","[c]","22560","20970"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Female","315","[c]","25400","26670"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Male","300","[c]","25250","26350"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","Female","110","[c]","58040","54820"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","Male","160","[c]","57540","55640"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","Female","355","[c]","35360","35910"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","Male","575","[c]","36530","36460"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Male","95","[c]","38860","39000"
"Leaver CS","2022","Greater Manchester","Outside London","AA/AO","Female","375","[c]","20770","21180"
"Leaver CS","2022","Greater Manchester","Outside London","AA/AO","Male","310","[c]","20730","21260"
"Leaver CS","2022","Greater Manchester","Outside London","EO","Female","215","[c]","26550","27570"
"Leaver CS","2022","Greater Manchester","Outside London","EO","Male","195","[c]","27170","27570"
"Leaver CS","2022","Greater Manchester","Outside London","G6/G7","Female","60","[c]","56570","52170"
"Leaver CS","2022","Greater Manchester","Outside London","G6/G7","Male","80","[c]","61970","59720"
"Leaver CS","2022","Greater Manchester","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Outside London","SEO/HEO","Female","115","[c]","35890","36030"
"Leaver CS","2022","Greater Manchester","Outside London","SEO/HEO","Male","160","[c]","35860","36500"
"Leaver CS","2022","Greater Manchester","Outside London","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","AA/AO","Female","335","[c]","20630","20430"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","AA/AO","Male","335","[c]","21640","20100"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","EO","Female","175","[c]","26290","27370"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","EO","Male","175","[c]","27020","26780"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","G6/G7","Female","35","[c]","57800","56560"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","G6/G7","Male","75","[c]","58620","57050"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","SEO/HEO","Female","140","[c]","35040","33300"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","SEO/HEO","Male","215","[c]","37880","36840"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","Female","105","[c]","20490","21010"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","Male","135","[c]","23850","21260"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Female","70","[c]","27230","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Male","75","[c]","26810","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","AA/AO","Female","60","[c]","21990","21260"
"Leaver CS","2022","Highlands and Islands","Outside London","AA/AO","Male","40","[c]","22560","21610"
"Leaver CS","2022","Highlands and Islands","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","EO","Male","35","[c]","29420","27570"
"Leaver CS","2022","Highlands and Islands","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","London","AA/AO","Female","250","[c]","22630","23040"
"Leaver CS","2022","Inner London - East","London","AA/AO","Male","165","[c]","22840","23230"
"Leaver CS","2022","Inner London - East","London","EO","Female","380","[c]","29160","30820"
"Leaver CS","2022","Inner London - East","London","EO","Male","210","[c]","29800","31060"
"Leaver CS","2022","Inner London - East","London","G6/G7","Female","325","[c]","58780","55000"
"Leaver CS","2022","Inner London - East","London","G6/G7","Male","260","[c]","61130","59650"
"Leaver CS","2022","Inner London - East","London","SCS level","Female","75","[c]","101360","95430"
"Leaver CS","2022","Inner London - East","London","SCS level","Male","80","[c]","100310","96640"
"Leaver CS","2022","Inner London - East","London","SEO/HEO","Female","465","[c]","36950","37190"
"Leaver CS","2022","Inner London - East","London","SEO/HEO","Male","295","[c]","38330","38000"
"Leaver CS","2022","Inner London - East","London","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","London","AA/AO","Female","390","[c]","22900","23700"
"Leaver CS","2022","Inner London - West","London","AA/AO","Male","350","[c]","23840","23720"
"Leaver CS","2022","Inner London - West","London","EO","Female","485","[c]","28180","28500"
"Leaver CS","2022","Inner London - West","London","EO","Male","300","[c]","28920","28650"
"Leaver CS","2022","Inner London - West","London","G6/G7","Female","650","[c]","59320","56340"
"Leaver CS","2022","Inner London - West","London","G6/G7","Male","705","[c]","60750","58470"
"Leaver CS","2022","Inner London - West","London","SCS level","Female","110","[c]","92020","84100"
"Leaver CS","2022","Inner London - West","London","SCS level","Male","150","[c]","98000","90880"
"Leaver CS","2022","Inner London - West","London","SEO/HEO","Female","880","[c]","37560","36990"
"Leaver CS","2022","Inner London - West","London","SEO/HEO","Male","795","[c]","38510","37960"
"Leaver CS","2022","Inner London - West","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","London","Unknown","Female","75","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","London","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","AA/AO","Female","200","[c]","22000","21680"
"Leaver CS","2022","Kent","Outside London","AA/AO","Male","205","[c]","23440","23700"
"Leaver CS","2022","Kent","Outside London","EO","Female","120","[c]","29020","29290"
"Leaver CS","2022","Kent","Outside London","EO","Male","115","[c]","28980","29290"
"Leaver CS","2022","Kent","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","AA/AO","Female","355","[c]","20980","21260"
"Leaver CS","2022","Lancashire","Outside London","AA/AO","Male","340","[c]","21140","21260"
"Leaver CS","2022","Lancashire","Outside London","EO","Female","155","[c]","27220","27570"
"Leaver CS","2022","Lancashire","Outside London","EO","Male","80","[c]","27310","27570"
"Leaver CS","2022","Lancashire","Outside London","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","SEO/HEO","Female","60","[c]","37750","35310"
"Leaver CS","2022","Lancashire","Outside London","SEO/HEO","Male","50","[c]","37010","36110"
"Leaver CS","2022","Lancashire","Outside London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","Female","325","[c]","20460","20970"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","Male","235","[c]","21200","21130"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Female","125","[c]","27300","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Male","70","[c]","27610","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","Female","55","[c]","39280","38890"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","AA/AO","Female","65","[c]","20650","20970"
"Leaver CS","2022","Lincolnshire","Outside London","AA/AO","Male","75","[c]","20420","20770"
"Leaver CS","2022","Lincolnshire","Outside London","EO","Female","35","[c]","27530","27570"
"Leaver CS","2022","Lincolnshire","Outside London","EO","Male","40","[c]","27800","27570"
"Leaver CS","2022","Lincolnshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","AA/AO","Female","365","[c]","20950","21260"
"Leaver CS","2022","Merseyside","Outside London","AA/AO","Male","260","[c]","21090","21260"
"Leaver CS","2022","Merseyside","Outside London","EO","Female","250","[c]","26380","26370"
"Leaver CS","2022","Merseyside","Outside London","EO","Male","140","[c]","26280","26350"
"Leaver CS","2022","Merseyside","Outside London","G6/G7","Female","45","[c]","59030","55610"
"Leaver CS","2022","Merseyside","Outside London","G6/G7","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","SEO/HEO","Female","105","[c]","36550","35420"
"Leaver CS","2022","Merseyside","Outside London","SEO/HEO","Male","90","[c]","37680","37910"
"Leaver CS","2022","Merseyside","Outside London","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","AA/AO","Male","35","[c]","26830","25420"
"Leaver CS","2022","North Eastern Scotland","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","EO","Male","30","[c]","29630","28460"
"Leaver CS","2022","North Eastern Scotland","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","AA/AO","Female","75","[c]","21290","21170"
"Leaver CS","2022","North Yorkshire","Outside London","AA/AO","Male","70","[c]","24790","21170"
"Leaver CS","2022","North Yorkshire","Outside London","EO","Female","65","[c]","27760","27570"
"Leaver CS","2022","North Yorkshire","Outside London","EO","Male","45","[c]","27630","26670"
