"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","North East (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Finance","North East (England)","Male","Unknown","45","45","40450","36270"
"In post","2022","Finance","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Female","Heterosexual / straight","540","500","36160","33300"
"In post","2022","Finance","North West (England)","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Finance","North West (England)","Female","Undeclared","50","45","31000","31990"
"In post","2022","Finance","North West (England)","Female","Unknown","90","80","34640","31990"
"In post","2022","Finance","North West (England)","Male","Heterosexual / straight","385","375","39560","35480"
"In post","2022","Finance","North West (England)","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Finance","North West (England)","Male","Undeclared","45","45","37340","35310"
"In post","2022","Finance","North West (England)","Male","Unknown","95","90","35180","32550"
"In post","2022","Finance","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Female","Heterosexual / straight","40","40","36300","33110"
"In post","2022","Finance","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Female","Heterosexual / straight","30","30","34730","31180"
"In post","2022","Finance","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Finance","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Female","Heterosexual / straight","180","170","34790","33040"
"In post","2022","Finance","Scotland","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","Scotland","Female","Undeclared","25","20","[c]","[c]"
"In post","2022","Finance","Scotland","Female","Unknown","100","90","32820","29820"
"In post","2022","Finance","Scotland","Male","Heterosexual / straight","120","120","34830","33300"
"In post","2022","Finance","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","Scotland","Male","Unknown","60","55","31390","26120"
"In post","2022","Finance","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South East (England)","Female","Heterosexual / straight","680","655","36100","33300"
"In post","2022","Finance","South East (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","South East (England)","Female","Undeclared","115","110","35790","33300"
"In post","2022","Finance","South East (England)","Female","Unknown","70","65","34720","33190"
"In post","2022","Finance","South East (England)","Male","Heterosexual / straight","425","420","39420","35300"
"In post","2022","Finance","South East (England)","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Finance","South East (England)","Male","Undeclared","65","65","38760","35640"
"In post","2022","Finance","South East (England)","Male","Unknown","50","50","38480","35670"
"In post","2022","Finance","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Female","Heterosexual / straight","850","800","36900","33300"
"In post","2022","Finance","South West (England)","Female","LGBO","25","20","[c]","[c]"
"In post","2022","Finance","South West (England)","Female","Undeclared","100","90","37570","33300"
"In post","2022","Finance","South West (England)","Female","Unknown","80","70","34260","30790"
"In post","2022","Finance","South West (England)","Male","Heterosexual / straight","590","585","41670","37390"
"In post","2022","Finance","South West (England)","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Finance","South West (England)","Male","Undeclared","80","80","41910","38150"
"In post","2022","Finance","South West (England)","Male","Unknown","45","45","37090","33000"
"In post","2022","Finance","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Female","Heterosexual / straight","360","325","36760","31040"
"In post","2022","Finance","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Female","Undeclared","50","45","34420","31000"
"In post","2022","Finance","Wales","Female","Unknown","35","35","33860","29430"
"In post","2022","Finance","Wales","Male","Heterosexual / straight","240","240","41680","38160"
"In post","2022","Finance","Wales","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","Wales","Male","Undeclared","45","40","41000","40970"
"In post","2022","Finance","Wales","Male","Unknown","45","45","35800","30210"
"In post","2022","Finance","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Female","Heterosexual / straight","365","350","38540","36000"
"In post","2022","Finance","West Midlands (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Female","Undeclared","35","35","35750","33300"
"In post","2022","Finance","West Midlands (England)","Female","Unknown","65","65","37750","36570"
"In post","2022","Finance","West Midlands (England)","Male","Heterosexual / straight","235","230","40560","36570"
"In post","2022","Finance","West Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Male","Unknown","55","55","41340","36500"
"In post","2022","Finance","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Female","Heterosexual / straight","480","450","37520","34290"
"In post","2022","Finance","Yorkshire and The Humber","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Female","Undeclared","75","75","38860","35240"
"In post","2022","Finance","Yorkshire and The Humber","Female","Unknown","60","50","37720","34290"
"In post","2022","Finance","Yorkshire and The Humber","Male","Heterosexual / straight","370","360","40220","36540"
"In post","2022","Finance","Yorkshire and The Humber","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Male","Undeclared","70","70","41600","37070"
"In post","2022","Finance","Yorkshire and The Humber","Male","Unknown","90","90","37840","35600"
"In post","2022","Finance","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Geography","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","Female","Heterosexual / straight","90","80","31030","29290"
"In post","2022","Geography","South West (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Geography","South West (England)","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Geography","South West (England)","Female","Unknown","35","30","28420","26740"
"In post","2022","Geography","South West (England)","Male","Heterosexual / straight","190","185","32260","33290"
"In post","2022","Geography","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Geography","South West (England)","Male","Unknown","80","80","31620","29290"
"In post","2022","Geography","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Female","Heterosexual / straight","250","235","38930","35290"
"In post","2022","Human Resources","East Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Female","Unknown","40","35","35190","31570"
"In post","2022","Human Resources","East Midlands (England)","Male","Heterosexual / straight","85","85","39940","35980"
"In post","2022","Human Resources","East Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","Female","Heterosexual / straight","170","155","35390","32080"
"In post","2022","Human Resources","East of England","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Human Resources","East of England","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Human Resources","East of England","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Human Resources","East of England","Male","Heterosexual / straight","60","55","40080","38160"
"In post","2022","Human Resources","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Human Resources","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Female","Heterosexual / straight","1460","1400","46900","41970"
"In post","2022","Human Resources","London","Female","LGBO","85","85","44630","40140"
"In post","2022","Human Resources","London","Female","Undeclared","160","155","41890","37560"
"In post","2022","Human Resources","London","Female","Unknown","175","165","43390","39750"
"In post","2022","Human Resources","London","Male","Heterosexual / straight","590","580","47560","42200"
"In post","2022","Human Resources","London","Male","LGBO","110","110","49160","44500"
"In post","2022","Human Resources","London","Male","Undeclared","100","95","43780","40560"
"In post","2022","Human Resources","London","Male","Unknown","80","80","45970","41750"
"In post","2022","Human Resources","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Female","Heterosexual / straight","175","160","37300","34000"
"In post","2022","Human Resources","North East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Male","Heterosexual / straight","60","60","38210","33370"
"In post","2022","Human Resources","North East (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Female","Heterosexual / straight","725","670","35650","32010"
"In post","2022","Human Resources","North West (England)","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Female","Undeclared","55","50","30180","26820"
"In post","2022","Human Resources","North West (England)","Female","Unknown","100","95","35040","31660"
"In post","2022","Human Resources","North West (England)","Male","Heterosexual / straight","280","275","35730","33040"
"In post","2022","Human Resources","North West (England)","Male","LGBO","45","45","35700","31710"
"In post","2022","Human Resources","North West (England)","Male","Undeclared","30","25","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Male","Unknown","60","55","32580","28920"
"In post","2022","Human Resources","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Human Resources","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Human Resources","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Female","Heterosexual / straight","430","400","30180","26420"
"In post","2022","Human Resources","Scotland","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Human Resources","Scotland","Female","Undeclared","35","30","25750","21830"
"In post","2022","Human Resources","Scotland","Female","Unknown","70","65","30540","26670"
"In post","2022","Human Resources","Scotland","Male","Heterosexual / straight","180","175","30740","27570"
"In post","2022","Human Resources","Scotland","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Human Resources","Scotland","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Human Resources","Scotland","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Human Resources","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Female","Heterosexual / straight","355","335","35760","31470"
"In post","2022","Human Resources","South East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Female","Undeclared","35","30","35040","33300"
"In post","2022","Human Resources","South East (England)","Female","Unknown","30","25","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Male","Heterosexual / straight","100","100","39060","36840"
"In post","2022","Human Resources","South East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Female","Heterosexual / straight","595","550","36900","33300"
"In post","2022","Human Resources","South West (England)","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Female","Undeclared","50","45","33240","33300"
"In post","2022","Human Resources","South West (England)","Female","Unknown","95","90","30070","26880"
"In post","2022","Human Resources","South West (England)","Male","Heterosexual / straight","185","180","39140","36860"
"In post","2022","Human Resources","South West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Male","Unknown","35","30","33950","28840"
"In post","2022","Human Resources","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","Female","Heterosexual / straight","535","495","35740","31990"
"In post","2022","Human Resources","Wales","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Human Resources","Wales","Female","Undeclared","40","35","36250","29430"
"In post","2022","Human Resources","Wales","Female","Unknown","55","50","34150","30450"
"In post","2022","Human Resources","Wales","Male","Heterosexual / straight","170","165","36100","31210"
"In post","2022","Human Resources","Wales","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Human Resources","Wales","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Human Resources","Wales","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Human Resources","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Female","Heterosexual / straight","225","210","38320","36050"
"In post","2022","Human Resources","West Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Female","Undeclared","25","20","[c]","[c]"
