"Status","Year","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Hampshire and Isle of Wight","735","720","29350","26670"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","145","145","32100","32860"
"In post","2022","Security","Highlands and Islands","45","45","25760","20310"
"In post","2022","Security","Inner London - East","120","115","41090","40170"
"In post","2022","Security","Inner London - West","1475","1455","43240","40600"
"In post","2022","Security","Kent","75","75","31190","27380"
"In post","2022","Security","Lancashire","70","65","29070","26510"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","30","30","35620","38160"
"In post","2022","Security","Lincolnshire","110","110","25220","25000"
"In post","2022","Security","Merseyside","65","60","26380","21260"
"In post","2022","Security","North Eastern Scotland","90","85","41430","44070"
"In post","2022","Security","North Yorkshire","745","710","30200","26670"
"In post","2022","Security","Northern Ireland","405","400","22040","20560"
"In post","2022","Security","Northumberland, and Tyne and Wear","65","65","32620","27570"
"In post","2022","Security","Outer London - East and North East","45","45","34790","33950"
"In post","2022","Security","Outer London - South","40","40","37870","33560"
"In post","2022","Security","Outer London - West and North West","270","255","32290","29250"
"In post","2022","Security","Overseas","160","160","40030","34450"
"In post","2022","Security","Shropshire and Staffordshire","185","180","30580","26820"
"In post","2022","Security","South Yorkshire","120","120","37110","38750"
"In post","2022","Security","Southern Scotland","60","55","26580","21170"
"In post","2022","Security","Surrey, East and West Sussex","45","45","28630","19810"
"In post","2022","Security","Tees Valley and Durham","50","50","36760","36480"
"In post","2022","Security","Unknown","110","110","30230","27370"
"In post","2022","Security","West Central Scotland","1180","1140","30720","26750"
"In post","2022","Security","West Midlands","65","65","32410","30130"
"In post","2022","Security","West Wales and The Valleys","125","120","25150","24720"
"In post","2022","Security","West Yorkshire","75","70","37770","34310"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","585","555","32470","27370"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","1230","1180","32550","27940"
"In post","2022","Unknown","Cheshire","150","140","29260","23010"
"In post","2022","Unknown","Cornwall and Isles of Scilly","330","310","26220","22200"
"In post","2022","Unknown","Cumbria","25","25","29340","26670"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","325","310","31840","26670"
"In post","2022","Unknown","Devon","760","710","30470","26350"
"In post","2022","Unknown","Dorset and Somerset","725","695","28480","26350"
"In post","2022","Unknown","East Anglia","1865","1745","26400","21830"
"In post","2022","Unknown","East Wales","4295","4045","40150","38160"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","720","695","26420","26670"
"In post","2022","Unknown","Eastern Scotland","9460","9080","41250","36130"
"In post","2022","Unknown","Essex","1025","940","28720","26620"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","2345","2225","33110","29200"
"In post","2022","Unknown","Greater Manchester","1860","1785","31960","27370"
"In post","2022","Unknown","Hampshire and Isle of Wight","2835","2725","31860","27370"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","335","315","26270","21830"
"In post","2022","Unknown","Highlands and Islands","995","950","30610","27940"
"In post","2022","Unknown","Inner London - East","490","465","34880","29990"
"In post","2022","Unknown","Inner London - West","6850","6665","47410","42170"
"In post","2022","Unknown","Kent","2680","2470","27520","25310"
"In post","2022","Unknown","Lancashire","385","360","32860","26930"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","390","365","28040","26070"
"In post","2022","Unknown","Lincolnshire","670","645","26950","21380"
"In post","2022","Unknown","Merseyside","5725","5320","26900","24890"
"In post","2022","Unknown","North Eastern Scotland","725","690","36190","31540"
"In post","2022","Unknown","North Yorkshire","875","840","27880","22330"
"In post","2022","Unknown","Northern Ireland","945","885","26280","24880"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","660","630","28980","25400"
"In post","2022","Unknown","Outer London - East and North East","90","85","33890","29250"
"In post","2022","Unknown","Outer London - South","5630","5365","38990","35070"
"In post","2022","Unknown","Outer London - West and North West","3070","2835","32060","29080"
"In post","2022","Unknown","Overseas","785","775","42010","40120"
"In post","2022","Unknown","Shropshire and Staffordshire","1025","985","31660","29350"
"In post","2022","Unknown","South Yorkshire","2895","2685","29610","25040"
"In post","2022","Unknown","Southern Scotland","1010","945","31440","27940"
"In post","2022","Unknown","Surrey, East and West Sussex","1230","1115","30740","27700"
"In post","2022","Unknown","Tees Valley and Durham","1025","890","25390","21680"
"In post","2022","Unknown","Unknown","1945","1935","37440","34020"
"In post","2022","Unknown","West Central Scotland","5585","5375","37050","31540"
"In post","2022","Unknown","West Midlands","1145","1070","28490","25310"
"In post","2022","Unknown","West Wales and The Valleys","2825","2670","38470","38160"
"In post","2022","Unknown","West Yorkshire","1160","1100","31240","27370"
"Leaver CS","2022","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","30","[c]","34070","31010"
"Leaver CS","2022","Analysis","East Wales","80","[c]","28340","23880"
"Leaver CS","2022","Analysis","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","34440","33000"
"Leaver CS","2022","Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","40","[c]","36420","30210"
"Leaver CS","2022","Analysis","Inner London - East","50","[c]","45490","36880"
"Leaver CS","2022","Analysis","Inner London - West","225","[c]","39320","35850"
"Leaver CS","2022","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Central Scotland","10","[c]","40300","33800"
"Leaver CS","2022","Analysis","West Midlands","10","[c]","48660","39500"
"Leaver CS","2022","Analysis","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","47230","42000"
"Leaver CS","2022","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Devon","10","[c]","36390","38200"
"Leaver CS","2022","Commercial","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","20","[c]","44840","36340"
"Leaver CS","2022","Commercial","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","45050","38070"
"Leaver CS","2022","Commercial","Greater Manchester","15","[c]","41550","36500"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","15","[c]","41740","39520"
"Leaver CS","2022","Commercial","Inner London - East","15","[c]","67880","58720"
"Leaver CS","2022","Commercial","Inner London - West","140","[c]","66940","61860"
"Leaver CS","2022","Commercial","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","20","[c]","48210","40260"
"Leaver CS","2022","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","50","[c]","69380","67700"
"Leaver CS","2022","Commercial","West Central Scotland","15","[c]","42950","35000"
"Leaver CS","2022","Commercial","West Midlands","15","[c]","49950","37280"
"Leaver CS","2022","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Yorkshire","25","[c]","73830","61710"
"Leaver CS","2022","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Wales","10","[c]","31470","29540"
"Leaver CS","2022","Communications","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","43020","39930"
"Leaver CS","2022","Communications","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Hampshire and Isle of Wight","20","[c]","32730","32750"
"Leaver CS","2022","Communications","Inner London - East","40","[c]","41400","38000"
"Leaver CS","2022","Communications","Inner London - West","230","[c]","45020","40600"
"Leaver CS","2022","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Derbyshire and Nottinghamshire","20","[c]","29330","27570"
"Leaver CS","2022","Counter Fraud","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Wales","25","[c]","25080","22740"
"Leaver CS","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Greater Manchester","20","[c]","30910","27570"
"Leaver CS","2022","Counter Fraud","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Inner London - East","10","[c]","34220","31450"
"Leaver CS","2022","Counter Fraud","Inner London - West","30","[c]","38580","36090"
"Leaver CS","2022","Counter Fraud","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Merseyside","15","[c]","26010","26120"
"Leaver CS","2022","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northumberland, and Tyne and Wear","10","[c]","26850","27570"
"Leaver CS","2022","Counter Fraud","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Southern Scotland","10","[c]","25520","26960"
"Leaver CS","2022","Counter Fraud","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tees Valley and Durham","10","[c]","22780","21260"
"Leaver CS","2022","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Central Scotland","20","[c]","27490","21260"
"Leaver CS","2022","Counter Fraud","West Midlands","15","[c]","32810","30810"
"Leaver CS","2022","Counter Fraud","West Wales and The Valleys","10","[c]","22320","21260"
"Leaver CS","2022","Counter Fraud","West Yorkshire","20","[c]","30890","27570"
"Leaver CS","2022","Debt","Bedfordshire and Hertfordshire","15","[c]","25140","24250"
"Leaver CS","2022","Debt","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Dorset and Somerset","15","[c]","21910","21260"
"Leaver CS","2022","Debt","Greater Manchester","20","[c]","22830","21260"
"Leaver CS","2022","Debt","Herefordshire, Worcestershire and Warwickshire","20","[c]","21680","21260"
"Leaver CS","2022","Debt","Highlands and Islands","20","[c]","21940","21260"
"Leaver CS","2022","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Leicestershire, Rutland and Northamptonshire","20","[c]","21070","21260"
"Leaver CS","2022","Debt","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Northumberland, and Tyne and Wear","30","[c]","23500","21260"
"Leaver CS","2022","Debt","South Yorkshire","25","[c]","21510","21260"
"Leaver CS","2022","Debt","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Midlands","20","[c]","21460","21260"
"Leaver CS","2022","Debt","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Yorkshire","15","[c]","22270","21260"
"Leaver CS","2022","Digital, Data & Technology","Bedfordshire and Hertfordshire","10","[c]","38880","37140"
"Leaver CS","2022","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","38990","33340"
"Leaver CS","2022","Digital, Data & Technology","Cheshire","15","[c]","35830","33300"
"Leaver CS","2022","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","20","[c]","35500","32010"
"Leaver CS","2022","Digital, Data & Technology","Devon","125","[c]","34820","34850"
"Leaver CS","2022","Digital, Data & Technology","Dorset and Somerset","30","[c]","37870","34340"
"Leaver CS","2022","Digital, Data & Technology","East Anglia","15","[c]","34560","31090"
"Leaver CS","2022","Digital, Data & Technology","East Wales","110","[c]","36910","34480"
"Leaver CS","2022","Digital, Data & Technology","Eastern Scotland","15","[c]","41850","46100"
"Leaver CS","2022","Digital, Data & Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","38590","33300"
"Leaver CS","2022","Digital, Data & Technology","Greater Manchester","60","[c]","48550","46920"
"Leaver CS","2022","Digital, Data & Technology","Hampshire and Isle of Wight","55","[c]","36610","32490"
"Leaver CS","2022","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","15","[c]","22660","21170"
"Leaver CS","2022","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Inner London - East","155","[c]","53010","54700"
"Leaver CS","2022","Digital, Data & Technology","Inner London - West","205","[c]","46550","43240"
"Leaver CS","2022","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Lancashire","35","[c]","44220","40830"
"Leaver CS","2022","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Merseyside","25","[c]","33560","33840"
"Leaver CS","2022","Digital, Data & Technology","North Yorkshire","15","[c]","36430","37910"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northumberland, and Tyne and Wear","75","[c]","44000","40670"
"Leaver CS","2022","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Outer London - West and North West","15","[c]","36300","34530"
"Leaver CS","2022","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Shropshire and Staffordshire","15","[c]","34580","30960"
"Leaver CS","2022","Digital, Data & Technology","South Yorkshire","25","[c]","47290","39750"
"Leaver CS","2022","Digital, Data & Technology","Southern Scotland","20","[c]","38440","36840"
"Leaver CS","2022","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","60","[c]","40350","37230"
"Leaver CS","2022","Digital, Data & Technology","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","West Midlands","35","[c]","40870","38450"
"Leaver CS","2022","Digital, Data & Technology","West Wales and The Valleys","15","[c]","34510","31040"
"Leaver CS","2022","Digital, Data & Technology","West Yorkshire","60","[c]","44500","40670"
"Leaver CS","2022","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","34210","28130"
"Leaver CS","2022","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Wales","15","[c]","33510","29690"
"Leaver CS","2022","Finance","Eastern Scotland","10","[c]","36460","25640"
"Leaver CS","2022","Finance","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","39170","38200"
"Leaver CS","2022","Finance","Greater Manchester","20","[c]","35890","32010"
"Leaver CS","2022","Finance","Hampshire and Isle of Wight","30","[c]","38590","33000"
"Leaver CS","2022","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Inner London - East","25","[c]","46200","40450"
"Leaver CS","2022","Finance","Inner London - West","120","[c]","47530","41720"
"Leaver CS","2022","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Lancashire","20","[c]","38600","34290"
"Leaver CS","2022","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Merseyside","10","[c]","32940","29200"
"Leaver CS","2022","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outer London - West and North West","10","[c]","36330","32970"
"Leaver CS","2022","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South Yorkshire","10","[c]","36570","33180"
"Leaver CS","2022","Finance","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands","20","[c]","45480","46880"
"Leaver CS","2022","Finance","West Yorkshire","40","[c]","39910","35550"
"Leaver CS","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","26790","24920"
"Leaver CS","2022","Grants Management","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Cumbria","35","[c]","23750","21300"
"Leaver CS","2022","Grants Management","Derbyshire and Nottinghamshire","10","[c]","25390","26420"
"Leaver CS","2022","Grants Management","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Herefordshire, Worcestershire and Warwickshire","20","[c]","23830","21300"
"Leaver CS","2022","Grants Management","North Yorkshire","20","[c]","23370","21300"
"Leaver CS","2022","Grants Management","Northumberland, and Tyne and Wear","20","[c]","23620","21300"
"Leaver CS","2022","Grants Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cheshire","20","[c]","26580","21170"
"Leaver CS","2022","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Derbyshire and Nottinghamshire","15","[c]","31300","27130"
"Leaver CS","2022","Human Resources","Devon","10","[c]","41650","36970"
"Leaver CS","2022","Human Resources","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Wales","15","[c]","32900","30100"
"Leaver CS","2022","Human Resources","Eastern Scotland","25","[c]","35440","31990"
"Leaver CS","2022","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","31940","27570"
"Leaver CS","2022","Human Resources","Greater Manchester","20","[c]","32880","27570"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","30","[c]","32710","29920"
"Leaver CS","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","65","[c]","45170","40070"
"Leaver CS","2022","Human Resources","Inner London - West","150","[c]","42610","36820"
"Leaver CS","2022","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","15","[c]","31510","21380"
"Leaver CS","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","15","[c]","29190","27570"
"Leaver CS","2022","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","25","[c]","30900","21260"
"Leaver CS","2022","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","20","[c]","39800","35140"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","10","[c]","30090","27570"
"Leaver CS","2022","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
