"Status","Year","Profession_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Legal","West Midlands","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Female","Heterosexual / straight","35","[c]","88450","95140"
"Leaver Dept.","2022","Medicine","Inner London - East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
