"Status","Year","Parent_department","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Justice","South East (England)","Male","Heterosexual / straight","500","[c]","27630","28140"
"New entrant CS","2022","Ministry of Justice","South East (England)","Male","LGBO","35","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","South East (England)","Male","Undeclared","35","[c]","30530","28140"
"New entrant CS","2022","Ministry of Justice","South East (England)","Male","Unknown","295","[c]","27010","27900"
"New entrant CS","2022","Ministry of Justice","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","South West (England)","Female","Heterosexual / straight","510","[c]","25820","23170"
"New entrant CS","2022","Ministry of Justice","South West (England)","Female","LGBO","55","[c]","24120","23170"
"New entrant CS","2022","Ministry of Justice","South West (England)","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","South West (England)","Female","Unknown","305","[c]","24440","23140"
"New entrant CS","2022","Ministry of Justice","South West (England)","Male","Heterosexual / straight","285","[c]","26260","24620"
"New entrant CS","2022","Ministry of Justice","South West (England)","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","South West (England)","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","South West (England)","Male","Unknown","185","[c]","25760","23140"
"New entrant CS","2022","Ministry of Justice","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Female","Heterosexual / straight","65","[c]","25410","22490"
"New entrant CS","2022","Ministry of Justice","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Female","Unknown","145","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Male","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Wales","Female","Heterosexual / straight","295","[c]","23470","23140"
"New entrant CS","2022","Ministry of Justice","Wales","Female","LGBO","40","[c]","23830","23140"
"New entrant CS","2022","Ministry of Justice","Wales","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Wales","Female","Unknown","160","[c]","23070","22250"
"New entrant CS","2022","Ministry of Justice","Wales","Male","Heterosexual / straight","180","[c]","25820","23170"
"New entrant CS","2022","Ministry of Justice","Wales","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Wales","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Wales","Male","Unknown","135","[c]","26190","23170"
"New entrant CS","2022","Ministry of Justice","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Female","Heterosexual / straight","700","[c]","25250","23170"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Female","LGBO","65","[c]","24510","23170"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Female","Undeclared","45","[c]","27130","23170"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Female","Unknown","440","[c]","24470","23140"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Male","Heterosexual / straight","390","[c]","26490","23140"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Male","Unknown","280","[c]","24930","23140"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Female","Heterosexual / straight","640","[c]","26580","23170"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Female","LGBO","70","[c]","26250","23170"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Female","Unknown","390","[c]","25410","23170"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Male","Heterosexual / straight","340","[c]","27010","23170"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Male","Unknown","305","[c]","25290","23140"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Female","Heterosexual / straight","65","[c]","42330","37560"
"New entrant CS","2022","National Crime Agency","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Male","Heterosexual / straight","55","[c]","39930","37560"
"New entrant CS","2022","National Crime Agency","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Female","Heterosexual / straight","40","[c]","31250","28840"
"New entrant CS","2022","National Crime Agency","North West (England)","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Male","Heterosexual / straight","50","[c]","36480","35280"
"New entrant CS","2022","National Crime Agency","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Female","Heterosexual / straight","30","[c]","43980","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
