"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Scotland","West Central Scotland","10","[c]","24260","20810"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","22930","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","South East (England)","Hampshire and Isle of Wight","50","[c]","23680","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","South East (England)","Kent","40","[c]","23900","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","South East (England)","Surrey, East and West Sussex","55","[c]","23960","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","10","[c]","19620","20230"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","South West (England)","Devon","30","[c]","21790","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","South West (England)","Dorset and Somerset","40","[c]","24480","19970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","85","[c]","22120","20370"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Wales","East Wales","60","[c]","22030","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Wales","West Wales and The Valleys","40","[c]","21690","20100"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","[c]","21610","20370"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","West Midlands (England)","Shropshire and Staffordshire","90","[c]","21720","20450"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","West Midlands (England)","West Midlands","125","[c]","23730","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","[c]","21360","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Yorkshire and The Humber","South Yorkshire","30","[c]","24870","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Yorkshire and The Humber","West Yorkshire","75","[c]","22460","19570"
"Leaver CS","2022","No function","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","26950","22600"
"Leaver CS","2022","No function","HM Land Registry","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","29160","27130"
"Leaver CS","2022","No function","HM Land Registry","East of England","East Anglia","10","[c]","28540","27130"
"Leaver CS","2022","No function","HM Land Registry","London","Outer London - South","25","[c]","30000","30600"
"Leaver CS","2022","No function","HM Land Registry","North East (England)","Tees Valley and Durham","35","[c]","27450","27130"
"Leaver CS","2022","No function","HM Land Registry","North West (England)","Lancashire","20","[c]","27000","27130"
"Leaver CS","2022","No function","HM Land Registry","North West (England)","Merseyside","20","[c]","29780","27130"
"Leaver CS","2022","No function","HM Land Registry","South West (England)","Devon","15","[c]","27490","27130"
"Leaver CS","2022","No function","HM Land Registry","South West (England)","Dorset and Somerset","25","[c]","29420","27130"
"Leaver CS","2022","No function","HM Land Registry","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","29530","27130"
"Leaver CS","2022","No function","HM Land Registry","Wales","West Wales and The Valleys","20","[c]","28870","27130"
"Leaver CS","2022","No function","HM Land Registry","West Midlands (England)","Shropshire and Staffordshire","10","[c]","28350","27130"
"Leaver CS","2022","No function","HM Land Registry","West Midlands (England)","West Midlands","15","[c]","29680","27130"
"Leaver CS","2022","No function","HM Land Registry","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","East Midlands (England)","Derbyshire and Nottinghamshire","270","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","290","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","East Midlands (England)","Lincolnshire","100","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","East of England","Bedfordshire and Hertfordshire","210","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","East of England","East Anglia","545","[c]","32780","24090"
"Leaver CS","2022","No function","HM Prison and Probation Service","East of England","Essex","120","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","London","Inner London - East","210","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","London","Inner London - West","220","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","London","Outer London - East and North East","140","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","London","Outer London - South","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","London","Outer London - West and North West","120","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","North East (England)","Northumberland, and Tyne and Wear","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","North East (England)","Tees Valley and Durham","280","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","North West (England)","Cheshire","115","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","North West (England)","Cumbria","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","North West (England)","Greater Manchester","200","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","North West (England)","Lancashire","245","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","North West (England)","Merseyside","90","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","455","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","South East (England)","Hampshire and Isle of Wight","200","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","South East (England)","Kent","340","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","South East (England)","Surrey, East and West Sussex","300","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","South West (England)","Devon","155","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","South West (England)","Dorset and Somerset","150","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","255","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","Unknown","220","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Wales","East Wales","305","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Wales","West Wales and The Valleys","95","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","160","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","Shropshire and Staffordshire","275","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","West Midlands","160","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","205","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","North Yorkshire","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","South Yorkshire","190","[c]","31100","31650"
"Leaver CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","West Yorkshire","370","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","20","[c]","25050","22080"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","Merseyside","10","[c]","25720","27870"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","London","Inner London - West","125","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Wales","East Wales","30","[c]","33900","24030"
"Leaver CS","2022","No function","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","20550","20670"
"Leaver CS","2022","No function","Legal Aid Agency","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","65","[c]","33730","30100"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","South East (England)","Kent","10","[c]","28640","26840"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Wales","East Wales","10","[c]","23890","22840"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","East of England","Bedfordshire and Hertfordshire","50","[c]","40600","33090"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","175","[c]","51660","41670"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","London","Inner London - East","80","[c]","44480","41750"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","London","Inner London - West","200","[c]","44000","40430"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","15","[c]","23740","19200"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","15","[c]","45280","44980"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","10","[c]","46510","51500"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","20","[c]","31680","28900"
"Leaver CS","2022","No function","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","East of England","Bedfordshire and Hertfordshire","15","[c]","40300","40110"
"Leaver CS","2022","No function","National Crime Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","London","Inner London - East","70","[c]","48500","40170"
"Leaver CS","2022","No function","National Crime Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","North West (England)","Cheshire","45","[c]","38610","34900"
"Leaver CS","2022","No function","National Crime Agency","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","38720","38540"
"Leaver CS","2022","No function","National Crime Agency","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","West Midlands (England)","West Midlands","20","[c]","38930","36410"
"Leaver CS","2022","No function","National Crime Agency","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Yorkshire and The Humber","West Yorkshire","15","[c]","35640","36410"
"Leaver CS","2022","No function","National Infrastructure Commission","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","46350","38620"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","10","[c]","40340","42850"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","20","[c]","32630","21410"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","London","Inner London - East","75","[c]","49460","44540"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","Scotland","West Central Scotland","55","[c]","31010","24650"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","20","[c]","57710","40100"
"Leaver CS","2022","No function","Office of Rail and Road","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","22400","20970"
"Leaver CS","2022","No function","Office of the Public Guardian","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","West Midlands (England)","West Midlands","40","[c]","22890","20970"
"Leaver CS","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Wales","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Wales","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
