"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Legal","Operational Delivery","West Midlands (England)","West Midlands","15","[c]","24920","22200"
"Leaver CS","2022","Legal","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Operational Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Operational Delivery","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Operational Delivery","Yorkshire and The Humber","West Yorkshire","10","[c]","21860","22200"
"Leaver CS","2022","Legal","Other","London","Inner London - West","40","[c]","27470","27350"
"Leaver CS","2022","Legal","Other","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Policy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Policy","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Policy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tax","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","37920","33530"
"Leaver CS","2022","No function","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Corporate Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","36370","41280"
"Leaver CS","2022","No function","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","43600","43310"
"Leaver CS","2022","No function","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","South West (England)","Dorset and Somerset","25","[c]","31630","33290"
"Leaver CS","2022","No function","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","46240","38000"
"Leaver CS","2022","No function","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Internal Audit","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Internal Audit","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","London","Inner London - West","85","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","East of England","East Anglia","45","[c]","40810","37470"
"Leaver CS","2022","No function","Knowledge and Information Management","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Inner London - East","75","[c]","43670","40070"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","North East (England)","Northumberland, and Tyne and Wear","35","[c]","29930","26480"
"Leaver CS","2022","No function","Knowledge and Information Management","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","170","[c]","30140","27730"
"Leaver CS","2022","No function","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","London","Inner London - East","80","[c]","81780","87060"
"Leaver CS","2022","No function","Medicine","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","North West (England)","Greater Manchester","10","[c]","89730","101430"
"Leaver CS","2022","No function","Medicine","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","West Midlands (England)","West Midlands","10","[c]","97380","101430"
"Leaver CS","2022","No function","Medicine","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicine","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","590","[c]","25920","25700"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","550","[c]","24170","21260"
"Leaver CS","2022","No function","Operational Delivery","East Midlands (England)","Lincolnshire","140","[c]","25250","27570"
"Leaver CS","2022","No function","Operational Delivery","East of England","Bedfordshire and Hertfordshire","375","[c]","28740","27570"
"Leaver CS","2022","No function","Operational Delivery","East of England","East Anglia","865","[c]","28220","27570"
"Leaver CS","2022","No function","Operational Delivery","East of England","Essex","335","[c]","28540","29290"
"Leaver CS","2022","No function","Operational Delivery","London","Inner London - East","1245","[c]","37760","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Inner London - West","1065","[c]","38740","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Outer London - East and North East","335","[c]","28930","31060"
"Leaver CS","2022","No function","Operational Delivery","London","Outer London - South","245","[c]","29020","30600"
"Leaver CS","2022","No function","Operational Delivery","London","Outer London - West and North West","460","[c]","29560","31060"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","670","[c]","25790","21260"
"Leaver CS","2022","No function","Operational Delivery","North East (England)","Tees Valley and Durham","440","[c]","26790","22600"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Cheshire","245","[c]","31060","27570"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Cumbria","90","[c]","28170","27570"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Greater Manchester","720","[c]","26100","23390"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Lancashire","755","[c]","23830","21260"
"Leaver CS","2022","No function","Operational Delivery","North West (England)","Merseyside","465","[c]","27530","25670"
"Leaver CS","2022","No function","Operational Delivery","Northern Ireland","Northern Ireland","15","[c]","40350","32320"
"Leaver CS","2022","No function","Operational Delivery","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Eastern Scotland","490","[c]","26930","25510"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Highlands and Islands","55","[c]","26680","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","North Eastern Scotland","70","[c]","31690","27290"
"Leaver CS","2022","No function","Operational Delivery","Scotland","Southern Scotland","150","[c]","27280","27570"
"Leaver CS","2022","No function","Operational Delivery","Scotland","West Central Scotland","435","[c]","26950","26120"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","630","[c]","27510","27570"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Hampshire and Isle of Wight","650","[c]","25130","22660"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Kent","540","[c]","28670","29290"
"Leaver CS","2022","No function","Operational Delivery","South East (England)","Surrey, East and West Sussex","645","[c]","27260","27570"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","100","[c]","23890","21260"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Devon","350","[c]","25390","21300"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Dorset and Somerset","260","[c]","27250","27130"
"Leaver CS","2022","No function","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","690","[c]","27600","27130"
"Leaver CS","2022","No function","Operational Delivery","Unknown","Unknown","515","[c]","22670","21840"
"Leaver CS","2022","No function","Operational Delivery","Wales","East Wales","600","[c]","25340","22000"
"Leaver CS","2022","No function","Operational Delivery","Wales","West Wales and The Valleys","375","[c]","25010","21300"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","280","[c]","25810","27570"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","520","[c]","24980","25020"
"Leaver CS","2022","No function","Operational Delivery","West Midlands (England)","West Midlands","785","[c]","29540","26560"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","315","[c]","26370","27130"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","North Yorkshire","105","[c]","28010","27570"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","South Yorkshire","370","[c]","27680","27570"
"Leaver CS","2022","No function","Operational Delivery","Yorkshire and The Humber","West Yorkshire","760","[c]","26810","27570"
"Leaver CS","2022","No function","Operational Research","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","South East (England)","Hampshire and Isle of Wight","10","[c]","41020","38070"
"Leaver CS","2022","No function","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East of England","East Anglia","20","[c]","25270","27570"
"Leaver CS","2022","No function","Other","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","London","Inner London - East","150","[c]","47620","40890"
"Leaver CS","2022","No function","Other","London","Inner London - West","60","[c]","39740","31060"
"Leaver CS","2022","No function","Other","London","Outer London - East and North East","15","[c]","30600","31060"
"Leaver CS","2022","No function","Other","London","Outer London - South","15","[c]","32770","31060"
"Leaver CS","2022","No function","Other","London","Outer London - West and North West","30","[c]","32130","30050"
"Leaver CS","2022","No function","Other","North East (England)","Northumberland, and Tyne and Wear","15","[c]","25520","27570"
"Leaver CS","2022","No function","Other","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","North West (England)","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","North West (England)","Greater Manchester","30","[c]","27430","27570"
"Leaver CS","2022","No function","Other","North West (England)","Lancashire","15","[c]","23090","21260"
"Leaver CS","2022","No function","Other","North West (England)","Merseyside","10","[c]","26710","27570"
"Leaver CS","2022","No function","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Scotland","Eastern Scotland","35","[c]","33740","27570"
"Leaver CS","2022","No function","Other","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Scotland","West Central Scotland","65","[c]","31340","25120"
"Leaver CS","2022","No function","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","30610","27100"
"Leaver CS","2022","No function","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Wales","East Wales","10","[c]","26190","27570"
"Leaver CS","2022","No function","Other","Wales","West Wales and The Valleys","15","[c]","24290","21260"
"Leaver CS","2022","No function","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","West Midlands (England)","West Midlands","10","[c]","24710","27570"
"Leaver CS","2022","No function","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","London","Inner London - East","15","[c]","45950","40780"
"Leaver CS","2022","No function","Policy","London","Inner London - West","865","[c]","45880","40230"
"Leaver CS","2022","No function","Policy","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","North East (England)","Tees Valley and Durham","10","[c]","32090","30310"
"Leaver CS","2022","No function","Policy","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","North West (England)","Greater Manchester","25","[c]","40050","36640"
"Leaver CS","2022","No function","Policy","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","South East (England)","Hampshire and Isle of Wight","25","[c]","37560","31040"
"Leaver CS","2022","No function","Policy","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","38880","36500"
