"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Food Standards Agency","East of England","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Barking & Dagenham and Havering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Barnet","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Bexley and Greenwich","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Brent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Croydon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Ealing","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Harrow and Hillingdon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","Westminster","Heterosexual / straight","105","105","44870","40350"
"In post","2022","Food Standards Agency","London","Westminster","LGBO","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","London","Westminster","Undeclared","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","London","Westminster","Unknown","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Durham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Cheshire East","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Cheshire West and Chester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester South East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Mid Lancashire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Ards and North Down","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Armagh City, Banbridge and Craigavon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Belfast","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Mid and East Antrim","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Berkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Buckinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Oxfordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Surrey","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Sussex (North East)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Devon CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Devon CC","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Dorset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Gloucestershire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Somerset CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","5","5","[c]","[c]"
