"Status","Year","Age","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Outside London","230","[c]","23540","21590"
"Leaver CS","2022","20-29","Devon","Outside London","170","[c]","23820","21260"
"Leaver CS","2022","20-29","Dorset and Somerset","Outside London","95","[c]","25510","22510"
"Leaver CS","2022","20-29","East Anglia","Outside London","285","[c]","24390","22710"
"Leaver CS","2022","20-29","East Wales","Outside London","430","[c]","24630","22160"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Outside London","85","[c]","23750","22520"
"Leaver CS","2022","20-29","Eastern Scotland","Outside London","310","[c]","25610","22520"
"Leaver CS","2022","20-29","Essex","Outside London","110","[c]","26640","25680"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","730","[c]","25130","24240"
"Leaver CS","2022","20-29","Greater Manchester","Outside London","415","[c]","25240","21260"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","Outside London","275","[c]","25090","23630"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","120","[c]","22250","21260"
"Leaver CS","2022","20-29","Highlands and Islands","Outside London","25","[c]","25250","24020"
"Leaver CS","2022","20-29","Inner London - East","London","640","[c]","30380","29740"
"Leaver CS","2022","20-29","Inner London - West","London","1890","[c]","32310","30680"
"Leaver CS","2022","20-29","Kent","Outside London","180","[c]","24280","24250"
"Leaver CS","2022","20-29","Lancashire","Outside London","245","[c]","23100","21260"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","225","[c]","22450","21260"
"Leaver CS","2022","20-29","Lincolnshire","Outside London","55","[c]","26380","27120"
"Leaver CS","2022","20-29","Merseyside","Outside London","240","[c]","23270","21680"
"Leaver CS","2022","20-29","North Eastern Scotland","Outside London","30","[c]","26000","26900"
"Leaver CS","2022","20-29","North Yorkshire","Outside London","55","[c]","25400","25340"
"Leaver CS","2022","20-29","Northern Ireland","Outside London","45","[c]","24490","21680"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","Outside London","375","[c]","23320","21260"
"Leaver CS","2022","20-29","Outer London - East and North East","London","135","[c]","28830","31060"
"Leaver CS","2022","20-29","Outer London - South","London","175","[c]","29820","28670"
"Leaver CS","2022","20-29","Outer London - West and North West","London","240","[c]","27700","28630"
"Leaver CS","2022","20-29","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","Outside London","175","[c]","23520","21260"
"Leaver CS","2022","20-29","South Yorkshire","Outside London","170","[c]","24460","21430"
"Leaver CS","2022","20-29","Southern Scotland","Outside London","90","[c]","25920","25930"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","Outside London","230","[c]","24310","24370"
"Leaver CS","2022","20-29","Tees Valley and Durham","Outside London","130","[c]","23550","22010"
"Leaver CS","2022","20-29","Unknown","Unknown","300","[c]","25130","21840"
"Leaver CS","2022","20-29","West Central Scotland","Outside London","230","[c]","25350","24250"
"Leaver CS","2022","20-29","West Midlands","Outside London","375","[c]","25260","23470"
"Leaver CS","2022","20-29","West Wales and The Valleys","Outside London","125","[c]","23200","21260"
"Leaver CS","2022","20-29","West Yorkshire","Outside London","475","[c]","24160","21300"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","125","[c]","32760","29290"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","260","[c]","30340","27570"
"Leaver CS","2022","30-39","Cheshire","Outside London","65","[c]","29230","27570"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","Outside London","15","[c]","27020","21260"
"Leaver CS","2022","30-39","Cumbria","Outside London","35","[c]","30910","28610"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","185","[c]","29150","27130"
"Leaver CS","2022","30-39","Devon","Outside London","120","[c]","28700","26750"
"Leaver CS","2022","30-39","Dorset and Somerset","Outside London","75","[c]","29000","27570"
"Leaver CS","2022","30-39","East Anglia","Outside London","260","[c]","29720","27570"
"Leaver CS","2022","30-39","East Wales","Outside London","285","[c]","31170","29430"
"Leaver CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","70","[c]","24960","26510"
"Leaver CS","2022","30-39","Eastern Scotland","Outside London","240","[c]","31150","27570"
"Leaver CS","2022","30-39","Essex","Outside London","95","[c]","29250","29290"
"Leaver CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","505","[c]","34120","33000"
"Leaver CS","2022","30-39","Greater Manchester","Outside London","280","[c]","31980","27570"
"Leaver CS","2022","30-39","Hampshire and Isle of Wight","Outside London","200","[c]","30880","27570"
"Leaver CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","80","[c]","25190","27570"
"Leaver CS","2022","30-39","Highlands and Islands","Outside London","35","[c]","26390","27570"
"Leaver CS","2022","30-39","Inner London - East","London","635","[c]","42040","38200"
"Leaver CS","2022","30-39","Inner London - West","London","1150","[c]","46250","44900"
"Leaver CS","2022","30-39","Kent","Outside London","140","[c]","27980","26470"
"Leaver CS","2022","30-39","Lancashire","Outside London","160","[c]","24620","21260"
"Leaver CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","165","[c]","27330","25510"
"Leaver CS","2022","30-39","Lincolnshire","Outside London","45","[c]","27830","27120"
"Leaver CS","2022","30-39","Merseyside","Outside London","205","[c]","26220","24890"
"Leaver CS","2022","30-39","North Eastern Scotland","Outside London","30","[c]","27690","25630"
"Leaver CS","2022","30-39","North Yorkshire","Outside London","65","[c]","27350","26440"
"Leaver CS","2022","30-39","Northern Ireland","Outside London","45","[c]","27960","24880"
"Leaver CS","2022","30-39","Northumberland, and Tyne and Wear","Outside London","270","[c]","30220","24880"
"Leaver CS","2022","30-39","Outer London - East and North East","London","95","[c]","30060","31060"
"Leaver CS","2022","30-39","Outer London - South","London","130","[c]","36970","31130"
"Leaver CS","2022","30-39","Outer London - West and North West","London","170","[c]","32050","31060"
"Leaver CS","2022","30-39","Overseas","Overseas","30","[c]","40990","38860"
"Leaver CS","2022","30-39","Shropshire and Staffordshire","Outside London","140","[c]","25850","23800"
"Leaver CS","2022","30-39","South Yorkshire","Outside London","135","[c]","33080","27570"
"Leaver CS","2022","30-39","Southern Scotland","Outside London","95","[c]","31730","27570"
"Leaver CS","2022","30-39","Surrey, East and West Sussex","Outside London","145","[c]","30510","27570"
"Leaver CS","2022","30-39","Tees Valley and Durham","Outside London","115","[c]","24870","22030"
"Leaver CS","2022","30-39","Unknown","Unknown","290","[c]","31130","27780"
"Leaver CS","2022","30-39","West Central Scotland","Outside London","170","[c]","28950","24890"
"Leaver CS","2022","30-39","West Midlands","Outside London","260","[c]","32950","27770"
"Leaver CS","2022","30-39","West Wales and The Valleys","Outside London","100","[c]","26820","27570"
"Leaver CS","2022","30-39","West Yorkshire","Outside London","360","[c]","31490","27570"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","70","[c]","32590","29290"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","195","[c]","32510","29290"
"Leaver CS","2022","40-49","Cheshire","Outside London","40","[c]","32420","32450"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","30","[c]","27150","21260"
"Leaver CS","2022","40-49","Cumbria","Outside London","25","[c]","27420","24040"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","125","[c]","29300","27570"
"Leaver CS","2022","40-49","Devon","Outside London","95","[c]","36340","33680"
"Leaver CS","2022","40-49","Dorset and Somerset","Outside London","80","[c]","32190","27570"
"Leaver CS","2022","40-49","East Anglia","Outside London","215","[c]","33230","27570"
"Leaver CS","2022","40-49","East Wales","Outside London","175","[c]","35820","27570"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Outside London","55","[c]","27590","27570"
"Leaver CS","2022","40-49","Eastern Scotland","Outside London","215","[c]","33580","28990"
"Leaver CS","2022","40-49","Essex","Outside London","95","[c]","29690","28330"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","340","[c]","38550","36330"
"Leaver CS","2022","40-49","Greater Manchester","Outside London","200","[c]","35120","27570"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Outside London","210","[c]","32570","27570"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","55","[c]","26140","27570"
"Leaver CS","2022","40-49","Highlands and Islands","Outside London","35","[c]","30170","26670"
"Leaver CS","2022","40-49","Inner London - East","London","460","[c]","51670","47130"
"Leaver CS","2022","40-49","Inner London - West","London","645","[c]","54940","54700"
"Leaver CS","2022","40-49","Kent","Outside London","105","[c]","35970","29290"
"Leaver CS","2022","40-49","Lancashire","Outside London","135","[c]","25270","21260"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","130","[c]","29640","27350"
"Leaver CS","2022","40-49","Lincolnshire","Outside London","50","[c]","27430","27470"
"Leaver CS","2022","40-49","Merseyside","Outside London","155","[c]","32980","27570"
"Leaver CS","2022","40-49","North Eastern Scotland","Outside London","35","[c]","37150","28980"
"Leaver CS","2022","40-49","North Yorkshire","Outside London","55","[c]","38030","31530"
"Leaver CS","2022","40-49","Northern Ireland","Outside London","30","[c]","28680","24880"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","225","[c]","30120","25620"
"Leaver CS","2022","40-49","Outer London - East and North East","London","65","[c]","29980","31060"
"Leaver CS","2022","40-49","Outer London - South","London","110","[c]","38730","31060"
"Leaver CS","2022","40-49","Outer London - West and North West","London","125","[c]","34410","31060"
"Leaver CS","2022","40-49","Overseas","Overseas","35","[c]","42340","40120"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","Outside London","105","[c]","28270","27570"
"Leaver CS","2022","40-49","South Yorkshire","Outside London","90","[c]","33340","27570"
"Leaver CS","2022","40-49","Southern Scotland","Outside London","45","[c]","30800","27570"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","Outside London","125","[c]","32670","27570"
"Leaver CS","2022","40-49","Tees Valley and Durham","Outside London","80","[c]","25610","22040"
"Leaver CS","2022","40-49","Unknown","Unknown","180","[c]","33960","27570"
"Leaver CS","2022","40-49","West Central Scotland","Outside London","135","[c]","35160","27570"
"Leaver CS","2022","40-49","West Midlands","Outside London","225","[c]","37690","27570"
"Leaver CS","2022","40-49","West Wales and The Valleys","Outside London","80","[c]","28800","24920"
"Leaver CS","2022","40-49","West Yorkshire","Outside London","250","[c]","35480","27570"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","135","[c]","32280","28720"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","260","[c]","29730","26670"
"Leaver CS","2022","50-59","Cheshire","Outside London","90","[c]","33470","27570"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","40","[c]","29320","26510"
"Leaver CS","2022","50-59","Cumbria","Outside London","35","[c]","34570","27570"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","Outside London","230","[c]","30840","27570"
"Leaver CS","2022","50-59","Devon","Outside London","150","[c]","32960","29200"
"Leaver CS","2022","50-59","Dorset and Somerset","Outside London","110","[c]","31070","27570"
"Leaver CS","2022","50-59","East Anglia","Outside London","315","[c]","35640","27570"
"Leaver CS","2022","50-59","East Wales","Outside London","285","[c]","36560","29540"
"Leaver CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","80","[c]","28420","26670"
"Leaver CS","2022","50-59","Eastern Scotland","Outside London","345","[c]","36520","33540"
"Leaver CS","2022","50-59","Essex","Outside London","145","[c]","32160","29290"
"Leaver CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","420","[c]","39170","35360"
"Leaver CS","2022","50-59","Greater Manchester","Outside London","305","[c]","35270","27570"
"Leaver CS","2022","50-59","Hampshire and Isle of Wight","Outside London","320","[c]","32540","27570"
"Leaver CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","90","[c]","29350","27570"
"Leaver CS","2022","50-59","Highlands and Islands","Outside London","50","[c]","28600","26780"
"Leaver CS","2022","50-59","Inner London - East","London","460","[c]","51450","46080"
"Leaver CS","2022","50-59","Inner London - West","London","600","[c]","55280","53240"
"Leaver CS","2022","50-59","Kent","Outside London","160","[c]","34640","29290"
"Leaver CS","2022","50-59","Lancashire","Outside London","245","[c]","29570","26120"
"Leaver CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","190","[c]","32550","27570"
"Leaver CS","2022","50-59","Lincolnshire","Outside London","60","[c]","31480","27570"
"Leaver CS","2022","50-59","Merseyside","Outside London","265","[c]","31190","26160"
"Leaver CS","2022","50-59","North Eastern Scotland","Outside London","25","[c]","31790","27570"
"Leaver CS","2022","50-59","North Yorkshire","Outside London","90","[c]","34830","27570"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","55","[c]","29980","23380"
"Leaver CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","340","[c]","32120","26120"
"Leaver CS","2022","50-59","Outer London - East and North East","London","65","[c]","31270","31060"
"Leaver CS","2022","50-59","Outer London - South","London","120","[c]","38160","31060"
"Leaver CS","2022","50-59","Outer London - West and North West","London","135","[c]","34120","31060"
"Leaver CS","2022","50-59","Overseas","Overseas","30","[c]","49930","46600"
"Leaver CS","2022","50-59","Shropshire and Staffordshire","Outside London","145","[c]","32890","27570"
"Leaver CS","2022","50-59","South Yorkshire","Outside London","140","[c]","32860","27570"
"Leaver CS","2022","50-59","Southern Scotland","Outside London","105","[c]","32970","27570"
"Leaver CS","2022","50-59","Surrey, East and West Sussex","Outside London","205","[c]","32640","27570"
"Leaver CS","2022","50-59","Tees Valley and Durham","Outside London","145","[c]","29970","27350"
"Leaver CS","2022","50-59","Unknown","Unknown","180","[c]","39640","32700"
"Leaver CS","2022","50-59","West Central Scotland","Outside London","270","[c]","33230","27570"
"Leaver CS","2022","50-59","West Midlands","Outside London","265","[c]","39060","27570"
"Leaver CS","2022","50-59","West Wales and The Valleys","Outside London","110","[c]","29670","26780"
"Leaver CS","2022","50-59","West Yorkshire","Outside London","385","[c]","32970","27570"
"Leaver CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","65","[c]","36100","31310"
"Leaver CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","165","[c]","34340","29530"
"Leaver CS","2022","60-64","Cheshire","Outside London","50","[c]","34760","28430"
"Leaver CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","25","[c]","26960","21830"
"Leaver CS","2022","60-64","Cumbria","Outside London","40","[c]","31620","25830"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","175","[c]","32980","27570"
"Leaver CS","2022","60-64","Devon","Outside London","120","[c]","31670","27570"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","85","[c]","31940","27570"
"Leaver CS","2022","60-64","East Anglia","Outside London","195","[c]","33420","27570"
"Leaver CS","2022","60-64","East Wales","Outside London","200","[c]","37550","27570"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","80","[c]","29650","27470"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","325","[c]","39980","35000"
"Leaver CS","2022","60-64","Essex","Outside London","115","[c]","32230","29290"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","340","[c]","40150","37690"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","215","[c]","33420","27570"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","255","[c]","32790","27570"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","55","[c]","30210","27570"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","25","[c]","27360","27360"
"Leaver CS","2022","60-64","Inner London - East","London","240","[c]","53300","46000"
"Leaver CS","2022","60-64","Inner London - West","London","415","[c]","52930","46710"
"Leaver CS","2022","60-64","Kent","Outside London","110","[c]","32960","29290"
"Leaver CS","2022","60-64","Lancashire","Outside London","175","[c]","28810","27160"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","125","[c]","28970","26980"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","40","[c]","32640","27250"
"Leaver CS","2022","60-64","Merseyside","Outside London","245","[c]","30910","27350"
"Leaver CS","2022","60-64","North Eastern Scotland","Outside London","20","[c]","37730","35000"
"Leaver CS","2022","60-64","North Yorkshire","Outside London","95","[c]","33900","29200"
"Leaver CS","2022","60-64","Northern Ireland","Outside London","45","[c]","30080","26660"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","355","[c]","30880","27570"
"Leaver CS","2022","60-64","Outer London - East and North East","London","25","[c]","31680","31060"
"Leaver CS","2022","60-64","Outer London - South","London","125","[c]","36130","31060"
"Leaver CS","2022","60-64","Outer London - West and North West","London","120","[c]","36740","31880"
"Leaver CS","2022","60-64","Overseas","Overseas","30","[c]","55960","47990"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Outside London","125","[c]","29440","27130"
"Leaver CS","2022","60-64","South Yorkshire","Outside London","115","[c]","31600","27570"
"Leaver CS","2022","60-64","Southern Scotland","Outside London","110","[c]","32640","27570"
"Leaver CS","2022","60-64","Surrey, East and West Sussex","Outside London","120","[c]","33210","27570"
"Leaver CS","2022","60-64","Tees Valley and Durham","Outside London","130","[c]","29250","25310"
"Leaver CS","2022","60-64","Unknown","Unknown","145","[c]","35210","30780"
"Leaver CS","2022","60-64","West Central Scotland","Outside London","225","[c]","34800","31990"
"Leaver CS","2022","60-64","West Midlands","Outside London","210","[c]","33950","27570"
"Leaver CS","2022","60-64","West Wales and The Valleys","Outside London","125","[c]","34830","27570"
"Leaver CS","2022","60-64","West Yorkshire","Outside London","240","[c]","33040","27570"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","50","[c]","30180","28280"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","[c]","29310","26590"
"Leaver CS","2022","65+","Cheshire","Outside London","35","[c]","28840","27040"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","Outside London","35","[c]","24900","21260"
"Leaver CS","2022","65+","Cumbria","Outside London","30","[c]","29880","27570"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","Outside London","120","[c]","27010","21410"
"Leaver CS","2022","65+","Devon","Outside London","95","[c]","27540","22330"
"Leaver CS","2022","65+","Dorset and Somerset","Outside London","80","[c]","28090","26780"
"Leaver CS","2022","65+","East Anglia","Outside London","180","[c]","29670","26670"
"Leaver CS","2022","65+","East Wales","Outside London","175","[c]","33020","27570"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","Outside London","50","[c]","26510","26930"
"Leaver CS","2022","65+","Eastern Scotland","Outside London","190","[c]","33670","27570"
"Leaver CS","2022","65+","Essex","Outside London","60","[c]","30540","27370"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","260","[c]","37120","33300"
"Leaver CS","2022","65+","Greater Manchester","Outside London","180","[c]","27880","24140"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","Outside London","265","[c]","28710","24450"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","55","[c]","27980","26220"
"Leaver CS","2022","65+","Highlands and Islands","Outside London","25","[c]","28360","27570"
"Leaver CS","2022","65+","Inner London - East","London","175","[c]","47500","38440"
"Leaver CS","2022","65+","Inner London - West","London","220","[c]","43320","38670"
"Leaver CS","2022","65+","Kent","Outside London","95","[c]","28070","27370"
"Leaver CS","2022","65+","Lancashire","Outside London","165","[c]","27080","21750"
"Leaver CS","2022","65+","Leicestershire, Rutland and Northamptonshire","Outside London","80","[c]","28560","21260"
"Leaver CS","2022","65+","Lincolnshire","Outside London","40","[c]","24450","21260"
"Leaver CS","2022","65+","Merseyside","Outside London","235","[c]","25630","23960"
"Leaver CS","2022","65+","North Eastern Scotland","Outside London","15","[c]","39290","30040"
"Leaver CS","2022","65+","North Yorkshire","Outside London","60","[c]","28050","25330"
"Leaver CS","2022","65+","Northern Ireland","Outside London","40","[c]","25860","22080"
"Leaver CS","2022","65+","Northumberland, and Tyne and Wear","Outside London","265","[c]","24600","21260"
"Leaver CS","2022","65+","Outer London - East and North East","London","30","[c]","30270","29670"
"Leaver CS","2022","65+","Outer London - South","London","115","[c]","31210","29080"
"Leaver CS","2022","65+","Outer London - West and North West","London","110","[c]","32170","29080"
"Leaver CS","2022","65+","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Shropshire and Staffordshire","Outside London","85","[c]","29420","27570"
"Leaver CS","2022","65+","South Yorkshire","Outside London","90","[c]","28380","26120"
"Leaver CS","2022","65+","Southern Scotland","Outside London","95","[c]","26160","25930"
"Leaver CS","2022","65+","Surrey, East and West Sussex","Outside London","110","[c]","29730","27570"
"Leaver CS","2022","65+","Tees Valley and Durham","Outside London","105","[c]","26470","21680"
"Leaver CS","2022","65+","Unknown","Unknown","90","[c]","28680","22690"
"Leaver CS","2022","65+","West Central Scotland","Outside London","190","[c]","28080","25760"
"Leaver CS","2022","65+","West Midlands","Outside London","145","[c]","28430","25600"
"Leaver CS","2022","65+","West Wales and The Valleys","Outside London","105","[c]","28090","25840"
"Leaver CS","2022","65+","West Yorkshire","Outside London","190","[c]","27330","27000"
"Leaver CS","2022","Unknown","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Bedfordshire and Hertfordshire","Outside London","30","[c]","34800","30020"
"Leaver Dept.","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","[c]","29110","27570"
"Leaver Dept.","2022","20-29","Cheshire","Outside London","30","[c]","26340","27570"
"Leaver Dept.","2022","20-29","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Derbyshire and Nottinghamshire","Outside London","135","[c]","26000","25000"
"Leaver Dept.","2022","20-29","Devon","Outside London","30","[c]","23850","21670"
"Leaver Dept.","2022","20-29","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Anglia","Outside London","85","[c]","25730","25010"
"Leaver Dept.","2022","20-29","East Wales","Outside London","175","[c]","29020","27980"
"Leaver Dept.","2022","20-29","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Eastern Scotland","Outside London","115","[c]","26200","26470"
"Leaver Dept.","2022","20-29","Essex","Outside London","20","[c]","28990","29290"
"Leaver Dept.","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","515","[c]","26390","26070"
"Leaver Dept.","2022","20-29","Greater Manchester","Outside London","295","[c]","25810","24880"
"Leaver Dept.","2022","20-29","Hampshire and Isle of Wight","Outside London","85","[c]","28100","28590"
"Leaver Dept.","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","23150","21260"
"Leaver Dept.","2022","20-29","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Inner London - East","London","610","[c]","32530","32310"
"Leaver Dept.","2022","20-29","Inner London - West","London","2550","[c]","36030","33640"
"Leaver Dept.","2022","20-29","Kent","Outside London","30","[c]","25070","24180"
"Leaver Dept.","2022","20-29","Lancashire","Outside London","50","[c]","24910","21260"
"Leaver Dept.","2022","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","22320","21170"
"Leaver Dept.","2022","20-29","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Merseyside","Outside London","175","[c]","25350","24890"
"Leaver Dept.","2022","20-29","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North Yorkshire","Outside London","50","[c]","27460","25790"
"Leaver Dept.","2022","20-29","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northumberland, and Tyne and Wear","Outside London","190","[c]","25580","24880"
"Leaver Dept.","2022","20-29","Outer London - East and North East","London","50","[c]","29810","31060"
"Leaver Dept.","2022","20-29","Outer London - South","London","115","[c]","32850","31060"
"Leaver Dept.","2022","20-29","Outer London - West and North West","London","320","[c]","29600","27620"
"Leaver Dept.","2022","20-29","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Shropshire and Staffordshire","Outside London","35","[c]","25600","26510"
"Leaver Dept.","2022","20-29","South Yorkshire","Outside London","80","[c]","29560","27570"
"Leaver Dept.","2022","20-29","Southern Scotland","Outside London","30","[c]","28960","27570"
"Leaver Dept.","2022","20-29","Surrey, East and West Sussex","Outside London","40","[c]","27520","27570"
"Leaver Dept.","2022","20-29","Tees Valley and Durham","Outside London","60","[c]","25870","27040"
"Leaver Dept.","2022","20-29","Unknown","Unknown","300","[c]","32290","32000"
"Leaver Dept.","2022","20-29","West Central Scotland","Outside London","145","[c]","25700","24890"
"Leaver Dept.","2022","20-29","West Midlands","Outside London","285","[c]","25040","24250"
"Leaver Dept.","2022","20-29","West Wales and The Valleys","Outside London","45","[c]","26550","27570"
"Leaver Dept.","2022","20-29","West Yorkshire","Outside London","305","[c]","28940","27570"
"Leaver Dept.","2022","30-39","Bedfordshire and Hertfordshire","Outside London","20","[c]","36380","32540"
"Leaver Dept.","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","95","[c]","39770","38200"
"Leaver Dept.","2022","30-39","Cheshire","Outside London","30","[c]","29870","27570"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derbyshire and Nottinghamshire","Outside London","130","[c]","31030","27570"
"Leaver Dept.","2022","30-39","Devon","Outside London","30","[c]","35420","33670"
