"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","No function","Tax","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Tax","Wales","35","[c]","29320","33080"
"New entrant CS","2022","30-39","No function","Tax","West Midlands (England)","35","[c]","30480","33080"
"New entrant CS","2022","30-39","No function","Tax","Yorkshire and The Humber","55","[c]","28000","26590"
"New entrant CS","2022","30-39","No function","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","London","115","[c]","42420","37450"
"New entrant CS","2022","30-39","No function","Unknown","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","North West (England)","20","[c]","28370","32000"
"New entrant CS","2022","30-39","No function","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","Scotland","25","[c]","33280","28000"
"New entrant CS","2022","30-39","No function","Unknown","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","Unknown","35","[c]","36180","29530"
"New entrant CS","2022","30-39","No function","Unknown","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","West Midlands (England)","15","[c]","33170","33080"
"New entrant CS","2022","30-39","No function","Unknown","Yorkshire and The Humber","20","[c]","38850","38650"
"New entrant CS","2022","30-39","No function","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Veterinarian","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Commercial","South West (England)","15","[c]","31650","29000"
"New entrant CS","2022","30-39","Project Delivery","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","South West (England)","10","[c]","30490","28860"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Other","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Other","South West (England)","40","[c]","30220","27500"
"New entrant CS","2022","30-39","Project Delivery","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","East Midlands (England)","10","[c]","34740","35000"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","London","50","[c]","47360","44500"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","North East (England)","15","[c]","39150","40180"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","North West (England)","25","[c]","31130","33040"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","South East (England)","25","[c]","34740","33000"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","South West (England)","95","[c]","34980","33000"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","Wales","20","[c]","38030","36840"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","West Midlands (England)","25","[c]","39170","39330"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","Yorkshire and The Humber","10","[c]","36030","40000"
"New entrant CS","2022","30-39","Project Delivery","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Science and Engineering","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Science and Engineering","South West (England)","60","[c]","41090","44000"
"New entrant CS","2022","30-39","Project Delivery","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Tax","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Finance","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Operational Delivery","North East (England)","40","[c]","22200","22010"
"New entrant CS","2022","30-39","Property","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Operational Delivery","South West (England)","20","[c]","21840","21750"
"New entrant CS","2022","30-39","Property","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Other","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Property","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Property","East of England","15","[c]","33180","29680"
"New entrant CS","2022","30-39","Property","Property","London","30","[c]","42980","41200"
"New entrant CS","2022","30-39","Property","Property","North East (England)","15","[c]","31090","27650"
"New entrant CS","2022","30-39","Property","Property","North West (England)","15","[c]","35830","26590"
"New entrant CS","2022","30-39","Property","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Property","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Property","South East (England)","10","[c]","33710","35000"
"New entrant CS","2022","30-39","Property","Property","South West (England)","25","[c]","33410","33000"
"New entrant CS","2022","30-39","Property","Property","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Property","West Midlands (England)","15","[c]","30160","26350"
"New entrant CS","2022","30-39","Property","Property","Yorkshire and The Humber","15","[c]","38660","35310"
"New entrant CS","2022","30-39","Property","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Intelligence Analysis","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","London","20","[c]","41180","38910"
"New entrant CS","2022","30-39","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","Scotland","35","[c]","27520","23540"
"New entrant CS","2022","30-39","Security","Security","South East (England)","30","[c]","27100","25540"
"New entrant CS","2022","30-39","Security","Security","South West (England)","25","[c]","26340","25000"
"New entrant CS","2022","30-39","Security","Security","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","Unknown","10","[c]","33410","27500"
"New entrant CS","2022","30-39","Security","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","London","40","[c]","45490","41950"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","North West (England)","15","[c]","45500","52050"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","East Midlands (England)","15","[c]","38210","33000"
"New entrant CS","2022","30-39","Unknown","Medicine","East of England","10","[c]","69420","76700"
"New entrant CS","2022","30-39","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","South East (England)","20","[c]","44780","35730"
"New entrant CS","2022","30-39","Unknown","Medicine","South West (England)","15","[c]","34260","23280"
"New entrant CS","2022","30-39","Unknown","Medicine","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","London","55","[c]","29700","28650"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","North East (England)","20","[c]","25290","24880"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","North West (England)","85","[c]","23620","24880"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Northern Ireland","15","[c]","25730","24880"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Scotland","40","[c]","24180","24880"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","South East (England)","60","[c]","24840","24880"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Wales","30","[c]","25870","24880"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","West Midlands (England)","25","[c]","26840","24880"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Yorkshire and The Humber","50","[c]","23800","24880"
"New entrant CS","2022","30-39","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","East Midlands (England)","15","[c]","22210","20960"
"New entrant CS","2022","30-39","Unknown","Other","East of England","20","[c]","21110","21170"
"New entrant CS","2022","30-39","Unknown","Other","London","10","[c]","29850","28650"
"New entrant CS","2022","30-39","Unknown","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","North West (England)","15","[c]","22360","21170"
"New entrant CS","2022","30-39","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","South East (England)","50","[c]","26950","21170"
"New entrant CS","2022","30-39","Unknown","Other","South West (England)","25","[c]","24300","21170"
"New entrant CS","2022","30-39","Unknown","Other","Unknown","25","[c]","19100","16190"
"New entrant CS","2022","30-39","Unknown","Other","Wales","30","[c]","30310","28130"
"New entrant CS","2022","30-39","Unknown","Other","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","London","45","[c]","45560","44500"
"New entrant CS","2022","30-39","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","Wales","15","[c]","37050","40100"
"New entrant CS","2022","30-39","Unknown","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","London","25","[c]","39130","35050"
"New entrant CS","2022","30-39","Unknown","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","East Midlands (England)","20","[c]","24000","21260"
"New entrant CS","2022","30-39","Unknown","Unknown","East of England","15","[c]","27320","27570"
"New entrant CS","2022","30-39","Unknown","Unknown","London","35","[c]","38250","31060"
"New entrant CS","2022","30-39","Unknown","Unknown","North East (England)","55","[c]","29180","27570"
"New entrant CS","2022","30-39","Unknown","Unknown","North West (England)","95","[c]","26820","27570"
"New entrant CS","2022","30-39","Unknown","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Scotland","1075","[c]","32120","27940"
"New entrant CS","2022","30-39","Unknown","Unknown","South East (England)","25","[c]","30530","27570"
"New entrant CS","2022","30-39","Unknown","Unknown","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","10","[c]","32130","30640"
"New entrant CS","2022","30-39","Unknown","Unknown","Wales","30","[c]","24670","21540"
"New entrant CS","2022","30-39","Unknown","Unknown","West Midlands (England)","40","[c]","27080","27570"
"New entrant CS","2022","30-39","Unknown","Unknown","Yorkshire and The Humber","65","[c]","29960","27570"
"New entrant CS","2022","40-49","Analysis","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Geography","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Research","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
