"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","EO","Undeclared","45","40","28460","26820"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","EO","Unknown","100","95","27480","26820"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","G6","Heterosexual / straight","75","75","70000","68450"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","G6","Unknown","25","25","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","G7","Heterosexual / straight","195","190","56940","55210"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","G7","Unknown","55","55","56960","55320"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HEO","Heterosexual / straight","285","275","34170","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HEO","Undeclared","40","35","34750","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HEO","Unknown","115","115","34400","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","30","30","88800","78460"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","SEO","Heterosexual / straight","275","265","41490","40520"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","SEO","Undeclared","30","30","41080","40520"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","SEO","Unknown","95","90","41400","40520"
"In post","2022","Finance","HM Treasury (excl. agencies)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","Met Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","HEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Finance","Met Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","AO","Heterosexual / straight","150","135","21810","21380"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","AO","Undeclared","15","10","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","AO","Unknown","20","15","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","350","335","27420","26670"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","EO","Undeclared","50","50","27790","26930"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","EO","Unknown","35","35","27180","26670"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","G6","Heterosexual / straight","50","50","68630","67220"
