"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","No function","Communications","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","South Yorkshire","10","10","[c]","[c]"
"In post","2022","No function","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","West Midlands","30","30","42130","38000"
"In post","2022","No function","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","No function","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Inner London - West","15","15","76640","68500"
"In post","2022","No function","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Inner London - West","5","5","[c]","[c]"
"In post","2022","No function","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Greater Manchester","15","15","35880","33510"
"In post","2022","No function","Digital, Data and Technology","Inner London - East","25","25","41350","42500"
"In post","2022","No function","Digital, Data and Technology","Inner London - West","40","40","45090","43210"
"In post","2022","No function","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","South Yorkshire","10","10","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","West Central Scotland","15","15","37470","33000"
"In post","2022","No function","Digital, Data and Technology","West Midlands","20","20","40860","40410"
"In post","2022","No function","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Devon","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","No function","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Inner London - East","5","5","[c]","[c]"
"In post","2022","No function","Economics","Inner London - West","350","340","48730","52500"
"In post","2022","No function","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","North Yorkshire","5","5","[c]","[c]"
"In post","2022","No function","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","No function","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","West Midlands","5","5","[c]","[c]"
"In post","2022","No function","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Greater Manchester","20","20","40910","36960"
"In post","2022","No function","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Inner London - West","60","60","52940","53420"
"In post","2022","No function","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","South Yorkshire","20","20","37580","36500"
"In post","2022","No function","Finance","Tees Valley and Durham","10","10","39410","36500"
"In post","2022","No function","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","West Midlands","20","20","46380","50000"
"In post","2022","No function","Geography","Dorset and Somerset","425","405","31390","33290"
"In post","2022","No function","Geography","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Inner London - West","50","50","51930","53600"
"In post","2022","No function","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","West Midlands","5","5","[c]","[c]"
"In post","2022","No function","Human Resources","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","No function","Human Resources","West Yorkshire","5","5","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Bedfordshire and Hertfordshire","30","30","67140","70500"
"In post","2022","No function","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","25","25","68260","75500"
"In post","2022","No function","Inspector of Education and Training","Cheshire","10","10","68850","70500"
"In post","2022","No function","Inspector of Education and Training","Cornwall and Isles of Scilly","10","10","64070","70500"
"In post","2022","No function","Inspector of Education and Training","Cumbria","15","15","65450","70500"
"In post","2022","No function","Inspector of Education and Training","Derbyshire and Nottinghamshire","60","60","63040","64500"
"In post","2022","No function","Inspector of Education and Training","Devon","25","25","71290","75500"
"In post","2022","No function","Inspector of Education and Training","Dorset and Somerset","30","30","63680","70500"
"In post","2022","No function","Inspector of Education and Training","East Anglia","40","40","63440","64500"
"In post","2022","No function","Inspector of Education and Training","East Wales","10","10","66360","75500"
"In post","2022","No function","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Essex","20","20","61930","51360"
"In post","2022","No function","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","67860","70500"
"In post","2022","No function","Inspector of Education and Training","Greater Manchester","40","40","61840","51360"
"In post","2022","No function","Inspector of Education and Training","Hampshire and Isle of Wight","35","35","61570","51360"
"In post","2022","No function","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","30","30","68900","75500"
"In post","2022","No function","Inspector of Education and Training","Inner London - East","25","25","63570","51360"
"In post","2022","No function","Inspector of Education and Training","Inner London - West","10","10","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Kent","20","20","67990","70500"
"In post","2022","No function","Inspector of Education and Training","Lancashire","25","25","64690","64500"
"In post","2022","No function","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","30","25","58730","51360"
"In post","2022","No function","Inspector of Education and Training","Lincolnshire","10","10","58080","51360"
"In post","2022","No function","Inspector of Education and Training","Merseyside","30","30","63850","64500"
"In post","2022","No function","Inspector of Education and Training","North Yorkshire","30","25","72530","75500"
"In post","2022","No function","Inspector of Education and Training","Northumberland, and Tyne and Wear","20","20","66230","70000"
"In post","2022","No function","Inspector of Education and Training","Outer London - East and North East","20","20","59520","51360"
"In post","2022","No function","Inspector of Education and Training","Outer London - South","15","15","59920","51360"
"In post","2022","No function","Inspector of Education and Training","Outer London - West and North West","15","15","62320","51360"
"In post","2022","No function","Inspector of Education and Training","Shropshire and Staffordshire","25","25","70290","75500"
"In post","2022","No function","Inspector of Education and Training","South Yorkshire","20","20","61030","57930"
"In post","2022","No function","Inspector of Education and Training","Surrey, East and West Sussex","40","40","63710","51360"
"In post","2022","No function","Inspector of Education and Training","Tees Valley and Durham","25","20","63440","64500"
"In post","2022","No function","Inspector of Education and Training","West Midlands","35","35","61430","51360"
"In post","2022","No function","Inspector of Education and Training","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","West Yorkshire","40","40","66110","70500"
"In post","2022","No function","Intelligence Analysis","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","15","15","30310","27380"
"In post","2022","No function","Intelligence Analysis","Cheshire","5","5","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Derbyshire and Nottinghamshire","15","15","27100","27380"
"In post","2022","No function","Intelligence Analysis","Devon","5","5","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Dorset and Somerset","10","10","26920","27120"
"In post","2022","No function","Intelligence Analysis","East Anglia","35","35","33440","27380"
"In post","2022","No function","Intelligence Analysis","East Wales","10","10","28390","27380"
"In post","2022","No function","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","15","15","30780","30140"
"In post","2022","No function","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","30310","26850"
"In post","2022","No function","Intelligence Analysis","Greater Manchester","20","20","31440","28640"
"In post","2022","No function","Intelligence Analysis","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","15","15","31370","28770"
"In post","2022","No function","Intelligence Analysis","Inner London - East","5","5","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Inner London - West","35","35","39960","39300"
"In post","2022","No function","Intelligence Analysis","Kent","25","20","28100","27380"
"In post","2022","No function","Intelligence Analysis","Lancashire","20","20","28050","27380"
"In post","2022","No function","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","15","15","29690","27380"
"In post","2022","No function","Intelligence Analysis","Lincolnshire","5","5","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Outer London - East and North East","15","15","31870","30110"
"In post","2022","No function","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Shropshire and Staffordshire","20","20","29530","30220"
"In post","2022","No function","Intelligence Analysis","South Yorkshire","25","25","29300","28800"
"In post","2022","No function","Intelligence Analysis","Surrey, East and West Sussex","10","10","28010","27380"
"In post","2022","No function","Intelligence Analysis","Tees Valley and Durham","30","30","31150","31420"
"In post","2022","No function","Intelligence Analysis","West Midlands","5","5","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","West Yorkshire","20","20","29560","30220"
"In post","2022","No function","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","Inner London - East","10","10","[c]","[c]"
"In post","2022","No function","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","West Central Scotland","5","5","[c]","[c]"
"In post","2022","No function","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","No function","International Trade","Derbyshire and Nottinghamshire","15","15","36970","33370"
"In post","2022","No function","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","East Wales","15","15","47580","47980"
"In post","2022","No function","International Trade","Eastern Scotland","15","15","48090","47980"
"In post","2022","No function","International Trade","Essex","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","42410","33370"
"In post","2022","No function","International Trade","Greater Manchester","40","35","40010","34430"
"In post","2022","No function","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","Inner London - East","10","10","[c]","[c]"
"In post","2022","No function","International Trade","Inner London - West","1205","1190","47620","47070"
"In post","2022","No function","International Trade","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","Merseyside","10","10","33890","33370"
"In post","2022","No function","International Trade","Northern Ireland","10","10","39130","33370"
"In post","2022","No function","International Trade","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","No function","International Trade","Outer London - South","20","15","37800","37930"
"In post","2022","No function","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","Overseas","160","160","55790","53750"
"In post","2022","No function","International Trade","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","No function","International Trade","Tees Valley and Durham","25","25","38850","34430"
"In post","2022","No function","International Trade","West Central Scotland","5","5","[c]","[c]"
"In post","2022","No function","International Trade","West Midlands","30","30","39410","33680"
"In post","2022","No function","International Trade","West Yorkshire","30","30","40380","40410"
"In post","2022","No function","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","35","35","38150","34310"
"In post","2022","No function","Knowledge and Information Management","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Devon","5","5","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Dorset and Somerset","15","15","28070","26740"
"In post","2022","No function","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","East Wales","25","25","31410","30210"
"In post","2022","No function","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Eastern Scotland","25","25","35100","30040"
"In post","2022","No function","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","28950","27530"
"In post","2022","No function","Knowledge and Information Management","Greater Manchester","5","5","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Inner London - East","5","5","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Inner London - West","260","255","44070","38810"
"In post","2022","No function","Knowledge and Information Management","Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Lancashire","20","20","34600","32330"
"In post","2022","No function","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Merseyside","125","120","30000","27570"
"In post","2022","No function","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Outer London - West and North West","75","75","34320","31040"
"In post","2022","No function","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Shropshire and Staffordshire","70","65","23010","20970"
"In post","2022","No function","Knowledge and Information Management","South Yorkshire","10","10","38320","37710"
"In post","2022","No function","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","West Central Scotland","10","10","37210","29780"
"In post","2022","No function","Knowledge and Information Management","West Midlands","15","15","29370","25190"
"In post","2022","No function","Knowledge and Information Management","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","West Yorkshire","20","20","40110","35390"
"In post","2022","No function","Legal","Bedfordshire and Hertfordshire","25","20","42770","39620"
"In post","2022","No function","Legal","Berkshire, Buckinghamshire and Oxfordshire","35","30","43330","43730"
"In post","2022","No function","Legal","Cheshire","15","15","43110","42100"
"In post","2022","No function","Legal","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","No function","Legal","Cumbria","10","10","40280","39220"
"In post","2022","No function","Legal","Derbyshire and Nottinghamshire","40","35","40240","38850"
"In post","2022","No function","Legal","Devon","15","15","43280","44780"
"In post","2022","No function","Legal","Dorset and Somerset","15","15","42220","43670"
"In post","2022","No function","Legal","East Anglia","40","35","42650","44780"
"In post","2022","No function","Legal","East Wales","40","35","43300","42600"
"In post","2022","No function","Legal","East Yorkshire and Northern Lincolnshire","10","10","40240","41380"
"In post","2022","No function","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Legal","Essex","25","25","41540","39320"
"In post","2022","No function","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","50","45","43250","44480"
"In post","2022","No function","Legal","Greater Manchester","60","50","42240","43610"
"In post","2022","No function","Legal","Hampshire and Isle of Wight","35","30","44630","46400"
"In post","2022","No function","Legal","Herefordshire, Worcestershire and Warwickshire","20","20","41800","43880"
"In post","2022","No function","Legal","Inner London - East","60","60","45470","45370"
"In post","2022","No function","Legal","Inner London - West","235","225","54000","57540"
"In post","2022","No function","Legal","Kent","30","25","41850","42100"
"In post","2022","No function","Legal","Lancashire","30","30","40410","38950"
"In post","2022","No function","Legal","Leicestershire, Rutland and Northamptonshire","30","25","43390","44640"
"In post","2022","No function","Legal","Lincolnshire","10","10","[c]","[c]"
"In post","2022","No function","Legal","Merseyside","40","35","41430","39320"
"In post","2022","No function","Legal","North Yorkshire","10","10","[c]","[c]"
"In post","2022","No function","Legal","Northumberland, and Tyne and Wear","40","35","41220","41930"
"In post","2022","No function","Legal","Outer London - East and North East","15","10","43410","43650"
"In post","2022","No function","Legal","Outer London - South","45","40","42490","41750"
"In post","2022","No function","Legal","Outer London - West and North West","40","35","43490","41750"
"In post","2022","No function","Legal","Shropshire and Staffordshire","20","20","41970","44780"
"In post","2022","No function","Legal","South Yorkshire","35","30","36010","30450"
"In post","2022","No function","Legal","Surrey, East and West Sussex","30","25","41690","42290"
"In post","2022","No function","Legal","Tees Valley and Durham","40","35","43650","43860"
"In post","2022","No function","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Legal","West Midlands","70","65","42040","41840"
"In post","2022","No function","Legal","West Wales and The Valleys","45","40","41790","41930"
"In post","2022","No function","Legal","West Yorkshire","60","55","39910","38590"
"In post","2022","No function","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","Berkshire, Buckinghamshire and Oxfordshire","10","10","104140","114000"
"In post","2022","No function","Medicine","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","Derbyshire and Nottinghamshire","10","10","96010","94480"
"In post","2022","No function","Medicine","Devon","5","5","[c]","[c]"
"In post","2022","No function","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","East Anglia","20","20","98370","101430"
"In post","2022","No function","Medicine","East Wales","15","15","39220","29470"
"In post","2022","No function","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","Essex","20","15","72190","51750"
"In post","2022","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","25","20","98770","101100"
"In post","2022","No function","Medicine","Greater Manchester","20","15","93880","101100"
"In post","2022","No function","Medicine","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2022","No function","Medicine","Inner London - East","190","170","75120","73250"
"In post","2022","No function","Medicine","Inner London - West","40","40","85200","79800"
"In post","2022","No function","Medicine","Kent","10","5","[c]","[c]"
"In post","2022","No function","Medicine","Lancashire","10","10","67200","53240"
"In post","2022","No function","Medicine","Merseyside","15","15","82530","80540"
"In post","2022","No function","Medicine","North Yorkshire","5","5","[c]","[c]"
"In post","2022","No function","Medicine","Northumberland, and Tyne and Wear","15","15","79090","84880"
"In post","2022","No function","Medicine","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","Outer London - West and North West","65","55","99340","100620"
"In post","2022","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","No function","Medicine","West Midlands","20","15","102460","114000"
"In post","2022","No function","Medicine","West Wales and The Valleys","50","45","78170","86300"
"In post","2022","No function","Medicine","West Yorkshire","20","20","77270","82990"
"In post","2022","No function","Operational Delivery","Bedfordshire and Hertfordshire","2625","2460","30290","29290"
"In post","2022","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","4135","3875","29780","28140"
"In post","2022","No function","Operational Delivery","Cheshire","3135","2945","30930","28840"
"In post","2022","No function","Operational Delivery","Cornwall and Isles of Scilly","1015","915","26280","26810"
"In post","2022","No function","Operational Delivery","Cumbria","815","740","27390","26780"
"In post","2022","No function","Operational Delivery","Derbyshire and Nottinghamshire","7045","6445","28020","27110"
"In post","2022","No function","Operational Delivery","Devon","3885","3440","27410","26800"
"In post","2022","No function","Operational Delivery","Dorset and Somerset","2455","2230","28060","27570"
"In post","2022","No function","Operational Delivery","East Anglia","6615","6075","28360","27570"
"In post","2022","No function","Operational Delivery","East Wales","7400","6825","27600","25120"
"In post","2022","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","3565","3220","27710","27130"
"In post","2022","No function","Operational Delivery","Eastern Scotland","7040","6475","28440","27570"
"In post","2022","No function","Operational Delivery","Essex","2825","2595","29170","29290"
"In post","2022","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5990","5485","29110","27570"
"In post","2022","No function","Operational Delivery","Greater Manchester","9560","8815","26890","25700"
"In post","2022","No function","Operational Delivery","Hampshire and Isle of Wight","5020","4290","27210","26130"
"In post","2022","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","2450","2285","28160","27380"
"In post","2022","No function","Operational Delivery","Highlands and Islands","620","560","28420","27570"
"In post","2022","No function","Operational Delivery","Inner London - East","7470","7120","35650","31880"
"In post","2022","No function","Operational Delivery","Inner London - West","7595","7340","38440","33550"
"In post","2022","No function","Operational Delivery","Kent","4615","4350","29970","29290"
"In post","2022","No function","Operational Delivery","Lancashire","10105","9125","26230","26100"
"In post","2022","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","4650","4265","26860","25700"
"In post","2022","No function","Operational Delivery","Lincolnshire","1585","1470","27730","27470"
"In post","2022","No function","Operational Delivery","Merseyside","8610","7740","27290","26590"
"In post","2022","No function","Operational Delivery","North Eastern Scotland","895","835","37190","27570"
"In post","2022","No function","Operational Delivery","North Yorkshire","1040","945","29620","27570"
"In post","2022","No function","Operational Delivery","Northern Ireland","1055","970","27990","26590"
"In post","2022","No function","Operational Delivery","Northumberland, and Tyne and Wear","10815","9340","25270","22080"
"In post","2022","No function","Operational Delivery","Outer London - East and North East","3055","2860","31220","31060"
"In post","2022","No function","Operational Delivery","Outer London - South","2580","2440","33030","31060"
"In post","2022","No function","Operational Delivery","Outer London - West and North West","3680","3420","31700","31060"
"In post","2022","No function","Operational Delivery","Overseas","140","140","61890","61570"
"In post","2022","No function","Operational Delivery","Shropshire and Staffordshire","5195","4755","27630","26830"
"In post","2022","No function","Operational Delivery","South Yorkshire","4020","3600","28290","27570"
"In post","2022","No function","Operational Delivery","Southern Scotland","2630","2300","26360","26590"
"In post","2022","No function","Operational Delivery","Surrey, East and West Sussex","5000","4580","29270","27570"
"In post","2022","No function","Operational Delivery","Tees Valley and Durham","6540","5940","27560","27130"
"In post","2022","No function","Operational Delivery","Unknown","540","500","29780","27570"
"In post","2022","No function","Operational Delivery","West Central Scotland","7190","6530","27570","26900"
"In post","2022","No function","Operational Delivery","West Midlands","10690","9740","27900","26830"
"In post","2022","No function","Operational Delivery","West Wales and The Valleys","10605","9400","24740","21840"
"In post","2022","No function","Operational Delivery","West Yorkshire","8565","7885","28750","27570"
"In post","2022","No function","Operational Research","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","No function","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","46410","47010"
"In post","2022","No function","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Hampshire and Isle of Wight","160","155","44360","47010"
"In post","2022","No function","Operational Research","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Inner London - West","15","15","51020","52930"
"In post","2022","No function","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","West Midlands","20","20","49220","47270"
"In post","2022","No function","Operational Research","West Yorkshire","5","5","[c]","[c]"
"In post","2022","No function","Other","Bedfordshire and Hertfordshire","80","75","32070","29290"
"In post","2022","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","60","55","30480","29290"
"In post","2022","No function","Other","Cheshire","80","80","29150","27570"
