"Status","Year","Ethnicity","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","London","Female","150","[c]","34270","31060"
"Leaver CS","2022","Mixed","No function","London","Male","70","[c]","37040","31060"
"Leaver CS","2022","Mixed","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Outside London","Female","200","[c]","26680","26480"
"Leaver CS","2022","Mixed","No function","Outside London","Male","140","[c]","25630","26750"
"Leaver CS","2022","Mixed","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Outside London","Female","60","[c]","26210","25310"
"Leaver CS","2022","Mixed","Unknown","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
