"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","30770","28100"
"Leaver CS","2022","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","London","Inner London - East","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","London","Inner London - West","55","[c]","33720","26410"
"Leaver CS","2022","Asian","Ministry of Justice","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","London","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","West Midlands (England)","West Midlands","40","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","London","Inner London - East","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","The National Archives","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Export Finance","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Wales","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Supreme Court","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
