"Status","Year","Disability","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Kent","East Kent","275","255","28730","27370"
"In post","2022","Undeclared","Kent","Kent Thames Gateway","210","190","30820","31650"
"In post","2022","Undeclared","Kent","Medway","120","110","30730","31650"
"In post","2022","Undeclared","Kent","Mid Kent","70","65","33540","31650"
"In post","2022","Undeclared","Kent","West Kent","15","15","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Blackburn with Darwen","30","25","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Blackpool","275","260","29300","27570"
"In post","2022","Undeclared","Lancashire","Chorley and West Lancashire","170","145","31080","31650"
"In post","2022","Undeclared","Lancashire","East Lancashire","25","20","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Lancaster and Wyre","105","95","28510","26930"
"In post","2022","Undeclared","Lancashire","Mid Lancashire","400","360","28820","26820"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","140","130","28210","27570"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","190","175","30530","31180"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","25","20","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","80","75","27840","27570"
"In post","2022","Undeclared","Lincolnshire","Lincolnshire CC","275","260","29470","27570"
"In post","2022","Undeclared","Merseyside","East Merseyside","35","30","29250","26120"
"In post","2022","Undeclared","Merseyside","Liverpool","550","510","29910","27120"
"In post","2022","Undeclared","Merseyside","Sefton","225","205","33540","28920"
"In post","2022","Undeclared","Merseyside","Wirral","85","75","28060","27570"
"In post","2022","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","55","55","41370","30360"
"In post","2022","Undeclared","North Yorkshire","North Yorkshire CC","145","140","30640","27570"
"In post","2022","Undeclared","North Yorkshire","York","150","140","33060","32000"
"In post","2022","Undeclared","Northern Ireland","Antrim and Newtownabbey","15","15","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Ards and North Down","20","20","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Belfast","130","120","32260","28920"
"In post","2022","Undeclared","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Lisburn and Castlereagh","35","35","25480","22580"
"In post","2022","Undeclared","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Newry, Mourne and Down","5","5","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Northumberland","30","25","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Sunderland","175","150","26260","22080"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Tyneside","815","760","31680","27570"
"In post","2022","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","30","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Bexley and Greenwich","195","180","32910","33490"
"In post","2022","Undeclared","Outer London - East and North East","Enfield","15","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","55","50","29380","30780"
"In post","2022","Undeclared","Outer London - South","Bromley","25","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Croydon","565","535","40400","35460"
"In post","2022","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","30","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Barnet","40","40","33350","31060"
"In post","2022","Undeclared","Outer London - West and North West","Brent","35","35","35400","31880"
"In post","2022","Undeclared","Outer London - West and North West","Ealing","20","20","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Harrow and Hillingdon","200","185","33000","30410"
"In post","2022","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","190","175","34690","33290"
"In post","2022","Undeclared","Overseas","Overseas","160","155","46740","41820"
"In post","2022","Undeclared","Shropshire and Staffordshire","Shropshire","105","95","30510","29670"
"In post","2022","Undeclared","Shropshire and Staffordshire","Staffordshire CC","370","345","31130","28150"
"In post","2022","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","60","55","24910","21260"
"In post","2022","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","110","100","33100","28560"
"In post","2022","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","250","235","30740","28550"
"In post","2022","Undeclared","South Yorkshire","Sheffield","330","310","34260","30980"
"In post","2022","Undeclared","Southern Scotland","Dumfries and Galloway","15","15","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","35","30","29600","27570"
"In post","2022","Undeclared","Southern Scotland","Scottish Borders","10","10","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Ayrshire","10","10","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Lanarkshire","110","95","31560","26820"
"In post","2022","Undeclared","Surrey, East and West Sussex","Brighton and Hove","40","40","33160","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Surrey","140","130","33270","34750"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Sussex CC","135","125","28600","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Surrey","155","150","35760","33520"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","70","65","30630","28350"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","115","105","32380","28920"
"In post","2022","Undeclared","Tees Valley and Durham","Darlington","80","80","39020","36500"
"In post","2022","Undeclared","Tees Valley and Durham","Durham","510","445","29940","31650"
"In post","2022","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","150","140","29160","30020"
"In post","2022","Undeclared","Tees Valley and Durham","South Teesside","60","55","25590","25120"
"In post","2022","Undeclared","Unknown","Unknown","55","50","35620","31060"
"In post","2022","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","100","95","34240","28210"
"In post","2022","Undeclared","West Central Scotland","Glasgow City","480","445","30020","27570"
"In post","2022","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","30","25","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","North Lanarkshire","85","75","27050","22080"
"In post","2022","Undeclared","West Midlands","Birmingham","610","570","31400","27570"
"In post","2022","Undeclared","West Midlands","Coventry","70","70","34770","30900"
"In post","2022","Undeclared","West Midlands","Dudley","55","50","26850","27570"
"In post","2022","Undeclared","West Midlands","Sandwell","30","25","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Solihull","45","40","29850","27370"
"In post","2022","Undeclared","West Midlands","Walsall","30","30","25520","25620"
"In post","2022","Undeclared","West Midlands","Wolverhampton","60","50","27850","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","25","25","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","Central Valleys","120","115","32000","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Conwy and Denbighshire","25","25","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","Gwent Valleys","40","35","30380","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Gwynedd","40","35","25710","24630"
"In post","2022","Undeclared","West Wales and The Valleys","Isle of Anglesey","20","20","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","South West Wales","80","75","30450","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Swansea","645","570","28540","24730"
"In post","2022","Undeclared","West Yorkshire","Bradford","135","120","25480","22080"
"In post","2022","Undeclared","West Yorkshire","Calderdale and Kirklees","45","40","26450","27570"
"In post","2022","Undeclared","West Yorkshire","Leeds","590","555","34010","31650"
"In post","2022","Undeclared","West Yorkshire","Wakefield","200","180","31450","31650"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Bedford","130","120","29020","28140"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","50","50","32900","29670"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","510","500","37700","33170"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Luton","60","50","27690","27000"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","615","600","35090","32310"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","175","165","33370","28670"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","215","210","30040","27570"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","460","435","37220","31410"
"In post","2022","Unknown","Cheshire","Cheshire East","135","125","28640","24800"
"In post","2022","Unknown","Cheshire","Cheshire West and Chester","45","45","32180","26130"
"In post","2022","Unknown","Cheshire","Warrington","960","940","34790","33820"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","170","155","28790","24090"
"In post","2022","Unknown","Cumbria","East Cumbria","70","70","28750","26350"
"In post","2022","Unknown","Cumbria","West Cumbria","80","75","33380","29180"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Derby","115","105","27760","26700"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","20","15","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","130","125","26790","24960"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","1830","1755","31050","26820"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","60","50","29710","26760"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","115","115","34190","29080"
"In post","2022","Unknown","Devon","Devon CC","415","395","28700","24620"
"In post","2022","Unknown","Devon","Plymouth","595","570","29280","26350"
"In post","2022","Unknown","Devon","Torbay","20","20","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","65","60","27990","24840"
"In post","2022","Unknown","Dorset and Somerset","Dorset","280","265","29510","25000"
"In post","2022","Unknown","Dorset and Somerset","Somerset CC","385","360","32570","29290"
"In post","2022","Unknown","East Anglia","Breckland and South Norfolk","40","40","28290","24340"
"In post","2022","Unknown","East Anglia","Cambridgeshire CC","455","440","35320","31000"
"In post","2022","Unknown","East Anglia","North and West Norfolk","80","75","25900","24430"
"In post","2022","Unknown","East Anglia","Norwich and East Norfolk","250","240","33640","28200"
"In post","2022","Unknown","East Anglia","Peterborough","145","135","29540","24800"
"In post","2022","Unknown","East Anglia","Suffolk CC","655","610","29960","26820"
"In post","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","2115","1985","29750","26820"
"In post","2022","Unknown","East Wales","Flintshire and Wrexham","185","180","27540","25210"
"In post","2022","Unknown","East Wales","Monmouthshire and Newport","1705","1645","33970","30710"
"In post","2022","Unknown","East Wales","Powys","55","50","27760","22200"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","230","220","27810","26240"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","195","190","26010","24800"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","85","85","25290","22840"
"In post","2022","Unknown","Eastern Scotland","Angus and Dundee City","440","415","28180","24400"
"In post","2022","Unknown","Eastern Scotland","City of Edinburgh","4790","4560","37330","33370"
"In post","2022","Unknown","Eastern Scotland","Clackmannanshire and Fife","475","445","31190","30450"
"In post","2022","Unknown","Eastern Scotland","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Falkirk","590","540","31850","32170"
"In post","2022","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","795","750","31880","31270"
"In post","2022","Unknown","Eastern Scotland","West Lothian","80","75","37820","30450"
"In post","2022","Unknown","Essex","Essex Haven Gateway","105","100","31240","26130"
"In post","2022","Unknown","Essex","Essex Thames Gateway","50","50","25260","24250"
"In post","2022","Unknown","Essex","Heart of Essex","210","205","29300","26390"
"In post","2022","Unknown","Essex","Southend-on-Sea","225","205","33090","30210"
"In post","2022","Unknown","Essex","Thurrock","55","55","24740","21680"
"In post","2022","Unknown","Essex","West Essex","85","75","35350","27210"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","1675","1605","37240","34140"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","1170","1110","35290","31420"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","240","225","31100","27130"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","75","70","35660","30360"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","725","690","40140","35960"
"In post","2022","Unknown","Greater Manchester","Greater Manchester North East","110","105","27050","26700"
"In post","2022","Unknown","Greater Manchester","Greater Manchester North West","135","125","26690","26120"
"In post","2022","Unknown","Greater Manchester","Greater Manchester South East","60","60","28260","27200"
"In post","2022","Unknown","Greater Manchester","Greater Manchester South West","1965","1880","31430","26820"
"In post","2022","Unknown","Greater Manchester","Manchester","1820","1760","33040","29360"
"In post","2022","Unknown","Hampshire and Isle of Wight","Central Hampshire","385","370","37230","33000"
"In post","2022","Unknown","Hampshire and Isle of Wight","Isle of Wight","35","35","27600","26360"
"In post","2022","Unknown","Hampshire and Isle of Wight","North Hampshire","145","140","37590","30450"
"In post","2022","Unknown","Hampshire and Isle of Wight","Portsmouth","610","570","30550","26350"
"In post","2022","Unknown","Hampshire and Isle of Wight","South Hampshire","1185","1005","29420","25310"
"In post","2022","Unknown","Hampshire and Isle of Wight","Southampton","165","155","31560","26780"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","90","90","29670","24240"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","100","95","28880","26350"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","165","155","28570","24090"
"In post","2022","Unknown","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","25","25","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","240","225","30720","27940"
"In post","2022","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","50","40","28610","27940"
"In post","2022","Unknown","Highlands and Islands","Na h-Eileanan Siar","15","15","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Orkney Islands","10","10","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Shetland Islands","10","10","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Hackney and Newham","1455","1380","40260","37930"
"In post","2022","Unknown","Inner London - East","Haringey and Islington","255","245","30770","31060"
"In post","2022","Unknown","Inner London - East","Lambeth","1300","1265","44110","40170"
"In post","2022","Unknown","Inner London - East","Lewisham and Southwark","205","195","37830","33390"
"In post","2022","Unknown","Inner London - East","Tower Hamlets","1135","1105","47750","41250"
"In post","2022","Unknown","Inner London - West","Camden and City of London","385","375","43640","34790"
"In post","2022","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","100","100","32390","30630"
"In post","2022","Unknown","Inner London - West","Wandsworth","180","175","30540","30520"
"In post","2022","Unknown","Inner London - West","Westminster","13310","13080","46670","41550"
"In post","2022","Unknown","Kent","East Kent","620","590","27790","24880"
"In post","2022","Unknown","Kent","Kent Thames Gateway","185","180","28390","28140"
"In post","2022","Unknown","Kent","Medway","215","210","32130","28710"
"In post","2022","Unknown","Kent","Mid Kent","95","90","32510","28760"
"In post","2022","Unknown","Kent","West Kent","25","25","[c]","[c]"
"In post","2022","Unknown","Lancashire","Blackburn with Darwen","30","30","26230","27570"
"In post","2022","Unknown","Lancashire","Blackpool","255","250","33410","27570"
"In post","2022","Unknown","Lancashire","Chorley and West Lancashire","195","190","28340","26310"
"In post","2022","Unknown","Lancashire","East Lancashire","45","40","27910","26320"
"In post","2022","Unknown","Lancashire","Lancaster and Wyre","150","140","26070","25700"
"In post","2022","Unknown","Lancashire","Mid Lancashire","800","725","27270","22600"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","335","310","26280","22600"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","240","230","28030","24880"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","65","60","25390","23630"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","110","105","27390","25210"
"In post","2022","Unknown","Lincolnshire","Lincolnshire CC","235","225","28760","26110"
"In post","2022","Unknown","Merseyside","East Merseyside","105","105","30650","27570"
"In post","2022","Unknown","Merseyside","Liverpool","2350","2220","29330","24890"
"In post","2022","Unknown","Merseyside","Sefton","850","800","28010","25000"
"In post","2022","Unknown","Merseyside","Wirral","230","215","27510","22600"
"In post","2022","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","625","585","33140","30680"
"In post","2022","Unknown","North Yorkshire","North Yorkshire CC","275","265","31000","27570"
"In post","2022","Unknown","North Yorkshire","York","360","340","34180","29180"
"In post","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","35","35","27680","20560"
"In post","2022","Unknown","Northern Ireland","Ards and North Down","55","50","24770","21920"
"In post","2022","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Belfast","915","875","28910","26590"
"In post","2022","Unknown","Northern Ireland","Causeway Coast and Glens","15","15","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Fermanagh and Omagh","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","85","80","27810","24880"
"In post","2022","Unknown","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Newry, Mourne and Down","25","20","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Northumberland","40","40","36560","27570"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Sunderland","785","680","25440","22080"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Tyneside","3435","3165","29690","26590"
"In post","2022","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","40","40","31780","31060"
"In post","2022","Unknown","Outer London - East and North East","Bexley and Greenwich","260","255","30250","30460"
"In post","2022","Unknown","Outer London - East and North East","Enfield","25","20","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","100","95","30590","31060"
"In post","2022","Unknown","Outer London - South","Bromley","45","40","35280","32380"
"In post","2022","Unknown","Outer London - South","Croydon","1855","1810","39090","35050"
"In post","2022","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","140","135","35310","36200"
"In post","2022","Unknown","Outer London - West and North West","Barnet","455","425","47510","41630"
"In post","2022","Unknown","Outer London - West and North West","Brent","80","75","32150","30610"
"In post","2022","Unknown","Outer London - West and North West","Ealing","40","40","34450","31060"
"In post","2022","Unknown","Outer London - West and North West","Harrow and Hillingdon","300","290","30620","28650"
"In post","2022","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","510","500","31660","30540"
"In post","2022","Unknown","Overseas","Overseas","940","930","51580","51500"
"In post","2022","Unknown","Shropshire and Staffordshire","Shropshire","120","115","31340","26670"
"In post","2022","Unknown","Shropshire and Staffordshire","Staffordshire CC","465","450","30670","26310"
"In post","2022","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","125","115","27030","22920"
"In post","2022","Unknown","Shropshire and Staffordshire","Telford and Wrekin","340","315","36280","28100"
"In post","2022","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","250","235","26190","24430"
"In post","2022","Unknown","South Yorkshire","Sheffield","1090","1055","34230","29360"
"In post","2022","Unknown","Southern Scotland","Dumfries and Galloway","185","170","30730","30040"
"In post","2022","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","135","130","28130","26290"
"In post","2022","Unknown","Southern Scotland","Scottish Borders","185","170","28330","25930"
"In post","2022","Unknown","Southern Scotland","South Ayrshire","60","55","30640","27570"
"In post","2022","Unknown","Southern Scotland","South Lanarkshire","1230","1120","29040","23780"
"In post","2022","Unknown","Surrey, East and West Sussex","Brighton and Hove","90","80","32330","27570"
"In post","2022","Unknown","Surrey, East and West Sussex","East Surrey","120","115","32080","31020"
"In post","2022","Unknown","Surrey, East and West Sussex","East Sussex CC","115","110","28190","26140"
"In post","2022","Unknown","Surrey, East and West Sussex","West Surrey","245","225","34380","28780"
"In post","2022","Unknown","Surrey, East and West Sussex","West Sussex (North East)","225","210","32880","26780"
"In post","2022","Unknown","Surrey, East and West Sussex","West Sussex (South West)","200","185","32010","27930"
"In post","2022","Unknown","Tees Valley and Durham","Darlington","250","245","35320","30320"
"In post","2022","Unknown","Tees Valley and Durham","Durham","755","725","25430","22600"
"In post","2022","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","100","95","27780","27570"
"In post","2022","Unknown","Tees Valley and Durham","South Teesside","75","70","26460","24880"
"In post","2022","Unknown","Unknown","Unknown","2255","2240","37180","32700"
"In post","2022","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","770","745","31070","31300"
"In post","2022","Unknown","West Central Scotland","Glasgow City","3405","3240","34390","30950"
"In post","2022","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","340","305","32110","32170"
"In post","2022","Unknown","West Central Scotland","North Lanarkshire","720","655","28430","26900"
"In post","2022","Unknown","West Midlands","Birmingham","2745","2615","31470","27570"
"In post","2022","Unknown","West Midlands","Coventry","510","495","36380","33340"
"In post","2022","Unknown","West Midlands","Dudley","55","55","24740","21260"
"In post","2022","Unknown","West Midlands","Sandwell","55","45","25890","27470"
"In post","2022","Unknown","West Midlands","Solihull","145","140","29470","24880"
"In post","2022","Unknown","West Midlands","Walsall","25","20","[c]","[c]"
"In post","2022","Unknown","West Midlands","Wolverhampton","95","90","31050","27570"
"In post","2022","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","95","90","32470","32770"
"In post","2022","Unknown","West Wales and The Valleys","Central Valleys","195","190","33690","27570"
"In post","2022","Unknown","West Wales and The Valleys","Conwy and Denbighshire","55","50","32080","29430"
"In post","2022","Unknown","West Wales and The Valleys","Gwent Valleys","55","50","26670","27570"
"In post","2022","Unknown","West Wales and The Valleys","Gwynedd","35","30","25620","22130"
"In post","2022","Unknown","West Wales and The Valleys","Isle of Anglesey","35","35","26270","26670"
"In post","2022","Unknown","West Wales and The Valleys","South West Wales","120","110","29460","26550"
"In post","2022","Unknown","West Wales and The Valleys","Swansea","1210","1120","26230","21840"
"In post","2022","Unknown","West Yorkshire","Bradford","530","475","24400","21250"
"In post","2022","Unknown","West Yorkshire","Calderdale and Kirklees","85","80","28530","27570"
"In post","2022","Unknown","West Yorkshire","Leeds","3195","3095","34070","28970"
"In post","2022","Unknown","West Yorkshire","Wakefield","250","245","30640","28200"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","Bedford","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","Hertfordshire CC","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","Luton","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire","Cheshire West and Chester","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire","Warrington","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cumbria","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cumbria","West Cumbria","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","Derby","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","60","[c]","30650","26780"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Devon","Devon CC","45","[c]","25870","21260"
"Leaver CS","2022","Declared disabled","Devon","Plymouth","35","[c]","27850","26670"
"Leaver CS","2022","Declared disabled","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset and Somerset","Dorset","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset and Somerset","Somerset CC","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","Breckland and South Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","Cambridgeshire CC","50","[c]","33900","27570"
"Leaver CS","2022","Declared disabled","East Anglia","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","Norwich and East Norfolk","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","Peterborough","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","Suffolk CC","55","[c]","26150","21830"
"Leaver CS","2022","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","75","[c]","33830","27570"
"Leaver CS","2022","Declared disabled","East Wales","Flintshire and Wrexham","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Wales","Monmouthshire and Newport","40","[c]","34410","27570"
"Leaver CS","2022","Declared disabled","East Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","10","[c]","[c]","[c]"
