"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Southern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Southern Scotland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Black","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Surrey, East and West Sussex","AA/AO","AA","30","30","[c]","[c]"
"In post","2022","Black","Surrey, East and West Sussex","AA/AO","AO","75","75","30030","31020"
"In post","2022","Black","Surrey, East and West Sussex","EO","EO","80","70","28790","27960"
"In post","2022","Black","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Surrey, East and West Sussex","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Surrey, East and West Sussex","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Black","Surrey, East and West Sussex","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Black","Surrey, East and West Sussex","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","AA/AO","AO","15","10","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","EO","EO","10","10","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Black","Unknown","EO","EO","30","30","29860","31060"
"In post","2022","Black","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Black","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Black","West Central Scotland","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Black","West Central Scotland","AA/AO","AO","45","40","21730","21260"
"In post","2022","Black","West Central Scotland","EO","EO","45","45","27230","27570"
"In post","2022","Black","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Central Scotland","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Central Scotland","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Black","West Central Scotland","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Black","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Midlands","AA/AO","AA","30","30","19850","19200"
"In post","2022","Black","West Midlands","AA/AO","AO","345","310","21580","21260"
"In post","2022","Black","West Midlands","EO","EO","380","355","26970","27570"
"In post","2022","Black","West Midlands","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Black","West Midlands","G6/G7","G7","50","50","53000","52000"
"In post","2022","Black","West Midlands","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Black","West Midlands","SEO/HEO","HEO","165","160","32180","32000"
"In post","2022","Black","West Midlands","SEO/HEO","SEO","85","85","39820","39000"
"In post","2022","Black","West Midlands","Unknown","Unknown","155","145","29220","28200"
"In post","2022","Black","West Wales and The Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Wales and The Valleys","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Black","West Wales and The Valleys","EO","EO","35","35","27300","27570"
"In post","2022","Black","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Wales and The Valleys","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Black","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Yorkshire","AA/AO","AA","15","10","[c]","[c]"
"In post","2022","Black","West Yorkshire","AA/AO","AO","100","95","22010","21260"
"In post","2022","Black","West Yorkshire","EO","EO","140","135","26940","27570"
"In post","2022","Black","West Yorkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Black","West Yorkshire","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Black","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Yorkshire","SEO/HEO","HEO","50","50","32310","31990"
"In post","2022","Black","West Yorkshire","SEO/HEO","SEO","35","35","39360","39000"
"In post","2022","Black","West Yorkshire","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","AA/AO","AO","30","30","[c]","[c]"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","EO","EO","45","45","28430","27570"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Mixed","Bedfordshire and Hertfordshire","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","60","55","25470","24630"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","50","45","29060","27570"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","20","15","[c]","[c]"
"In post","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","Cheshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cheshire","AA/AO","AO","20","15","[c]","[c]"
"In post","2022","Mixed","Cheshire","EO","EO","10","10","[c]","[c]"
"In post","2022","Mixed","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cheshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Mixed","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cheshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Mixed","Cheshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","Cheshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","AA/AO","AO","10","5","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","EO","EO","10","10","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Mixed","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","AA/AO","AO","80","75","22650","21260"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","EO","EO","75","70","26820","26820"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","SEO/HEO","HEO","35","30","32450","33080"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Mixed","Derbyshire and Nottinghamshire","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Mixed","Devon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Devon","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Mixed","Devon","EO","EO","20","15","[c]","[c]"
"In post","2022","Mixed","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Devon","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Mixed","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Devon","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Mixed","Devon","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2022","Mixed","Devon","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","AA/AO","AO","15","10","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","EO","EO","20","20","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","Dorset and Somerset","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","East Anglia","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Mixed","East Anglia","AA/AO","AO","60","55","24930","22600"
"In post","2022","Mixed","East Anglia","EO","EO","55","50","27340","27570"
"In post","2022","Mixed","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Anglia","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Mixed","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Anglia","SEO/HEO","HEO","30","30","32970","33150"
"In post","2022","Mixed","East Anglia","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Mixed","East Anglia","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Mixed","East Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Wales","AA/AO","AO","70","60","22090","21280"
"In post","2022","Mixed","East Wales","EO","EO","70","65","26870","26820"
"In post","2022","Mixed","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Wales","G6/G7","G7","35","35","54490","52640"
"In post","2022","Mixed","East Wales","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Mixed","East Wales","SEO/HEO","HEO","60","60","33150","33080"
"In post","2022","Mixed","East Wales","SEO/HEO","SEO","40","35","40950","40180"
"In post","2022","Mixed","East Wales","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","EO","EO","15","15","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Eastern Scotland","AA/AO","AO","30","30","22310","21260"
"In post","2022","Mixed","Eastern Scotland","EO","EO","40","40","27820","27230"
"In post","2022","Mixed","Eastern Scotland","G6/G7","G6","10","5","[c]","[c]"
"In post","2022","Mixed","Eastern Scotland","G6/G7","G7","20","15","[c]","[c]"
"In post","2022","Mixed","Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Eastern Scotland","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2022","Mixed","Eastern Scotland","SEO/HEO","SEO","25","20","[c]","[c]"
"In post","2022","Mixed","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Essex","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Mixed","Essex","EO","EO","35","30","29860","29290"
"In post","2022","Mixed","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Essex","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Mixed","Essex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Essex","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Mixed","Essex","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","Essex","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","60","50","22390","21260"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","85","80","26720","26920"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","60","55","53380","52790"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","130","125","30820","30450"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","95","90","39840","40000"
"In post","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","35","35","28750","27540"
"In post","2022","Mixed","Greater Manchester","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Mixed","Greater Manchester","AA/AO","AO","85","75","21620","21260"
"In post","2022","Mixed","Greater Manchester","EO","EO","120","115","26580","26820"
"In post","2022","Mixed","Greater Manchester","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Mixed","Greater Manchester","G6/G7","G7","40","35","53400","52080"
"In post","2022","Mixed","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Greater Manchester","SEO/HEO","HEO","65","65","32180","33080"
"In post","2022","Mixed","Greater Manchester","SEO/HEO","SEO","40","40","39160","40000"
"In post","2022","Mixed","Greater Manchester","Unknown","Unknown","30","30","27590","24450"
"In post","2022","Mixed","Hampshire and Isle of Wight","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Mixed","Hampshire and Isle of Wight","AA/AO","AO","40","35","22720","21250"
"In post","2022","Mixed","Hampshire and Isle of Wight","EO","EO","50","45","27220","26670"
"In post","2022","Mixed","Hampshire and Isle of Wight","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Mixed","Hampshire and Isle of Wight","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Mixed","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Hampshire and Isle of Wight","SEO/HEO","HEO","45","40","32400","33000"
"In post","2022","Mixed","Hampshire and Isle of Wight","SEO/HEO","SEO","30","30","[c]","[c]"
"In post","2022","Mixed","Hampshire and Isle of Wight","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","EO","EO","15","15","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inner London - East","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Mixed","Inner London - East","AA/AO","AO","75","75","27020","25330"
"In post","2022","Mixed","Inner London - East","EO","EO","195","185","30630","31060"
"In post","2022","Mixed","Inner London - East","G6/G7","G6","40","35","70590","71230"
"In post","2022","Mixed","Inner London - East","G6/G7","G7","75","75","56780","55650"
"In post","2022","Mixed","Inner London - East","SCS level","SCS level","15","15","[c]","[c]"
"In post","2022","Mixed","Inner London - East","SEO/HEO","HEO","115","115","36580","36460"
"In post","2022","Mixed","Inner London - East","SEO/HEO","SEO","65","65","44330","43810"
"In post","2022","Mixed","Inner London - East","Unknown","Unknown","65","65","34140","32880"
"In post","2022","Mixed","Inner London - West","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Mixed","Inner London - West","AA/AO","AO","145","140","26710","25110"
"In post","2022","Mixed","Inner London - West","EO","EO","270","260","29130","28670"
"In post","2022","Mixed","Inner London - West","G6/G7","G6","180","175","66880","66090"
"In post","2022","Mixed","Inner London - West","G6/G7","G7","560","545","55920","54700"
"In post","2022","Mixed","Inner London - West","SCS level","SCS level","85","85","83880","78000"
"In post","2022","Mixed","Inner London - West","SEO/HEO","HEO","525","520","35210","34550"
"In post","2022","Mixed","Inner London - West","SEO/HEO","SEO","330","325","42470","41750"
"In post","2022","Mixed","Inner London - West","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","Kent","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Mixed","Kent","AA/AO","AO","45","40","25710","24250"
"In post","2022","Mixed","Kent","EO","EO","55","50","28620","29290"
"In post","2022","Mixed","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Kent","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2022","Mixed","Kent","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Mixed","Kent","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lancashire","AA/AO","AO","65","60","22590","21260"
"In post","2022","Mixed","Lancashire","EO","EO","45","40","27560","27570"
"In post","2022","Mixed","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lancashire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Mixed","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lancashire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","50","45","22630","21260"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","EO","EO","35","30","27810","27570"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","EO","EO","10","10","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Merseyside","AA/AO","AO","105","95","21650","21260"
"In post","2022","Mixed","Merseyside","EO","EO","85","80","26400","26590"
"In post","2022","Mixed","Merseyside","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Mixed","Merseyside","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Mixed","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Merseyside","SEO/HEO","HEO","30","30","[c]","[c]"
"In post","2022","Mixed","Merseyside","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2022","Mixed","Merseyside","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","EO","EO","5","5","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North Yorkshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Mixed","North Yorkshire","EO","EO","15","15","[c]","[c]"
"In post","2022","Mixed","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
