"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","London","Inner London - West","SEO","Female","535","[c]","41340","40770"
"Leaver Dept.","2022","London","Inner London - West","SEO","Male","435","[c]","41630","41220"
"Leaver Dept.","2022","London","Inner London - West","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - West","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","EO","Female","40","[c]","30790","31060"
"Leaver Dept.","2022","London","Outer London - East and North East","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","EO","Female","70","[c]","30050","31060"
"Leaver Dept.","2022","London","Outer London - South","EO","Male","45","[c]","29840","29730"
"Leaver Dept.","2022","London","Outer London - South","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","HEO","Female","50","[c]","33990","32940"
"Leaver Dept.","2022","London","Outer London - South","HEO","Male","45","[c]","34630","35070"
"Leaver Dept.","2022","London","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","AA","Female","45","[c]","21500","22350"
"Leaver Dept.","2022","London","Outer London - West and North West","AA","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","AO","Female","100","[c]","24200","23780"
"Leaver Dept.","2022","London","Outer London - West and North West","AO","Male","40","[c]","24410","23780"
"Leaver Dept.","2022","London","Outer London - West and North West","EO","Female","205","[c]","28020","27710"
"Leaver Dept.","2022","London","Outer London - West and North West","EO","Male","100","[c]","28260","27740"
"Leaver Dept.","2022","London","Outer London - West and North West","G6","Female","50","[c]","70070","67620"
"Leaver Dept.","2022","London","Outer London - West and North West","G6","Male","30","[c]","75760","72390"
"Leaver Dept.","2022","London","Outer London - West and North West","G7","Female","115","[c]","54550","53230"
"Leaver Dept.","2022","London","Outer London - West and North West","G7","Male","85","[c]","55230","54230"
"Leaver Dept.","2022","London","Outer London - West and North West","HEO","Female","160","[c]","33330","32650"
"Leaver Dept.","2022","London","Outer London - West and North West","HEO","Male","70","[c]","33670","32650"
"Leaver Dept.","2022","London","Outer London - West and North West","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","SEO","Female","160","[c]","41150","40470"
"Leaver Dept.","2022","London","Outer London - West and North West","SEO","Male","90","[c]","41810","40570"
"Leaver Dept.","2022","London","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","AO","Female","165","[c]","21070","21260"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","AO","Male","100","[c]","21060","21260"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","EO","Female","140","[c]","26930","27570"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","EO","Male","80","[c]","26780","27570"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","HEO","Female","70","[c]","31160","31990"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","HEO","Male","45","[c]","31770","31990"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","SEO","Female","50","[c]","38650","37300"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","SEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","AO","Female","55","[c]","21360","21260"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","AO","Female","125","[c]","20830","20970"
"Leaver Dept.","2022","North West (England)","Greater Manchester","AO","Male","75","[c]","20880","20970"
"Leaver Dept.","2022","North West (England)","Greater Manchester","EO","Female","190","[c]","26000","27300"
"Leaver Dept.","2022","North West (England)","Greater Manchester","EO","Male","130","[c]","26350","27570"
"Leaver Dept.","2022","North West (England)","Greater Manchester","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","G7","Female","45","[c]","50820","49860"
"Leaver Dept.","2022","North West (England)","Greater Manchester","G7","Male","35","[c]","51400","50370"
"Leaver Dept.","2022","North West (England)","Greater Manchester","HEO","Female","95","[c]","31710","31990"
"Leaver Dept.","2022","North West (England)","Greater Manchester","HEO","Male","70","[c]","31210","30820"
"Leaver Dept.","2022","North West (England)","Greater Manchester","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","SEO","Female","70","[c]","38890","37930"
"Leaver Dept.","2022","North West (England)","Greater Manchester","SEO","Male","60","[c]","37880","37030"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","AO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","EO","Female","35","[c]","26900","27570"
"Leaver Dept.","2022","North West (England)","Lancashire","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","AO","Female","95","[c]","21250","21410"
"Leaver Dept.","2022","North West (England)","Merseyside","AO","Male","60","[c]","21490","21680"
"Leaver Dept.","2022","North West (England)","Merseyside","EO","Female","155","[c]","25930","25100"
"Leaver Dept.","2022","North West (England)","Merseyside","EO","Male","110","[c]","26170","25440"
"Leaver Dept.","2022","North West (England)","Merseyside","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","HEO","Female","60","[c]","30730","30830"
"Leaver Dept.","2022","North West (England)","Merseyside","HEO","Male","45","[c]","30580","30820"
"Leaver Dept.","2022","North West (England)","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","SEO","Female","40","[c]","39130","38070"
"Leaver Dept.","2022","North West (England)","Merseyside","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","AO","Female","130","[c]","21540","21260"
"Leaver Dept.","2022","Scotland","Eastern Scotland","AO","Male","85","[c]","21680","21260"
"Leaver Dept.","2022","Scotland","Eastern Scotland","EO","Female","105","[c]","27580","27570"
"Leaver Dept.","2022","Scotland","Eastern Scotland","EO","Male","65","[c]","27720","27570"
"Leaver Dept.","2022","Scotland","Eastern Scotland","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","AO","Female","85","[c]","21520","21260"
"Leaver Dept.","2022","Scotland","West Central Scotland","AO","Male","75","[c]","21600","21260"
"Leaver Dept.","2022","Scotland","West Central Scotland","EO","Female","170","[c]","26720","27570"
"Leaver Dept.","2022","Scotland","West Central Scotland","EO","Male","90","[c]","26090","27570"
"Leaver Dept.","2022","Scotland","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","HEO","Female","40","[c]","32330","32000"
"Leaver Dept.","2022","Scotland","West Central Scotland","HEO","Male","40","[c]","32330","31990"
"Leaver Dept.","2022","Scotland","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","45","[c]","21880","21820"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","45","[c]","27730","27570"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","60","[c]","54480","53010"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","40","[c]","53940","52330"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","40","[c]","32880","32000"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","50","[c]","39740","39590"
