"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","AA/AO","AO","20","15","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","EO","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Sandwell","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","EO","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Sandwell","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","EO","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Sefton","AA/AO","AO","40","35","21580","21680"
"In post","2022","Undeclared","Sefton","EO","EO","70","65","27310","27570"
"In post","2022","Undeclared","Sefton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Sefton","SEO/HEO","HEO","40","40","33770","33370"
"In post","2022","Undeclared","Sefton","SEO/HEO","SEO","40","35","43420","40520"
"In post","2022","Undeclared","Sefton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sheffield","AA/AO","AA","10","5","[c]","[c]"
"In post","2022","Undeclared","Sheffield","AA/AO","AO","45","40","21410","21680"
"In post","2022","Undeclared","Sheffield","EO","EO","75","70","26440","26160"
"In post","2022","Undeclared","Sheffield","G6/G7","G6","10","5","[c]","[c]"
"In post","2022","Undeclared","Sheffield","G6/G7","G7","40","40","52790","51820"
"In post","2022","Undeclared","Sheffield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sheffield","SEO/HEO","HEO","70","65","31390","30980"
"In post","2022","Undeclared","Sheffield","SEO/HEO","SEO","75","70","38560","37450"
"In post","2022","Undeclared","Sheffield","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Shetland Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shetland Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Shropshire","AA/AO","AO","40","35","26640","26150"
"In post","2022","Undeclared","Shropshire","EO","EO","35","35","29550","29670"
"In post","2022","Undeclared","Shropshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Shropshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Solihull","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Solihull","EO","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","Solihull","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Solihull","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2022","Undeclared","Solihull","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","AA/AO","AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","EO","EO","50","45","27050","27570"
"In post","2022","Undeclared","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","SEO/HEO","HEO","40","40","33420","33290"
"In post","2022","Undeclared","Somerset CC","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","AA/AO","AO","40","35","27530","30100"
"In post","2022","Undeclared","South and West Derbyshire","EO","EO","30","30","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Ayrshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Ayrshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Ayrshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Ayrshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","AA/AO","AA","15","10","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","AA/AO","AO","50","35","21510","20350"
"In post","2022","Undeclared","South Hampshire","EO","EO","35","35","27030","26930"
"In post","2022","Undeclared","South Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","SEO/HEO","HEO","30","30","32460","32940"
"In post","2022","Undeclared","South Hampshire","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","AA/AO","AO","40","35","21490","21250"
"In post","2022","Undeclared","South Lanarkshire","EO","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","EO","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Teesside","AA/AO","AO","25","20","[c]","[c]"
"In post","2022","Undeclared","South Teesside","EO","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Teesside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Teesside","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West Wales","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Undeclared","South West Wales","EO","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","South West Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West Wales","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2022","Undeclared","South West Wales","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","South West Wales","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southampton","AA/AO","AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Southampton","EO","EO","20","15","[c]","[c]"
"In post","2022","Undeclared","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southampton","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Southampton","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Southampton","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Southampton","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","EO","EO","30","25","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","AA/AO","AA","50","40","20940","20890"
"In post","2022","Undeclared","Staffordshire CC","AA/AO","AO","105","95","26060","25700"
"In post","2022","Undeclared","Staffordshire CC","EO","EO","110","105","29120","27570"
"In post","2022","Undeclared","Staffordshire CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","SEO/HEO","HEO","45","45","34680","33300"
"In post","2022","Undeclared","Staffordshire CC","SEO/HEO","SEO","30","30","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","AA/AO","AO","30","25","21110","20970"
"In post","2022","Undeclared","Stoke-on-Trent","EO","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","AA/AO","AA","25","20","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","AA/AO","AO","120","110","26060","23960"
"In post","2022","Undeclared","Suffolk CC","EO","EO","90","85","28460","27570"
"In post","2022","Undeclared","Suffolk CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","SEO/HEO","HEO","60","60","34250","33520"
"In post","2022","Undeclared","Suffolk CC","SEO/HEO","SEO","30","30","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Sunderland","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Sunderland","AA/AO","AO","80","65","21560","21260"
"In post","2022","Undeclared","Sunderland","EO","EO","55","55","27360","27570"
"In post","2022","Undeclared","Sunderland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sunderland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sunderland","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Sunderland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Sunderland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swansea","AA/AO","AA","90","70","19030","18310"
"In post","2022","Undeclared","Swansea","AA/AO","AO","270","235","23210","21840"
"In post","2022","Undeclared","Swansea","EO","EO","110","100","27300","26780"
"In post","2022","Undeclared","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swansea","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Swansea","SEO/HEO","HEO","70","65","33760","33350"
"In post","2022","Undeclared","Swansea","SEO/HEO","SEO","70","65","44800","42690"
"In post","2022","Undeclared","Swansea","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Swindon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Swindon","EO","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Swindon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Swindon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","EO","EO","35","30","26940","27570"
"In post","2022","Undeclared","Telford and Wrekin","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Thurrock","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Thurrock","EO","EO","20","15","[c]","[c]"
"In post","2022","Undeclared","Thurrock","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Thurrock","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","EO","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Torbay","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","AA/AO","AO","25","20","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","EO","EO","40","40","30260","31060"
"In post","2022","Undeclared","Tower Hamlets","G6/G7","G6","25","25","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","G6/G7","G7","60","60","58360","58850"
"In post","2022","Undeclared","Tower Hamlets","SCS level","SCS level","15","10","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","SEO/HEO","HEO","35","30","35460","34610"
"In post","2022","Undeclared","Tower Hamlets","SEO/HEO","SEO","50","50","44600","43620"
"In post","2022","Undeclared","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tyneside","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Undeclared","Tyneside","AA/AO","AO","250","220","21400","21260"
"In post","2022","Undeclared","Tyneside","EO","EO","190","180","26870","26820"
"In post","2022","Undeclared","Tyneside","G6/G7","G6","20","20","[c]","[c]"
"In post","2022","Undeclared","Tyneside","G6/G7","G7","75","75","53830","55210"
"In post","2022","Undeclared","Tyneside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tyneside","SEO/HEO","HEO","140","135","32770","33080"
"In post","2022","Undeclared","Tyneside","SEO/HEO","SEO","100","95","40220","40180"
"In post","2022","Undeclared","Tyneside","Unknown","Unknown","25","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Wakefield","AA/AO","AA","15","15","[c]","[c]"
"In post","2022","Undeclared","Wakefield","AA/AO","AO","95","85","28590","31650"
"In post","2022","Undeclared","Wakefield","EO","EO","50","45","30880","32040"
"In post","2022","Undeclared","Wakefield","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Wakefield","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Wakefield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Walsall","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Walsall","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Walsall","EO","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Walsall","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Walsall","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","AA/AO","AA","20","15","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","AA/AO","AO","60","55","31890","35240"
"In post","2022","Undeclared","Wandsworth","EO","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warrington","AA/AO","AA","15","15","[c]","[c]"
"In post","2022","Undeclared","Warrington","AA/AO","AO","75","65","27940","31650"
"In post","2022","Undeclared","Warrington","EO","EO","30","30","29620","27570"
"In post","2022","Undeclared","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warrington","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Warrington","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Warrington","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Warrington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","EO","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","EO","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","West Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","EO","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","West Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","West Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Kent","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","AA/AO","AO","30","30","23380","20970"
"In post","2022","Undeclared","West Northamptonshire","EO","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","West Surrey","AA/AO","AA","15","15","[c]","[c]"
"In post","2022","Undeclared","West Surrey","AA/AO","AO","45","40","28000","27600"
"In post","2022","Undeclared","West Surrey","EO","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","West Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Surrey","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","West Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Surrey","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","West Surrey","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Undeclared","West Surrey","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","West Sussex (North East)","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","West Sussex (North East)","EO","EO","35","30","27770","27570"
"In post","2022","Undeclared","West Sussex (North East)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (North East)","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","West Sussex (North East)","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","West Sussex (North East)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","EO","EO","35","35","28250","27570"
"In post","2022","Undeclared","West Sussex (South West)","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Westminster","AA/AO","AA","15","15","[c]","[c]"
"In post","2022","Undeclared","Westminster","AA/AO","AO","105","100","25270","24490"
"In post","2022","Undeclared","Westminster","EO","EO","275","270","29580","29500"
"In post","2022","Undeclared","Westminster","G6/G7","G6","340","335","68300","66810"
"In post","2022","Undeclared","Westminster","G6/G7","G7","700","685","56480","54850"
"In post","2022","Undeclared","Westminster","SCS level","SCS level","145","145","85410","79510"
"In post","2022","Undeclared","Westminster","SEO/HEO","HEO","610","605","35410","34710"
"In post","2022","Undeclared","Westminster","SEO/HEO","SEO","465","455","43570","42470"
"In post","2022","Undeclared","Westminster","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","AA/AO","AA","20","20","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","AA/AO","AO","40","35","23820","21380"
"In post","2022","Undeclared","Wiltshire","EO","EO","65","60","27330","26670"
"In post","2022","Undeclared","Wiltshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","SEO/HEO","HEO","65","60","34200","33300"
"In post","2022","Undeclared","Wiltshire","SEO/HEO","SEO","60","55","41960","40580"
"In post","2022","Undeclared","Wiltshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Wirral","AA/AO","AO","35","35","21500","21260"
"In post","2022","Undeclared","Wirral","EO","EO","30","25","27760","27570"
"In post","2022","Undeclared","Wirral","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
