"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Unknown","Transport Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Welsh Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Welsh Government (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Welsh Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Welsh Revenue Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Advisory, Conciliation and Arbitration Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Centre for Environment, Fisheries and Aquaculture Science","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department of Health and Social Care (excl. agencies)","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department of Health and Social Care (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Office for Budget Responsibility","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Cabinet Office (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department of Health and Social Care (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department of Health and Social Care (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department of Health and Social Care (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Department of Health and Social Care (excl. agencies)","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Public Health England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Public Health England","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Public Health England","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Public Health England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Public Health England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","The Insolvency Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department of Health and Social Care (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department of Health and Social Care (excl. agencies)","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department of Health and Social Care (excl. agencies)","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Public Health England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Public Health England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Public Health England","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Public Health England","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Public Health England","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Department for Work and Pensions (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","20","[c]","27740","27570"
"Leaver Dept.","2022","40-49","Counter Fraud","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Department for Work and Pensions (excl. agencies)","AO","10","[c]","20990","21260"
"Leaver Dept.","2022","40-49","Debt","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Cabinet Office (excl. agencies)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Cabinet Office (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Education (excl. agencies)","G7","10","[c]","51780","50400"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO","10","[c]","39950","39980"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Met Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Ministry of Defence (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Public Health England","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Public Health England","G7","15","[c]","56650","57740"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Public Health England","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Public Health England","SEO","20","[c]","40590","40070"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
