"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Internal Audit","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","EO","EO","Female","105","[c]","25780","25080"
"Leaver CS","2022","Knowledge and Information Management","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","G6/G7","G7","Female","30","[c]","52890","51920"
"Leaver CS","2022","Knowledge and Information Management","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","SEO/HEO","HEO","Female","65","[c]","31600","31400"
"Leaver CS","2022","Knowledge and Information Management","SEO/HEO","HEO","Male","35","[c]","32520","31890"
"Leaver CS","2022","Knowledge and Information Management","SEO/HEO","SEO","Female","50","[c]","39370","38430"
"Leaver CS","2022","Knowledge and Information Management","SEO/HEO","SEO","Male","40","[c]","40820","40070"
"Leaver CS","2022","Knowledge and Information Management","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6/G7","G6","Female","45","[c]","70340","69840"
"Leaver CS","2022","Legal","G6/G7","G6","Male","30","[c]","69650","68210"
"Leaver CS","2022","Legal","G6/G7","G7","Female","150","[c]","55660","55000"
"Leaver CS","2022","Legal","G6/G7","G7","Male","120","[c]","56110","55000"
"Leaver CS","2022","Legal","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","HEO","Female","30","[c]","38560","38000"
"Leaver CS","2022","Legal","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","AA/AO","AO","Female","50","[c]","22950","23280"
"Leaver CS","2022","Medicine","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","EO","EO","Female","55","[c]","31010","31530"
"Leaver CS","2022","Medicine","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","G6/G7","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SCS level","SCS level","Female","75","[c]","100870","101430"
"Leaver CS","2022","Medicine","SCS level","SCS level","Male","45","[c]","101330","102130"
"Leaver CS","2022","Medicine","SEO/HEO","HEO","Female","60","[c]","37370","39030"
"Leaver CS","2022","Medicine","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","AA/AO","AA","Female","935","[c]","19060","18830"
"Leaver CS","2022","Operational Delivery","AA/AO","AA","Male","800","[c]","19250","19100"
"Leaver CS","2022","Operational Delivery","AA/AO","AO","Female","4820","[c]","21510","21260"
"Leaver CS","2022","Operational Delivery","AA/AO","AO","Male","4295","[c]","21770","21260"
"Leaver CS","2022","Operational Delivery","EO","EO","Female","3535","[c]","27780","27570"
"Leaver CS","2022","Operational Delivery","EO","EO","Male","2610","[c]","28330","27570"
"Leaver CS","2022","Operational Delivery","G6/G7","G6","Female","120","[c]","69300","66250"
"Leaver CS","2022","Operational Delivery","G6/G7","G6","Male","90","[c]","67970","67450"
"Leaver CS","2022","Operational Delivery","G6/G7","G7","Female","355","[c]","53920","53220"
"Leaver CS","2022","Operational Delivery","G6/G7","G7","Male","235","[c]","56980","55930"
"Leaver CS","2022","Operational Delivery","SCS level","SCS level","Female","50","[c]","96860","92300"
"Leaver CS","2022","Operational Delivery","SCS level","SCS level","Male","55","[c]","99850","93590"
"Leaver CS","2022","Operational Delivery","SEO/HEO","HEO","Female","700","[c]","32820","32470"
"Leaver CS","2022","Operational Delivery","SEO/HEO","HEO","Male","575","[c]","34240","33400"
"Leaver CS","2022","Operational Delivery","SEO/HEO","SEO","Female","505","[c]","40710","40070"
"Leaver CS","2022","Operational Delivery","SEO/HEO","SEO","Male","395","[c]","42930","41140"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","Female","1125","[c]","32090","28200"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","Male","380","[c]","34040","29600"
"Leaver CS","2022","Operational Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","AA/AO","AA","Female","130","[c]","20000","19810"
"Leaver CS","2022","Other","AA/AO","AA","Male","180","[c]","19630","19050"
"Leaver CS","2022","Other","AA/AO","AO","Female","505","[c]","21580","21260"
"Leaver CS","2022","Other","AA/AO","AO","Male","360","[c]","21690","21260"
"Leaver CS","2022","Other","EO","EO","Female","370","[c]","26500","27570"
"Leaver CS","2022","Other","EO","EO","Male","405","[c]","26600","26930"
"Leaver CS","2022","Other","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","G6","Male","40","[c]","72620","72340"
"Leaver CS","2022","Other","G6/G7","G7","Female","35","[c]","55440","54350"
"Leaver CS","2022","Other","G6/G7","G7","Male","50","[c]","56130","54470"
"Leaver CS","2022","Other","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","HEO","Female","175","[c]","34000","33530"
"Leaver CS","2022","Other","SEO/HEO","HEO","Male","165","[c]","33860","33500"
"Leaver CS","2022","Other","SEO/HEO","SEO","Female","55","[c]","41960","41090"
"Leaver CS","2022","Other","SEO/HEO","SEO","Male","100","[c]","43750","41920"
"Leaver CS","2022","Other","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","Male","220","[c]","36650","33570"
"Leaver CS","2022","Planning","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","AO","Female","55","[c]","22220","21710"
"Leaver CS","2022","Policy","AA/AO","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","EO","Female","130","[c]","27080","27760"
"Leaver CS","2022","Policy","EO","EO","Male","75","[c]","27950","27850"
"Leaver CS","2022","Policy","G6/G7","G6","Female","65","[c]","68070","67970"
"Leaver CS","2022","Policy","G6/G7","G6","Male","85","[c]","68360","66950"
"Leaver CS","2022","Policy","G6/G7","G7","Female","175","[c]","55260","53600"
"Leaver CS","2022","Policy","G6/G7","G7","Male","185","[c]","55330","53600"
"Leaver CS","2022","Policy","SCS level","SCS level","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS level","SCS level","Male","55","[c]","93960","87730"
"Leaver CS","2022","Policy","SEO/HEO","HEO","Female","255","[c]","34280","34020"
"Leaver CS","2022","Policy","SEO/HEO","HEO","Male","200","[c]","33910","33570"
"Leaver CS","2022","Policy","SEO/HEO","SEO","Female","125","[c]","40900","40190"
"Leaver CS","2022","Policy","SEO/HEO","SEO","Male","115","[c]","40980","40220"
"Leaver CS","2022","Project Delivery","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","EO","Female","45","[c]","26220","26350"
"Leaver CS","2022","Project Delivery","EO","EO","Male","40","[c]","25120","25310"
"Leaver CS","2022","Project Delivery","G6/G7","G6","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","G6","Male","30","[c]","68840","67450"
"Leaver CS","2022","Project Delivery","G6/G7","G7","Female","50","[c]","53200","53500"
"Leaver CS","2022","Project Delivery","G6/G7","G7","Male","65","[c]","54970","54540"
"Leaver CS","2022","Project Delivery","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","HEO","Female","80","[c]","32630","33300"
"Leaver CS","2022","Project Delivery","SEO/HEO","HEO","Male","110","[c]","32860","33000"
"Leaver CS","2022","Project Delivery","SEO/HEO","SEO","Female","80","[c]","40090","40470"
"Leaver CS","2022","Project Delivery","SEO/HEO","SEO","Male","125","[c]","41060","40580"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Male","35","[c]","44740","41000"
"Leaver CS","2022","Property","AA/AO","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","AA","Male","40","[c]","18390","18740"
"Leaver CS","2022","Property","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","EO","Female","40","[c]","26260","26420"
"Leaver CS","2022","Property","EO","EO","Male","45","[c]","26420","26030"
"Leaver CS","2022","Property","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","SEO/HEO","HEO","Male","70","[c]","34410","33370"
"Leaver CS","2022","Property","SEO/HEO","SEO","Female","40","[c]","43480","44570"
"Leaver CS","2022","Property","SEO/HEO","SEO","Male","60","[c]","43920","44530"
"Leaver CS","2022","Psychology","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","EO","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","AA/AO","AA","Male","45","[c]","18210","17540"
"Leaver CS","2022","Science and Engineering","AA/AO","AO","Female","50","[c]","21510","21300"
"Leaver CS","2022","Science and Engineering","AA/AO","AO","Male","75","[c]","21880","22200"
"Leaver CS","2022","Science and Engineering","EO","EO","Female","65","[c]","25410","24920"
"Leaver CS","2022","Science and Engineering","EO","EO","Male","145","[c]","24460","25390"
"Leaver CS","2022","Science and Engineering","G6/G7","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","G6/G7","G6","Male","35","[c]","71790","69800"
"Leaver CS","2022","Science and Engineering","G6/G7","G7","Female","90","[c]","51580","51940"
"Leaver CS","2022","Science and Engineering","G6/G7","G7","Male","115","[c]","54650","53860"
"Leaver CS","2022","Science and Engineering","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","SEO/HEO","HEO","Female","135","[c]","31860","32310"
"Leaver CS","2022","Science and Engineering","SEO/HEO","HEO","Male","210","[c]","32550","32560"
"Leaver CS","2022","Science and Engineering","SEO/HEO","SEO","Female","185","[c]","40830","40060"
"Leaver CS","2022","Science and Engineering","SEO/HEO","SEO","Male","180","[c]","41780","40760"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","Male","50","[c]","36190","33500"
"Leaver CS","2022","Security","AA/AO","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Security","AA/AO","AA","Male","150","[c]","21280","19810"
"Leaver CS","2022","Security","AA/AO","AO","Female","55","[c]","29300","25120"
"Leaver CS","2022","Security","AA/AO","AO","Male","280","[c]","33380","39070"
"Leaver CS","2022","Security","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","EO","EO","Male","55","[c]","37220","43920"
"Leaver CS","2022","Security","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","HEO","Male","40","[c]","40060","34910"
"Leaver CS","2022","Security","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","AA","Female","175","[c]","22110","22140"
"Leaver CS","2022","Unknown","AA/AO","AA","Male","150","[c]","22610","22140"
"Leaver CS","2022","Unknown","AA/AO","AO","Female","2085","[c]","21740","21260"
"Leaver CS","2022","Unknown","AA/AO","AO","Male","1335","[c]","22570","21260"
"Leaver CS","2022","Unknown","EO","EO","Female","1000","[c]","28020","27570"
"Leaver CS","2022","Unknown","EO","EO","Male","785","[c]","28160","27570"
"Leaver CS","2022","Unknown","G6/G7","G6","Female","125","[c]","69970","67920"
"Leaver CS","2022","Unknown","G6/G7","G6","Male","180","[c]","75100","75340"
"Leaver CS","2022","Unknown","G6/G7","G7","Female","235","[c]","57460","54760"
"Leaver CS","2022","Unknown","G6/G7","G7","Male","340","[c]","58850","57870"
"Leaver CS","2022","Unknown","SCS level","SCS level","Female","70","[c]","104360","94490"
"Leaver CS","2022","Unknown","SCS level","SCS level","Male","105","[c]","97190","92440"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Female","475","[c]","33500","34550"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Male","555","[c]","34230","34600"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Female","280","[c]","42320","41320"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Male","320","[c]","43410","43000"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","305","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","125","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
