"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Wales and The Valleys","South West Wales","AO","430","390","22340","21300"
"In post","2022","West Wales and The Valleys","South West Wales","EO","480","435","27690","27570"
"In post","2022","West Wales and The Valleys","South West Wales","G6","25","25","72260","75480"
"In post","2022","West Wales and The Valleys","South West Wales","G7","70","65","57320","59840"
"In post","2022","West Wales and The Valleys","South West Wales","HEO","265","250","35880","38160"
"In post","2022","West Wales and The Valleys","South West Wales","SCS level","5","5","[c]","[c]"
"In post","2022","West Wales and The Valleys","South West Wales","SEO","170","160","43300","46320"
"In post","2022","West Wales and The Valleys","South West Wales","Unknown","125","120","28640","26820"
"In post","2022","West Wales and The Valleys","Swansea","AA","1335","1080","18740","18310"
"In post","2022","West Wales and The Valleys","Swansea","AO","3725","3275","22170","21840"
"In post","2022","West Wales and The Valleys","Swansea","EO","1715","1585","27000","26780"
"In post","2022","West Wales and The Valleys","Swansea","G6","125","120","74950","73920"
"In post","2022","West Wales and The Valleys","Swansea","G7","375","365","56270","54670"
"In post","2022","West Wales and The Valleys","Swansea","HEO","945","885","33360","32180"
"In post","2022","West Wales and The Valleys","Swansea","SCS level","10","10","93230","84080"
"In post","2022","West Wales and The Valleys","Swansea","SEO","760","735","42910","41200"
"In post","2022","West Wales and The Valleys","Swansea","Unknown","200","190","28970","28200"
"In post","2022","West Yorkshire","Bradford","AA","50","40","20370","21250"
"In post","2022","West Yorkshire","Bradford","AO","1320","1125","21320","21250"
"In post","2022","West Yorkshire","Bradford","EO","840","755","27200","27570"
"In post","2022","West Yorkshire","Bradford","G6","15","10","68060","67910"
"In post","2022","West Yorkshire","Bradford","G7","50","50","54910","55210"
"In post","2022","West Yorkshire","Bradford","HEO","200","185","32910","33370"
"In post","2022","West Yorkshire","Bradford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","SEO","90","85","40090","40520"
"In post","2022","West Yorkshire","Bradford","Unknown","200","190","29850","28200"
"In post","2022","West Yorkshire","Calderdale and Kirklees","AA","10","5","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","AO","175","145","21080","21260"
"In post","2022","West Yorkshire","Calderdale and Kirklees","EO","590","535","27380","27570"
"In post","2022","West Yorkshire","Calderdale and Kirklees","G6","10","10","66810","63620"
"In post","2022","West Yorkshire","Calderdale and Kirklees","G7","25","25","57800","54200"
"In post","2022","West Yorkshire","Calderdale and Kirklees","HEO","50","45","32060","31990"
"In post","2022","West Yorkshire","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","SEO","30","25","41390","38590"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Unknown","180","165","28930","28200"
"In post","2022","West Yorkshire","Leeds","AA","240","215","20440","20890"
"In post","2022","West Yorkshire","Leeds","AO","2440","2250","22600","21260"
"In post","2022","West Yorkshire","Leeds","EO","3515","3305","26970","26820"
"In post","2022","West Yorkshire","Leeds","G6","585","565","65800","65240"
"In post","2022","West Yorkshire","Leeds","G7","1685","1620","53100","52080"
"In post","2022","West Yorkshire","Leeds","HEO","2675","2560","32530","33080"
"In post","2022","West Yorkshire","Leeds","SCS level","160","155","85990","78220"
"In post","2022","West Yorkshire","Leeds","SEO","1855","1785","39640","39310"
"In post","2022","West Yorkshire","Leeds","Unknown","345","320","30170","28200"
"In post","2022","West Yorkshire","Wakefield","AA","135","125","21060","20890"
"In post","2022","West Yorkshire","Wakefield","AO","595","540","26580","25710"
"In post","2022","West Yorkshire","Wakefield","EO","510","465","29670","27570"
"In post","2022","West Yorkshire","Wakefield","G6","15","15","80780","76310"
"In post","2022","West Yorkshire","Wakefield","G7","40","40","59240","57640"
"In post","2022","West Yorkshire","Wakefield","HEO","220","205","35760","35630"
"In post","2022","West Yorkshire","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","SEO","105","100","44620","44630"
"In post","2022","West Yorkshire","Wakefield","Unknown","185","170","30040","28200"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","EO","45","[c]","27700","27570"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","15","[c]","21830","21170"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","10","[c]","27230","27250"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","85","[c]","23810","24250"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","105","[c]","29340","29290"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","20","[c]","59400","58480"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","45","[c]","35820","33190"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","20","[c]","41940","40850"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","AO","20","[c]","21040","20970"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","EO","30","[c]","28350","27570"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","10","[c]","18790","19010"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","100","[c]","28320","26610"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","90","[c]","29880","29290"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","15","[c]","58000","55130"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","30","[c]","40140","36460"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","25","[c]","42240","40620"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","80","[c]","22000","21580"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","50","[c]","27680","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","25","[c]","33820","34230"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","15","[c]","43350","42580"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","125","[c]","21390","21260"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","65","[c]","27400","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","15","[c]","57510","57540"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","20","[c]","32880","33390"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","15","[c]","44650","43910"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA","85","[c]","19280","19050"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","220","[c]","21560","20970"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","80","[c]","25630","27210"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6","15","[c]","72690","71550"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","40","[c]","33280","33300"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO","30","[c]","43070","41210"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire East","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire East","AO","55","[c]","21360","21170"
"Leaver CS","2022","Cheshire","Cheshire East","EO","30","[c]","27030","27570"
"Leaver CS","2022","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire East","HEO","10","[c]","33690","33300"
"Leaver CS","2022","Cheshire","Cheshire East","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","AO","20","[c]","21220","21260"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","EO","20","[c]","28100","27570"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Warrington","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Warrington","AO","50","[c]","21500","21030"
"Leaver CS","2022","Cheshire","Warrington","EO","50","[c]","29760","27570"
"Leaver CS","2022","Cheshire","Warrington","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Warrington","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Warrington","HEO","25","[c]","37370","36690"
"Leaver CS","2022","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Warrington","SEO","15","[c]","45820","45480"
"Leaver CS","2022","Cheshire","Warrington","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","15","[c]","18970","19050"
"Leaver CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","85","[c]","21200","21260"
