"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Tax","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Outside London","AO","45","[c]","21250","21250"
"New entrant CS","2022","Declared disabled","Tax","Outside London","EO","45","[c]","26340","26590"
"New entrant CS","2022","Declared disabled","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Outside London","HEO","45","[c]","33100","33080"
"New entrant CS","2022","Declared disabled","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","AA","65","[c]","21370","21050"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","AO","100","[c]","21890","21260"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","EO","115","[c]","27060","27230"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","HEO","60","[c]","31980","31540"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","SEO","30","[c]","39380","39660"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","EO","110","[c]","24980","25520"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","HEO","80","[c]","31530","30840"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","SEO","50","[c]","38720","37800"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","HEO","50","[c]","34490","33980"
"New entrant CS","2022","Declared non-disabled","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","HEO","55","[c]","31600","30930"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","SEO","35","[c]","38320","38200"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","AO","55","[c]","25110","25110"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","EO","30","[c]","30150","31060"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","AO","170","[c]","21930","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","EO","240","[c]","27580","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","EO","40","[c]","27890","27960"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","G7","75","[c]","58090","57870"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","HEO","65","[c]","33960","33390"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","SEO","85","[c]","43220","42390"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","AA","50","[c]","18240","17900"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","AO","65","[c]","21210","21260"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","EO","250","[c]","26170","26350"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","G6","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","G7","240","[c]","52500","50840"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","HEO","270","[c]","32070","33000"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","SEO","230","[c]","38730","38000"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","London","HEO","70","[c]","34080","33570"
"New entrant CS","2022","Declared non-disabled","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Outside London","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Outside London","HEO","35","[c]","31980","30880"
"New entrant CS","2022","Declared non-disabled","Economics","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","AO","65","[c]","21140","21250"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","EO","140","[c]","24770","25070"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","G7","45","[c]","52940","53500"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","HEO","85","[c]","32650","33000"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","SEO","105","[c]","39570","39760"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","EO","50","[c]","27100","26950"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","HEO","50","[c]","34170","34260"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","AO","100","[c]","21390","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","EO","95","[c]","25260","25460"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","G7","55","[c]","51690","50430"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","HEO","100","[c]","31290","30930"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","SEO","45","[c]","39310","38650"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Outside London","G7","55","[c]","72460","70500"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Outside London","SEO","70","[c]","47520","46360"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Outside London","EO","30","[c]","26010","26350"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Outside London","HEO","30","[c]","29830","29230"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","London","HEO","40","[c]","31710","31800"
"New entrant CS","2022","Declared non-disabled","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","EO","30","[c]","25660","26630"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","London","EO","50","[c]","28980","29280"
"New entrant CS","2022","Declared non-disabled","Legal","London","G6","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","London","G7","155","[c]","53100","50500"
"New entrant CS","2022","Declared non-disabled","Legal","London","HEO","65","[c]","40630","43920"
"New entrant CS","2022","Declared non-disabled","Legal","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","EO","75","[c]","26690","26590"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","G7","100","[c]","50960","48080"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","HEO","80","[c]","35910","38000"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","SEO","70","[c]","41130","41750"
"New entrant CS","2022","Declared non-disabled","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","HEO","30","[c]","34830","34170"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
