"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","No function","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Debt","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Debt","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Analysis","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Analysis","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Analysis","HEO","50","[c]","31680","31000"
"New entrant CS","2022","Declared disabled","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Analysis","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","AO","55","[c]","21850","21260"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","EO","45","[c]","27240","27570"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Debt","AO","60","[c]","21310","21260"
"New entrant CS","2022","Declared disabled","White","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Debt","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","G7","30","[c]","52610","53070"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","HEO","40","[c]","32450","32790"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Grants Management","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","No function","AA","90","[c]","20510","20890"
"New entrant CS","2022","Declared disabled","White","No function","AO","830","[c]","21900","21260"
"New entrant CS","2022","Declared disabled","White","No function","EO","500","[c]","27320","27570"
"New entrant CS","2022","Declared disabled","White","No function","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","No function","G7","55","[c]","53810","52840"
"New entrant CS","2022","Declared disabled","White","No function","HEO","250","[c]","31870","32410"
"New entrant CS","2022","Declared disabled","White","No function","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","No function","SEO","100","[c]","39460","38750"
"New entrant CS","2022","Declared disabled","White","No function","Unknown","920","[c]","29100","26770"
"New entrant CS","2022","Declared disabled","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
