"Status","Year","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","East of England","85","[c]","32420","30460"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","London","530","[c]","36460","32330"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","North West (England)","65","[c]","31250","23390"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","South East (England)","75","[c]","34330","30460"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","South West (England)","205","[c]","30250","28590"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","West Midlands (England)","90","[c]","31610","28590"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","Yorkshire and The Humber","150","[c]","38490","33490"
"New entrant CS","2022","Declared non-disabled","UK Hydrographic Office","South West (England)","55","[c]","27570","24210"
"New entrant CS","2022","Declared non-disabled","UK Space Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","South East (England)","200","[c]","26320","23880"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Wales","335","[c]","31510","30710"
"New entrant CS","2022","Declared non-disabled","UK Supreme Court","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","North East (England)","65","[c]","23500","22010"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","South West (England)","35","[c]","24240","22010"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Vehicle Certification Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Vehicle Certification Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Vehicle Certification Agency","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinary Medicines Directorate","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","West Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","Wales","260","[c]","35200","31210"
"New entrant CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wilton Park","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Companies House","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Defence Equipment and Support","South West (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","35","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport (excl. agencies)","London","30","[c]","43710","42470"
"New entrant CS","2022","Undeclared","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","East Midlands (England)","35","[c]","24110","21260"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","East of England","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","55","[c]","31490","31060"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","North East (England)","45","[c]","24080","21260"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","North West (England)","80","[c]","25230","21260"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Scotland","35","[c]","26120","27570"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","South East (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Wales","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","West Midlands (England)","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","35","[c]","28210","27570"
"New entrant CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Licensing Agency","Wales","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Licensing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Health and Safety Executive","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","East Midlands (England)","40","[c]","27010","24800"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","East of England","35","[c]","26320","26140"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","London","70","[c]","34590","30520"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","North East (England)","35","[c]","27580","25710"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","North West (England)","50","[c]","28040","24800"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","South East (England)","50","[c]","29580","28140"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","Wales","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","West Midlands (England)","35","[c]","27380","24090"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","North East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","North West (England)","45","[c]","25590","21250"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury (excl. agencies)","London","40","[c]","33110","28500"
"New entrant CS","2022","Undeclared","HM Treasury (excl. agencies)","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Savings and Investments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Scottish Charity Regulator","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Public Health England","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Public Health England","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government (excl. agencies)","Scotland","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Security Scotland","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Submarine Delivery Agency","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
