"Status","Year","Age","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Security","Hampshire and Isle of Wight","Unknown","25","25","[c]","[c]"
"In post","2022","30-39","Security","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Security","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Inner London - East","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","30-39","Security","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Inner London - West","Heterosexual / straight","230","230","43700","43270"
"In post","2022","30-39","Security","Inner London - West","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Security","Inner London - West","Undeclared","35","35","47390","45200"
"In post","2022","30-39","Security","Inner London - West","Unknown","60","55","41930","39820"
"In post","2022","30-39","Security","Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Security","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Security","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Security","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Security","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","North Eastern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Security","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","North Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Security","North Yorkshire","Heterosexual / straight","75","70","33670","33300"
"In post","2022","30-39","Security","North Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Security","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Security","North Yorkshire","Unknown","35","35","29050","26670"
"In post","2022","30-39","Security","Northern Ireland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","30-39","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Security","Northumberland, and Tyne and Wear","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Security","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Outer London - East and North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Security","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Outer London - South","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Security","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Outer London - West and North West","Heterosexual / straight","35","35","32390","32370"
"In post","2022","30-39","Security","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","30-39","Security","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Security","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Shropshire and Staffordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Security","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Shropshire and Staffordshire","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Security","South Yorkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","30-39","Security","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","South Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Security","Southern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Security","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Surrey, East and West Sussex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Security","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Security","West Central Scotland","Heterosexual / straight","160","155","30310","26750"
"In post","2022","30-39","Security","West Central Scotland","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Security","West Central Scotland","Undeclared","20","20","[c]","[c]"
"In post","2022","30-39","Security","West Central Scotland","Unknown","65","65","30400","28890"
"In post","2022","30-39","Security","West Midlands","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Security","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","West Wales and The Valleys","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","30-39","Security","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","West Wales and The Valleys","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Security","West Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Security","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Bedfordshire and Hertfordshire","Heterosexual / straight","75","75","36110","30820"
"In post","2022","30-39","Unknown","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Bedfordshire and Hertfordshire","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Bedfordshire and Hertfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","185","175","32660","28670"
"In post","2022","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Cheshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Cornwall and Isles of Scilly","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","50","45","33140","31530"
"In post","2022","30-39","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Derbyshire and Nottinghamshire","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Devon","Heterosexual / straight","75","70","30800","26670"
"In post","2022","30-39","Unknown","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Devon","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Devon","Unknown","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Dorset and Somerset","Heterosexual / straight","55","55","29410","25310"
"In post","2022","30-39","Unknown","Dorset and Somerset","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Dorset and Somerset","Unknown","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","East Anglia","Heterosexual / straight","215","195","26440","21680"
"In post","2022","30-39","Unknown","East Anglia","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","East Anglia","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","East Anglia","Unknown","30","30","27990","23890"
"In post","2022","30-39","Unknown","East Wales","Heterosexual / straight","755","710","37970","38160"
"In post","2022","30-39","Unknown","East Wales","LGBO","50","45","42860","40100"
"In post","2022","30-39","Unknown","East Wales","Undeclared","70","70","40890","38160"
"In post","2022","30-39","Unknown","East Wales","Unknown","55","55","33490","28110"
"In post","2022","30-39","Unknown","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","70","65","26720","25410"
"In post","2022","30-39","Unknown","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Eastern Scotland","Heterosexual / straight","1420","1365","40390","38600"
"In post","2022","30-39","Unknown","Eastern Scotland","LGBO","185","185","39310","36130"
"In post","2022","30-39","Unknown","Eastern Scotland","Undeclared","125","120","41240","39660"
"In post","2022","30-39","Unknown","Eastern Scotland","Unknown","610","590","37620","34600"
"In post","2022","30-39","Unknown","Essex","Heterosexual / straight","135","130","27920","25310"
"In post","2022","30-39","Unknown","Essex","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Essex","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Essex","Unknown","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","335","315","32180","30820"
"In post","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","40","31510","30010"
"In post","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","55","36650","33000"
"In post","2022","30-39","Unknown","Greater Manchester","Heterosexual / straight","365","355","30070","25960"
"In post","2022","30-39","Unknown","Greater Manchester","LGBO","30","30","29610","26650"
"In post","2022","30-39","Unknown","Greater Manchester","Undeclared","35","35","34100","28960"
"In post","2022","30-39","Unknown","Greater Manchester","Unknown","70","70","34470","30820"
"In post","2022","30-39","Unknown","Hampshire and Isle of Wight","Heterosexual / straight","295","285","31900","26670"
"In post","2022","30-39","Unknown","Hampshire and Isle of Wight","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Hampshire and Isle of Wight","Undeclared","35","30","32830","33000"
"In post","2022","30-39","Unknown","Hampshire and Isle of Wight","Unknown","65","60","34530","31180"
"In post","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","50","45","27010","21680"
"In post","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Highlands and Islands","Heterosexual / straight","105","100","30200","30020"
"In post","2022","30-39","Unknown","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Highlands and Islands","Unknown","70","70","29530","27360"
"In post","2022","30-39","Unknown","Inner London - East","Heterosexual / straight","90","85","34050","29080"
"In post","2022","30-39","Unknown","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Inner London - East","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Inner London - East","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Inner London - West","Heterosexual / straight","1300","1265","49680","45750"
"In post","2022","30-39","Unknown","Inner London - West","LGBO","95","95","51570","56630"
"In post","2022","30-39","Unknown","Inner London - West","Undeclared","175","170","49350","48210"
"In post","2022","30-39","Unknown","Inner London - West","Unknown","260","255","48340","43950"
"In post","2022","30-39","Unknown","Kent","Heterosexual / straight","345","325","26100","25040"
"In post","2022","30-39","Unknown","Kent","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Kent","Undeclared","35","30","26820","25220"
"In post","2022","30-39","Unknown","Kent","Unknown","75","75","24610","24880"
"In post","2022","30-39","Unknown","Lancashire","Heterosexual / straight","40","40","27320","26670"
"In post","2022","30-39","Unknown","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Lancashire","Unknown","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","50","45","27520","26210"
"In post","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Lincolnshire","Heterosexual / straight","65","65","27180","22750"
"In post","2022","30-39","Unknown","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Merseyside","Heterosexual / straight","1285","1200","26900","24890"
"In post","2022","30-39","Unknown","Merseyside","LGBO","75","75","27480","24890"
"In post","2022","30-39","Unknown","Merseyside","Undeclared","95","85","25760","24890"
"In post","2022","30-39","Unknown","Merseyside","Unknown","115","110","25560","24880"
"In post","2022","30-39","Unknown","North Eastern Scotland","Heterosexual / straight","115","110","33510","31540"
"In post","2022","30-39","Unknown","North Eastern Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","North Eastern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","North Eastern Scotland","Unknown","55","55","32710","31540"
"In post","2022","30-39","Unknown","North Yorkshire","Heterosexual / straight","65","65","30870","26670"
"In post","2022","30-39","Unknown","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","North Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Northern Ireland","Heterosexual / straight","125","115","25360","24880"
"In post","2022","30-39","Unknown","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Northern Ireland","Unknown","40","40","27230","24880"
"In post","2022","30-39","Unknown","Northumberland, and Tyne and Wear","Heterosexual / straight","105","100","29660","25310"
"In post","2022","30-39","Unknown","Northumberland, and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Northumberland, and Tyne and Wear","Unknown","35","35","28500","24880"
"In post","2022","30-39","Unknown","Outer London - East and North East","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Outer London - South","Heterosexual / straight","820","780","39610","35200"
"In post","2022","30-39","Unknown","Outer London - South","LGBO","30","30","[c]","[c]"
"In post","2022","30-39","Unknown","Outer London - South","Undeclared","75","75","43820","41950"
"In post","2022","30-39","Unknown","Outer London - South","Unknown","160","155","43690","41950"
"In post","2022","30-39","Unknown","Outer London - West and North West","Heterosexual / straight","485","460","31040","28990"
"In post","2022","30-39","Unknown","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Outer London - West and North West","Undeclared","35","35","31220","29030"
"In post","2022","30-39","Unknown","Outer London - West and North West","Unknown","60","60","30470","28650"
"In post","2022","30-39","Unknown","Overseas","Heterosexual / straight","125","125","40460","38160"
"In post","2022","30-39","Unknown","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","Unknown","55","55","44690","41600"
"In post","2022","30-39","Unknown","Shropshire and Staffordshire","Heterosexual / straight","100","100","31870","28570"
"In post","2022","30-39","Unknown","Shropshire and Staffordshire","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Shropshire and Staffordshire","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Shropshire and Staffordshire","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","South Yorkshire","Heterosexual / straight","700","645","28990","25220"
"In post","2022","30-39","Unknown","South Yorkshire","LGBO","55","55","29400","25260"
"In post","2022","30-39","Unknown","South Yorkshire","Undeclared","65","60","29470","25040"
"In post","2022","30-39","Unknown","South Yorkshire","Unknown","80","80","32250","24880"
"In post","2022","30-39","Unknown","Southern Scotland","Heterosexual / straight","130","115","30360","28980"
"In post","2022","30-39","Unknown","Southern Scotland","LGBO","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","Southern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Southern Scotland","Unknown","75","70","29920","27230"
"In post","2022","30-39","Unknown","Surrey, East and West Sussex","Heterosexual / straight","150","145","30290","26200"
"In post","2022","30-39","Unknown","Surrey, East and West Sussex","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Surrey, East and West Sussex","Undeclared","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","Surrey, East and West Sussex","Unknown","40","40","29260","25770"
"In post","2022","30-39","Unknown","Tees Valley and Durham","Heterosexual / straight","170","145","25240","21680"
"In post","2022","30-39","Unknown","Tees Valley and Durham","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Tees Valley and Durham","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Tees Valley and Durham","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","Unknown","395","395","37540","34460"
"In post","2022","30-39","Unknown","West Central Scotland","Heterosexual / straight","940","910","36710","33300"
"In post","2022","30-39","Unknown","West Central Scotland","LGBO","110","110","34510","31540"
"In post","2022","30-39","Unknown","West Central Scotland","Undeclared","70","65","35770","31540"
"In post","2022","30-39","Unknown","West Central Scotland","Unknown","365","350","34030","28990"
"In post","2022","30-39","Unknown","West Midlands","Heterosexual / straight","250","240","28070","25260"
"In post","2022","30-39","Unknown","West Midlands","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","West Midlands","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","West Midlands","Unknown","45","45","26340","24880"
"In post","2022","30-39","Unknown","West Wales and The Valleys","Heterosexual / straight","460","440","33460","29430"
"In post","2022","30-39","Unknown","West Wales and The Valleys","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","West Wales and The Valleys","Undeclared","45","45","32400","29430"
"In post","2022","30-39","Unknown","West Wales and The Valleys","Unknown","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","West Yorkshire","Heterosexual / straight","215","205","31060","30820"
"In post","2022","30-39","Unknown","West Yorkshire","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","West Yorkshire","Unknown","40","40","28540","24880"
"In post","2022","40-49","Analysis","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Derbyshire and Nottinghamshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","40-49","Analysis","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Devon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Analysis","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Dorset and Somerset","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Analysis","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Dorset and Somerset","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Analysis","East Anglia","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","40-49","Analysis","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","East Anglia","Unknown","50","45","36970","36580"
"In post","2022","40-49","Analysis","East Wales","Heterosexual / straight","155","150","42450","38340"
"In post","2022","40-49","Analysis","East Wales","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Analysis","East Wales","Undeclared","15","10","[c]","[c]"
"In post","2022","40-49","Analysis","East Wales","Unknown","65","60","40500","38000"
"In post","2022","40-49","Analysis","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Analysis","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Analysis","Essex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Analysis","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","45","40","42610","39850"
