"Status","Year","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Shropshire and Staffordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Surrey, East and West Sussex","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tees Valley and Durham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Central Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands","Heterosexual / straight","125","[c]","28350","27570"
"Leaver CS","2022","Asian","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Yorkshire","Heterosexual / straight","100","[c]","28080","27570"
"Leaver CS","2022","Asian","West Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Yorkshire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedfordshire and Hertfordshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derbyshire and Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Anglia","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","45","[c]","35050","33000"
"Leaver CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester","Heterosexual / straight","50","[c]","29030","23390"
"Leaver CS","2022","Black","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inner London - East","Heterosexual / straight","245","[c]","35310","31060"
"Leaver CS","2022","Black","Inner London - East","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inner London - East","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inner London - East","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inner London - West","Heterosexual / straight","245","[c]","35470","31060"
"Leaver CS","2022","Black","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inner London - West","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inner London - West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kent","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northumberland, and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northumberland, and Tyne and Wear","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - East and North East","Heterosexual / straight","45","[c]","30040","31060"
"Leaver CS","2022","Black","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - South","Heterosexual / straight","80","[c]","31900","31060"
"Leaver CS","2022","Black","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - South","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - West and North West","Heterosexual / straight","80","[c]","30010","31060"
"Leaver CS","2022","Black","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - West and North West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Surrey, East and West Sussex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands","Heterosexual / straight","50","[c]","28720","27060"
"Leaver CS","2022","Black","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bedfordshire and Hertfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derbyshire and Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dorset and Somerset","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Anglia","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Anglia","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","50","[c]","29660","27570"
"Leaver CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hampshire and Isle of Wight","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - East","Heterosexual / straight","70","[c]","42640","33500"
"Leaver CS","2022","Mixed","Inner London - East","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - East","Undeclared","10","[c]","[c]","[c]"
