"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Planning Inspectors","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","EO","Female","85","[c]","27800","28500"
"Leaver CS","2022","Policy","London","EO","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","G6","Female","50","[c]","68690","68060"
"Leaver CS","2022","Policy","London","G6","Male","65","[c]","68100","66470"
"Leaver CS","2022","Policy","London","G7","Female","130","[c]","54880","53560"
"Leaver CS","2022","Policy","London","G7","Male","140","[c]","55590","53600"
"Leaver CS","2022","Policy","London","HEO","Female","175","[c]","34830","34020"
"Leaver CS","2022","Policy","London","HEO","Male","155","[c]","34700","33640"
"Leaver CS","2022","Policy","London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","SCS level","Male","40","[c]","90170","86110"
"Leaver CS","2022","Policy","London","SEO","Female","75","[c]","41810","40520"
"Leaver CS","2022","Policy","London","SEO","Male","70","[c]","41530","40230"
"Leaver CS","2022","Policy","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","EO","Female","45","[c]","25930","25000"
"Leaver CS","2022","Policy","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","G7","Female","40","[c]","56210","56040"
"Leaver CS","2022","Policy","Outside London","G7","Male","45","[c]","54610","52400"
"Leaver CS","2022","Policy","Outside London","HEO","Female","75","[c]","33420","32870"
"Leaver CS","2022","Policy","Outside London","HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","SEO","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","SEO","Male","45","[c]","40140","38650"
"Leaver CS","2022","Policy","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","EO","Female","35","[c]","25270","25800"
"Leaver CS","2022","Project Delivery","Outside London","EO","Male","35","[c]","24980","25310"
"Leaver CS","2022","Project Delivery","Outside London","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","G7","Female","35","[c]","52260","51500"
"Leaver CS","2022","Project Delivery","Outside London","G7","Male","45","[c]","53760","54370"
"Leaver CS","2022","Project Delivery","Outside London","HEO","Female","60","[c]","31510","32620"
"Leaver CS","2022","Project Delivery","Outside London","HEO","Male","90","[c]","32270","31950"
"Leaver CS","2022","Project Delivery","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","SEO","Female","60","[c]","39440","40000"
"Leaver CS","2022","Project Delivery","Outside London","SEO","Male","110","[c]","40770","40580"
"Leaver CS","2022","Project Delivery","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","Unknown","Male","35","[c]","44740","41000"
"Leaver CS","2022","Project Delivery","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","AA","Male","35","[c]","18390","18760"
"Leaver CS","2022","Property","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","EO","Female","35","[c]","26340","26580"
"Leaver CS","2022","Property","Outside London","EO","Male","40","[c]","26090","26030"
"Leaver CS","2022","Property","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","HEO","Male","60","[c]","33680","33300"
"Leaver CS","2022","Property","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","SEO","Male","50","[c]","43420","43260"
"Leaver CS","2022","Property","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","G7","Female","40","[c]","51390","52610"
"Leaver CS","2022","Science and Engineering","London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","HEO","Female","60","[c]","32760","32330"
"Leaver CS","2022","Science and Engineering","London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","SEO","Female","55","[c]","40370","40070"
"Leaver CS","2022","Science and Engineering","London","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","AA","Male","40","[c]","18100","17540"
"Leaver CS","2022","Science and Engineering","Outside London","AO","Female","45","[c]","21130","21100"
"Leaver CS","2022","Science and Engineering","Outside London","AO","Male","70","[c]","21900","22500"
"Leaver CS","2022","Science and Engineering","Outside London","EO","Female","55","[c]","25160","24650"
"Leaver CS","2022","Science and Engineering","Outside London","EO","Male","140","[c]","24350","25190"
"Leaver CS","2022","Science and Engineering","Outside London","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","G7","Female","50","[c]","51750","51390"
"Leaver CS","2022","Science and Engineering","Outside London","G7","Male","95","[c]","53950","53200"
"Leaver CS","2022","Science and Engineering","Outside London","HEO","Female","75","[c]","31120","30760"
"Leaver CS","2022","Science and Engineering","Outside London","HEO","Male","195","[c]","32490","32530"
"Leaver CS","2022","Science and Engineering","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","SEO","Female","125","[c]","41040","40060"
"Leaver CS","2022","Science and Engineering","Outside London","SEO","Male","155","[c]","41960","40880"
"Leaver CS","2022","Science and Engineering","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","Unknown","Male","45","[c]","36810","33500"
"Leaver CS","2022","Science and Engineering","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","AA","Male","135","[c]","21140","19810"
"Leaver CS","2022","Security","Outside London","AO","Female","50","[c]","29260","24610"
"Leaver CS","2022","Security","Outside London","AO","Male","260","[c]","33470","39070"
"Leaver CS","2022","Security","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","EO","Male","45","[c]","38170","43920"
"Leaver CS","2022","Security","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","HEO","Male","35","[c]","40570","34290"
"Leaver CS","2022","Security","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","AO","Female","115","[c]","22610","24490"
"Leaver CS","2022","Unknown","London","AO","Male","90","[c]","22400","24490"
"Leaver CS","2022","Unknown","London","EO","Female","190","[c]","28850","30720"
"Leaver CS","2022","Unknown","London","EO","Male","120","[c]","28980","30270"
"Leaver CS","2022","Unknown","London","G6","Female","55","[c]","67460","66230"
"Leaver CS","2022","Unknown","London","G6","Male","70","[c]","73960","70310"
"Leaver CS","2022","Unknown","London","G7","Female","115","[c]","56980","54700"
"Leaver CS","2022","Unknown","London","G7","Male","170","[c]","58350","57240"
"Leaver CS","2022","Unknown","London","HEO","Female","145","[c]","33100","34550"
"Leaver CS","2022","Unknown","London","HEO","Male","150","[c]","34530","34710"
