"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","AA/AO","AA","30","[c]","22270","21640"
"Leaver CS","2022","50-59","Scottish Government","AA/AO","AO","60","[c]","25390","24020"
"Leaver CS","2022","50-59","Scottish Government","EO","EO","80","[c]","33070","35000"
"Leaver CS","2022","50-59","Scottish Government","G6/G7","G6","20","[c]","75790","75450"
"Leaver CS","2022","50-59","Scottish Government","G6/G7","G7","25","[c]","57730","57190"
"Leaver CS","2022","50-59","Scottish Government","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SEO/HEO","HEO","35","[c]","37010","36130"
"Leaver CS","2022","50-59","Scottish Government","SEO/HEO","SEO","45","[c]","45700","46100"
"Leaver CS","2022","50-59","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA/AO","AA","15","[c]","19370","19610"
"Leaver CS","2022","50-59","UK Statistics Authority","AA/AO","AO","25","[c]","20130","19860"
"Leaver CS","2022","50-59","UK Statistics Authority","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6/G7","G7","15","[c]","52820","51600"
"Leaver CS","2022","50-59","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO/HEO","SEO","15","[c]","37230","36840"
"Leaver CS","2022","50-59","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SEO/HEO","HEO","15","[c]","36380","37410"
"Leaver CS","2022","50-59","Welsh Government","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","AA/AO","AO","15","[c]","22910","22200"
"Leaver CS","2022","60-64","Attorney General's Departments","EO","EO","10","[c]","28500","28430"
"Leaver CS","2022","60-64","Attorney General's Departments","G6/G7","G6","15","[c]","71940","74050"
"Leaver CS","2022","60-64","Attorney General's Departments","G6/G7","G7","40","[c]","58800","56960"
"Leaver CS","2022","60-64","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","G6/G7","G6","10","[c]","75820","71340"
"Leaver CS","2022","60-64","Cabinet Office","G6/G7","G7","10","[c]","55430","54010"
"Leaver CS","2022","60-64","Cabinet Office","SCS level","SCS level","10","[c]","95650","92210"
"Leaver CS","2022","60-64","Cabinet Office","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SEO/HEO","SEO","10","[c]","39670","40000"
"Leaver CS","2022","60-64","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","AO","15","[c]","22090","22740"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","EO","15","[c]","28070","27640"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","G7","15","[c]","54930","54310"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","15","[c]","36460","36240"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","20","[c]","42660","43200"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","G6/G7","G7","25","[c]","55080","54400"
"Leaver CS","2022","60-64","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","AA/AO","AO","15","[c]","21450","21300"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","EO","EO","25","[c]","26140","26290"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","25","[c]","31320","31570"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","20","[c]","42220","39210"
"Leaver CS","2022","60-64","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","AA/AO","AA","10","[c]","18260","18310"
"Leaver CS","2022","60-64","Department for Transport","AA/AO","AO","55","[c]","22510","21840"
"Leaver CS","2022","60-64","Department for Transport","EO","EO","60","[c]","27860","26780"
"Leaver CS","2022","60-64","Department for Transport","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","G6/G7","G7","10","[c]","61180","57710"
"Leaver CS","2022","60-64","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","SEO/HEO","HEO","20","[c]","34500","33350"
"Leaver CS","2022","60-64","Department for Transport","SEO/HEO","SEO","20","[c]","43590","42520"
"Leaver CS","2022","60-64","Department for Work and Pensions","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions","AA/AO","AO","375","[c]","21190","21260"
"Leaver CS","2022","60-64","Department for Work and Pensions","EO","EO","640","[c]","27940","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions","G6/G7","G6","20","[c]","66510","65830"
"Leaver CS","2022","60-64","Department for Work and Pensions","G6/G7","G7","50","[c]","54330","53930"
"Leaver CS","2022","60-64","Department for Work and Pensions","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions","SEO/HEO","HEO","135","[c]","34110","34290"
"Leaver CS","2022","60-64","Department for Work and Pensions","SEO/HEO","SEO","70","[c]","41770","40670"
"Leaver CS","2022","60-64","Department of Health and Social Care","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department of Health and Social Care","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department of Health and Social Care","EO","EO","40","[c]","26630","26170"
"Leaver CS","2022","60-64","Department of Health and Social Care","G6/G7","G6","25","[c]","74650","75270"
"Leaver CS","2022","60-64","Department of Health and Social Care","G6/G7","G7","40","[c]","53580","53220"
"Leaver CS","2022","60-64","Department of Health and Social Care","SCS level","SCS level","35","[c]","110750","114000"
"Leaver CS","2022","60-64","Department of Health and Social Care","SEO/HEO","HEO","20","[c]","33010","32310"
"Leaver CS","2022","60-64","Department of Health and Social Care","SEO/HEO","SEO","30","[c]","41790","40890"
"Leaver CS","2022","60-64","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","EO","EO","20","[c]","27520","27130"
"Leaver CS","2022","60-64","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","SEO/HEO","HEO","20","[c]","34060","33840"
"Leaver CS","2022","60-64","HM Land Registry","SEO/HEO","SEO","10","[c]","41200","40860"
"Leaver CS","2022","60-64","HM Revenue and Customs","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","AA/AO","AO","370","[c]","22280","22080"
"Leaver CS","2022","60-64","HM Revenue and Customs","EO","EO","220","[c]","28330","28920"
"Leaver CS","2022","60-64","HM Revenue and Customs","G6/G7","G6","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","G6/G7","G7","75","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","SEO/HEO","HEO","200","[c]","35270","35980"
"Leaver CS","2022","60-64","HM Revenue and Customs","SEO/HEO","SEO","100","[c]","44480","44850"
"Leaver CS","2022","60-64","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","AA/AO","AA","20","[c]","19550","18240"
"Leaver CS","2022","60-64","Home Office","AA/AO","AO","70","[c]","22630","21680"
"Leaver CS","2022","60-64","Home Office","EO","EO","145","[c]","28760","27370"
"Leaver CS","2022","60-64","Home Office","G6/G7","G6","15","[c]","70780","70530"
"Leaver CS","2022","60-64","Home Office","G6/G7","G7","20","[c]","57760","57460"
"Leaver CS","2022","60-64","Home Office","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","SEO/HEO","HEO","55","[c]","34560","34360"
"Leaver CS","2022","60-64","Home Office","SEO/HEO","SEO","30","[c]","43180","42700"
"Leaver CS","2022","60-64","Ministry of Defence","AA/AO","AA","100","[c]","19790","19550"
"Leaver CS","2022","60-64","Ministry of Defence","AA/AO","AO","250","[c]","25470","21830"
"Leaver CS","2022","60-64","Ministry of Defence","EO","EO","180","[c]","28810","26930"
"Leaver CS","2022","60-64","Ministry of Defence","G6/G7","G6","30","[c]","71870","68380"
"Leaver CS","2022","60-64","Ministry of Defence","G6/G7","G7","75","[c]","55900","54540"
"Leaver CS","2022","60-64","Ministry of Defence","SCS level","SCS level","10","[c]","112220","93710"
"Leaver CS","2022","60-64","Ministry of Defence","SEO/HEO","HEO","170","[c]","35820","34800"
"Leaver CS","2022","60-64","Ministry of Defence","SEO/HEO","SEO","145","[c]","43910","42170"
"Leaver CS","2022","60-64","Ministry of Defence","Unknown","Unknown","70","[c]","44760","41490"
"Leaver CS","2022","60-64","Ministry of Justice","AA/AO","AA","145","[c]","18610","19170"
"Leaver CS","2022","60-64","Ministry of Justice","AA/AO","AO","325","[c]","20970","20970"
"Leaver CS","2022","60-64","Ministry of Justice","EO","EO","95","[c]","26380","25480"
"Leaver CS","2022","60-64","Ministry of Justice","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice","G6/G7","G7","20","[c]","62200","60250"
"Leaver CS","2022","60-64","Ministry of Justice","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice","SEO/HEO","HEO","60","[c]","33790","33830"
"Leaver CS","2022","60-64","Ministry of Justice","SEO/HEO","SEO","60","[c]","44800","44040"
"Leaver CS","2022","60-64","Ministry of Justice","Unknown","Unknown","215","[c]","31400","31150"
"Leaver CS","2022","60-64","National Crime Agency","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","EO","EO","20","[c]","35580","36410"
"Leaver CS","2022","60-64","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","SEO/HEO","HEO","20","[c]","44680","44000"
"Leaver CS","2022","60-64","National Crime Agency","SEO/HEO","SEO","10","[c]","48750","48760"
"Leaver CS","2022","60-64","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","10","[c]","72020","75500"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","15","[c]","50390","51360"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","AA/AO","AA","30","[c]","21950","21640"
"Leaver CS","2022","60-64","Scottish Government","AA/AO","AO","50","[c]","25240","25120"
"Leaver CS","2022","60-64","Scottish Government","EO","EO","65","[c]","33000","35000"
"Leaver CS","2022","60-64","Scottish Government","G6/G7","G6","30","[c]","74330","75340"
"Leaver CS","2022","60-64","Scottish Government","G6/G7","G7","25","[c]","60400","62170"
"Leaver CS","2022","60-64","Scottish Government","SCS level","SCS level","10","[c]","95660","81220"
"Leaver CS","2022","60-64","Scottish Government","SEO/HEO","HEO","40","[c]","37170","36130"
"Leaver CS","2022","60-64","Scottish Government","SEO/HEO","SEO","50","[c]","47340","47490"
"Leaver CS","2022","60-64","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","AA/AO","AA","10","[c]","19050","19090"
"Leaver CS","2022","60-64","UK Statistics Authority","AA/AO","AO","25","[c]","20030","19860"
"Leaver CS","2022","60-64","UK Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","G6/G7","G7","10","[c]","62580","61440"
"Leaver CS","2022","60-64","Welsh Government","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","SEO/HEO","SEO","15","[c]","46550","47000"
"Leaver CS","2022","65+","Attorney General's Departments","AA/AO","AO","15","[c]","23050","23550"
"Leaver CS","2022","65+","Attorney General's Departments","EO","EO","10","[c]","28430","28430"
"Leaver CS","2022","65+","Attorney General's Departments","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","G6/G7","G7","15","[c]","59380","61610"
"Leaver CS","2022","65+","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","AA/AO","AO","20","[c]","22280","22740"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","EO","EO","15","[c]","28020","26980"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","G6/G7","G7","10","[c]","57980","57670"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","15","[c]","34600","34460"
