"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Communications","London","SCS level","75","75","94510","85520"
"In post","2022","Declared non-disabled","Communications","London","SEO/HEO","650","640","40060","40600"
"In post","2022","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Outside London","AA/AO","235","210","21450","21250"
"In post","2022","Declared non-disabled","Communications","Outside London","EO","1595","1540","26730","26820"
"In post","2022","Declared non-disabled","Communications","Outside London","G6/G7","255","245","55260","55210"
"In post","2022","Declared non-disabled","Communications","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Outside London","SEO/HEO","1500","1450","35270","33370"
"In post","2022","Declared non-disabled","Communications","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","London","AA/AO","430","375","24780","25110"
"In post","2022","Declared non-disabled","Counter Fraud","London","EO","780","735","31240","31060"
"In post","2022","Declared non-disabled","Counter Fraud","London","G6/G7","295","285","63190","62120"
"In post","2022","Declared non-disabled","Counter Fraud","London","SCS level","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","London","SEO/HEO","865","835","39580","37930"
"In post","2022","Declared non-disabled","Counter Fraud","Outside London","AA/AO","1465","1260","21620","21260"
"In post","2022","Declared non-disabled","Counter Fraud","Outside London","EO","4000","3640","27560","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Outside London","G6/G7","595","575","57960","55210"
"In post","2022","Declared non-disabled","Counter Fraud","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Outside London","SEO/HEO","2890","2740","35370","33370"
"In post","2022","Declared non-disabled","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","London","AA/AO","180","155","25800","25900"
"In post","2022","Declared non-disabled","Debt","London","EO","75","70","31550","31190"
"In post","2022","Declared non-disabled","Debt","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","Outside London","AA/AO","2910","2540","21320","21260"
"In post","2022","Declared non-disabled","Debt","Outside London","EO","725","655","27310","27570"
"In post","2022","Declared non-disabled","Debt","Outside London","G6/G7","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","Outside London","SEO/HEO","260","235","34500","33370"
"In post","2022","Declared non-disabled","Debt","Unknown","AA/AO","50","40","24670","25110"
"In post","2022","Declared non-disabled","Debt","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","London","AA/AO","75","75","24870","24490"
"In post","2022","Declared non-disabled","Digital, Data & Technology","London","EO","255","250","29460","29500"
"In post","2022","Declared non-disabled","Digital, Data & Technology","London","G6/G7","1160","1140","60310","58390"
"In post","2022","Declared non-disabled","Digital, Data & Technology","London","SCS level","105","105","92890","86510"
"In post","2022","Declared non-disabled","Digital, Data & Technology","London","SEO/HEO","1050","1030","39770","40230"
"In post","2022","Declared non-disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Outside London","AA/AO","515","495","21370","21290"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Outside London","EO","2110","2000","27310","26900"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Outside London","G6/G7","2985","2920","56660","55210"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Outside London","SCS level","130","125","89680","83530"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Outside London","SEO/HEO","6130","5930","36990","36420"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Outside London","Unknown","45","45","34290","31360"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Overseas","EO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Overseas","SEO/HEO","35","35","35460","33300"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","London","AA/AO","70","65","24850","25330"
"In post","2022","Declared non-disabled","Finance","London","EO","230","225","29540","29740"
"In post","2022","Declared non-disabled","Finance","London","G6/G7","705","685","62020","61370"
"In post","2022","Declared non-disabled","Finance","London","SCS level","115","115","88450","80430"
"In post","2022","Declared non-disabled","Finance","London","SEO/HEO","885","865","40390","40300"
"In post","2022","Declared non-disabled","Finance","Outside London","AA/AO","965","815","21510","21260"
"In post","2022","Declared non-disabled","Finance","Outside London","EO","1155","1085","26360","26670"
"In post","2022","Declared non-disabled","Finance","Outside London","G6/G7","1295","1260","56470","55210"
"In post","2022","Declared non-disabled","Finance","Outside London","SCS level","100","100","84890","78490"
"In post","2022","Declared non-disabled","Finance","Outside London","SEO/HEO","2840","2720","36380","35310"
"In post","2022","Declared non-disabled","Finance","Outside London","Unknown","45","45","49710","41340"
"In post","2022","Declared non-disabled","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Outside London","AA/AO","1170","1070","21280","21300"
"In post","2022","Declared non-disabled","Grants Management","Outside London","EO","540","495","25420","25190"
"In post","2022","Declared non-disabled","Grants Management","Outside London","G6/G7","55","55","51760","49370"
"In post","2022","Declared non-disabled","Grants Management","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Outside London","SEO/HEO","310","290","32530","31040"
"In post","2022","Declared non-disabled","Human Resources","London","AA/AO","65","60","24720","24210"
"In post","2022","Declared non-disabled","Human Resources","London","EO","285","275","29050","28830"
"In post","2022","Declared non-disabled","Human Resources","London","G6/G7","665","645","60650","59160"
"In post","2022","Declared non-disabled","Human Resources","London","SCS level","105","100","87990","80350"
"In post","2022","Declared non-disabled","Human Resources","London","SEO/HEO","780","760","38740","37930"
"In post","2022","Declared non-disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Outside London","AA/AO","965","875","21490","21250"
"In post","2022","Declared non-disabled","Human Resources","Outside London","EO","1385","1285","26790","26880"
"In post","2022","Declared non-disabled","Human Resources","Outside London","G6/G7","1005","970","55760","55210"
"In post","2022","Declared non-disabled","Human Resources","Outside London","SCS level","75","75","86730","79310"
"In post","2022","Declared non-disabled","Human Resources","Outside London","SEO/HEO","2440","2310","35370","33770"
"In post","2022","Declared non-disabled","Human Resources","Outside London","Unknown","30","30","42340","41030"
"In post","2022","Declared non-disabled","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","London","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","London","G6/G7","45","45","61200","59090"
"In post","2022","Declared non-disabled","Internal Audit","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","London","SEO/HEO","85","80","44160","44360"
"In post","2022","Declared non-disabled","Internal Audit","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Outside London","EO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Outside London","G6/G7","105","105","56630","55210"
"In post","2022","Declared non-disabled","Internal Audit","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Outside London","SEO/HEO","255","240","39870","40180"
"In post","2022","Declared non-disabled","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","London","AA/AO","255","235","23630","23770"
"In post","2022","Declared non-disabled","Legal","London","EO","530","510","28860","29000"
"In post","2022","Declared non-disabled","Legal","London","G6/G7","2130","1975","60990","62120"
"In post","2022","Declared non-disabled","Legal","London","SCS level","280","270","88070","82720"
"In post","2022","Declared non-disabled","Legal","London","SEO/HEO","385","375","37890","37930"
"In post","2022","Declared non-disabled","Legal","Outside London","AA/AO","715","645","22310","22200"
"In post","2022","Declared non-disabled","Legal","Outside London","EO","905","835","27620","27570"
"In post","2022","Declared non-disabled","Legal","Outside London","G6/G7","2075","1905","58180","55610"
"In post","2022","Declared non-disabled","Legal","Outside London","SCS level","75","75","87270","82870"
