"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Policy","Tees Valley and Durham","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Central Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Midlands","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Midlands","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Midlands","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Midlands","Outside London","SEO/HEO","10","[c]","35410","34090"
"Leaver CS","2022","Policy","West Wales and The Valleys","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Wales and The Valleys","Outside London","SEO/HEO","15","[c]","38610","35950"
"Leaver CS","2022","Policy","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Yorkshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Yorkshire","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","15","[c]","38310","39650"
"Leaver CS","2022","Project Delivery","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","Outside London","SEO/HEO","10","[c]","38450","39110"
"Leaver CS","2022","Project Delivery","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","40","[c]","23860","25310"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","40","[c]","55140","54540"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","165","[c]","35660","35910"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","30","[c]","40730","39680"
"Leaver CS","2022","Project Delivery","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","Outside London","AA/AO","15","[c]","20810","21010"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","Outside London","G6/G7","15","[c]","57640","54540"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","Outside London","SEO/HEO","30","[c]","36360","37790"
"Leaver CS","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","London","G6/G7","20","[c]","62610","59940"
"Leaver CS","2022","Project Delivery","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","London","SEO/HEO","20","[c]","36480","34870"
"Leaver CS","2022","Project Delivery","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - West","London","EO","10","[c]","29390","29580"
"Leaver CS","2022","Project Delivery","Inner London - West","London","G6/G7","30","[c]","60940","58290"
"Leaver CS","2022","Project Delivery","Inner London - West","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - West","London","SEO/HEO","35","[c]","40090","38960"
"Leaver CS","2022","Project Delivery","Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - South","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - South","London","SEO/HEO","15","[c]","40170","41960"
"Leaver CS","2022","Project Delivery","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Yorkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","Outside London","SEO/HEO","10","[c]","38000","37740"
"Leaver CS","2022","Project Delivery","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Yorkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","[c]","40340","39430"
"Leaver CS","2022","Property","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Derbyshire and Nottinghamshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset and Somerset","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","15","[c]","35970","34610"
"Leaver CS","2022","Property","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Greater Manchester","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hampshire and Isle of Wight","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hampshire and Isle of Wight","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hampshire and Isle of Wight","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hampshire and Isle of Wight","Outside London","SEO/HEO","15","[c]","37680","36460"
"Leaver CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inner London - East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inner London - West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inner London - West","London","SEO/HEO","10","[c]","45250","45080"
"Leaver CS","2022","Property","Kent","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","15","[c]","19130","19010"
"Leaver CS","2022","Property","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire","Outside London","SEO/HEO","10","[c]","36010","35480"
"Leaver CS","2022","Property","Northern Ireland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outer London - West and North West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outer London - West and North West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Shropshire and Staffordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Shropshire and Staffordshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tees Valley and Durham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Derbyshire and Nottinghamshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
