"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Social Research","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Statistics","London","AA/AO","35","35","22540","22460"
"In post","2022","Unknown","Statistics","London","EO","25","25","30060","30100"
"In post","2022","Unknown","Statistics","London","G6/G7","20","20","61820","59460"
"In post","2022","Unknown","Statistics","London","SEO/HEO","40","40","40200","37020"
"In post","2022","Unknown","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Statistics","Wales","EO","20","20","28280","29430"
"In post","2022","Unknown","Statistics","Wales","G6/G7","20","20","60510","61440"
"In post","2022","Unknown","Statistics","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Wales","SEO/HEO","45","40","39350","38160"
"In post","2022","Unknown","Statistics","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","East of England","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","AA/AO","25","25","25440","25110"
"In post","2022","Unknown","Unknown","London","EO","45","45","30220","31060"
"In post","2022","Unknown","Unknown","London","G6/G7","150","145","60340","57540"
"In post","2022","Unknown","Unknown","London","SCS level","35","35","94220","77920"
"In post","2022","Unknown","Unknown","London","SEO/HEO","170","165","37990","37640"
"In post","2022","Unknown","Unknown","London","Unknown","10","10","30450","29000"
"In post","2022","Unknown","Unknown","North East (England)","AA/AO","20","20","21200","21260"
"In post","2022","Unknown","Unknown","North East (England)","EO","15","15","27330","27570"
"In post","2022","Unknown","Unknown","North East (England)","G6/G7","10","10","58430","54000"
"In post","2022","Unknown","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","North East (England)","SEO/HEO","15","15","34710","34610"
"In post","2022","Unknown","Unknown","North West (England)","AA/AO","25","25","21230","21260"
"In post","2022","Unknown","Unknown","North West (England)","EO","25","25","26950","27570"
"In post","2022","Unknown","Unknown","North West (England)","G6/G7","25","25","60350","59000"
"In post","2022","Unknown","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","North West (England)","SEO/HEO","20","20","36120","35310"
"In post","2022","Unknown","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Overseas","G6/G7","15","15","65250","62170"
"In post","2022","Unknown","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Overseas","SEO/HEO","15","15","45470","40210"
"In post","2022","Unknown","Unknown","Scotland","AA/AO","3045","2890","23880","23230"
"In post","2022","Unknown","Unknown","Scotland","EO","2880","2770","28920","27940"
"In post","2022","Unknown","Unknown","Scotland","G6/G7","3215","3090","63370","62170"
"In post","2022","Unknown","Unknown","Scotland","SCS level","245","240","88500","83230"
"In post","2022","Unknown","Unknown","Scotland","SEO/HEO","5980","5765","39330","39660"
"In post","2022","Unknown","Unknown","South East (England)","AA/AO","15","15","24000","24370"
"In post","2022","Unknown","Unknown","South East (England)","EO","20","15","28310","27570"
"In post","2022","Unknown","Unknown","South East (England)","G6/G7","15","15","55390","53800"
"In post","2022","Unknown","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","South East (England)","SEO/HEO","15","15","39000","38750"
"In post","2022","Unknown","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Wales","AA/AO","15","15","21240","21260"
"In post","2022","Unknown","Unknown","Wales","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Wales","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","West Midlands (England)","AA/AO","15","10","21100","21260"
"In post","2022","Unknown","Unknown","West Midlands (England)","EO","20","20","27570","27570"
"In post","2022","Unknown","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","AA/AO","10","10","21190","21260"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","EO","20","20","27160","27570"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","G6/G7","35","35","54210","51000"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","SEO/HEO","35","35","35360","34220"
"In post","2022","Unknown","Veterinarian","South East (England)","G6/G7","10","10","57850","58980"
"In post","2022","Unknown","Veterinarian","Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","London","AA/AO","40","[c]","23830","23040"
"Leaver CS","2022","Analysis","Economics","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","London","G6/G7","25","[c]","59690","55940"
"Leaver CS","2022","Analysis","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","London","SEO/HEO","35","[c]","34300","34310"
"Leaver CS","2022","Analysis","Economics","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Wales","AA/AO","25","[c]","19610","19610"
"Leaver CS","2022","Analysis","Economics","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","London","SEO/HEO","15","[c]","41960","42970"
"Leaver CS","2022","Analysis","Other","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","East of England","SEO/HEO","15","[c]","34110","35900"
"Leaver CS","2022","Analysis","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","London","AA/AO","15","[c]","23730","24900"
"Leaver CS","2022","Analysis","Statistics","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","London","SEO/HEO","15","[c]","37980","39000"
"Leaver CS","2022","Analysis","Statistics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East of England","SEO/HEO","15","[c]","36580","36560"
"Leaver CS","2022","Commercial","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","SEO/HEO","35","[c]","38150","37850"
"Leaver CS","2022","Commercial","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","North West (England)","SEO/HEO","10","[c]","35670","36500"
"Leaver CS","2022","Commercial","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South East (England)","SEO/HEO","15","[c]","39030","40240"
"Leaver CS","2022","Commercial","Commercial","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South West (England)","G6/G7","15","[c]","58040","55230"
"Leaver CS","2022","Commercial","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South West (England)","SEO/HEO","40","[c]","36740","36260"
"Leaver CS","2022","Commercial","Commercial","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","West Midlands (England)","SEO/HEO","15","[c]","37040","36640"
"Leaver CS","2022","Commercial","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Yorkshire and The Humber","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
