"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Legal Department","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Legal Department","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Health and Safety Executive","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Courts and Tribunals Service","Heterosexual / straight","90","[c]","26480","23180"
"Leaver Dept.","2022","30-39","HM Courts and Tribunals Service","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Courts and Tribunals Service","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Courts and Tribunals Service","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Prison and Probation Service","Heterosexual / straight","120","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Prison and Probation Service","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Prison and Probation Service","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Prison and Probation Service","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs (excl. agencies)","Unknown","415","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury (excl. agencies)","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Heterosexual / straight","390","[c]","35820","29080"
"Leaver Dept.","2022","30-39","Home Office","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Undeclared","40","[c]","38030","35070"
"Leaver Dept.","2022","30-39","Home Office","Unknown","50","[c]","33940","28650"
"Leaver Dept.","2022","30-39","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intellectual Property Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intellectual Property Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal Aid Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Maritime and Coastguard Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence (excl. agencies)","Heterosexual / straight","135","[c]","37200","37160"
"Leaver Dept.","2022","30-39","Ministry of Defence (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice (excl. agencies)","Heterosexual / straight","100","[c]","39450","36800"
"Leaver Dept.","2022","30-39","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice (excl. agencies)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Public Guardian","Heterosexual / straight","45","[c]","24410","22570"
"Leaver Dept.","2022","30-39","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Public Guardian","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectorate","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Public Health England","Heterosexual / straight","1170","[c]","38780","36330"
"Leaver Dept.","2022","30-39","Public Health England","LGBO","80","[c]","37280","36330"
"Leaver Dept.","2022","30-39","Public Health England","Undeclared","150","[c]","41590","39400"
"Leaver Dept.","2022","30-39","Public Health England","Unknown","125","[c]","40710","38200"
"Leaver Dept.","2022","30-39","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Rural Payments Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Rural Payments Agency","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Courts and Tribunals Service","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Serious Fraud Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Serious Fraud Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","The Insolvency Service","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","The Insolvency Service","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Health Security Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Health Security Agency","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Heterosexual / straight","45","[c]","34370","32140"
"Leaver Dept.","2022","30-39","UK Statistics Authority","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Valuation Office Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Valuation Office Agency","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Revenue Authority","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Animal and Plant Health Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office (excl. agencies)","Heterosexual / straight","140","[c]","54990","54700"
"Leaver Dept.","2022","40-49","Cabinet Office (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cabinet Office (excl. agencies)","Unknown","60","[c]","58400","54700"
"Leaver Dept.","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Competition and Markets Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Crown Commercial Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Crown Prosecution Service","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Defence Equipment and Support","Heterosexual / straight","65","[c]","40130","40000"
"Leaver Dept.","2022","40-49","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Defence Equipment and Support","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Defence Science and Technology Laboratory","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Defence Science and Technology Laboratory","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","80","[c]","54260","53490"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Education (excl. agencies)","Heterosexual / straight","60","[c]","49760","49860"
"Leaver Dept.","2022","40-49","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Education (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Education (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for International Trade","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","35","[c]","48070","45540"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Transport (excl. agencies)","Heterosexual / straight","30","[c]","53140","54650"
"Leaver Dept.","2022","40-49","Department for Transport (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Transport (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Transport (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","520","[c]","30520","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions (excl. agencies)","LGBO","30","[c]","28160","27570"
"Leaver Dept.","2022","40-49","Department for Work and Pensions (excl. agencies)","Undeclared","50","[c]","29470","27570"
