"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","UK Space Agency","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Public Health England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Cabinet Office (excl. agencies)","30","[c]","35030","33900"
"Leaver Dept.","2022","20-29","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Crown Prosecution Service","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Education (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Transport (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Work and Pensions (excl. agencies)","170","[c]","28710","27570"
"Leaver Dept.","2022","20-29","Asian","Department of Health and Social Care (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","HM Courts and Tribunals Service","30","[c]","22180","20970"
"Leaver Dept.","2022","20-29","Asian","HM Prison and Probation Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","HM Revenue and Customs (excl. agencies)","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","HM Treasury (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Home Office","45","[c]","29060","28670"
"Leaver Dept.","2022","20-29","Asian","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Ministry of Defence (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Ministry of Justice (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of the Public Guardian","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Public Health England","205","[c]","28520","26880"
"Leaver Dept.","2022","20-29","Asian","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions (excl. agencies)","50","[c]","29530","31060"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Foreign, Commonwealth and Development Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Prison and Probation Service","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Justice (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Public Health England","100","[c]","29510","26880"
"Leaver Dept.","2022","20-29","Black","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Cabinet Office (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Education (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Work and Pensions (excl. agencies)","30","[c]","29080","27570"
"Leaver Dept.","2022","20-29","Mixed","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","HM Courts and Tribunals Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","HM Revenue and Customs (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
