"Status","Year","Disability","Ethnicity","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","White","Wales","SEO/HEO","6755","6435","37850","38160"
"In post","2022","Declared non-disabled","White","Wales","Unknown","840","795","29720","28200"
"In post","2022","Declared non-disabled","White","West Midlands (England)","AA/AO","4505","4070","22570","21260"
"In post","2022","Declared non-disabled","White","West Midlands (England)","EO","4390","4015","27390","27570"
"In post","2022","Declared non-disabled","White","West Midlands (England)","G6/G7","1555","1500","57720","55210"
"In post","2022","Declared non-disabled","White","West Midlands (England)","SCS level","130","125","94130","82770"
"In post","2022","Declared non-disabled","White","West Midlands (England)","SEO/HEO","3845","3670","36590","35720"
"In post","2022","Declared non-disabled","White","West Midlands (England)","Unknown","900","830","30110","28200"
"In post","2022","Declared non-disabled","White","Yorkshire and The Humber","AA/AO","5880","5260","23040","21380"
"In post","2022","Declared non-disabled","White","Yorkshire and The Humber","EO","5830","5305","27400","27570"
"In post","2022","Declared non-disabled","White","Yorkshire and The Humber","G6/G7","2690","2575","56780","55210"
"In post","2022","Declared non-disabled","White","Yorkshire and The Humber","SCS level","165","160","84720","77010"
"In post","2022","Declared non-disabled","White","Yorkshire and The Humber","SEO/HEO","5680","5390","35800","35070"
"In post","2022","Declared non-disabled","White","Yorkshire and The Humber","Unknown","1140","1050","30190","28200"
"In post","2022","Undeclared","Asian","East Midlands (England)","AA/AO","30","25","21630","21260"
"In post","2022","Undeclared","Asian","East Midlands (England)","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Asian","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East of England","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","East of England","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","London","AA/AO","110","95","25620","25110"
"In post","2022","Undeclared","Asian","London","EO","165","155","30560","31060"
"In post","2022","Undeclared","Asian","London","G6/G7","110","110","59510","58530"
"In post","2022","Undeclared","Asian","London","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","London","SEO/HEO","195","190","38250","37580"
"In post","2022","Undeclared","Asian","London","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","Asian","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North West (England)","AA/AO","60","55","21640","21260"
"In post","2022","Undeclared","Asian","North West (England)","EO","50","45","27380","27570"
"In post","2022","Undeclared","Asian","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North West (England)","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Undeclared","Asian","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Scotland","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South East (England)","AA/AO","25","20","[c]","[c]"
"In post","2022","Undeclared","Asian","South East (England)","EO","35","30","28780","27740"
"In post","2022","Undeclared","Asian","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South East (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South West (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South West (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","West Midlands (England)","AA/AO","70","60","21640","21250"
"In post","2022","Undeclared","Asian","West Midlands (England)","EO","70","65","26980","27570"
"In post","2022","Undeclared","Asian","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","West Midlands (England)","SEO/HEO","45","45","34160","33370"
"In post","2022","Undeclared","Asian","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Yorkshire and The Humber","AA/AO","40","35","22050","21260"
"In post","2022","Undeclared","Asian","Yorkshire and The Humber","EO","35","35","27160","27570"
"In post","2022","Undeclared","Asian","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Yorkshire and The Humber","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Undeclared","Asian","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","East Midlands (England)","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East of England","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","East of England","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","London","AA/AO","170","155","28480","26840"
"In post","2022","Undeclared","Black","London","EO","140","130","31220","31060"
"In post","2022","Undeclared","Black","London","G6/G7","35","35","59140","56200"
"In post","2022","Undeclared","Black","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","London","SEO/HEO","125","125","38410","37630"
"In post","2022","Undeclared","Black","London","Unknown","35","35","35410","33700"
"In post","2022","Undeclared","Black","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North West (England)","AA/AO","15","10","[c]","[c]"
"In post","2022","Undeclared","Black","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South East (England)","AA/AO","20","15","[c]","[c]"
"In post","2022","Undeclared","Black","South East (England)","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands (England)","AA/AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands (England)","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East of England","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","East of England","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","London","AA/AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Mixed","London","EO","30","25","[c]","[c]"
"In post","2022","Undeclared","Mixed","London","G6/G7","40","40","61320","59480"
"In post","2022","Undeclared","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","London","SEO/HEO","60","60","37630","36650"
"In post","2022","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","North East (England)","AA/AO","10","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","North West (England)","AA/AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Mixed","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","South East (England)","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Mixed","South East (England)","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Mixed","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","South East (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Wales","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East of England","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Scotland","G6/G7","[c]","[c]","[c]","[c]"
