"Status","Year","Ethnicity","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","50","[c]","23270","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","90","[c]","25870","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","55","[c]","24370","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","150","[c]","27670","27570"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","345","[c]","38100","32790"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","120","[c]","33070","28970"
"New entrant CS","2022","Unknown","Disclosure Scotland","Scottish Government","West Central Scotland","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","190","[c]","20270","18310"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Kent","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Outer London - East and North East","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","40","[c]","25510","21840"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","West Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education Scotland","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education Scotland","Scottish Government","West Central Scotland","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Food Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Scottish Government","North Eastern Scotland","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Actuary's Department","Chancellor's other departments","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Legal Department","Attorney General's Departments","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Legal Department","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Property Agency","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Property Agency","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Property Agency","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Property Agency","Cabinet Office","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Property Agency","Cabinet Office","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Property Agency","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Merseyside","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Devon","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","East Wales","35","[c]","21590","20970"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Essex","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","21140","20970"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","50","[c]","22010","20970"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","35","[c]","25420","23720"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","120","[c]","29100","23720"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","70","[c]","21450","20970"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","30","[c]","21450","20970"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","80","[c]","23090","20970"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","30","[c]","22040","20970"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Devon","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Outer London - South","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","HM Land Registry","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","115","[c]","26720","26650"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","215","[c]","26520","26070"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Cheshire","110","[c]","23810","23140"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Cornwall and Isles of Scilly","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Cumbria","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Derbyshire and Nottinghamshire","210","[c]","26660","24800"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Devon","125","[c]","24710","23140"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Dorset and Somerset","90","[c]","25040","23170"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","East Anglia","255","[c]","25970","24800"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","East Wales","120","[c]","25160","23170"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","130","[c]","24260","23140"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Essex","155","[c]","26010","25020"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","185","[c]","26350","24090"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Greater Manchester","290","[c]","26040","24430"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Hampshire and Isle of Wight","110","[c]","27780","26310"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","95","[c]","23930","23140"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Inner London - East","210","[c]","33270","30520"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Inner London - West","135","[c]","29960","30520"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Kent","240","[c]","26640","27720"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Lancashire","220","[c]","25710","24430"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","145","[c]","26080","23820"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Lincolnshire","35","[c]","24400","24430"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Merseyside","210","[c]","26470","24800"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","North Yorkshire","40","[c]","27500","26310"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Northumberland, and Tyne and Wear","70","[c]","27930","27070"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Outer London - East and North East","145","[c]","28750","29020"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Outer London - South","65","[c]","29590","27070"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Outer London - West and North West","145","[c]","31010","31020"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Shropshire and Staffordshire","145","[c]","24040","23140"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","South Yorkshire","170","[c]","25510","23170"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Surrey, East and West Sussex","205","[c]","27460","25860"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Tees Valley and Durham","165","[c]","25200","23140"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Unknown","185","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","West Midlands","230","[c]","27000","24800"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","West Wales and The Valleys","105","[c]","25690","23170"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","West Yorkshire","310","[c]","25220","23170"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","180","[c]","25700","26590"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","140","[c]","24890","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","130","[c]","24400","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","380","[c]","26560","26590"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","120","[c]","36560","31020"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","280","[c]","24190","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","170","[c]","24420","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","330","[c]","25210","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","60","[c]","33170","30750"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","75","[c]","21480","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","60","[c]","27980","26590"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","280","[c]","24470","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","315","[c]","25400","21250"
"New entrant CS","2022","Unknown","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","5","[c]","[c]","[c]"
