"Status","Year","Age","Disability","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","50","45","35150","29240"
"In post","2022","65+","Unknown","South East (England)","Hampshire and Isle of Wight","100","70","24400","21250"
"In post","2022","65+","Unknown","South East (England)","Kent","15","10","[c]","[c]"
"In post","2022","65+","Unknown","South East (England)","Surrey, East and West Sussex","35","25","33260","28700"
"In post","2022","65+","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","South West (England)","Devon","20","20","[c]","[c]"
"In post","2022","65+","Unknown","South West (England)","Dorset and Somerset","20","15","[c]","[c]"
"In post","2022","65+","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","45","35990","28920"
"In post","2022","65+","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","65+","Unknown","Wales","East Wales","55","40","31790","22740"
"In post","2022","65+","Unknown","Wales","West Wales and The Valleys","35","30","28800","24630"
"In post","2022","65+","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","65+","Unknown","West Midlands (England)","Shropshire and Staffordshire","20","10","[c]","[c]"
"In post","2022","65+","Unknown","West Midlands (England)","West Midlands","30","20","35650","28920"
"In post","2022","65+","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Yorkshire and The Humber","North Yorkshire","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Yorkshire and The Humber","West Yorkshire","30","25","34190","27880"
"In post","2022","Unknown","Declared disabled","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","East Midlands (England)","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","East of England","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","East of England","East Anglia","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","London","Inner London - East","40","[c]","30280","28040"
"Leaver CS","2022","20-29","Declared disabled","London","Inner London - West","140","[c]","32940","30320"
"Leaver CS","2022","20-29","Declared disabled","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","London","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","North West (England)","Greater Manchester","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","North West (England)","Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","North West (England)","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scotland","Eastern Scotland","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scotland","West Central Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","South East (England)","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","23280","21260"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Wales","East Wales","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Wales","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","West Midlands (England)","West Midlands","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Yorkshire and The Humber","South Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Yorkshire and The Humber","West Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","125","[c]","23890","23450"
"Leaver CS","2022","20-29","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","120","[c]","23270","21260"
"Leaver CS","2022","20-29","Declared non-disabled","East Midlands (England)","Lincolnshire","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","80","[c]","24970","26670"
"Leaver CS","2022","20-29","Declared non-disabled","East of England","East Anglia","200","[c]","25070","24920"
"Leaver CS","2022","20-29","Declared non-disabled","East of England","Essex","70","[c]","26780","29290"
"Leaver CS","2022","20-29","Declared non-disabled","London","Inner London - East","380","[c]","31020","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","Inner London - West","820","[c]","33530","32810"
"Leaver CS","2022","20-29","Declared non-disabled","London","Outer London - East and North East","70","[c]","30620","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","Outer London - South","95","[c]","30700","30830"
"Leaver CS","2022","20-29","Declared non-disabled","London","Outer London - West and North West","150","[c]","28040","28710"
"Leaver CS","2022","20-29","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","225","[c]","22850","21260"
"Leaver CS","2022","20-29","Declared non-disabled","North East (England)","Tees Valley and Durham","70","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","Cheshire","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","Cumbria","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","Greater Manchester","215","[c]","24950","21260"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","Lancashire","145","[c]","22450","21260"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","Merseyside","145","[c]","23140","21680"
"Leaver CS","2022","20-29","Declared non-disabled","Northern Ireland","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","Eastern Scotland","125","[c]","25170","21260"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","Highlands and Islands","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","Southern Scotland","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","West Central Scotland","130","[c]","25760","24630"
"Leaver CS","2022","20-29","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","175","[c]","27040","27570"
"Leaver CS","2022","20-29","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","145","[c]","25350","24920"
"Leaver CS","2022","20-29","Declared non-disabled","South East (England)","Kent","110","[c]","24720","24250"
"Leaver CS","2022","20-29","Declared non-disabled","South East (England)","Surrey, East and West Sussex","140","[c]","24590","24370"
"Leaver CS","2022","20-29","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","South West (England)","Devon","115","[c]","23150","21260"
"Leaver CS","2022","20-29","Declared non-disabled","South West (England)","Dorset and Somerset","60","[c]","25830","22510"
"Leaver CS","2022","20-29","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","475","[c]","25750","25310"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","90","[c]","23450","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Wales","East Wales","235","[c]","25120","23010"
"Leaver CS","2022","20-29","Declared non-disabled","Wales","West Wales and The Valleys","80","[c]","22960","21260"
"Leaver CS","2022","20-29","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","70","[c]","23230","21300"
"Leaver CS","2022","20-29","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","100","[c]","24520","23150"
"Leaver CS","2022","20-29","Declared non-disabled","West Midlands (England)","West Midlands","180","[c]","25780","24890"
"Leaver CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","40","[c]","25590","26010"
"Leaver CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","95","[c]","23770","21260"
"Leaver CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","235","[c]","24430","22200"
"Leaver CS","2022","20-29","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Inner London - East","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Inner London - West","70","[c]","35140","33710"
"Leaver CS","2022","20-29","Undeclared","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
