"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Digital, Data and Technology","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Outer London - West and North West","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","65+","Finance","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","East Wales","AA/AO","10","5","[c]","[c]"
"In post","2022","65+","Finance","East Wales","EO","5","5","[c]","[c]"
"In post","2022","65+","Finance","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","38290","33790"
"In post","2022","65+","Finance","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Hampshire and Isle of Wight","SEO/HEO","15","15","37100","35040"
"In post","2022","65+","Finance","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Inner London - East","EO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Inner London - West","AA/AO","10","10","[c]","[c]"
"In post","2022","65+","Finance","Inner London - West","EO","10","5","[c]","[c]"
"In post","2022","65+","Finance","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Finance","Inner London - West","SEO/HEO","20","15","41120","40070"
"In post","2022","65+","Finance","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Finance","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Surrey, East and West Sussex","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Finance","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Geography","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2022","65+","Geography","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Lancashire","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Central Scotland","AA/AO","10","5","[c]","[c]"
"In post","2022","65+","Human Resources","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","East Wales","G6/G7","5","0","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Outer London - West and North West","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Outer London - West and North West","EO","15","10","30700","30500"
"In post","2022","65+","Intelligence Analysis","Outer London - West and North West","SEO/HEO","5","0","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Hampshire and Isle of Wight","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Inner London - West","SEO/HEO","5","5","[c]","[c]"
