"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Policy","West Cumbria","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Policy","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Lothian","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Policy","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Surrey","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Policy","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Sussex (North East)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Policy","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Sussex (South West)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Westminster","London","Heterosexual / straight","13830","13465","50050","52290"
"In post","2022","Policy","Westminster","London","LGBO","1630","1610","48210","45200"
"In post","2022","Policy","Westminster","London","Undeclared","1925","1890","49160","51730"
"In post","2022","Policy","Westminster","London","Unknown","2800","2730","47880","43060"
"In post","2022","Policy","Wiltshire","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Policy","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Wiltshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Policy","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Wirral","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Policy","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Wolverhampton","Outside London","Heterosexual / straight","70","70","35570","30190"
"In post","2022","Policy","Wolverhampton","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Policy","Wolverhampton","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Policy","Wolverhampton","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Policy","Worcestershire CC","Outside London","Heterosexual / straight","35","30","40770","39280"
"In post","2022","Policy","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Worcestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Worcestershire CC","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Policy","York","Outside London","Heterosexual / straight","280","270","38810","35900"
"In post","2022","Policy","York","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Policy","York","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2022","Policy","York","Outside London","Unknown","50","50","36900","35900"
"In post","2022","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Angus and Dundee City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Angus and Dundee City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Angus and Dundee City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Antrim and Newtownabbey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ards and North Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Barking & Dagenham and Havering","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","2290","2220","41990","40000"
"In post","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","80","80","36220","35630"
"In post","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","275","265","45420","41920"
"In post","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","160","150","39900","39100"
"In post","2022","Project Delivery","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Belfast","Outside London","Heterosexual / straight","40","40","43180","40180"
"In post","2022","Project Delivery","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Belfast","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Belfast","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Berkshire","Outside London","Heterosexual / straight","50","45","47410","40580"
"In post","2022","Project Delivery","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Birmingham","Outside London","Heterosexual / straight","190","185","41970","40180"
"In post","2022","Project Delivery","Birmingham","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","Birmingham","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2022","Project Delivery","Birmingham","Outside London","Unknown","50","45","39390","40180"
"In post","2022","Project Delivery","Blackburn with Darwen","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Blackburn with Darwen","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Blackburn with Darwen","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Blackpool","Outside London","Heterosexual / straight","205","185","33290","31990"
"In post","2022","Project Delivery","Blackpool","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","Blackpool","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","Project Delivery","Blackpool","Outside London","Unknown","65","60","34240","32210"
"In post","2022","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bradford","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","Bradford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bradford","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bradford","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Brent","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Brighton and Hove","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bristol, City of","Outside London","Heterosexual / straight","70","65","43480","40520"
"In post","2022","Project Delivery","Bristol, City of","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Bristol, City of","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","Bristol, City of","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Buckinghamshire","Outside London","Heterosexual / straight","70","65","39880","35300"
"In post","2022","Project Delivery","Buckinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Buckinghamshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Buckinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Calderdale and Kirklees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Calderdale and Kirklees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cambridgeshire CC","Outside London","Heterosexual / straight","100","95","43230","40000"
"In post","2022","Project Delivery","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cambridgeshire CC","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Project Delivery","Cambridgeshire CC","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Camden and City of London","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Camden and City of London","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Camden and City of London","London","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","155","145","48320","41530"
"In post","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Project Delivery","Central Bedfordshire","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Project Delivery","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Central Bedfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Central Hampshire","Outside London","Heterosexual / straight","345","340","43360","40510"
"In post","2022","Project Delivery","Central Hampshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Central Hampshire","Outside London","Undeclared","30","30","44140","40580"
"In post","2022","Project Delivery","Central Hampshire","Outside London","Unknown","170","165","42220","40290"
"In post","2022","Project Delivery","Central Valleys","Outside London","Heterosexual / straight","35","35","40940","38160"
"In post","2022","Project Delivery","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Central Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cheshire East","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cheshire East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chorley and West Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","City of Edinburgh","Outside London","Heterosexual / straight","90","90","48100","46240"
"In post","2022","Project Delivery","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","City of Edinburgh","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","City of Edinburgh","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Project Delivery","Clackmannanshire and Fife","Outside London","Heterosexual / straight","40","40","43380","40580"
"In post","2022","Project Delivery","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Clackmannanshire and Fife","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Conwy and Denbighshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Coventry","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Project Delivery","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Coventry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Coventry","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Croydon","London","Heterosexual / straight","465","455","49120","43430"
"In post","2022","Project Delivery","Croydon","London","LGBO","25","25","[c]","[c]"
"In post","2022","Project Delivery","Croydon","London","Undeclared","65","60","52230","57430"
"In post","2022","Project Delivery","Croydon","London","Unknown","130","130","42370","35050"
"In post","2022","Project Delivery","Darlington","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Darlington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derby","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Devon CC","Outside London","Heterosexual / straight","165","155","40490","39650"
"In post","2022","Project Delivery","Devon CC","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","Devon CC","Outside London","Undeclared","35","35","38710","39650"
"In post","2022","Project Delivery","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dudley","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","Outside London","Heterosexual / straight","50","50","38820","36910"
"In post","2022","Project Delivery","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Ealing","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Heterosexual / straight","50","45","45770","40580"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Kent","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Riding of Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Riding of Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","Outside London","Heterosexual / straight","105","100","40850","40000"
"In post","2022","Project Delivery","Glasgow City","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North West","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South West","Outside London","Heterosexual / straight","85","85","44710","40520"
"In post","2022","Project Delivery","Greater Manchester South West","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South West","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South West","Outside London","Unknown","40","40","37850","38810"
"In post","2022","Project Delivery","Gwent Valleys","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwent Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hackney and Newham","London","Heterosexual / straight","180","160","40920","37930"
"In post","2022","Project Delivery","Hackney and Newham","London","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","Hackney and Newham","London","Undeclared","25","20","[c]","[c]"
"In post","2022","Project Delivery","Hackney and Newham","London","Unknown","85","75","36830","31020"
"In post","2022","Project Delivery","Haringey and Islington","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Heart of Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Herefordshire, County of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","Outside London","Heterosexual / straight","75","75","47110","44500"
"In post","2022","Project Delivery","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","Outside London","Undeclared","5","5","[c]","[c]"
