"Status","Year","Age","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Unknown","HM Land Registry","Wales","60","60","27500","22600"
"In post","2022","30-39","Unknown","HM Land Registry","West Midlands (England)","30","30","25700","22600"
"In post","2022","30-39","Unknown","HM Land Registry","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","East Midlands (England)","165","150","26290","25210"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","East of England","190","180","26740","25680"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","London","310","300","32470","31020"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","North East (England)","105","100","26030","25700"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","North West (England)","350","330","25420","24800"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","South East (England)","290","280","28410","28140"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","South West (England)","145","140","25120","24090"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","Unknown","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","Wales","135","130","26100","24730"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","West Midlands (England)","190","180","25300","24430"
"In post","2022","30-39","Unknown","HM Prison and Probation Service","Yorkshire and The Humber","230","215","26380","24800"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","285","275","30460","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","East of England","40","40","31770","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","London","535","525","44530","37930"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","755","710","28720","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","1090","1040","29890","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","220","210","27080","26590"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","555","530","27290","26590"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","65","60","28150","26590"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","85","85","36630","33370"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","Wales","370","355","29260","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","370","355","31210","33080"
"In post","2022","30-39","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","450","430","29350","26820"
"In post","2022","30-39","Unknown","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","HM Treasury (excl. agencies)","London","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","East of England","40","40","25590","24880"
"In post","2022","30-39","Unknown","Home Office","London","515","505","43950","41950"
"In post","2022","30-39","Unknown","Home Office","North East (England)","50","50","26730","24880"
"In post","2022","30-39","Unknown","Home Office","North West (England)","240","235","29130","24880"
"In post","2022","30-39","Unknown","Home Office","Northern Ireland","45","45","25600","24880"
"In post","2022","30-39","Unknown","Home Office","Overseas","50","50","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","Scotland","75","75","26360","24880"
"In post","2022","30-39","Unknown","Home Office","South East (England)","135","135","25820","24880"
"In post","2022","30-39","Unknown","Home Office","South West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","Wales","35","35","29710","24880"
"In post","2022","30-39","Unknown","Home Office","West Midlands (England)","60","60","26760","24880"
"In post","2022","30-39","Unknown","Home Office","Yorkshire and The Humber","175","170","30870","24880"
"In post","2022","30-39","Unknown","Institute for Apprenticeships and Technical Education","London","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Institute for Apprenticeships and Technical Education","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Intellectual Property Office","Wales","125","120","33610","27570"
"In post","2022","30-39","Unknown","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Legal Aid Agency","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Maritime and Coastguard Agency","Scotland","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Maritime and Coastguard Agency","South East (England)","45","45","33470","30890"
"In post","2022","30-39","Unknown","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Maritime and Coastguard Agency","Wales","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Medicines and Healthcare Products Regulatory Agency","East of England","55","50","39800","40450"
"In post","2022","30-39","Unknown","Medicines and Healthcare Products Regulatory Agency","London","115","115","43040","40650"
"In post","2022","30-39","Unknown","Medicines and Healthcare Products Regulatory Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Medicines and Healthcare Products Regulatory Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Medicines and Healthcare Products Regulatory Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","55","50","30180","30950"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","East of England","125","120","33440","30200"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","London","160","155","47110","44500"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","North West (England)","45","45","26780","26670"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","Overseas","70","70","43340","40660"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","Scotland","160","155","31470","29780"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","South East (England)","250","240","35750","33300"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","South West (England)","255","235","33700","32670"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","Wales","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","70","65","30090","26350"
"In post","2022","30-39","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","50","45","31340","28890"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","London","200","200","47030","41750"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","North West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","South West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","20","15","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","30","30","39570","38130"
"In post","2022","30-39","Unknown","National Crime Agency","East Midlands (England)","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","National Crime Agency","East of England","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","National Crime Agency","London","300","295","42110","40170"
"In post","2022","30-39","Unknown","National Crime Agency","North East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","National Crime Agency","North West (England)","280","275","35380","34140"
"In post","2022","30-39","Unknown","National Crime Agency","Northern Ireland","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","National Crime Agency","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","National Crime Agency","Scotland","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","National Crime Agency","South East (England)","50","45","36060","36410"
"In post","2022","30-39","Unknown","National Crime Agency","South West (England)","105","105","36440","36410"
"In post","2022","30-39","Unknown","National Crime Agency","Wales","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","National Crime Agency","West Midlands (England)","95","95","35270","36410"
"In post","2022","30-39","Unknown","National Crime Agency","Yorkshire and The Humber","40","35","37370","36410"
"In post","2022","30-39","Unknown","National Records of Scotland","Scotland","45","45","37510","36130"
"In post","2022","30-39","Unknown","Northern Ireland Office","London","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Northern Ireland Office","Northern Ireland","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","South West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Gas and Electricity Markets","London","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Gas and Electricity Markets","Scotland","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Public Guardian","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Public Guardian","West Midlands (England)","60","55","21670","20970"
"In post","2022","30-39","Unknown","Office of the Scottish Charity Regulator","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning Inspectorate","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning Inspectorate","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning Inspectorate","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning Inspectorate","South West (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Planning Inspectorate","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning Inspectorate","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Registers of Scotland","Scotland","65","65","32590","30840"
"In post","2022","30-39","Unknown","Revenue Scotland","Scotland","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Royal Fleet Auxiliary","Unknown","390","390","37370","34460"
"In post","2022","30-39","Unknown","Scottish Courts and Tribunals Service","Scotland","290","270","28870","30450"
"In post","2022","30-39","Unknown","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Scottish Government (excl. agencies)","Scotland","855","825","42150","39660"
"In post","2022","30-39","Unknown","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Scottish Prison Service","Scotland","1085","1060","30990","32170"
"In post","2022","30-39","Unknown","Scottish Public Pensions Agency","Scotland","40","35","28920","25930"
"In post","2022","30-39","Unknown","Serious Fraud Office","London","30","30","46830","43000"
"In post","2022","30-39","Unknown","Social Security Scotland","Scotland","255","250","29730","27230"
"In post","2022","30-39","Unknown","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Standards and Testing Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Standards and Testing Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Standards and Testing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Student Awards Agency for Scotland","Scotland","30","30","29670","30040"
"In post","2022","30-39","Unknown","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Submarine Delivery Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Submarine Delivery Agency","South West (England)","55","50","39770","39850"
"In post","2022","30-39","Unknown","Teaching Regulation Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","East of England","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","London","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","North West (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","Scotland","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","South East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","South West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","Wales","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","The Insolvency Service","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","The National Archives","London","30","30","[c]","[c]"
"In post","2022","30-39","Unknown","Transport Scotland","Scotland","40","40","42800","40350"
"In post","2022","30-39","Unknown","UK Debt Management Office","London","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","East of England","15","10","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","London","245","235","48450","43660"
"In post","2022","30-39","Unknown","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","North West (England)","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","South East (England)","20","15","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","South West (England)","50","45","36450","36330"
"In post","2022","30-39","Unknown","UK Health Security Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","UK Health Security Agency","Yorkshire and The Humber","75","75","42870","38440"
"In post","2022","30-39","Unknown","UK Hydrographic Office","South West (England)","50","50","35030","33290"
"In post","2022","30-39","Unknown","UK Space Agency","London","30","30","46460","46800"
"In post","2022","30-39","Unknown","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","UK Space Agency","South West (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","UK Statistics Authority","London","45","40","45970","41340"
"In post","2022","30-39","Unknown","UK Statistics Authority","Scotland","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","UK Statistics Authority","South East (England)","195","175","33170","30760"
"In post","2022","30-39","Unknown","UK Statistics Authority","Wales","380","365","35570","36840"
"In post","2022","30-39","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Valuation Office Agency","London","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Valuation Office Agency","North East (England)","55","55","25010","22010"
"In post","2022","30-39","Unknown","Valuation Office Agency","North West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Valuation Office Agency","South West (England)","35","35","25310","22040"
"In post","2022","30-39","Unknown","Valuation Office Agency","Wales","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Valuation Office Agency","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Valuation Office Agency","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Veterinary Medicines Directorate","South East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Welsh Government (excl. agencies)","Wales","80","80","36220","36670"
"In post","2022","30-39","Unknown","Welsh Revenue Authority","Wales","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","East of England","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","London","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","North East (England)","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","North West (England)","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","Scotland","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","North West (England)","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","South East (England)","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","South West (England)","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","Wales","10","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","London","95","90","54010","54700"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Companies House","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Companies House","Wales","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Companies House","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Competition and Markets Authority","London","15","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Criminal Injuries Compensation Authority","Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Commercial Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Commercial Service","East of England","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Commercial Service","North West (England)","10","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Crown Prosecution Service","East Midlands (England)","15","15","[c]","[c]"
