"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cambridgeshire CC","Outside London","AA","10","10","19910","19810"
"In post","2022","Security","Cambridgeshire CC","Outside London","AO","90","90","33500","39070"
"In post","2022","Security","Cambridgeshire CC","Outside London","EO","105","105","30850","26670"
"In post","2022","Security","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cambridgeshire CC","Outside London","G7","10","10","61450","57080"
"In post","2022","Security","Cambridgeshire CC","Outside London","HEO","185","185","35780","33300"
"In post","2022","Security","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cambridgeshire CC","Outside London","SEO","70","70","44020","40580"
"In post","2022","Security","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Camden and City of London","London","AO","30","30","37570","41570"
"In post","2022","Security","Camden and City of London","London","EO","10","10","[c]","[c]"
"In post","2022","Security","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Camden and City of London","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cardiff and Vale of Glamorgan","Outside London","AA","30","30","20400","19810"
"In post","2022","Security","Cardiff and Vale of Glamorgan","Outside London","AO","10","10","23440","21600"
"In post","2022","Security","Cardiff and Vale of Glamorgan","Outside London","EO","10","10","28460","26820"
"In post","2022","Security","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cardiff and Vale of Glamorgan","Outside London","HEO","10","10","31910","31180"
"In post","2022","Security","Cardiff and Vale of Glamorgan","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Security","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Causeway Coast and Glens","Outside London","AA","55","55","20480","20560"
"In post","2022","Security","Causeway Coast and Glens","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Security","Causeway Coast and Glens","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Central Bedfordshire","Outside London","AA","20","20","20070","19810"
"In post","2022","Security","Central Bedfordshire","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Security","Central Bedfordshire","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Security","Central Bedfordshire","Outside London","HEO","15","15","41960","42300"
"In post","2022","Security","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Central Hampshire","Outside London","AA","35","35","20410","19810"
"In post","2022","Security","Central Hampshire","Outside London","AO","25","25","32020","39070"
"In post","2022","Security","Central Hampshire","Outside London","EO","15","15","29320","26670"
"In post","2022","Security","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Central Hampshire","Outside London","HEO","10","10","33050","33300"
"In post","2022","Security","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Central Hampshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Security","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire East","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Security","Cheshire East","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chorley and West Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chorley and West Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chorley and West Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","City of Edinburgh","Outside London","AA","15","15","20730","20310"
"In post","2022","Security","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Clackmannanshire and Fife","Outside London","AA","30","30","20090","19810"
"In post","2022","Security","Clackmannanshire and Fife","Outside London","AO","15","15","35790","39070"
"In post","2022","Security","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Clackmannanshire and Fife","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Security","Conwy and Denbighshire","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Security","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","AA","35","35","20050","19810"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","EO","10","10","26950","26670"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Coventry","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Security","Croydon","London","AO","5","5","[c]","[c]"
"In post","2022","Security","Croydon","London","EO","5","5","[c]","[c]"
"In post","2022","Security","Croydon","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Croydon","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Croydon","London","HEO","20","20","33460","31600"
"In post","2022","Security","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Croydon","London","SEO","5","5","[c]","[c]"
"In post","2022","Security","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Darlington","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derby","Outside London","AO","40","40","32980","33200"
"In post","2022","Security","Derby","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Security","Derby","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Devon CC","Outside London","AA","65","65","23080","25000"
"In post","2022","Security","Devon CC","Outside London","AO","20","20","25570","28080"
"In post","2022","Security","Devon CC","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Security","Devon CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Security","Devon CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset","Outside London","AA","45","45","20190","19810"
"In post","2022","Security","Dorset","Outside London","AO","15","15","24130","21170"
"In post","2022","Security","Dorset","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Security","Dorset","Outside London","HEO","10","10","34690","33470"
"In post","2022","Security","Dorset","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dudley","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dumfries and Galloway","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Security","Dumfries and Galloway","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Durham","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Durham","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Security","Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Durham","Outside London","HEO","20","20","33610","34060"
"In post","2022","Security","Durham","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Security","East Ayrshire and North Ayrshire mainland","Outside London","AA","15","15","20210","19810"
"In post","2022","Security","East Ayrshire and North Ayrshire mainland","Outside London","AO","20","15","33200","39070"
"In post","2022","Security","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Ayrshire and North Ayrshire mainland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Ayrshire and North Ayrshire mainland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Cumbria","Outside London","AA","30","25","19930","19810"
"In post","2022","Security","East Cumbria","Outside London","AO","15","15","32410","39070"
"In post","2022","Security","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA","305","285","20460","19810"
"In post","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AO","630","615","32950","39070"
"In post","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","90","90","39570","43920"
"In post","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","HEO","40","40","49000","54300"
"In post","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Security","East Kent","Outside London","AA","25","25","21410","19810"
"In post","2022","Security","East Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Riding of Yorkshire","Outside London","AO","40","40","34700","39070"
"In post","2022","Security","East Riding of Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Security","East Riding of Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Sussex CC","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Security","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Sussex CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Sussex CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex Haven Gateway","Outside London","AA","25","25","21990","21020"
"In post","2022","Security","Essex Haven Gateway","Outside London","AO","30","30","32610","39070"
"In post","2022","Security","Essex Haven Gateway","Outside London","EO","15","15","40360","43920"
"In post","2022","Security","Essex Haven Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex Haven Gateway","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Security","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex Haven Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Fermanagh and Omagh","Outside London","AA","15","15","20560","20560"
"In post","2022","Security","Fermanagh and Omagh","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Flintshire and Wrexham","Outside London","AA","15","15","19930","19810"
"In post","2022","Security","Flintshire and Wrexham","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Flintshire and Wrexham","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Security","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Flintshire and Wrexham","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Security","Flintshire and Wrexham","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Security","Glasgow City","Outside London","AA","20","20","20220","19810"
"In post","2022","Security","Glasgow City","Outside London","AO","10","10","21420","21290"
"In post","2022","Security","Glasgow City","Outside London","EO","25","25","25050","23850"
"In post","2022","Security","Glasgow City","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Security","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Glasgow City","Outside London","HEO","40","40","32210","32000"
"In post","2022","Security","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gloucestershire CC","Outside London","AA","20","20","20160","19810"
"In post","2022","Security","Gloucestershire CC","Outside London","AO","45","40","35530","39070"
"In post","2022","Security","Gloucestershire CC","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Security","Gloucestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gloucestershire CC","Outside London","HEO","10","10","36770","35400"
"In post","2022","Security","Gloucestershire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester North East","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Security","Greater Manchester North East","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester North East","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester North East","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester North West","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester North West","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South East","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South East","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South West","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester South West","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Security","Greater Manchester South West","Outside London","HEO","15","15","30240","30450"
"In post","2022","Security","Greater Manchester South West","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Security","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gwent Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gwynedd","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hackney and Newham","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hackney and Newham","London","EO","5","5","[c]","[c]"
"In post","2022","Security","Hackney and Newham","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hackney and Newham","London","HEO","5","5","[c]","[c]"
"In post","2022","Security","Hackney and Newham","London","SEO","5","5","[c]","[c]"
"In post","2022","Security","Haringey and Islington","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Haringey and Islington","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Harrow and Hillingdon","London","AA","10","10","22730","23150"
"In post","2022","Security","Harrow and Hillingdon","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hartlepool and Stockton-on-Tees","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hartlepool and Stockton-on-Tees","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hartlepool and Stockton-on-Tees","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, County of","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, County of","Outside London","AO","60","60","34870","39070"
"In post","2022","Security","Herefordshire, County of","Outside London","EO","15","15","34040","26670"
"In post","2022","Security","Herefordshire, County of","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Security","Hertfordshire CC","Outside London","AA","25","25","22780","22900"
"In post","2022","Security","Hertfordshire CC","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Security","Hertfordshire CC","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Security","Hertfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hertfordshire CC","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Security","Hertfordshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Security","Hounslow and Richmond upon Thames","London","AA","10","10","21740","21400"
"In post","2022","Security","Hounslow and Richmond upon Thames","London","AO","25","20","24420","24360"
"In post","2022","Security","Hounslow and Richmond upon Thames","London","EO","130","125","29620","29250"
"In post","2022","Security","Hounslow and Richmond upon Thames","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hounslow and Richmond upon Thames","London","G7","5","5","[c]","[c]"
"In post","2022","Security","Hounslow and Richmond upon Thames","London","HEO","65","60","37260","36140"
"In post","2022","Security","Hounslow and Richmond upon Thames","London","SEO","15","15","44540","43700"
"In post","2022","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","15","15","21640","19810"
"In post","2022","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Isle of Anglesey","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Security","Isle of Anglesey","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kensington & Chelsea and Hammersmith & Fulham","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kensington & Chelsea and Hammersmith & Fulham","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kensington & Chelsea and Hammersmith & Fulham","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent Thames Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kingston upon Hull, City of","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kingston upon Hull, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kingston upon Hull, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lambeth","London","AO","10","10","[c]","[c]"
"In post","2022","Security","Lambeth","London","EO","10","10","33320","32260"
"In post","2022","Security","Lambeth","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lambeth","London","HEO","10","10","[c]","[c]"
"In post","2022","Security","Lambeth","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancaster and Wyre","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Security","Lancaster and Wyre","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancaster and Wyre","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Security","Lancaster and Wyre","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leeds","Outside London","EO","20","15","27340","27570"
"In post","2022","Security","Leeds","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leeds","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Security","Leeds","Outside London","HEO","10","10","33390","33370"
"In post","2022","Security","Leeds","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leeds","Outside London","SEO","20","20","41110","40520"
"In post","2022","Security","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicester","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire CC and Rutland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire CC and Rutland","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Security","Leicestershire CC and Rutland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lewisham and Southwark","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lewisham and Southwark","London","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Lincolnshire CC","Outside London","AA","40","40","20770","19810"
"In post","2022","Security","Lincolnshire CC","Outside London","AO","20","15","21080","21220"
"In post","2022","Security","Lincolnshire CC","Outside London","EO","45","45","29250","28670"
"In post","2022","Security","Lincolnshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lisburn and Castlereagh","Outside London","AA","50","50","20530","20560"
"In post","2022","Security","Lisburn and Castlereagh","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Security","Lisburn and Castlereagh","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Security","Lisburn and Castlereagh","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Liverpool","Outside London","AA","20","20","20060","20060"
"In post","2022","Security","Liverpool","Outside London","AO","15","15","21580","21670"
"In post","2022","Security","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Liverpool","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Liverpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Liverpool","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Security","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA","10","10","19910","19810"
"In post","2022","Security","Luton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Manchester","Outside London","EO","10","10","28100","28430"
"In post","2022","Security","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Manchester","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Security","Manchester","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Security","Manchester","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Security","Medway","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Security","Medway","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Medway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Mid Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Mid Lancashire","Outside London","AA","20","20","20700","19810"
"In post","2022","Security","Mid Lancashire","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Security","Mid Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Security","Mid Lancashire","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Security","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Milton Keynes","Outside London","AO","85","85","22900","23100"
"In post","2022","Security","Milton Keynes","Outside London","EO","50","45","28050","28020"
"In post","2022","Security","Milton Keynes","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Security","Milton Keynes","Outside London","G7","20","20","55690","55040"
"In post","2022","Security","Milton Keynes","Outside London","HEO","100","90","34770","33790"
"In post","2022","Security","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Milton Keynes","Outside London","SEO","50","50","44810","44500"
"In post","2022","Security","Milton Keynes","Outside London","Unknown","10","10","18770","17520"
"In post","2022","Security","Monmouthshire and Newport","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Security","Monmouthshire and Newport","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Monmouthshire and Newport","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Security","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Monmouthshire and Newport","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Security","Monmouthshire and Newport","Outside London","HEO","10","10","31160","30610"
"In post","2022","Security","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Monmouthshire and Newport","Outside London","SEO","10","10","45600","45050"
"In post","2022","Security","Newry, Mourne and Down","Outside London","AA","55","50","20450","20560"
"In post","2022","Security","Newry, Mourne and Down","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Security","Newry, Mourne and Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","North and West Norfolk","Outside London","AA","15","15","21010","19810"
