"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Analysis","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Outside London","SEO/HEO","20","[c]","33920","33330"
"Leaver CS","2022","Analysis","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Outside London","SEO/HEO","20","[c]","33490","33000"
"Leaver CS","2022","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Outside London","AA/AO","40","[c]","19590","19610"
"Leaver CS","2022","Analysis","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Outside London","SEO/HEO","30","[c]","33240","30710"
"Leaver CS","2022","Analysis","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","SEO/HEO","15","[c]","36580","36560"
"Leaver CS","2022","Commercial","London","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","London","G6/G7","75","[c]","68600","66630"
"Leaver CS","2022","Commercial","London","London","SCS level","20","[c]","126700","126880"
"Leaver CS","2022","Commercial","London","London","SEO/HEO","50","[c]","41520","41000"
"Leaver CS","2022","Commercial","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Outside London","G6/G7","10","[c]","74960","74000"
"Leaver CS","2022","Commercial","North West (England)","Outside London","SEO/HEO","15","[c]","35410","36130"
"Leaver CS","2022","Commercial","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Outside London","SEO/HEO","15","[c]","35630","33930"
"Leaver CS","2022","Commercial","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Outside London","G6/G7","10","[c]","69420","67510"
"Leaver CS","2022","Commercial","South East (England)","Outside London","SEO/HEO","15","[c]","39030","40240"
"Leaver CS","2022","Commercial","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Outside London","EO","10","[c]","23850","26050"
"Leaver CS","2022","Commercial","South West (England)","Outside London","G6/G7","20","[c]","58980","55230"
"Leaver CS","2022","Commercial","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Outside London","SEO/HEO","45","[c]","36280","36050"
"Leaver CS","2022","Commercial","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","G6/G7","25","[c]","66730","67700"
"Leaver CS","2022","Commercial","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","SEO/HEO","15","[c]","37040","36640"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","London","AA/AO","15","[c]","22770","23330"
"Leaver CS","2022","Communications","London","London","EO","40","[c]","28340","28500"
"Leaver CS","2022","Communications","London","London","G6/G7","60","[c]","59260","57530"
"Leaver CS","2022","Communications","London","London","SCS level","15","[c]","91340","91840"
"Leaver CS","2022","Communications","London","London","SEO/HEO","140","[c]","38830","39670"
"Leaver CS","2022","Communications","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Outside London","SEO/HEO","15","[c]","35960","36840"
"Leaver CS","2022","Communications","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Outside London","SEO/HEO","15","[c]","38140","39030"
