"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","85","85","34800","33390"
"In post","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","85","80","44450","44640"
"In post","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40","40","21450","21600"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","AA","30","30","17860","17480"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","AO","30","25","21900","22010"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","EO","75","70","25470","26410"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","G6","10","10","67320","66940"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","G7","35","35","53780","54540"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","HEO","95","90","33390","33300"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","SCS level","5","5","[c]","[c]"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","SEO","85","80","42090","40580"
"In post","2022","Property","South East (England)","Kent","AA","5","5","[c]","[c]"
"In post","2022","Property","South East (England)","Kent","AO","5","5","[c]","[c]"
"In post","2022","Property","South East (England)","Kent","EO","30","25","26440","26670"
"In post","2022","Property","South East (England)","Kent","G6","5","5","[c]","[c]"
"In post","2022","Property","South East (England)","Kent","G7","10","10","52700","52000"
"In post","2022","Property","South East (England)","Kent","HEO","25","25","33720","33300"
"In post","2022","Property","South East (England)","Kent","SEO","20","20","43510","43790"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","AA","15","15","18130","17480"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","AO","10","10","23090","22040"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","EO","35","35","27080","26880"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","G6","20","20","67050","65970"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","G7","30","30","55460","53920"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","HEO","20","20","34740","33330"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","SCS level","5","5","[c]","[c]"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","SEO","25","25","41790","40040"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","AO","15","15","21720","21380"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","HEO","20","20","32720","33000"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","SEO","10","10","[c]","[c]"
"In post","2022","Property","South West (England)","Devon","AA","10","10","18630","18240"
"In post","2022","Property","South West (England)","Devon","AO","265","245","21970","22010"
"In post","2022","Property","South West (England)","Devon","EO","110","105","25920","26030"
"In post","2022","Property","South West (England)","Devon","G6","10","10","64920","64680"
"In post","2022","Property","South West (England)","Devon","G7","35","35","53770","54240"
"In post","2022","Property","South West (England)","Devon","HEO","75","75","32800","33150"
"In post","2022","Property","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West (England)","Devon","SEO","70","65","42190","42090"
"In post","2022","Property","South West (England)","Dorset and Somerset","AA","15","15","18690","19010"
"In post","2022","Property","South West (England)","Dorset and Somerset","AO","5","5","[c]","[c]"
"In post","2022","Property","South West (England)","Dorset and Somerset","EO","15","15","25790","26350"
"In post","2022","Property","South West (England)","Dorset and Somerset","G6","5","5","[c]","[c]"
"In post","2022","Property","South West (England)","Dorset and Somerset","G7","10","10","53810","54160"
"In post","2022","Property","South West (England)","Dorset and Somerset","HEO","25","25","32920","33300"
"In post","2022","Property","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West (England)","Dorset and Somerset","SEO","15","15","41840","41140"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","15","15","17650","17480"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","20","15","21620","21620"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","80","75","25740","26470"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","25","25","64370","64220"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","85","85","51770","52000"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","165","160","32160","33300"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","135","130","40670","40580"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","G7","10","10","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","HEO","25","25","38660","39000"
"In post","2022","Property","Unknown","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","Property","Wales","East Wales","AA","10","10","18270","18240"
"In post","2022","Property","Wales","East Wales","AO","65","60","21900","22010"
"In post","2022","Property","Wales","East Wales","EO","70","65","26350","26880"
"In post","2022","Property","Wales","East Wales","G6","15","15","66860","67500"
"In post","2022","Property","Wales","East Wales","G7","35","35","54380","54240"
"In post","2022","Property","Wales","East Wales","HEO","65","65","32930","33300"
"In post","2022","Property","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","East Wales","SEO","65","65","42370","42750"
"In post","2022","Property","Wales","West Wales and The Valleys","AA","10","10","17640","17480"
"In post","2022","Property","Wales","West Wales and The Valleys","AO","30","25","22000","21840"
"In post","2022","Property","Wales","West Wales and The Valleys","EO","40","35","26560","26740"
"In post","2022","Property","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","West Wales and The Valleys","G7","25","25","53830","55210"
"In post","2022","Property","Wales","West Wales and The Valleys","HEO","50","50","31860","31900"
"In post","2022","Property","Wales","West Wales and The Valleys","SEO","25","25","41340","40160"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","15","15","18330","19010"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","5","5","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","10","10","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","5","5","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","5","5","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","AA","15","15","17780","17480"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","AO","25","20","21950","22010"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","EO","55","50","25600","26350"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","G6","10","10","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","G7","40","40","54640","54540"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","HEO","70","65","32590","33300"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","SEO","70","65","41980","40580"
"In post","2022","Property","West Midlands (England)","West Midlands","AA","15","15","17600","17480"
"In post","2022","Property","West Midlands (England)","West Midlands","AO","20","20","22190","22040"
"In post","2022","Property","West Midlands (England)","West Midlands","EO","70","65","26520","26880"
"In post","2022","Property","West Midlands (England)","West Midlands","G6","30","30","67460","66110"
"In post","2022","Property","West Midlands (England)","West Midlands","G7","45","45","53890","54470"
"In post","2022","Property","West Midlands (England)","West Midlands","HEO","105","100","32460","32000"
"In post","2022","Property","West Midlands (England)","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2022","Property","West Midlands (England)","West Midlands","SEO","75","70","41570","42750"
"In post","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","15","15","21630","21860"
"In post","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","35","35","26790","26880"
"In post","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","10","10","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","10","10","54570","54240"
"In post","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","20","20","32910","33370"
"In post","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","20","20","44670","46500"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire","AA","20","20","17810","17480"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire","EO","30","30","25280","26510"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire","G6","10","10","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire","G7","25","25","52920","52980"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire","HEO","55","50","33460","33300"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire","SEO","40","40","40690","40580"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","AA","5","5","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","AO","5","5","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","EO","35","35","25780","25000"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","G6","20","20","64230","61820"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","G7","40","40","51650","50130"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","HEO","30","25","31330","30220"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","SEO","45","45","40050","37390"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","AA","5","5","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","AO","50","40","22070","22040"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","EO","75","70","26500","26880"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","G6","25","25","65810","65340"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","G7","65","65","53200","53190"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","HEO","90","85","32350","32960"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","SCS level","10","10","84470","76910"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","SEO","80","75","40840","40250"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","AA","10","10","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","AO","40","40","32390","33200"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","EO","15","10","34810","34070"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","20","20","34200","31990"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","15","15","42560","41090"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","10","10","35310","39070"
"In post","2022","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","10","10","35960","38160"
"In post","2022","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Lincolnshire","AA","40","40","20770","19810"
"In post","2022","Security","East Midlands (England)","Lincolnshire","AO","20","15","21080","21220"
"In post","2022","Security","East Midlands (England)","Lincolnshire","EO","45","45","29250","28670"
"In post","2022","Security","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Bedfordshire and Hertfordshire","AA","50","50","21540","22900"
"In post","2022","Security","East of England","Bedfordshire and Hertfordshire","AO","15","15","24470","25640"
"In post","2022","Security","East of England","Bedfordshire and Hertfordshire","EO","15","15","31020","30750"
"In post","2022","Security","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Bedfordshire and Hertfordshire","HEO","25","25","39740","38160"
"In post","2022","Security","East of England","Bedfordshire and Hertfordshire","SEO","10","10","44520","44850"
"In post","2022","Security","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","East Anglia","AA","70","65","20290","19810"
"In post","2022","Security","East of England","East Anglia","AO","175","175","32540","39070"
"In post","2022","Security","East of England","East Anglia","EO","130","125","30910","26670"
"In post","2022","Security","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","East Anglia","G7","15","10","60920","54600"
"In post","2022","Security","East of England","East Anglia","HEO","225","225","35420","33300"
"In post","2022","Security","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","East Anglia","SEO","80","75","44530","40580"
"In post","2022","Security","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Essex","AA","25","25","21990","21020"
"In post","2022","Security","East of England","Essex","AO","30","30","32610","39070"
"In post","2022","Security","East of England","Essex","EO","15","15","38110","43920"
"In post","2022","Security","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Essex","HEO","10","10","[c]","[c]"
"In post","2022","Security","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Inner London - East","AA","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Inner London - East","AO","10","10","24660","24470"
"In post","2022","Security","London","Inner London - East","EO","30","25","30610","31020"
"In post","2022","Security","London","Inner London - East","G6","5","5","[c]","[c]"
"In post","2022","Security","London","Inner London - East","G7","10","10","60840","62120"
"In post","2022","Security","London","Inner London - East","HEO","25","20","37930","38000"
"In post","2022","Security","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Inner London - East","SEO","30","30","43150","41750"
"In post","2022","Security","London","Inner London - East","Unknown","5","5","[c]","[c]"
"In post","2022","Security","London","Inner London - West","AA","90","90","22290","22900"
"In post","2022","Security","London","Inner London - West","AO","155","155","32600","30430"
"In post","2022","Security","London","Inner London - West","EO","175","170","30670","30200"
"In post","2022","Security","London","Inner London - West","G6","85","85","69480","68090"
"In post","2022","Security","London","Inner London - West","G7","215","215","57450","57400"
"In post","2022","Security","London","Inner London - West","HEO","355","350","36980","37000"
"In post","2022","Security","London","Inner London - West","SCS level","40","40","85970","78810"
"In post","2022","Security","London","Inner London - West","SEO","355","350","45990","45180"
"In post","2022","Security","London","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2022","Security","London","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - East and North East","HEO","15","15","38360","37940"
"In post","2022","Security","London","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - East and North East","Unknown","20","20","33610","33950"
"In post","2022","Security","London","Outer London - South","AO","5","5","[c]","[c]"
"In post","2022","Security","London","Outer London - South","EO","5","5","[c]","[c]"
"In post","2022","Security","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - South","HEO","20","20","33460","31600"
"In post","2022","Security","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - South","SEO","5","5","[c]","[c]"
"In post","2022","Security","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - West and North West","AA","25","20","22250","21900"
"In post","2022","Security","London","Outer London - West and North West","AO","25","25","26750","24360"
"In post","2022","Security","London","Outer London - West and North West","EO","130","125","29810","29250"
"In post","2022","Security","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2022","Security","London","Outer London - West and North West","HEO","65","60","37270","36140"
"In post","2022","Security","London","Outer London - West and North West","SEO","15","15","44540","43700"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","AA","15","15","19960","19810"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","AO","5","5","[c]","[c]"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","EO","10","10","26940","27570"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","G7","10","10","56120","55310"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","HEO","10","10","32030","31990"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","SEO","10","10","[c]","[c]"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North East (England)","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2022","Security","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","North East (England)","Tees Valley and Durham","HEO","25","25","33780","34820"
"In post","2022","Security","North East (England)","Tees Valley and Durham","SEO","10","10","47260","45270"
"In post","2022","Security","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Cheshire","AA","10","10","[c]","[c]"
"In post","2022","Security","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Cheshire","HEO","5","5","[c]","[c]"
"In post","2022","Security","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Cumbria","AA","30","25","19930","19810"
"In post","2022","Security","North West (England)","Cumbria","AO","55","55","30520","25680"
"In post","2022","Security","North West (England)","Cumbria","EO","10","10","39940","43290"
"In post","2022","Security","North West (England)","Cumbria","HEO","5","5","[c]","[c]"
"In post","2022","Security","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Greater Manchester","AA","5","5","[c]","[c]"
"In post","2022","Security","North West (England)","Greater Manchester","AO","5","5","[c]","[c]"
"In post","2022","Security","North West (England)","Greater Manchester","EO","15","15","27960","28430"
"In post","2022","Security","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Greater Manchester","G7","15","15","54550","55210"
"In post","2022","Security","North West (England)","Greater Manchester","HEO","30","30","32130","32200"
"In post","2022","Security","North West (England)","Greater Manchester","SEO","20","20","41260","40520"
"In post","2022","Security","North West (England)","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2022","Security","North West (England)","Lancashire","AA","25","25","20530","19810"
"In post","2022","Security","North West (England)","Lancashire","AO","10","10","[c]","[c]"
"In post","2022","Security","North West (England)","Lancashire","EO","10","10","27270","27570"
"In post","2022","Security","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Lancashire","HEO","15","15","33860","33300"
"In post","2022","Security","North West (England)","Lancashire","SEO","10","10","43710","41120"
"In post","2022","Security","North West (England)","Merseyside","AA","25","25","20030","19810"
"In post","2022","Security","North West (England)","Merseyside","AO","20","15","21580","21670"
"In post","2022","Security","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Merseyside","HEO","5","5","[c]","[c]"
"In post","2022","Security","North West (England)","Merseyside","SEO","5","5","[c]","[c]"
"In post","2022","Security","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Northern Ireland","AA","330","325","20510","20560"
"In post","2022","Security","Northern Ireland","Northern Ireland","AO","40","40","24110","21920"
"In post","2022","Security","Northern Ireland","Northern Ireland","EO","20","20","28410","27420"
"In post","2022","Security","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Northern Ireland","HEO","10","10","[c]","[c]"
"In post","2022","Security","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","G7","25","25","54940","54500"
"In post","2022","Security","Overseas","Overseas","HEO","95","95","33570","34150"
"In post","2022","Security","Overseas","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","SEO","20","20","43660","40580"
"In post","2022","Security","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Eastern Scotland","AA","50","50","20350","19810"
"In post","2022","Security","Scotland","Eastern Scotland","AO","15","15","35790","39070"
"In post","2022","Security","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Eastern Scotland","HEO","10","10","[c]","[c]"
"In post","2022","Security","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Highlands and Islands","AA","30","30","20970","19810"
"In post","2022","Security","Scotland","Highlands and Islands","AO","10","10","35470","37140"
"In post","2022","Security","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","North Eastern Scotland","AO","80","75","40230","44070"
"In post","2022","Security","Scotland","North Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2022","Security","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Southern Scotland","AA","30","30","20020","19810"
"In post","2022","Security","Scotland","Southern Scotland","AO","20","20","32050","39070"
"In post","2022","Security","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","West Central Scotland","AA","325","300","20440","19810"
"In post","2022","Security","Scotland","West Central Scotland","AO","640","625","32770","39070"
"In post","2022","Security","Scotland","West Central Scotland","EO","115","110","36440","43920"
"In post","2022","Security","Scotland","West Central Scotland","G6","5","5","[c]","[c]"
"In post","2022","Security","Scotland","West Central Scotland","G7","5","5","[c]","[c]"
"In post","2022","Security","Scotland","West Central Scotland","HEO","75","75","40490","33300"
"In post","2022","Security","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","West Central Scotland","SEO","10","10","44390","42120"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","85","85","20560","19810"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","625","615","31860","28750"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","145","145","37540","42100"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","10","10","[c]","[c]"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","25","25","56060","55040"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","145","135","38330","34640"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","60","60","46930","44640"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","15","21270","19110"
"In post","2022","Security","South East (England)","Hampshire and Isle of Wight","AA","270","265","20340","19810"
"In post","2022","Security","South East (England)","Hampshire and Isle of Wight","AO","270","265","33550","39070"
"In post","2022","Security","South East (England)","Hampshire and Isle of Wight","EO","85","80","32850","26670"
"In post","2022","Security","South East (England)","Hampshire and Isle of Wight","G7","10","10","50450","50210"
"In post","2022","Security","South East (England)","Hampshire and Isle of Wight","HEO","75","70","34630","33300"
"In post","2022","Security","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Hampshire and Isle of Wight","SEO","25","25","40960","40580"
"In post","2022","Security","South East (England)","Kent","AA","30","30","20980","19810"
"In post","2022","Security","South East (England)","Kent","AO","25","25","38720","41570"
