"Status","Year","Age","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Department for Transport (excl. agencies)","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","Outside London","EO","45","45","25650","26130"
"In post","2022","20-29","Department for Transport (excl. agencies)","Outside London","G6/G7","10","10","48930","48770"
"In post","2022","20-29","Department for Transport (excl. agencies)","Outside London","SEO/HEO","70","70","33090","30730"
"In post","2022","20-29","Department for Transport (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","London","AA/AO","210","205","25110","25110"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","London","EO","1190","1170","31070","31060"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","London","G6/G7","70","70","56990","54070"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","305","305","37090","36650"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","3585","3480","21420","21260"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Outside London","EO","4615","4550","27700","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","75","75","52980","52150"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","590","585","34100","31990"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","10","10","21260","21260"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","EO","60","60","28770","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","15","15","35690","36650"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","London","AA/AO","15","15","23090","23170"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","London","EO","180","175","27400","27270"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","London","G6/G7","265","265","54780","53360"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","515","510","35650","32790"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Outside London","EO","55","55","24070","23690"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","50","50","51480","49530"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","150","145","32440","30220"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Unknown","EO","5","5","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Outside London","AA/AO","60","50","21830","21050"
"In post","2022","20-29","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Outside London","AA/AO","615","580","20860","21840"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Outside London","EO","105","105","26410","26130"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","70","70","35670","34230"
"In post","2022","20-29","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","London","EO","5","5","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Outside London","AA/AO","145","140","23010","21840"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Outside London","EO","95","95","26520","26130"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","50","50","33300","31040"
"In post","2022","20-29","Education and Skills Funding Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","London","EO","10","10","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","London","G6/G7","10","10","54570","53420"
"In post","2022","20-29","Education and Skills Funding Agency","London","SEO/HEO","20","20","37330","37280"
"In post","2022","20-29","Education and Skills Funding Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Outside London","EO","65","65","25250","25000"
"In post","2022","20-29","Education and Skills Funding Agency","Outside London","G6/G7","20","20","50650","49860"
"In post","2022","20-29","Education and Skills Funding Agency","Outside London","SEO/HEO","205","205","32760","30090"
"In post","2022","20-29","Education Scotland","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","London","EO","5","5","[c]","[c]"
"In post","2022","20-29","FCDO Services","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Outside London","AA/AO","20","20","22710","22600"
"In post","2022","20-29","FCDO Services","Outside London","EO","50","50","27710","26560"
"In post","2022","20-29","FCDO Services","Outside London","SEO/HEO","25","25","35790","34640"
"In post","2022","20-29","FCDO Services","Outside London","Unknown","40","40","22330","21670"
"In post","2022","20-29","FCDO Services","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","London","EO","5","5","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","London","SEO/HEO","30","30","36280","32830"
"In post","2022","20-29","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Outside London","EO","25","25","26080","26750"
"In post","2022","20-29","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Outside London","SEO/HEO","65","65","33690","30810"
"In post","2022","20-29","Food Standards Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Outside London","EO","20","20","27630","27230"
"In post","2022","20-29","Food Standards Scotland","Outside London","SEO/HEO","25","25","32860","31540"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","55","55","27760","28250"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","115","115","30170","30300"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","80","80","52980","53480"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","480","480","36900","37560"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","65","65","24520","25000"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","35","35","26180","26120"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","10","10","46810","48500"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","60","55","34330","33930"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","20","20","52160","51960"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","175","175","33700","33080"
"In post","2022","20-29","Forestry and Land Scotland","Outside London","AA/AO","65","65","24420","24020"
"In post","2022","20-29","Forestry and Land Scotland","Outside London","EO","20","20","30270","30020"
"In post","2022","20-29","Forestry and Land Scotland","Outside London","SEO/HEO","10","10","37970","36700"
"In post","2022","20-29","Government Actuary's Department","London","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","London","EO","10","10","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","London","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","London","SEO/HEO","30","30","37940","36590"
"In post","2022","20-29","Government Actuary's Department","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","London","SEO/HEO","10","10","35150","33420"
"In post","2022","20-29","Government Internal Audit Agency","Outside London","SEO/HEO","10","10","33280","30730"
"In post","2022","20-29","Government Legal Department","London","AA/AO","15","15","23660","23570"
"In post","2022","20-29","Government Legal Department","London","EO","170","165","28460","26950"
"In post","2022","20-29","Government Legal Department","London","G6/G7","90","90","51210","50500"
"In post","2022","20-29","Government Legal Department","London","SEO/HEO","75","75","38950","43920"
"In post","2022","20-29","Government Legal Department","Outside London","EO","5","5","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Outside London","EO","10","10","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Outside London","SEO/HEO","20","20","35560","36500"
"In post","2022","20-29","Health and Safety Executive","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","London","SEO/HEO","15","15","38090","36040"
"In post","2022","20-29","Health and Safety Executive","Outside London","AA/AO","40","40","21330","20730"
"In post","2022","20-29","Health and Safety Executive","Outside London","EO","150","150","26330","26370"
"In post","2022","20-29","Health and Safety Executive","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Outside London","SEO/HEO","95","95","33220","31660"
"In post","2022","20-29","HM Courts and Tribunals Service","London","AA/AO","345","340","23500","23720"
