"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Scotland","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Scotland","AA/AO","505","475","23910","23230"
"In post","2022","Declared disabled","Scottish Government","Scotland","EO","520","495","31160","30040"
"In post","2022","Declared disabled","Scottish Government","Scotland","G6/G7","250","235","62400","62170"
"In post","2022","Declared disabled","Scottish Government","Scotland","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Scotland","SEO/HEO","685","655","39850","39660"
"In post","2022","Declared disabled","Scottish Government","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","London","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","London","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","London","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","AA/AO","125","80","20190","20350"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","EO","30","30","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","G6/G7","35","35","53390","51210"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","SEO/HEO","90","85","34720","36840"
"In post","2022","Declared disabled","UK Statistics Authority","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","AA/AO","35","30","20130","20350"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","EO","45","40","24410","23880"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","G6/G7","45","40","52900","50210"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","SEO/HEO","150","145","34470","33520"
"In post","2022","Declared disabled","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Wales","AA/AO","65","60","24230","24630"
"In post","2022","Declared disabled","Welsh Government","Wales","EO","75","70","28730","29430"
"In post","2022","Declared disabled","Welsh Government","Wales","G6/G7","45","45","61930","61440"
"In post","2022","Declared disabled","Welsh Government","Wales","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Wales","SEO/HEO","145","135","40730","38160"
"In post","2022","Declared disabled","Welsh Government","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","AA/AO","55","50","21830","22200"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","EO","65","60","26950","26220"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","G6/G7","150","135","53830","53350"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","SEO/HEO","35","35","33680","32680"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","AA/AO","65","55","22730","23770"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","EO","80","75","28350","28430"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","G6/G7","160","145","59110","59930"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","SEO/HEO","45","40","36440","36240"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","AA/AO","255","235","23430","23770"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","EO","550","530","28490","27580"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","G6/G7","1900","1760","59750","60710"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","SCS level","185","175","85680","81670"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","SEO/HEO","495","480","37300","37730"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","AA/AO","55","50","22440","22200"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","EO","40","35","27550","28430"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","G6/G7","105","100","55540","55610"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","SEO/HEO","30","30","34920","34480"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","AA/AO","140","130","21990","22200"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","EO","160","145","27450","28430"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","G6/G7","285","265","55980","55610"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","SEO/HEO","100","95","34300","33460"
"In post","2022","Declared non-disabled","Attorney General's Departments","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","AA/AO","90","85","23600","23770"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","EO","100","90","28570","28460"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","G6/G7","200","185","60700","62140"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","SEO/HEO","50","50","36080","36240"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","AA/AO","30","30","22320","22200"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","EO","45","40","26990","26220"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","G6/G7","120","110","55100","55610"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","SEO/HEO","40","40","34970","34480"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","AA/AO","50","45","21850","22200"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","EO","55","50","27160","28430"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","G6/G7","120","110","55630","55610"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","SEO/HEO","40","40","35570","36130"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","AA/AO","75","70","22230","22200"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","EO","75","70","27360","28430"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","G6/G7","180","170","55590","55610"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","SEO/HEO","45","45","34910","34480"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","AA/AO","115","100","22040","22200"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","EO","130","120","27160","27350"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","G6/G7","295","275","56390","55610"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","115","110","35100","34480"
"In post","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East of England","EO","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East of England","G6/G7","25","25","[c]","[c]"
