"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Food Standards Agency","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","Coventry","15","[c]","29680","27130"
"Leaver CS","2022","No function","HM Land Registry","Croydon","25","[c]","30000","30600"
"Leaver CS","2022","No function","HM Land Registry","Dorset","25","[c]","29420","27130"
"Leaver CS","2022","No function","HM Land Registry","Durham","35","[c]","27450","27130"
"Leaver CS","2022","No function","HM Land Registry","Gloucestershire CC","15","[c]","29530","27130"
"Leaver CS","2022","No function","HM Land Registry","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","Leicester","15","[c]","29160","27130"
"Leaver CS","2022","No function","HM Land Registry","Mid Lancashire","20","[c]","27000","27130"
"Leaver CS","2022","No function","HM Land Registry","Nottingham","15","[c]","26950","22600"
"Leaver CS","2022","No function","HM Land Registry","Peterborough","10","[c]","28540","27130"
"Leaver CS","2022","No function","HM Land Registry","Plymouth","15","[c]","27490","27130"
"Leaver CS","2022","No function","HM Land Registry","Swansea","20","[c]","28870","27130"
"Leaver CS","2022","No function","HM Land Registry","Telford and Wrekin","10","[c]","28350","27130"
"Leaver CS","2022","No function","HM Land Registry","Wirral","20","[c]","29780","27130"
"Leaver CS","2022","No function","HM Revenue and Customs","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Sunderland","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Tyneside","15","[c]","26730","22080"
"Leaver CS","2022","No function","HM Treasury","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Westminster","125","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","250","[c]","35840","32050"
"Leaver CS","2022","No function","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Central Hampshire","45","[c]","41790","43640"
"Leaver CS","2022","No function","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Harrow and Hillingdon","15","[c]","24470","23250"
"Leaver CS","2022","No function","Ministry of Defence","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Somerset CC","35","[c]","31930","33290"
"Leaver CS","2022","No function","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","West Kent","25","[c]","37930","47010"
"Leaver CS","2022","No function","Ministry of Defence","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Wiltshire","130","[c]","32360","29230"
"Leaver CS","2022","No function","Ministry of Defence","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnet","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnsley, Doncaster and Rotherham","170","[c]","29760","26810"
"Leaver CS","2022","No function","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","90","[c]","25190","20970"
"Leaver CS","2022","No function","Ministry of Justice","Bedford","95","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Berkshire","45","[c]","25130","21780"
"Leaver CS","2022","No function","Ministry of Justice","Bexley and Greenwich","145","[c]","26130","23720"
"Leaver CS","2022","No function","Ministry of Justice","Birmingham","285","[c]","25580","20970"
"Leaver CS","2022","No function","Ministry of Justice","Blackburn with Darwen","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Blackpool","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bournemouth, Christchurch and Poole","40","[c]","26300","20530"
"Leaver CS","2022","No function","Ministry of Justice","Bradford","35","[c]","21960","20100"
"Leaver CS","2022","No function","Ministry of Justice","Breckland and South Norfolk","90","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Brent","30","[c]","25320","23720"
"Leaver CS","2022","No function","Ministry of Justice","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Brighton and Hove","35","[c]","21900","20970"
"Leaver CS","2022","No function","Ministry of Justice","Bristol, City of","145","[c]","22890","20970"
"Leaver CS","2022","No function","Ministry of Justice","Bromley","30","[c]","25340","22410"
"Leaver CS","2022","No function","Ministry of Justice","Buckinghamshire","105","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Calderdale and Kirklees","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Cambridgeshire CC","140","[c]","25340","20970"
"Leaver CS","2022","No function","Ministry of Justice","Camden and City of London","95","[c]","27060","23720"
"Leaver CS","2022","No function","Ministry of Justice","Cardiff and Vale of Glamorgan","115","[c]","20790","20970"
"Leaver CS","2022","No function","Ministry of Justice","Central Hampshire","90","[c]","22360","19930"
"Leaver CS","2022","No function","Ministry of Justice","Central Valleys","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Cheshire East","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Cheshire West and Chester","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Chorley and West Lancashire","110","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Conwy and Denbighshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Cornwall and Isles of Scilly","20","[c]","19620","20230"
"Leaver CS","2022","No function","Ministry of Justice","Coventry","15","[c]","22310","20100"
"Leaver CS","2022","No function","Ministry of Justice","Croydon","70","[c]","28140","23720"
"Leaver CS","2022","No function","Ministry of Justice","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Derby","40","[c]","20060","20670"
"Leaver CS","2022","No function","Ministry of Justice","Devon CC","165","[c]","25290","20970"
"Leaver CS","2022","No function","Ministry of Justice","Dorset","120","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Dudley","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Durham","200","[c]","34370","20970"
"Leaver CS","2022","No function","Ministry of Justice","Ealing","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","East Cumbria","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","East Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","East Kent","30","[c]","21020","20970"
"Leaver CS","2022","No function","Ministry of Justice","East Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","East Merseyside","30","[c]","22600","20970"
"Leaver CS","2022","No function","Ministry of Justice","East Riding of Yorkshire","145","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","East Surrey","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","East Sussex CC","90","[c]","23390","20970"
"Leaver CS","2022","No function","Ministry of Justice","Enfield","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Essex Haven Gateway","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Essex Thames Gateway","30","[c]","25690","21170"
"Leaver CS","2022","No function","Ministry of Justice","Flintshire and Wrexham","200","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Glasgow City","20","[c]","26420","20970"
"Leaver CS","2022","No function","Ministry of Justice","Gloucestershire CC","25","[c]","22680","20970"
"Leaver CS","2022","No function","Ministry of Justice","Greater Manchester North East","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Greater Manchester North West","65","[c]","22040","19200"
"Leaver CS","2022","No function","Ministry of Justice","Greater Manchester South East","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Greater Manchester South West","75","[c]","21690","20970"
"Leaver CS","2022","No function","Ministry of Justice","Gwent Valleys","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Gwynedd","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Hackney and Newham","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Haringey and Islington","150","[c]","25760","23720"
"Leaver CS","2022","No function","Ministry of Justice","Harrow and Hillingdon","15","[c]","24500","23200"
"Leaver CS","2022","No function","Ministry of Justice","Hartlepool and Stockton-on-Tees","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Heart of Essex","105","[c]","22660","20970"
"Leaver CS","2022","No function","Ministry of Justice","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Hertfordshire CC","115","[c]","23160","21300"
"Leaver CS","2022","No function","Ministry of Justice","Hounslow and Richmond upon Thames","115","[c]","23450","23720"
"Leaver CS","2022","No function","Ministry of Justice","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Isle of Wight","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","100","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Kent Thames Gateway","155","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Kingston upon Hull, City of","70","[c]","21740","20970"
"Leaver CS","2022","No function","Ministry of Justice","Lambeth","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Lancaster and Wyre","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Leeds","305","[c]","25700","20970"
"Leaver CS","2022","No function","Ministry of Justice","Leicester","90","[c]","21820","20370"
"Leaver CS","2022","No function","Ministry of Justice","Leicestershire CC and Rutland","180","[c]","21920","20970"
"Leaver CS","2022","No function","Ministry of Justice","Lewisham and Southwark","65","[c]","26030","23770"
"Leaver CS","2022","No function","Ministry of Justice","Lincolnshire CC","110","[c]","22200","20970"
"Leaver CS","2022","No function","Ministry of Justice","Liverpool","100","[c]","23780","20970"
"Leaver CS","2022","No function","Ministry of Justice","Luton","40","[c]","22270","20370"
"Leaver CS","2022","No function","Ministry of Justice","Manchester","165","[c]","27330","21410"
"Leaver CS","2022","No function","Ministry of Justice","Medway","110","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Merton, Kingston upon Thames and Sutton","35","[c]","24890","23720"
"Leaver CS","2022","No function","Ministry of Justice","Mid Kent","85","[c]","25640","20970"
"Leaver CS","2022","No function","Ministry of Justice","Mid Lancashire","100","[c]","26470","24550"
"Leaver CS","2022","No function","Ministry of Justice","Milton Keynes","165","[c]","24370","20370"
"Leaver CS","2022","No function","Ministry of Justice","Monmouthshire and Newport","50","[c]","24990","20970"
"Leaver CS","2022","No function","Ministry of Justice","North and North East Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","North and West Norfolk","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","North Hampshire","20","[c]","20570","20970"
"Leaver CS","2022","No function","Ministry of Justice","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","North Nottinghamshire","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","North Yorkshire CC","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Norwich and East Norfolk","140","[c]","20030","18890"
"Leaver CS","2022","No function","Ministry of Justice","Nottingham","145","[c]","22440","20710"
"Leaver CS","2022","No function","Ministry of Justice","Oxfordshire CC","190","[c]","20710","20970"
"Leaver CS","2022","No function","Ministry of Justice","Peterborough","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Plymouth","20","[c]","20220","20970"
"Leaver CS","2022","No function","Ministry of Justice","Portsmouth","20","[c]","30290","21180"
"Leaver CS","2022","No function","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Redbridge and Waltham Forest","25","[c]","23230","21650"
"Leaver CS","2022","No function","Ministry of Justice","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Sheffield","60","[c]","31910","25480"
"Leaver CS","2022","No function","Ministry of Justice","Shropshire","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Somerset CC","35","[c]","23660","18890"
"Leaver CS","2022","No function","Ministry of Justice","South and West Derbyshire","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","South Nottinghamshire","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","South Teesside","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","South West Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Southampton","25","[c]","22520","20970"
"Leaver CS","2022","No function","Ministry of Justice","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Staffordshire CC","255","[c]","26960","20970"
"Leaver CS","2022","No function","Ministry of Justice","Stoke-on-Trent","75","[c]","20830","20450"
"Leaver CS","2022","No function","Ministry of Justice","Suffolk CC","190","[c]","23010","20970"
"Leaver CS","2022","No function","Ministry of Justice","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Swansea","65","[c]","20040","20260"
"Leaver CS","2022","No function","Ministry of Justice","Swindon","15","[c]","21910","20970"
"Leaver CS","2022","No function","Ministry of Justice","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Tower Hamlets","110","[c]","39250","34260"
"Leaver CS","2022","No function","Ministry of Justice","Tyneside","60","[c]","22150","20370"
"Leaver CS","2022","No function","Ministry of Justice","Unknown","230","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Wakefield","110","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Walsall","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Wandsworth","110","[c]","25440","23720"
"Leaver CS","2022","No function","Ministry of Justice","Warrington","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Warwickshire CC","40","[c]","21920","20970"
"Leaver CS","2022","No function","Ministry of Justice","West Cumbria","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","West Northamptonshire","135","[c]","20390","20370"
"Leaver CS","2022","No function","Ministry of Justice","West Surrey","125","[c]","27720","22600"
"Leaver CS","2022","No function","Ministry of Justice","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","West Sussex (South West)","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Westminster","395","[c]","38440","30850"
"Leaver CS","2022","No function","Ministry of Justice","Wiltshire","75","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Wirral","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Wolverhampton","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Worcestershire CC","160","[c]","25040","20370"
"Leaver CS","2022","No function","Ministry of Justice","York","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","38440","37640"
"Leaver CS","2022","No function","National Crime Agency","Bedford","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Birmingham","20","[c]","38690","36410"
"Leaver CS","2022","No function","National Crime Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Lambeth","70","[c]","48500","40170"
"Leaver CS","2022","No function","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Medway","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Wakefield","15","[c]","35640","36410"
"Leaver CS","2022","No function","National Crime Agency","Warrington","45","[c]","38610","34900"
"Leaver CS","2022","No function","National Crime Agency","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
