"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Intelligence Analysis","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","EO","Undeclared","70","65","28250","27380"
"In post","2022","Undeclared","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","SEO/HEO","Undeclared","85","80","37370","37000"
"In post","2022","Undeclared","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","International Trade","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","EO","Undeclared","30","30","28210","27570"
"In post","2022","Undeclared","Knowledge and Information Management","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","SEO/HEO","Undeclared","50","50","36890","36460"
"In post","2022","Undeclared","Knowledge and Information Management","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","EO","Undeclared","55","50","28640","27290"
"In post","2022","Undeclared","Legal","EO","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","Legal","G6/G7","Heterosexual / straight","30","30","61000","62120"
"In post","2022","Undeclared","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","G6/G7","Undeclared","135","125","61670","61440"
"In post","2022","Undeclared","Legal","G6/G7","Unknown","35","30","60660","59940"
"In post","2022","Undeclared","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","SEO/HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Undeclared","Legal","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Legal","SEO/HEO","Undeclared","140","130","40040","39830"
"In post","2022","Undeclared","Legal","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","G6/G7","Undeclared","20","15","[c]","[c]"
"In post","2022","Undeclared","Medicine","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","AA/AO","Heterosexual / straight","660","600","23110","21830"
"In post","2022","Undeclared","Operational Delivery","AA/AO","LGBO","80","70","24870","22600"
"In post","2022","Undeclared","Operational Delivery","AA/AO","Undeclared","1870","1675","23030","21680"
"In post","2022","Undeclared","Operational Delivery","AA/AO","Unknown","815","675","22000","21260"
"In post","2022","Undeclared","Operational Delivery","EO","Heterosexual / straight","725","675","29100","27570"
"In post","2022","Undeclared","Operational Delivery","EO","LGBO","60","55","29170","27570"
"In post","2022","Undeclared","Operational Delivery","EO","Undeclared","2110","1945","28230","27570"
"In post","2022","Undeclared","Operational Delivery","EO","Unknown","875","765","29160","27570"
"In post","2022","Undeclared","Operational Delivery","G6/G7","Heterosexual / straight","45","45","60150","57460"
"In post","2022","Undeclared","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","G6/G7","Undeclared","210","205","59980","57680"
"In post","2022","Undeclared","Operational Delivery","G6/G7","Unknown","60","55","58350","57150"
"In post","2022","Undeclared","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","SEO/HEO","Heterosexual / straight","250","235","37130","36080"
"In post","2022","Undeclared","Operational Delivery","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","SEO/HEO","Undeclared","1210","1145","37630","35980"
"In post","2022","Undeclared","Operational Delivery","SEO/HEO","Unknown","235","220","36190","34860"
"In post","2022","Undeclared","Operational Delivery","Unknown","Heterosexual / straight","110","100","30940","28200"
"In post","2022","Undeclared","Operational Delivery","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","Unknown","Undeclared","345","320","32640","32100"
"In post","2022","Undeclared","Operational Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Operational Research","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","AA/AO","Heterosexual / straight","50","45","22060","21260"
"In post","2022","Undeclared","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","AA/AO","Undeclared","325","305","21420","21260"
"In post","2022","Undeclared","Other","AA/AO","Unknown","75","65","22090","21260"
"In post","2022","Undeclared","Other","EO","Heterosexual / straight","50","50","27700","27570"
"In post","2022","Undeclared","Other","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Other","EO","Undeclared","240","230","27500","27570"
"In post","2022","Undeclared","Other","EO","Unknown","60","55","28810","27570"
"In post","2022","Undeclared","Other","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","G6/G7","Undeclared","60","60","59330","56960"
"In post","2022","Undeclared","Other","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","SEO/HEO","Heterosexual / straight","30","30","36840","38160"
"In post","2022","Undeclared","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","SEO/HEO","Undeclared","250","240","36260","35190"
"In post","2022","Undeclared","Other","SEO/HEO","Unknown","35","30","38680","39500"
"In post","2022","Undeclared","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
