"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Prison and Probation Service","London","AA/AO","Male","215","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Unknown","Female","195","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Unknown","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","AA/AO","Female","1680","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","AA/AO","Male","2470","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","EO","Female","155","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","EO","Male","270","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","SEO/HEO","Female","130","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","SEO/HEO","Male","160","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","Unknown","Female","980","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outside London","Unknown","Male","340","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","Female","170","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","AA/AO","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","EO","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","EO","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","G6/G7","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Male","85","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Female","1570","[c]","21760","22080"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Male","965","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","EO","Female","420","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","EO","Male","355","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Female","85","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Male","140","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Female","295","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Male","375","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","London","AA/AO","Female","95","[c]","24290","25630"
"Leaver CS","2022","Home Office","London","AA/AO","Male","50","[c]","23990","24040"
"Leaver CS","2022","Home Office","London","EO","Female","140","[c]","29360","28830"
"Leaver CS","2022","Home Office","London","EO","Male","125","[c]","30240","29080"
"Leaver CS","2022","Home Office","London","G6/G7","Female","55","[c]","62370","60180"
"Leaver CS","2022","Home Office","London","G6/G7","Male","75","[c]","63470","61700"
"Leaver CS","2022","Home Office","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","London","SEO/HEO","Female","145","[c]","38900","37320"
"Leaver CS","2022","Home Office","London","SEO/HEO","Male","135","[c]","39270","37780"
"Leaver CS","2022","Home Office","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outside London","AA/AO","Female","245","[c]","21090","21680"
"Leaver CS","2022","Home Office","Outside London","AA/AO","Male","180","[c]","21370","21680"
"Leaver CS","2022","Home Office","Outside London","EO","Female","240","[c]","25740","25260"
"Leaver CS","2022","Home Office","Outside London","EO","Male","340","[c]","26900","25310"
"Leaver CS","2022","Home Office","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outside London","G6/G7","Male","35","[c]","61810","61880"
"Leaver CS","2022","Home Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outside London","SEO/HEO","Female","70","[c]","34490","32740"
"Leaver CS","2022","Home Office","Outside London","SEO/HEO","Male","100","[c]","35570","33900"
"Leaver CS","2022","Home Office","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","AA/AO","Female","30","[c]","22550","21840"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outside London","SEO/HEO","Male","40","[c]","42250","39040"
"Leaver CS","2022","Maritime and Coastguard Agency","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","EO","Female","35","[c]","28100","27460"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Female","55","[c]","36870","33320"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outside London","SEO/HEO","Male","45","[c]","37800","38200"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","AA/AO","Male","40","[c]","26580","24230"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","SEO/HEO","Female","40","[c]","40760","40640"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","SEO/HEO","Male","50","[c]","40670","40000"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","AA/AO","Female","635","[c]","21670","21170"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","AA/AO","Male","895","[c]","24440","21170"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","EO","Female","220","[c]","27830","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","EO","Male","335","[c]","29630","27740"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","G6/G7","Female","55","[c]","64370","57060"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","G6/G7","Male","95","[c]","64700","61620"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","Female","295","[c]","37750","37000"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","Male","480","[c]","39030","37970"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","EO","Female","30","[c]","27200","26720"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","G6/G7","Female","40","[c]","60060","57540"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","G6/G7","Male","35","[c]","62830","63020"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","SEO/HEO","Female","60","[c]","38330","37380"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","SEO/HEO","Male","50","[c]","39470","39950"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","Female","30","[c]","33390","30990"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Outside London","EO","Female","40","[c]","31780","32770"
"Leaver CS","2022","National Crime Agency","Outside London","EO","Male","60","[c]","34060","34140"
"Leaver CS","2022","National Crime Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
